           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        21161.223         -9111.21       -500.81512       -2625.7324       -1500.9297        -2564.499
              -17              -18                7        21040.027       -9809.0137       -2722.8289       -11331.567       -2189.0811       -811.05457
              -16              -18                7        20873.301       -10405.072        -5086.543       -20404.025       -2916.9392        906.74933
              -15              -18                7        20661.043       -10899.381        -7591.958       -29843.104       -3684.5046        2588.9121
              -14              -18                7        20403.254        -11291.94       -10239.074       -39648.813       -4491.7778        4235.4346
              -13              -18                7        20041.201       -11282.158       -12671.583       -48682.023       -5278.4507        6542.5439
              -12              -18                7        19537.928       -10975.379       -14759.179       -56376.941       -6180.3398        8561.5049
              -11              -18                7        18969.238       -10586.486       -16835.863       -63737.586       -7266.2139        9481.4785
              -10              -18                7          18366.5        -10099.34       -18966.605       -71112.969        -8422.333        10097.875
               -9              -18                7        17729.705       -9513.9395       -21151.398        -78503.07       -9648.6953        10410.693
               -8              -18                7        16385.727       -9210.3311       -22929.789       -88754.602       -10754.928        10026.965
               -7              -18                7        14993.192       -5990.8838       -25027.277       -97748.703       -12188.919        9985.0762
               -6              -18                7        13361.584       -3575.5913       -27081.684       -105910.84       -13414.712        10035.423
               -5              -18                7          11490.9       -1964.4534       -29093.004       -113240.95       -14432.301        10178.005
               -4              -18                7        9381.1426       -1157.4692        -31061.24       -119739.07       -15241.689        10412.822
               -3              -18                7        7032.3096       -1154.6366       -32986.395        -125405.2       -15842.881        10739.872
               -2              -18                7        4444.4019       -1955.9595       -34868.461       -130239.34        -16235.87         11159.16
               -1              -18                7        1824.7821       -2595.2385       -36692.398        -134844.5       -16396.205        11892.134
                0              -18                7       -600.45703        1808.1821       -36731.383       -134765.52       -16462.525        11682.839
                1              -18                7       -3079.8984         2569.022       -35696.484       -130938.02       -16226.829        10778.221
                2              -18                7       -5468.7988        3323.7642       -34473.371       -127441.63       -15777.403         10178.89
                3              -18                7       -7729.0562        4306.2383       -33082.953       -123255.73       -15176.764        9468.4189
                4              -18                7       -9860.6738        5516.4458       -31525.229       -118380.33       -14424.911        8646.8066
                5              -18                7       -11863.653        6954.3867       -29800.197       -112815.41       -13521.844        7714.0469
                6              -18                7       -13737.988        8620.0576       -27907.863       -106560.99       -12467.563        6670.1426
                7              -18                7       -15483.688        10513.464       -25848.225        -99617.07       -11262.067        5515.0972
                8              -18                7        -17066.91        11998.859       -23784.918       -90593.445       -10121.146        3784.3035
                9              -18                7        -18040.24        11761.272       -21780.479       -80369.391        -9107.042         3824.916
               10              -18                7       -18700.439        11931.938       -19599.387       -72649.359       -7825.5176         5280.292
               11              -18                7       -19309.879        12127.244       -17489.176       -65138.461       -6583.0254        6387.7949
               12              -18                7        -19864.35        12344.519       -15441.611       -57803.027       -5389.2256        7061.5845
               13              -18                7       -20232.734        12493.823        -13177.37       -49466.117       -4537.2588        4795.5161
               14              -18                7       -20559.736        11868.975       -10412.178       -39289.172       -3586.2727         3813.595
               15              -18                7       -20819.402        11196.605       -7769.2856       -29449.813       -2710.1755        2510.5662
