           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -78164.563        5963.3398        78234.688       -6401.1699         263.2536        11.607925
              -17              -18                7       -77968.961        5934.5947        79315.531       -4330.1104        1415.0438       -202.39264
              -16              -18                7       -77670.008        5815.8218        80606.992       -1881.5726        2567.6494       -487.99036
              -15              -18                7       -77267.695        5607.0195        82109.086        944.44226        3721.0691       -845.18481
              -14              -18                7       -76762.031         5308.189        83821.805        4147.9375        4875.3042       -1273.9762
              -13              -18                7       -75826.234        5303.8047        85147.734        7473.8232        6015.3647       -1867.3021
              -12              -18                7       -74766.672         4998.248        85995.055        10567.943        7322.0859       -2375.4731
              -11              -18                7       -73807.281        4043.8374        86922.172        13636.083        8811.4102       -2684.7185
              -10              -18                7         -72770.5        2997.5017        87963.031        16863.094        10332.119       -2977.8877
               -9              -18                7       -71656.328        1859.2406        89117.625        20248.973        11884.211       -3254.9797
               -8              -18                7       -69242.945        1514.0475        88922.039        25252.797        12943.808       -4328.4058
               -7              -18                7       -66625.875       -582.93164         88751.43        30233.518        14139.425       -5517.6421
               -6              -18                7       -63866.504       -2446.2261        88452.219        35263.523        15001.483       -6724.0996
               -5              -18                7       -60964.813        -4075.834        88024.406        40342.816         15529.98       -7947.7754
               -4              -18                7       -57920.805       -5471.7559        87467.984        45471.395        15724.916       -9188.6689
               -3              -18                7         -54734.5       -6633.9951        86782.945        50649.266        15586.291       -10446.784
               -2              -18                7       -51405.875       -7562.5469        85969.313        55876.418        15114.105       -11722.118
               -1              -18                7       -48207.891       -8979.7139         85102.07        61562.984        14403.736       -13448.668
                0              -18                7       -45487.715       -14172.596        81917.445         66219.75        13653.503       -14799.674
                1              -18                7       -42868.148       -19110.789        77515.898         68688.43        12586.875       -15151.947
                2              -18                7       -40556.766       -23655.439          73349.5        71405.375        11390.711       -15543.827
                3              -18                7       -38523.691        -28222.52        69235.523        73889.031        10190.886       -15784.072
                4              -18                7       -36768.938       -32812.031        65173.988        76139.391        8987.3994       -15872.677
                5              -18                7       -35292.484       -37423.969        61164.883        78156.445        7780.2505       -15809.645
                6              -18                7       -34094.352       -42058.336        57208.207        79940.211        6569.4399       -15594.971
                7              -18                7       -33174.531       -46715.137        53303.969         81490.68        5354.9663       -15228.662
                8              -18                7       -32221.223       -51317.953        49645.922        81540.477        4368.2954        -14497.85
                9              -18                7        -31338.58       -54818.969        46837.617        79754.313        3670.1948        -13948.32
               10              -18                7       -31031.004       -57904.938        44231.441        79677.594        2771.7729        -13776.17
               11              -18                7       -30692.572       -60879.148        41768.008        79636.461        1955.1125       -13418.934
               12              -18                7       -30312.492       -63739.469        39437.594        79617.086        1231.0038       -12827.705
               13              -18                7       -29571.115       -66282.266        36931.141        79138.609         918.3902       -10561.785
               14              -18                7       -29105.559       -68179.516        34368.547        77780.938        595.05884       -8867.8877
               15              -18                7       -28560.055       -69837.516        32054.041        76501.797        354.79474        -6992.145
               16              -18                7       -27934.416       -71256.453        29987.781        75301.734        197.64201       -4934.1587
               17              -18                7       -27228.645       -72436.313        28169.762        74180.734         123.6008       -2693.9309
               18              -18                7       -26442.738       -73377.125        26599.992        73138.828        132.67104       -271.45984
              -18              -17                7       -79292.383        3956.0327        78035.797       -6477.6768       -905.45856        377.27521
              -17              -17                7       -78951.914        3943.8496        78972.852       -4423.5889        242.70488        160.20413
              -16              -17                7       -78508.102        3841.6382        80120.523       -1992.0229        1391.6827       -128.46402
              -15              -17                7       -77960.922        3649.3979        81478.828         817.0213        2541.4753       -488.72888
              -14              -17                7       -76931.586        3712.3743        82527.797        3732.1475        3694.4255       -996.08984
              -13              -17                7       -75532.984        4197.9214        83195.875        6639.0479        4826.0098       -1656.9431
              -12              -17                7       -74143.641        4846.6768        83930.891         9747.082        5926.3398       -2405.0007
              -11              -17                7       -73033.648        4440.5815        84712.617        12766.719        7277.9292       -2878.4849
              -10              -17                7       -71926.359        3648.6487        85597.898        15873.444        8728.7109       -3251.4614
               -9              -17                7       -70741.672         2764.791        86596.914        19139.043        10210.878       -3608.3618
               -8              -17                7       -67975.016        4076.9976        85856.539         24774.43        10627.943       -5407.1045
               -7              -17                7       -65285.539        4370.7397        85274.977         31004.49        10887.036       -7728.0146
               -6              -17                7       -62707.922        2732.4033        84966.523        36613.289        11520.461       -9591.0254
               -5              -17                7           -59988        1327.7515        84529.469        42271.383        11820.323       -11471.257
               -4              -17                7       -57125.766        156.78638        83963.813        47978.754        11786.626       -13368.707
               -3              -17                7       -54121.227       -780.49561        83269.539        53735.414        11419.368       -15283.377
               -2              -17                7        -51632.52       -3148.5005         82643.57        59327.215        11364.129        -18069.73
               -1              -17                7        -49071.41       -6356.6006        81462.641        65092.406         10887.31       -20928.074
                0              -17                7       -46871.184        -12494.18        78836.867        70974.281        10663.539       -23592.264
                1              -17                7       -44285.398       -17716.516        74652.969        73821.328        9700.0342       -23986.824
                2              -17                7       -42007.086        -22762.66        70584.859        76751.609        8655.0166        -24336.85
                3              -17                7        -40007.09        -27831.23        66569.188        79448.594        7606.3364       -24535.234
                4              -17                7       -38285.406        -32922.23        62605.941        81912.266        6553.9956        -24581.98
                5              -17                7       -36842.031       -38035.656        58695.129        84142.648        5497.9912       -24477.092
                6              -17                7       -35676.969       -43171.512        54836.758        86139.734        4438.3257       -24220.563
                7              -17                7       -34790.219       -48329.809        51030.813        87903.523         3374.998       -23812.395
                8              -17                7       -32893.676       -53347.883        48087.273        84757.883        3273.4939       -21586.383
                9              -17                7       -31276.705       -57267.125        45330.234        81389.094        2957.4963       -19852.412
               10              -17                7       -30838.439       -60363.703        42797.453            81347        2124.0051       -19427.855
               11              -17                7       -30369.316        -63348.52        40407.422        81340.477        1372.2751       -18818.217
               12              -17                7       -29555.367       -66213.469        37958.984        80928.594         954.8623       -16668.363
               13              -17                7       -28668.232       -68725.156        35599.527        80363.297        644.92426       -14173.595
               14              -17                7       -27789.457       -70859.227        33378.367        79744.883        375.95126       -11688.375
               15              -17                7        -27165.93       -72376.297        31124.555        78383.438        133.02161       -9764.3408
               16              -17                7       -26494.926       -73619.953        29093.887        77015.719       -30.652405       -7730.7275
               17              -17                7       -25743.793       -74624.547        27311.461        75727.063       -111.21497       -5514.8726
               18              -17                7       -24912.521        -75390.07        25777.279        74517.469       -108.66613       -3116.7742
              -18              -16                7       -80621.445        1567.7635        77694.555       -6412.7949       -2101.6011        745.50079
              -17              -16                7       -80136.109        1572.1426        78487.805       -4375.6777       -957.06439        525.35913
              -16              -16                7        -79547.43        1486.4933        79491.688       -1961.0828        188.28644        233.62061
              -15              -16                7       -78424.852        1617.0481        80263.281        543.37463        1354.0266       -187.87262
              -14              -16                7        -76882.57        2135.4673        80723.141        3023.1187        2514.5188        -747.0769
              -13              -16                7       -75349.547        2817.0959         81249.93        5703.9932        3643.7568       -1393.4854
              -12              -16                7       -73825.781        3661.9307        81843.641         8585.998        4741.7397       -2127.0977
              -11              -16                7        -72322.75        4621.3281        82503.594        11660.623         5818.124       -2935.5164
              -10              -16                7       -71144.945        4083.7983        83233.289        14647.068        7198.9795       -3388.3005
               -9              -16                7       -69743.203        3641.4287        83914.094         17961.58        8531.3623       -3944.5508
               -8              -16                7       -66880.141        5484.4355        83038.273        23747.773        8633.2559       -6276.1582
               -7              -16                7       -63988.691        8289.2158        82084.398        30943.439        7865.0381       -9762.9209
               -6              -16                7       -61407.699        8501.3057        81525.922        37776.973        7656.2354       -12855.761
               -5              -16                7       -58869.547        7321.6118        81079.633        44013.855        7727.4648       -15392.547
               -4              -16                7       -56594.398        5762.8633        80657.375        50161.602        7854.3701       -18428.705
               -3              -16                7       -54505.266        3245.3408        80129.016        55861.855        8114.5088       -21971.164
               -2              -16                7       -52126.195        244.51758        79279.805        61142.289        8103.9229       -25488.268
               -1              -16                7       -49822.094       -3697.7148        77435.336        67062.734        7449.4805        -28428.93
                0              -16                7       -47687.754        -9337.458        74704.641        73068.461        7198.2119       -32232.582
                1              -16                7        -45560.07       -16024.279        71519.359        77979.117        6804.4189       -34375.875
                2              -16                7       -43314.828       -21571.912        67549.547        81122.711        5910.5454       -34684.043
                3              -16                7       -41347.902       -27141.975        63632.168        84033.016        5013.0107       -34840.574
                4              -16                7       -39659.289       -32734.465        59767.227        86710.016        4111.8135       -34845.461
                5              -16                7       -38248.984       -38349.379        55954.707        89153.719        3206.9553       -34698.719
                6              -16                7       -37116.996       -43986.727        52194.625        91364.125        2298.4343       -34400.332
                7              -16                7       -35472.648       -49959.305        49037.648        90772.953        2094.3062       -32169.602
                8              -16                7       -33395.277       -55303.781        46289.863        87729.531        2204.8977        -29022.66
                9              -16                7       -31292.475       -59647.559        43635.961        83578.563        2192.9583       -26067.346
               10              -16                7       -30504.453        -62841.43        41165.406        82903.391        1525.6682       -25074.943
               11              -16                7       -29651.449       -65942.234        38749.328         82591.43        1004.5795       -23157.994
               12              -16                7       -28610.197       -68800.445        36398.578        81992.477        656.35223       -20424.826
               13              -16                7       -27577.305       -71281.031        34186.109        81340.359        349.08978       -17701.209
               14              -16                7        -26552.77           -73384        32111.947        80635.125        82.792366        -14987.14
               15              -16                7       -25536.594       -75109.344        30176.074        79876.742       -142.54044       -12282.619
               16              -16                7       -24753.594       -76245.945        28230.205        78499.734       -312.20496       -10117.939
               17              -16                7        -23957.09       -77075.258        26483.371        77043.406       -399.28882       -7926.4561
               18              -16                7       -23080.457         -77665.5        24984.781        75666.156       -403.26126       -5552.7305
              -18              -15                7       -82151.742       -1201.4648        77210.938       -6206.5215       -3325.1719        1116.2843
              -17              -15                7       -81521.547        -1180.524        77860.398        -4186.376       -2184.2632        893.07233
              -16              -15                7       -80306.031       -982.17651         78354.18       -2092.4907       -1005.8311        557.34967
              -15              -15                7       -78620.063       -430.88379        78605.828        -39.90564        183.56885        99.794373
              -14              -15                7       -76943.367        283.61694        78924.391        2213.8091        1341.7137       -444.96469
              -13              -15                7       -75275.914        1161.3252        79309.867        4668.6553        2468.6047       -1076.9282
              -12              -15                7       -73617.734        2202.2412        79762.273        7324.6328        3564.2407       -1796.0955
              -11              -15                7       -71968.813        3406.3643        80281.609        10181.744         4628.623       -2602.4675
              -10              -15                7       -70426.258        4302.9497        80869.195        13183.961        5742.9248       -3388.4045
               -9              -15                7       -68733.781        4437.4634        81167.625        16669.465        6843.4927       -4292.6885
               -8              -15                7       -65867.117        6702.4683        80263.406        22507.982        6671.0044       -7102.1426
               -7              -15                7       -62972.059         9929.249        79281.156        29755.973        5628.4033       -11066.752
               -6              -15                7       -60048.609        14117.803        78220.867        38413.449        3715.6924        -16186.52
               -5              -15                7       -58544.133        12770.464        78013.898            44966        4240.8496       -20810.939
               -4              -15                7       -56784.059        10233.456        77555.477        50774.734        4756.3955       -25024.549
               -3              -15                7       -54734.039        7213.1572        76776.203        56163.656        5001.2109       -29212.816
               -2              -15                7       -52394.074        3709.5557        75676.078        61132.766        4975.3008        -33375.73
               -1              -15                7       -50422.953       -981.47021        73328.406        67910.594        4124.8052       -36467.203
                0              -15                7       -48354.574       -6157.7422        70602.594        74272.875        3819.9829       -41723.805
                1              -15                7       -46591.621       -14329.321        68077.945        80831.156        3995.5725        -45314.23
                2              -15                7       -44479.984       -20083.195        64243.559        84518.688        3157.2998        -46585.41
                3              -15                7       -42546.129       -26154.746        60424.473        87642.313        2410.9097       -46700.078
                4              -15                7       -40890.586        -32248.73        56657.836        90532.633        1660.8583       -46663.117
                5              -15                7       -39513.355       -38365.141        52943.609        93189.664         907.1438       -46474.512
                6              -15                7       -38042.441        -44890.82        49571.977        94580.508        549.93329       -44856.219
                7              -15                7       -35896.945       -51538.574        46865.895        93071.719        917.48645       -40735.621
                8              -15                7       -33726.016       -57185.633        44253.703        90455.391        1162.5087       -36806.668
                9              -15                7       -31529.664           -61832        41735.398        86731.539        1284.9995       -33069.336
               10              -15                7       -29859.355        -65468.57        39302.195        84127.141        1067.5424       -30030.678
               11              -15                7       -28663.988       -68673.297        36960.137          83494.5        681.02557       -27059.115
               12              -15                7        -27476.98       -71500.391        34756.375        82808.727        335.47385       -24097.096
               13              -15                7       -26298.328       -73949.875        32690.904        82069.789        30.887026       -21144.629
               14              -15                7       -25128.035       -76021.742         30763.73        81277.734       -232.73494       -18201.711
               15              -15                7       -23966.105       -77715.992        28974.854        80432.547       -455.39209       -15268.344
               16              -15                7       -22812.531       -79032.617        27324.264        79534.211       -637.08435        -12344.52
               17              -15                7       -21868.551       -79788.453        25685.496        78129.813       -740.62061       -9928.6816
               18              -15                7       -20946.549       -80203.422          24222.5        76584.906        -751.1145       -7579.3291
              -18              -14                7       -83883.281       -4351.6548        76584.961       -5858.8584       -4576.1733        1489.6261
              -17              -14                7       -82575.125       -4085.3018        76800.508       -4175.4463       -3385.1484        1239.5769
              -16              -14                7       -80745.484       -3501.1343        76843.922       -2550.0217       -2166.8403        883.67078
              -15              -14                7       -78925.102       -2753.7603        76954.266       -723.46582       -979.78748        440.56058
              -14              -14                7       -77113.977       -1843.1786        77131.516        1304.2212        176.01062       -89.753723
              -13              -14                7       -75312.109       -769.38843        77375.703        3533.0408        1300.5552       -707.27246
              -12              -14                7         -73519.5        467.60718        77686.805        5962.9907        2393.8435       -1411.9946
              -11              -14                7       -71736.156        1867.8113        78064.836        8594.0732        3455.8789       -2203.9219
              -10              -14                7       -69962.063        3431.2219        78509.781        11426.284        4486.6582        -3083.052
               -9              -14                7       -67806.227        5044.0962        78464.586        15164.227        5188.0605       -4597.7573
               -8              -14                7       -64935.949        7731.1006        77531.977        21055.066         4741.189       -7885.0576
