           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -6242.0381         13925.68        874.04071        1346.4229        26376.131         88202.75
              -17              -18                7       -5387.4902        16855.609        670.60583        1264.3182        24814.891        90103.734
              -16              -18                7        -4526.105        19736.744        478.08841        1372.3203        23241.131        91902.047
              -15              -18                7       -3657.8823        22569.076        296.48856        1670.4287         21654.85        93597.648
              -14              -18                7       -2782.8223        25352.617        125.80602        2158.6438        20056.043        95190.555
              -13              -18                7       -1667.9098        28242.348       -174.57797        3257.6455        18598.617        95652.766
              -12              -18                7       -489.62915        30499.297       -405.04047        4152.1206        17422.535        94651.117
              -11              -18                7        561.15723        32078.346       -439.20892        4356.8354        16314.579        93214.766
              -10              -18                7        1599.8542        33530.762       -412.84644        4395.0425         15161.71        91628.563
               -9              -18                7        2626.4614        34856.539       -325.95309        4266.7407        13963.926        89892.477
               -8              -18                7        3500.6028        35087.313       -236.23735        6196.9966        12059.941        90660.844
               -7              -18                7        4638.1592        33762.293       -267.73724        6635.0396        9959.8887        90276.984
               -6              -18                7        5670.4688        32100.184       -287.44681        6737.4805        7765.8774         89896.07
               -5              -18                7        6597.5293         30100.98       -295.36578        6504.3174        5477.9077        89518.055
               -4              -18                7        7419.3413        27764.684       -291.49445        5935.5562        3095.9788        89142.953
               -3              -18                7        8135.9058        25091.299       -275.83264        5031.1899        620.09167        88770.797
               -2              -18                7        8747.2227        22080.822        -248.3804        3791.2214        -1949.755         88401.57
               -1              -18                7        9291.0811        18405.094       -91.082794        3166.7014       -4582.2822        87377.148
                0              -18                7        9183.9395        13142.726        -37.18718        3457.6606       -7248.1953        86520.086
                1              -18                7        8390.6113        9421.7227       -101.64638        3362.5996       -9812.8975        86308.195
                2              -18                7        7610.1904        5710.8506       -128.53496        3647.1416       -12346.783          86278.5
                3              -18                7        6793.5767        2017.3463        -142.0856        3953.2886       -14855.376        86321.109
                4              -18                7        5940.7715       -1658.7838       -142.29834        4281.0459       -17338.674            86436
                5              -18                7         5051.772       -5317.5488       -129.17311        4630.4092       -19796.686        86623.188
                6              -18                7        4126.5801       -8958.9404       -102.70997         5001.373       -22229.398        86882.656
