           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        6297.9946        9451.2549        18407.191        929.15283       -279.34674       -620.01367
              -17              -18                7        6060.4321        9608.0332        16910.283        156.20923        768.28693       -1306.6863
              -16              -18                7        5967.4414        9788.4365        15275.879       -799.78882        1771.6182       -1743.2325
              -15              -18                7        6019.0225        9992.4609        13503.978       -1938.8418        2730.6455        -1929.652
              -14              -18                7        6215.1748        10220.109        11594.577         -3260.95        3645.3706       -1865.9452
              -13              -18                7        6208.2798        10349.738        9911.9795       -4369.5195        4718.8623       -857.93469
              -12              -18                7        6215.2031        10679.375        8440.8994       -5289.9854        5571.5806        744.95471
              -11              -18                7        6500.3687        11300.191         6878.647       -6249.2266        5979.9517        2175.7441
              -10              -18                7        6880.0566        11965.831        5266.2349       -7136.6177        6279.7637        3633.7957
               -9              -18                7        7354.2661         12676.29        3603.6611       -7952.1592        6471.0161        5119.1074
               -8              -18                7        7944.4932        14264.592       -181.37173       -11022.671        6070.2847        3179.9419
               -7              -18                7        9384.6748        17473.496       -3807.8225       -15587.413        5600.9697        3551.2507
               -6              -18                7        10462.956         20169.16       -7000.2407       -19341.629        5166.9712        3735.7244
               -5              -18                7        11179.338        22351.582        -9758.624       -22285.314          4768.29        3733.3638
               -4              -18                7        11533.816        24020.764       -12082.969       -24418.473        4404.9258        3544.1685
               -3              -18                7        11526.396        25176.711       -13973.283       -25741.102        4076.8762        3168.1392
               -2              -18                7        11157.075        25819.418       -15429.562       -26253.207         3784.145        2605.2749
               -1              -18                7        10666.064        26190.273       -16798.514       -26646.047        3707.3687        2918.2522
                0              -18                7        11868.584        26314.439       -16651.137       -26726.041        2870.8328        2551.0647
                1              -18                7         11659.26        24380.365        -15276.36         -26003.5        1901.2266        1151.4543
                2              -18                7        11563.849        22649.766       -13975.726       -24626.006        1103.9546       -126.99707
                3              -18                7        11601.711        21227.289       -12430.455       -22857.617         301.9624        -1253.356
                4              -18                7         11772.85        20112.938       -10640.552       -20698.326        -504.7478       -2227.6226
                5              -18                7        12077.261        19306.705       -8606.0098       -18148.137       -1316.1787       -3049.7988
                6              -18                7        12514.943        18808.598       -6326.8311       -15207.048       -2132.3296       -3719.8826
                7              -18                7        13085.902        18618.611       -3803.0176       -11875.061       -2953.2007        -4237.875
                8              -18                7        13460.635        18409.203       -497.62518       -8148.3301       -3797.2876       -4361.9268
                9              -18                7        12975.302        17103.521        2683.7449       -6141.4531       -3397.9365       -3548.0103
               10              -18                7        12754.899        15752.167        4539.8315        -5114.085       -2450.1924       -2927.0659
               11              -18                7        12563.262        14480.017        6274.1309       -4206.2764       -1604.4497       -2333.7109
               12              -18                7        12374.762        13262.891        7890.2651       -3438.0032       -901.17657         -1799.15
               13              -18                7         11326.23        11384.958        9571.5488       -3359.0737       -1533.8933        -2254.804
               14              -18                7         10453.91        10788.963        11931.044       -2461.8247       -1247.5198        -1996.752
               15              -18                7        9557.8828        10222.997        14080.455       -1624.7838       -984.33087       -1670.4229
               16              -18                7        8638.0088        9686.3447         16019.31         -848.453       -744.87213       -1276.2058
               17              -18                7        7694.2891        9179.0068        17747.605       -132.83203        -529.1438       -814.10071
               18              -18                7        6726.7236        8700.9824        19265.348        522.07892       -337.14612        -284.1076
              -18              -17                7        6011.5381        8491.8301        18794.277        169.65869        941.36279       -1315.6661
              -17              -17                7         5634.562        8543.5078        17264.824       -729.73816        1978.3978       -1873.9089
              -16              -17                7        5402.1592        8618.8086        15597.875       -1812.1907        2971.1294       -2182.0251
              -15              -17                7        5314.3271        8717.7334        13793.427        -3077.697        3919.5586       -2240.0154
              -14              -17                7        5060.3198        8732.8838        12223.771       -4224.8564        5018.8618        -1301.564
              -13              -17                7        4626.2012        8638.2686        10924.076       -5163.1221        6362.6772        598.66089
