           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -5491.4834        9911.0996        640.02643        1610.1118         18968.66        86654.117
              -17              -18                7       -4850.3413        12930.566        494.10718        1486.4653        17896.719        88292.344
              -16              -18                7       -4211.1816         15882.51        358.07114        1562.0359        16820.766        89845.148
              -15              -18                7       -3574.0056        18766.922        231.91829        1836.8239        15740.797        91312.531
              -14              -18                7       -2938.8115        21583.809        115.64851        2310.8286        14656.812          92694.5
              -13              -18                7       -2133.4749        24519.455       -85.676224        3382.4014        13670.521        92973.797
              -12              -18                7       -1279.3086         26816.99       -234.90894        4267.9697        12881.037        91846.844
              -11              -18                7       -516.23022        28417.445       -249.74548          4491.96        12143.663        90317.984
              -10              -18                7        233.56012        29881.387       -223.77515        4553.8643        11377.947        88644.188
               -9              -18                7        970.06311        31208.814       -156.99792        4453.6816         10583.89        86825.438
               -8              -18                7        1581.3207        31419.785       -93.560432         6388.627        9340.3379        87622.008
               -7              -18                7        2324.6711        29937.838        -116.5396         6820.876        7977.0605        87295.664
               -6              -18                7        2999.4348        28137.287       -132.81044        6914.6045        6558.3862         87004.43
               -5              -18                7        3605.6111        26018.135       -142.37303        6669.8096        5084.3159        86748.289
               -4              -18                7        4143.1997        23580.377       -145.22737        6086.4912        3554.8501        86527.242
               -3              -18                7        4612.2017        20824.016       -141.37341        5164.6475        1969.9885        86341.297
               -2              -18                7        5012.6162        17749.051       -130.81113        3904.2839        329.73053        86190.453
               -1              -18                7        5362.5205        14010.551       -34.775009         3244.137        -1349.368        85403.625
                0              -18                7        5278.2896        8745.6143       -1.6042662        3521.2878       -3055.1243        84843.922
                1              -18                7        4768.2998         5164.668       -41.980785        3435.9668        -4693.626        84956.625
                2              -18                7        4268.9673        1596.6105       -57.459183        3731.9766       -6312.9434        85250.289
                3              -18                7        3746.0308       -1949.3909       -64.665466        4048.7144       -7918.0771        85616.906
                4              -18                7         3199.491        -5473.334       -63.599632        4386.1831       -9509.0293        86056.461
                5              -18                7        2629.3467       -8975.2236       -54.261673        4744.3774       -11085.801        86568.977
                6              -18                7        2035.5986       -12455.056       -36.651604        5123.2998       -12648.388        87154.445
                7              -18                7        1418.2463       -15912.835       -10.769403        5522.9521       -14196.795        87812.844
                8              -18                7         718.5506       -18894.297       -10.027319        4412.5986        -15667.66        88266.727
                9              -18                7       -208.43335       -18430.928        4.7433949        2448.0991       -16657.836        88053.422
               10              -18                7       -1170.5662       -16974.895        84.000648        2749.8604       -17513.363        88149.977
               11              -18                7       -2146.9663       -15448.968        132.73518        2910.4883       -18363.836        88350.672
               12              -18                7       -3140.6138       -13826.079        146.05872        2924.3428       -19213.258        88667.813
               13              -18                7       -4253.9956       -11135.764       -28.337009        2605.9006       -20202.188        89447.703
               14              -18                7       -5089.4448       -8768.6992       -126.28838        2688.2717        -21320.16        88353.336
               15              -18                7       -5940.5889       -6249.1826        -235.5076        2674.4351       -22435.963        87320.063
               16              -18                7       -6807.6104       -3576.8828       -356.05267        2564.0732       -23549.523         86349.07
               17              -18                7       -7690.5078       -751.80054       -487.92343        2357.1851        -24660.84        85440.328
               18              -18                7       -8589.2813        2226.0647       -631.11993         2053.771       -25769.916        84593.852
              -18              -17                7        -6199.835        10491.676        1070.3368        4497.2158        19137.238        87538.125
              -17              -17                7       -5524.3423        13711.436        888.51343        4584.8716        18065.846        88997.047
              -16              -17                7       -4850.8315        16863.668        716.57318        4871.7446        16990.439        90370.555
              -15              -17                7       -4179.3027        19948.373         554.5163        5357.8354        15911.017        91658.625
              -14              -17                7       -3327.6316        23233.938        300.22382        6518.2681        14924.477        91805.953
              -13              -17                7       -2322.6992        26652.141       -30.048851        8262.2256        14046.404        90812.047
              -12              -17                7       -1337.8176         29938.52        -338.7496        10131.014        13194.059        89631.656
              -11              -17                7       -515.70856        31804.492       -434.77798         10749.08        12451.388        88147.133
              -10              -17                7        254.85693        33195.395       -441.72202        10873.015        11708.092        86482.375
               -9              -17                7        1012.1347        34449.781       -407.85913        10834.863        10936.455        84672.664
               -8              -17                7        1643.4641        35207.156       -458.27325        16049.896        9638.6563        86959.641
               -7              -17                7        2411.8442        34589.984       -545.40198        20221.154        8192.6279        88782.063
               -6              -17                7        3143.2219        32482.014       -594.41217        21305.846         6732.834        88148.109
               -5              -17                7        3806.0127        30055.439       -636.71411        22052.014        5217.6436        87549.242
               -4              -17                7        4400.2163        27310.262       -672.30786        22459.664        3647.0581        86985.477
               -3              -17                7         4925.832        24246.484       -701.19324        22528.783        2021.0764         86456.82
               -2              -17                7        5437.0537        20469.955       -525.60168        23123.996        444.69714        82205.656
               -1              -17                7        5841.9692         15178.67       -283.37769        24444.539       -1250.1953        79369.445
                0              -17                7        5964.5757        7283.2764       -127.91661        24366.432       -3041.3489        79074.586
                1              -17                7        5435.5039        3290.7278       -114.60589        23486.131       -4738.9561        79367.344
                2              -17                7        4902.4907       -631.31689       -87.948647          22944.4       -6415.6113        79857.383
                3              -17                7         4345.874       -4531.3047       -53.019272          22423.4       -8078.0835        80420.375
                4              -17                7        3765.6528       -8409.2344       -9.8178177        21923.125        -9726.373        81056.328
                5              -17                7        3161.8276       -12265.111        41.655781        21443.578       -11360.481        81765.219
                6              -17                7        2534.3992       -16098.929        101.40148        20984.762       -12980.408        82547.063
                7              -17                7        1883.3661       -19910.693        169.41936        20546.668       -14586.151        83401.867
                8              -17                7        868.61127       -21568.395        110.78408        13362.523       -15903.549        84030.273
                9              -17                7       -114.81718       -21704.307        17.392906        8158.7036        -17009.43        84234.375
               10              -17                7       -1106.9501       -20239.736        78.783104        8408.5898       -17857.475        84485.078
               11              -17                7       -2113.3491       -18705.277        109.65054        8517.3447       -18700.465        84839.906
               12              -17                7       -3229.1855       -16306.848       -32.529167        8141.1445       -19627.943        85758.211
               13              -17                7       -4397.7822       -13436.566       -237.51543        7525.0923       -20597.723        86821.586
               14              -17                7        -5597.249       -10268.204       -469.73056        6752.7148       -21590.428        87908.445
               15              -17                7       -6520.6855       -7456.7871       -624.34863        6413.4541       -22696.191        87235.047
               16              -17                7       -7425.7979       -4559.7891        -779.1615        6041.7695       -23811.273        86418.688
               17              -17                7       -8346.7861       -1510.0088       -945.30029        5573.5601       -24924.113        85664.594
               18              -17                7       -9283.6514        1692.5543       -1122.7648        5008.8247       -26034.711        84972.758
              -18              -16                7       -6977.6685        10985.736        1505.1213        7166.4292        19314.168         88634.57
              -17              -16                7       -6267.8223        14405.787        1287.3938        7465.3882        18243.322        89914.188
              -16              -16                7         -5559.96        17758.313        1079.5496        7963.5625        17168.461        91108.383
              -15              -16                7       -4662.0146        21393.324        772.33197        9212.4102        16181.699        91123.984
              -14              -16                7       -3600.5205         25238.67        381.90482         11118.68         15299.45        89957.297
              -13              -16                7       -2559.0781        28952.191        13.049892        13149.778        14442.926        88604.133
              -12              -16                7       -1537.6874        32533.889       -334.23315        15305.708        13612.128        87064.469
              -11              -16                7       -542.31348        35922.145       -652.09924        17522.584        12809.722        85345.578
              -10              -16                7        249.02692        37240.012       -691.95758        17708.545        12088.846        83689.867
               -9              -16                7        1016.5328        38419.684       -708.00403        18362.348        11301.844        82191.141
               -8              -16                7        1774.8408        39346.203        -913.4859        25856.906        10033.513        84632.594
               -7              -16                7        2712.9214        39952.578       -1199.9935        34906.301        8573.6836        89083.844
               -6              -16                7        3582.1169        38427.066       -1366.1696         39581.52        7038.2651          90338.5
               -5              -16                7         4301.522        35693.074       -1441.2111        41318.656        5481.9565         89396.93
               -4              -16                7        4978.0347        32511.309        -1403.377        42512.484        3943.0024        85629.086
               -3              -16                7        5583.9609        28517.846       -1183.2362        43605.914        2393.7639        79375.539
               -2              -16                7         6081.127        23728.164        -874.0451        44981.055        743.96521        73925.188
               -1              -16                7        6462.2773        16509.018       -631.42065        46334.195       -1080.7659        71975.195
                0              -16                7        6691.2783        7639.7451       -332.55573        47646.016       -3014.6919        71529.531
                1              -16                7        6283.7485        550.32471       -160.36812         45347.93        -4862.208        71892.758
                2              -16                7        5717.0547        -3725.708       -91.575203        43968.465       -6596.2002         72579.18
                3              -16                7        5126.7568       -7979.6826       -14.510208        42609.719       -8316.0107        73338.563
                4              -16                7        4512.8555       -12211.602        70.826958        41271.707       -10021.639        74170.891
                5              -16                7        3875.3496       -16421.463        164.43619        39954.418       -11713.083        75076.164
                6              -16                7          3214.24        -20609.27        266.31754        38657.859       -13390.346        76054.383
                7              -16                7        2201.1995       -23449.486        318.71213        32176.066       -14892.196        77637.789
                8              -16                7        1047.3606       -24682.438        260.11639         23316.84       -16192.871        79161.344
                9              -16                7       -37.617371       -24902.379        105.04407        15282.074       -17365.977         80212.07
               10              -16                7       -1063.9185       -23581.541        111.15095        14382.608        -18242.68        80675.969
               11              -16                7       -2174.4336       -21488.057         13.21228        14060.274       -19121.344        81628.742
               12              -16                7       -3367.3779       -18735.883       -195.13554        13302.932       -20049.047        82952.141
               13              -16                7       -4591.1899       -15685.631       -430.71225        12389.269       -20999.672        84299.008
               14              -16                7       -5845.8726       -12337.302       -693.51788        11319.279       -21973.227        85669.344
               15              -16                7       -7131.4243       -8690.8936       -983.55292        10092.971       -22969.703        87063.172
               16              -16                7       -8149.5352       -5413.1694       -1197.4883         9311.918       -24064.434        86828.656
               17              -16                7       -9108.6143       -2138.6912       -1397.8949        8582.3857       -25178.797        86229.203
               18              -16                7       -10083.571        1288.5698       -1609.6272        7756.3281       -26290.912        85692.008
              -18              -15                7       -7824.9805        11393.279        1944.3799          9617.75        19499.445        89943.469
              -17              -15                7       -7080.7832        15013.622        1690.7483        10128.012        18429.148        91043.773
              -16              -15                7       -6136.6235        18997.613        1330.6477        11464.837        17442.188        90927.859
              -15              -15                7       -5018.5674        23270.105        880.06635        13533.414         16555.76        89588.414
              -14              -15                7       -3920.5637         27410.77        451.05704        15726.822        15695.059        88062.469
              -13              -15                7       -2842.6118        31419.607        43.619858        18045.061        14860.082        86350.031
              -12              -15                7       -1784.7112        35296.621       -342.24539        20488.133        14050.835        84451.094
              -11              -15                7       -746.86212        39041.816       -706.53857        23056.043        13267.314        82365.688
              -10              -15                7        216.06998        42015.242       -974.48181        25060.459        12520.215        80266.672
               -9              -15                7        1012.9071        43186.117       -1077.4919        27233.258        11705.891        79210.188
               -8              -15                7        1910.5642        44298.426       -1433.9324        36727.594        10492.591        81610.203
               -7              -15                7        2987.9939         45090.59       -1871.3986        47776.754        9087.7939        86020.008
               -6              -15                7        4245.1958        45562.594       -2389.8901        60380.734           7491.5        92439.625
               -5              -15                7        5120.8438        42570.152        -2276.731        62904.492        6050.3564        84524.875
               -4              -15                7        5814.4258        38376.906       -2027.6174        64439.566        4516.0527         76668.25
               -3              -15                7        6399.2515        33387.449       -1689.4548        66256.391        2881.1885        69614.797
               -2              -15                7        6875.3169        27601.771       -1262.2416        68354.914         1145.764        63364.547
               -1              -15                7        7227.2437        18004.025       -1024.1793        69365.438       -862.73279        62740.305
                0              -15                7        7570.4692        8351.8418       -591.98376        72403.242       -2942.3435        61775.516
                1              -15                7        7256.6646        -2779.064       -204.59442        67912.836        -5043.124        62521.559
                2              -15                7        6712.6592       -7686.5591       -68.338951        66804.156        -6854.709        63415.695
                3              -15                7        6088.6807       -12294.521        50.861702        64607.668       -8631.8564        64371.449
                4              -15                7        5441.0986       -16880.426        178.33447        62431.914       -10394.823        65400.156
                5              -15                7        4769.9121       -21444.277        314.07941        60276.898       -12143.605         66501.82
                6              -15                7        3851.2058       -25352.645        445.47952        55082.031       -13806.448        68342.688
                7              -15                7        2518.5713       -27301.039        489.96268        44266.543       -15234.822        71237.742
                8              -15                7        1254.7982       -28236.422        437.96936        34275.523       -16535.625        73659.953
                9              -15                7          59.8862       -28158.797        289.49957        25108.973       -17708.861        75609.328
               10              -15                7       -1089.7399       -26679.389        108.88733        20363.291       -18682.381        77059.305
               11              -15                7       -2307.0308       -24045.326       -102.82199         19464.66       -19568.012        78642.711
               12              -15                7       -3555.1904       -21113.184       -341.76031        18409.707       -20476.564        80249.594
               13              -15                7       -4834.2192       -17882.961       -607.92755         17198.43       -21408.039        81879.945
               14              -15                7       -6144.1177       -14354.663       -901.32397        15830.832       -22362.441        83533.773
               15              -15                7       -7484.8843       -10528.291       -1221.9492        14306.912       -23339.766        85211.086
               16              -15                7       -8856.5195        -6403.834       -1569.8033        12626.665       -24340.016        86911.859
               17              -15                7       -9975.9941       -2637.8477       -1845.7075        11383.662       -25424.891        87134.156
               18              -15                7        -10989.04        1014.1118       -2091.7078        10296.284       -26538.527        86751.609
              -18              -14                7       -8741.7715        11714.306        2388.1128         11851.18        19693.072        91464.789
              -17              -14                7        -7751.457        16046.811        1975.1716        13275.543        18705.945        91217.602
              -16              -14                7       -6576.8398        20746.443        1464.4359        15506.429        17815.336        89705.375
              -15              -14                7       -5422.2749         25314.25        975.27203         17862.15        16950.455        88006.664
              -14              -14                7       -4287.7617        29750.238        507.68057        20342.697        16111.305        86121.453
              -13              -14                7       -3173.2993        34054.395        61.660847        22948.078        15297.877         84049.75
              -12              -14                7       -2078.8896        38226.727       -362.78653        25678.291         14510.18        81791.547
              -11              -14                7       -1004.5311        42267.234       -765.66187        28533.336        13748.209        79346.867
              -10              -14                7        49.774872        46175.918        -1146.965        31513.213        13011.962         76715.68
               -9              -14                7        1013.6283         48765.73       -1512.2134        37167.836         12174.16        75533.898
               -8              -14                7        2050.6343         50063.82       -2019.6123        48661.941        11015.892        77892.461
               -7              -14                7        3267.4128        51041.766       -2608.0369        61710.867         9666.126        82260.828
               -6              -14                7        4719.6104         51673.57       -2989.5801        74487.219        8283.9346        80444.625
               -5              -14                7        6128.4526        50047.141       -3058.7466        85624.992        6811.5645         74083.75
               -4              -14                7        6800.9336        44857.902       -2691.6111        87883.445        5191.6318        65427.223
               -3              -14                7        7364.6563        38872.445       -2235.4255        90423.625        3471.1421        57573.879
               -2              -14                7        7748.2192        31940.633       -1725.8127        90405.406        1624.2201        52077.582
               -1              -14                7        8144.1265        19749.949       -1462.8069        93912.172       -598.66003        51432.918
                0              -14                7        8597.1396         9366.041        -901.3335        98779.297       -2828.3933         49768.59
                1              -14                7        8248.4004       -4319.4014       -336.33212        90679.844       -5115.2134         50799.27
                2              -14                7        7889.3057       -12513.877       -18.239746        91451.492       -7191.1396        52366.902
                3              -14                7        7231.6465        -17475.83        143.09665        88417.281        -9025.625        53519.039
                4              -14                7        6550.3833       -22415.719        312.70496        85403.773       -10845.927        54744.133
                5              -14                7        5818.6328       -27277.865        491.08615        82080.422       -12646.308        56145.008
                6              -14                7        4307.2017       -29941.707        638.64838        69308.672       -14202.379        60411.535
                7              -14                7        2864.6326       -31592.531        689.73413        57361.406       -15630.881        64205.234
                8              -14                7        1490.9248       -32230.348         644.3432         46238.59       -16931.814        67526.094
                9              -14                7        146.93285       -32046.746        630.93988        36997.863       -18091.418        71392.781
               10              -14                7       -1109.5541       -30570.555        319.62524        28797.795       -19108.838        74038.961
               11              -14                7       -2489.2493       -26550.855       -202.87485        24814.033       -20021.094        75760.211
               12              -14                7       -3792.6245       -23438.746       -472.40363        23461.465       -20910.494        77650.586
               13              -14                7       -5126.8682       -20028.561       -769.16138        21952.582        -21822.82        79564.422
               14              -14                7       -6491.9824       -16320.292       -1093.1482        20287.373       -22758.072         81501.75
               15              -14                7       -7887.9653       -12313.952       -1444.3641        18465.842       -23716.246        83462.539
               16              -14                7       -9314.8174       -8009.5249       -1822.8091        16487.982       -24697.344        85446.797
               17              -14                7       -10772.538       -3407.0259       -2228.4829        14353.806       -25701.367        87454.539
               18              -14                7        -12000.06        869.17944       -2569.0061        12628.689       -26777.557        88151.555
              -18              -13                7       -9506.5146         12540.91        2705.9026        14644.524        19972.963        91993.195
              -17              -13                7       -8275.3369        17667.688        2135.0132        17037.725         19078.18        90308.211
              -16              -13                7       -7064.2114        22662.641        1585.6949         19555.75        18209.121        88436.719
              -15              -13                7       -5873.1372        27525.766        1057.9491        22198.607        17365.791        86378.734
              -14              -13                7       -4702.1138        32257.066        551.77521        24966.299        16548.186         84134.25
              -13              -13                7       -3551.1426        36856.547        67.173477        27858.826         15756.31        81703.289
              -12              -13                7       -2420.2229        41324.199       -395.85614        30876.176         14990.16        79085.828
              -11              -13                7       -1309.3549         45660.02       -837.31396        34018.367        14249.737        76281.867
              -10              -13                7       -158.12949        50907.063       -1432.8782        38710.504        13542.744         73368.82
               -9              -13                7        1018.6962        55158.523       -2012.1689        48166.094         12706.65        71162.258
               -8              -13                7         2195.051        56642.398       -2670.5264        61659.961        11603.415        73479.359
               -7              -13                7        3593.8381        58035.777       -3284.0698        75886.711        10363.287        74284.195
               -6              -13                7        5172.0391        58498.484        -3505.519        88967.508        9086.1807        66618.047
               -5              -13                7          6746.48        56693.703       -3601.9299        102871.24        7626.9497        59546.961
               -4              -13                7        7937.5557        51954.293       -3395.3577        112844.08        5969.7422        51906.035
               -3              -13                7        8480.1787        44972.844       -2821.1504        116107.66        4163.6265        43252.781
               -2              -13                7        8701.2637        36743.566       -2244.6741        111844.96        2158.3674        39930.125
               -1              -13                7        9209.5742        21743.922       -1945.7333        119876.29       -288.77527        38091.512
                0              -13                7        9770.9063        10682.621       -1260.3451         126793.1        -2672.634        35522.508
                1              -13                7        9532.1797       -3942.5854       -516.25916        119743.84       -5064.9961        36059.977
                2              -13                7        9066.0859       -17125.459       -18.339029        114672.73       -7498.0762        39468.898
                3              -13                7        8555.6523        -23523.59        262.19418        114038.48       -9497.3125        40781.344
                4              -13                7         7840.707       -28817.473        473.93839        110187.27       -11374.954         42202.82
                5              -13                7         6413.251       -32604.439        706.17352        98443.234       -13095.545         46682.75
                6              -13                7        4791.8862       -34970.707        860.33807        84539.711       -14651.742        51847.922
                7              -13                7        3239.3823       -36323.965        918.02625        71460.625       -16080.373        56540.262
                8              -13                7         1733.479       -37560.492        1073.1572        60960.395       -17390.439        62353.871
                9              -13                7        166.69887        -36944.77        1280.3986         52773.93       -18477.928        70108.227
               10              -13                7        -1042.207       -36922.008        881.59021        40521.691       -19565.162        72019.672
               11              -13                7       -2569.4941        -30629.75        11.001587        32768.828       -20445.539        73044.227
               12              -13                7       -4079.6794       -25712.572       -587.06537        28458.215       -21350.844        75155.094
               13              -13                7       -5469.1387        -22122.42       -914.41382        26651.719       -22244.018         77352.43
               14              -13                7       -6889.4688       -18234.186        -1268.991        24688.896       -23160.117        79573.234
               15              -13                7        -8340.667       -14047.869       -1650.7972         22569.75       -24099.139        81817.508
               16              -13                7       -9822.7344       -9563.4795       -2059.8328        20294.285       -25061.086        84085.273
               17              -13                7        -11335.67       -4781.0142       -2496.0967        17862.496       -26045.957        86376.492
               18              -13                7       -12879.478        299.53491       -2959.5906        15274.384       -27053.752        88691.195
              -18              -12                7       -10206.099          12793.4        3060.7346        16916.342        19977.775         92042.75
              -17              -12                7       -8859.3008        19277.158        2305.3416        20624.455        19425.555        89448.438
              -16              -12                7       -7598.7373        24746.203        1694.4252        23612.803        18623.543        87121.867
              -15              -12                7       -6371.1523         29904.65         1128.097        26542.803         17801.76        84704.617
              -14              -12                7       -5163.6201        34931.266        583.34113        29597.635        17005.703        82100.875
              -13              -12                7       -3976.1389        39826.066        60.156971        32777.301        16235.376        79310.633
              -12              -12                7       -2808.7102        44589.027       -441.45483        36081.789        15490.776        76333.906
              -11              -12                7       -1588.1946        50433.832       -1095.9343        40832.668        14782.443         73194.75
              -10              -12                7       -254.37216        59286.563       -2176.8643        49699.086        14145.153        70681.805
               -9              -12                7        998.12854        63554.031        -2861.875        63432.723         13373.17        68253.398
               -8              -12                7        2343.8147        64034.148       -3386.6736        75721.656        12255.161        68370.938
               -7              -12                7        3963.9961        66092.906        -3748.843        89522.844        11158.215        60059.363
               -6              -12                7        5600.3135        66036.641       -3944.5459        103868.95        9892.3564        51202.328
               -5              -12                7        7232.8701        63712.891       -4015.2107        119037.99         8444.374        42940.352
               -4              -12                7        8861.6699        59121.629       -3960.8376        135029.98        6814.2642        35273.438
               -3              -12                7        9725.6592        51617.031       -3449.1001        142714.97        4944.3301        27031.193
               -2              -12                7        9836.7354        40480.266       -2873.1938        136919.75        2677.2981        25929.102
               -1              -12                7        10429.587        23990.105       -2475.1746        147390.56        67.389587        22642.463
                0              -12                7        11092.603        12302.877       -1669.2544        156481.09        -2474.845        19031.953
                1              -12                7        10967.294       -3267.7964       -748.71667        150492.63       -4974.2412        18998.533
                2              -12                7        10176.812       -21070.105       -76.502434        135561.45       -7720.6348        24981.477
                3              -12                7        10060.699       -30437.824        408.15488        141471.38       -10046.923        26158.346
                4              -12                7        8836.7197       -35289.238         692.5379        131670.22       -11914.314        30051.354
                5              -12                7        7036.5591       -38370.949        949.78143        115810.43       -13598.211        36588.012
                6              -12                7        5305.2588       -40439.652        1110.5487        100775.11       -15154.539        42651.836
                7              -12                7        3645.4202       -43313.621        1447.3927        89175.258        -16623.35         50535.23
                8              -12                7        1943.3535       -44727.832         1846.832        80088.484       -17885.176        60571.219
                9              -12                7        309.58041       -43660.449        1882.3696        69547.664       -19017.826        68275.633
               10              -12                7         -1028.24       -43540.863        1423.7628        54027.344       -20114.416        70842.664
               11              -12                7       -2533.2893       -37441.309        555.47778         43509.43       -20918.367        71244.305
               12              -12                7       -4215.5605        -30022.76       -370.26996        35891.727       -21775.086        72731.453
