           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        15671.674       -36069.875       -779.00269        186.62524        18375.727         3604.585
              -17              -18                7        15694.393        -36626.82       -629.22363       -58.324219        18730.734        1913.1876
              -16              -18                7        15796.041       -37213.457       -497.34174       -438.66547        19000.545        364.26556
              -15              -18                7         15976.62       -37829.785       -383.35709       -954.39783        19185.152       -1042.1807
              -14              -18                7        16236.128       -38475.797       -287.26965       -1605.5219        19284.557       -2306.1528
              -13              -18                7        16457.865       -38761.266       -110.33272        -2843.707        19140.027       -2374.0347
              -12              -18                7        16643.637       -38166.875       -33.528122       -3751.0767        18613.059       -825.05688
              -11              -18                7        16851.709       -37080.625       -116.18305       -3853.6101        17917.207        1190.0618
              -10              -18                7        17094.611       -35935.465       -232.94858       -3740.6975        17181.914        3313.8994
               -9              -18                7         17372.34       -34731.395       -383.82471       -3412.3398        16407.182         5546.459
               -8              -18                7         17612.77       -32977.367       -156.07381       -5228.1821        15562.139        4848.5591
               -7              -18                7        18334.729       -29976.082       -76.582298       -5720.2202        14452.162         5399.835
               -6              -18                7        18955.023       -26705.014       -22.525463       -5886.2017        13211.604        5914.1167
               -5              -18                7        19473.645       -23164.152        6.0965843       -5726.1206        11840.468        6391.4087
               -4              -18                7          19890.6       -19353.498        9.2838631       -5239.9863        10338.748          6831.71
               -3              -18                7        20205.891       -15273.051       -12.963516       -4427.7866        8706.4492         7235.019
               -2              -18                7        20419.512       -10922.813       -60.645676       -3289.5332        6943.5693        7601.3374
               -1              -18                7         20606.77       -6042.1553        15.044533       -2620.1228        5064.6899        8568.6074
                0              -18                7        20495.574         66.60611        91.903641       -2742.4521        3150.0027         8994.583
                1              -18                7        20040.102        4664.0913         52.25116       -2602.1328        1308.0593        8756.9473
                2              -18                7        19564.963         9261.166        42.694946       -2875.1055        -485.0282        8357.4141
                3              -18                7        19076.023        13813.818        39.674255       -3171.3213       -2224.6299        7900.4653
                4              -18                7        18573.277        18322.049        43.189163       -3490.7842       -3910.7463         7386.105
                5              -18                7        18056.732        22785.861        53.239639       -3833.4885       -5543.3804        6814.3252
                6              -18                7        17526.383        27205.254        69.825584        -4199.436       -7122.5259        6185.1318
                7              -18                7         16982.23        31580.227        92.947136       -4588.6304       -8648.1885        5498.5215
                8              -18                7        16421.256         35570.84        136.25284       -3586.7988       -10067.086        5013.5703
                9              -18                7        16025.191        37105.098        102.38858       -1903.9232       -11183.197        5006.0093
               10              -18                7        15729.438        38014.887         17.06414       -2370.1924       -12225.749        4627.2202
               11              -18                7        15450.014        38903.473       -43.178543       -2656.8198       -13216.918        4183.7295
               12              -18                7        15185.994        39744.582       -70.922112       -2747.9387       -14148.492        3672.7251
               13              -18                7        14949.849        39672.234        173.64972       -2124.4478       -14747.093        3089.4138
               14              -18                7        14661.249        39192.418        256.26123       -1972.3441       -15031.793        4521.2417
               15              -18                7         14433.67        38674.805         353.1001       -1708.5291       -15242.035        5969.1045
               16              -18                7        14267.193        38119.602        464.27997       -1332.6184       -15377.962        7431.8179
               17              -18                7        14161.816        37526.809        589.80066       -844.61188       -15439.572        8909.3799
               18              -18                7        14117.541        36896.426        729.66229       -244.50958       -15426.866        10401.792
              -18              -17                7        16584.572       -38530.691       -1610.1295       -879.42291         18736.17        3140.2456
