           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3337.0522        5667.5791         338.2713        1771.2444        10236.654        86484.719
              -17              -18                7       -2982.6133        8753.5801        261.66669        1618.6964         9683.873         87886.25
              -16              -18                7       -2631.3706        11757.014        190.88016        1671.0494         9130.584        89216.344
              -15              -18                7       -2283.3245        14677.878        125.91174        1928.3032        8576.7842        90474.992
              -14              -18                7       -1938.4746        17516.174        66.761383        2390.4583        8022.4731         91662.18
              -13              -18                7       -1503.2706        20486.828       -34.092354        3441.1218        7517.7559        91774.828
              -12              -18                7       -1039.0559        22826.316        -106.8802         4321.624        7113.7754        90531.172
              -11              -18                7       -622.02917        24458.051       -111.43939        4562.7212        6737.7764        88911.266
              -10              -18                7       -213.57803        25944.115       -95.443672        4645.8784        6348.2109        87151.672
               -9              -18                7        186.29782        27284.512       -58.893051        4571.0981        5945.0786        85252.383
               -8              -18                7        513.32074        27493.787       -25.602859        6493.1255        5324.0464        86021.828
               -7              -18                7        892.19165        25905.744       -37.743431        6916.9346        4649.1475        85708.313
               -6              -18                7         1236.866        24014.391       -46.937386        7002.6118        3948.8794        85454.086
               -5              -18                7         1547.343        21819.732       -53.184692        6750.1592        3223.2422        85259.133
               -4              -18                7         1823.623        19321.766       -56.485481        6159.5781        2472.2368        85123.438
               -3              -18                7        2065.7061        16520.492       -56.839573        5230.8643        1695.8623        85047.047
               -2              -18                7        2273.5925        13415.909       -54.247078        3964.0215        894.11908        85029.914
               -1              -18                7        2453.9041        9648.9775       -8.7680054        3283.4551        74.188736        84392.922
                0              -18                7        2415.4192        4401.3745        7.6944804        3553.2114       -760.43549        84018.383
                1              -18                7        2173.7485        928.99341       -11.387297        3476.1924       -1560.6406         84327.18
                2              -18                7        1938.4338       -2527.4854       -18.256674        3779.1914       -2351.5872        84813.492
                3              -18                7        1691.5189       -5959.3057        -21.21821        4102.4946       -3135.9119        85370.703
                4              -18                7        1433.0039       -9366.4658       -20.271908        4446.1045       -3913.6133        85998.797
                5              -18                7        1162.8881       -12748.971       -15.417756        4810.0166       -4684.6934        86697.773
                6              -18                7        881.17206       -16106.811       -6.6557851        5194.2285       -5449.1499        87467.648
                7              -18                7        587.85559       -19439.996        6.0140486         5598.748       -6206.9863        88308.422
                8              -18                7        254.75931       -22281.021        2.0895967        4477.9116        -6926.667        88924.172
                9              -18                7        -182.8688       -21627.467        5.4363804        2483.3203         -7404.54         88778.18
