           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -340.42072        3790.6318        1103.9753       -1179.0876       -31563.221        90778.055
              -17              -18                7       -1200.3761        6784.2368        889.70776       -1303.6495       -33295.406        89658.797
              -16              -18                7       -2034.3828        10059.253        651.31097        -1436.951       -34994.441        88362.664
              -15              -18                7       -2842.4402        13615.677        388.78516       -1578.9913       -36660.316        86889.633
              -14              -18                7       -3624.5488        17453.512        102.13003       -1729.7706       -38293.035        85239.703
              -13              -18                7       -4400.7539        22196.246       -530.81824       -1716.2992       -39508.281        83422.453
              -12              -18                7       -5117.1396        27330.158       -1061.6331       -1768.7421       -40080.691        81185.992
              -11              -18                7       -5723.5591        32128.885       -1199.3792       -1919.2878       -40445.148         78510.32
              -10              -18                7       -6268.6455        36989.703       -1250.4047        -1972.955       -40801.504        75637.906
               -9              -18                7       -6752.3984        41912.621       -1214.7096       -1929.7438       -41149.762        72568.734
               -8              -18                7       -6843.2358         46695.48       -1622.4381       -1201.3906       -42108.488        67083.719
               -7              -18                7       -6499.0669        53335.418        -1761.582       -1040.6091       -43016.004        61520.605
               -6              -18                7       -6071.5298        59327.305       -1821.5981       -920.00049       -43904.648        55340.309
               -5              -18                7        -5560.623        64671.121       -1802.4858       -839.56598       -44774.426        48542.844
               -4              -18                7       -4966.3477        69366.875       -1704.2455       -799.30591       -45625.328        41128.199
               -3              -18                7       -4288.7041        73414.563       -1526.8771        -799.2171       -46457.367        33096.391
               -2              -18                7       -3527.6917        76814.195       -1270.3807       -839.30176       -47270.535        24447.406
               -1              -18                7       -2561.6226        79635.281       -1154.8878        33.089355       -47892.387        15094.461
                0              -18                7       -1294.7432        78937.758       -1299.9872        1167.6713       -48266.246        5786.0801
                1              -18                7       -445.24908        74672.219        -1303.366        865.47778       -48597.594        -2998.603
                2              -18                7        390.52908        70464.063       -1358.6057        812.78577       -48937.625       -11603.025
                3              -18                7        1219.8855        66115.523       -1412.1123        865.33069       -49245.293       -19951.119
                4              -18                7        2042.8206        61626.594        -1463.886        1023.1128       -49520.598       -28042.877
                5              -18                7        2859.3352        56997.266       -1513.9263        1286.1318       -49763.531       -35878.316
                6              -18                7        3669.4277        52227.539       -1562.2317        1654.3871       -49974.094       -43457.414
                7              -18                7        4473.1001         47317.43       -1608.8048        2127.8806       -50152.301       -50780.203
                8              -18                7        5177.5664        42022.625       -1283.8781         2171.677       -50244.781       -57640.258
                9              -18                7        4995.1445        36898.227       -848.85077        1567.8579       -50151.117       -62284.344
               10              -18                7        4477.7329        32169.523       -979.74939        1729.3585       -50069.953        -66123.32
               11              -18                7        3908.7241        27433.219       -1032.1431        1814.0461       -49982.195         -69742.5
