           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        18529.549       -67.956055       -6327.5405       -8646.9004       -201.83626        52.842896
              -17              -18                7         19321.84       -23.970215       -6455.6719       -7744.1313        121.26999       -823.74042
              -16              -18                7        20225.119        17.157837       -6504.1938       -6812.7441        509.43164       -1656.9009
              -15              -18                7        21239.381        55.426392       -6473.1094       -5852.7393        962.64832       -2446.6375
              -14              -18                7        22364.635        90.836319       -6362.4165       -4864.1147        1480.9209       -3192.9514
              -13              -18                7        23737.918        733.96472        -6196.085       -4184.7583        2370.0073       -3860.1069
              -12              -18                7        25104.121        1736.0439       -6066.2666       -3537.3369        3552.2551       -4216.4131
              -11              -18                7        26339.875        2511.5715       -5895.9019       -2620.8628        4689.1719       -4334.8311
              -10              -18                7        27643.496        3269.1169       -5605.2476       -1606.3497        5815.5186       -4438.6064
               -9              -18                7        29014.986        4008.6814       -5194.3042       -493.79749        6931.2969       -4527.7388
               -8              -18                7        31334.836        4618.5942       -5696.0249        2992.1138        5984.1455        -4129.605
               -7              -18                7        34253.188        5126.4624        -6856.001        6724.5713          5958.25        -3494.925
               -6              -18                7        36938.777        5778.6943       -7696.5962        9868.1719        5707.6592       -2973.6177
               -5              -18                7        39391.598        6575.2861       -8217.8115        12422.916         5232.374       -2565.6831
               -4              -18                7        41611.656        7516.2407       -8419.6465          14388.8         4532.394       -2271.1201
               -3              -18                7        43598.949        8601.5576       -8302.1006         15765.83        3607.7202        -2089.929
               -2              -18                7         45353.48        9831.2373       -7865.1743        16554.004        2458.3511       -2022.1102
               -1              -18                7        46706.098        11118.466       -7111.0903        17503.762        1367.6321       -2518.2168
                0              -18                7        46164.367        10387.101       -6579.5117        17913.258        56.036362       -1891.8767
                1              -18                7        44107.922        9468.0781       -6789.7627        16869.043       -1359.9651       -1027.5503
                2              -18                7        42188.918        8434.4971       -6584.9976        15718.682       -2727.2634       -316.47119
                3              -18                7        40310.039        7235.8301       -6247.2295        14376.885       -3959.7505        404.22241
                4              -18                7        38471.293        5872.0781         -5776.46        12843.656       -5057.4258        1134.5305
                5              -18                7        36672.664        4343.2383       -5172.6865        11118.992        -6020.292        1874.4531
                6              -18                7        34914.168        2649.3145       -4435.9111        9202.8945       -6848.3457        2623.9927
                7              -18                7        33195.797        790.30286       -3566.1328        7095.3618       -7541.5903        3383.1455
                8              -18                7        31368.041       -1022.2516       -2927.4509        4099.9458       -7869.1455        3944.7625
                9              -18                7         29380.57       -1517.8126       -3313.4326         1400.824        -7412.438        3420.6763
               10              -18                7        27585.889       -1875.8655       -3472.2576        376.97058       -7026.2139        2827.2795
               11              -18                7        25900.402       -2274.1047       -3674.9236       -639.96533       -6558.9277        2353.3645
               12              -18                7        24307.656       -2693.2109       -3930.7009       -1646.7819       -6007.0552        2042.5591
               13              -18                7        22361.199       -2424.8022       -4513.6313       -2620.2383       -5274.5854        3166.6782
               14              -18                7        21190.699        -1974.924       -4969.3955       -4344.1689       -4507.6445        2799.5168
               15              -18                7        20183.988       -1491.2599       -5407.6768       -5954.8721       -3626.3298        2341.0049
               16              -18                7        19340.719       -973.86267       -5828.5488       -7451.9038       -2630.6118        1791.9916
               17              -18                7        18660.887       -422.73248       -6232.0107       -8835.2607       -1520.4904        1152.4783
               18              -18                7        18144.498        162.13123       -6618.0635       -10104.947       -295.96606        422.46396
              -18              -17                7         17284.32       -689.96094       -7462.5264       -9139.7891       -412.67557       -392.21445
              -17              -17                7        18054.762       -582.43445       -7726.3799       -8288.1914        -33.75153       -1222.1873
              -16              -17                7        18936.191        -477.7677       -7910.6255       -7407.9756        410.22784       -2008.7366
              -15              -17                7        19928.602       -375.95978       -8015.2632       -6499.1411        919.26245       -2751.8623
              -14              -17                7        21185.066        275.71295       -8093.7373       -5985.2451        1844.5852       -3379.2927
              -13              -17                7        22713.891        1532.1204       -8152.8291       -5803.1709        3176.3892       -3948.4521
              -12              -17                7        24379.211        2910.5215       -8146.3223       -5549.6582        4593.7549        -4542.936
              -11              -17                7        25844.949        3956.3428       -8046.5088       -4810.0635        5829.3164       -4793.5566
              -10              -17                7        27297.281        4879.1572       -7824.8105       -3866.1013        6993.9722       -4936.5596
               -9              -17                7        28817.479        5783.9897       -7482.8223       -2824.1006        8148.0605       -5064.9214
               -8              -17                7        31134.744        7003.8721       -8919.7188        905.79541        6078.7866       -4963.7949
               -7              -17                7        34058.574        8075.6812        -10366.25        4905.7109        4081.8198       -4844.2495
               -6              -17                7        36980.488        8687.6045       -11011.981        8082.2197        3661.6743        -4523.769
               -5              -17                7        39669.645        9443.8887       -11338.332        10669.873        3016.8335       -4316.6611
               -4              -17                7        42126.035        10344.537       -11345.306        12668.668        2147.2988       -4222.9268
               -3              -17                7        44349.664        11389.546       -11032.896        14078.607         1053.069       -4242.5635
               -2              -17                7        46135.402        13165.911       -10283.594        16172.635        1344.0837       -5774.9429
               -1              -17                7        47835.836        14256.874       -9108.8438        18437.223        389.90176       -7025.1709
                0              -17                7         48693.75        12003.766       -7232.8721        21355.697       -1742.5511       -7289.4194
                1              -17                7        46539.391        10625.581       -6790.2012        20358.805       -3320.0757       -6483.7969
                2              -17                7        44461.297        9112.4238       -6173.5547        19340.211       -4800.7012       -5760.3794
                3              -17                7        42423.336        7434.1807       -5423.9063        18130.186       -6146.5156       -5027.3472
                4              -17                7        40425.492        5590.8516       -4541.2554        16728.723       -7357.5186       -4284.6973
                5              -17                7        38467.781        3582.4365       -3525.6011         15135.83       -8433.7119       -3532.4351
                6              -17                7        36550.195        1408.9355       -2376.9458        13351.501       -9375.0928       -2770.5562
                7              -17                7        34672.738       -929.65265       -1095.2865        11375.735       -10181.664       -1999.0624
                8              -17                7        31784.869       -2810.9292       -879.61755         6079.584       -10017.494       -1199.1667
                9              -17                7        29404.281       -3494.7427       -1455.3794        1407.5031       -9355.4482       -928.95709
               10              -17                7        27566.459       -3896.2061       -1677.8691        511.77686       -8925.0771       -1315.4714
               11              -17                7        25837.828       -4337.8555       -1944.1991       -377.03076       -8413.6465       -1582.5035
               12              -17                7        23715.533       -4274.4663       -2566.3933       -1321.7711       -7649.4434       -514.30322
               13              -17                7        21703.859       -3941.8599       -3278.0017       -2410.8596       -6788.0806        794.42236
               14              -17                7        19941.021        -3455.678       -3998.3774       -3643.6912       -5874.9321        2023.2069
               15              -17                7        18900.313       -2819.7998       -4567.4199       -5343.7979       -4995.2007        1830.3527
               16              -17                7        18081.346       -2144.5029       -5102.1528       -6980.2637       -4013.9756        1394.6591
               17              -17                7        17425.822       -1435.4728       -5619.4761       -8503.0566       -2918.3481        868.46478
               18              -17                7        16933.736       -692.70972       -6119.3887       -9912.1758       -1708.3169        251.77014
              -18              -16                7         15778.02       -1331.5365       -8523.3359       -9619.6709       -699.80438       -861.91235
              -17              -16                7        16526.609       -1160.4697       -8922.9111       -8819.2441       -265.06259       -1645.2745
              -16              -16                7        17386.188       -992.26398       -9242.8799       -7990.1992        234.73448       -2385.2124
              -15              -16                7        18525.738        -331.7323       -9565.9941       -7641.2744        1196.0298       -2973.1238
              -14              -16                7        19953.324        882.77612       -9897.3574       -7706.0151         2607.907       -3468.4141
              -13              -16                7        21517.406        2219.2754       -10163.125       -7699.3164        4105.3442       -3989.0276
              -12              -16                7         23217.98        3677.7681       -10363.298       -7621.1841        5688.3438       -4534.9644
              -11              -16                7        25044.652        5241.5317       -10491.904       -7451.9155         7341.436       -5094.0811
              -10              -16                7        26645.689        6329.6147       -10339.161       -6578.5044        8544.4023       -5276.3125
               -9              -16                7        28349.914        7443.7622       -10313.532       -5392.4238        9519.9521       -5427.7012
               -8              -16                7        30729.766         9221.415       -12911.316       -1757.2817        7456.3877       -5599.8076
               -7              -16                7        33667.023          11451.8       -16050.936        2496.8687        3661.8018       -6106.9741
               -6              -16                7        36848.801        12684.727       -17470.605        6120.8042        1612.9429       -6279.6089
               -5              -16                7        39774.285        13400.705       -17602.092        8741.3643        798.54724       -6273.3296
               -4              -16                7        42472.391        14673.367       -16853.064        11069.636        1132.6167       -7220.7275
               -3              -16                7        44956.887        16386.037       -15412.768        13573.184        2149.7661       -9104.7754
               -2              -16                7        47226.633        18041.072       -13969.109        16087.433        2165.8071       -10988.705
               -1              -16                7        49485.582        17937.158       -11863.895        18919.951       -30.241333       -11950.775
                0              -16                7         51041.34        15512.061       -9456.1641        23686.029       -2984.1538        -13386.65
                1              -16                7        49827.629        12087.138       -7372.7959        25063.359       -5243.9458       -13662.355
                2              -16                7        47590.445        10094.404       -6344.2681        24176.533       -6837.8989       -12926.598
                3              -16                7        45393.391        7936.5835       -5182.7383        23098.277        -8297.042       -12181.224
                4              -16                7        43236.461        5613.6768       -3888.2056        21828.586       -9621.3721       -11426.237
                5              -16                7         41119.66        3125.6855       -2460.6709        20367.461       -10810.892       -10661.635
                6              -16                7        39042.984        472.60803       -900.13409          18714.9       -11865.602        -9887.418
                7              -16                7        35845.328       -2532.6699        524.31628        14622.533       -12441.613       -8393.0342
                8              -16                7        32391.865       -4655.8369        1013.4509        8831.0088       -12286.493       -6764.6836
                9              -16                7         29450.93       -5524.7939        518.63025        2616.1655        -11512.44       -5485.3994
               10              -16                7        27468.846       -5931.2715        121.86182        1050.9753       -10941.515       -5481.0874
               11              -16                7        25253.689       -6062.9951       -486.48175        182.07162       -10199.604       -4582.8813
               12              -16                7        22927.959       -5819.7656       -1318.0051        -878.9093       -9261.1328        -3009.606
               13              -16                7        20851.063       -5422.9619        -2158.293       -2083.6313        -8270.877       -1516.2739
