           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -34115.984        3342.4995        892.27148       -67.520142       -168.18735        4960.9541
              -17              -18                7       -34210.836        4721.1592         867.2804       -913.71021        365.07013        7040.3799
              -16              -18                7       -34342.668        6518.4897        900.70642       -1465.0022        836.53931        9024.5293
              -15              -18                7       -34511.477        8734.4883        992.54913        -1721.396        1246.2194          10913.4
              -14              -18                7        -34717.27        11369.157        1142.8088       -1682.8921        1594.1112        12706.996
              -13              -18                7       -35084.484        15000.107        1281.4559       -1619.9353        1735.3188        14771.896
              -12              -18                7       -35614.336        18783.344        1364.3383         -1591.29        1696.8215        16927.529
              -11              -18                7       -36153.809        22117.598        1412.0023       -1330.7427        1649.5107         18742.18
              -10              -18                7       -36710.117        25657.879        1422.1152       -811.84076        1590.1282        20392.193
               -9              -18                7       -37283.258        29404.189        1394.6766       -34.585094        1518.6732         21877.57
               -8              -18                7       -37893.969        34974.277        1180.4814       -784.78589        1821.3069        21099.191
               -7              -18                7       -38967.211        40953.316        991.72864       -1203.2513         1558.314        20554.699
               -6              -18                7       -39954.266        46547.992        842.19019       -1435.1097        1354.1997        19632.529
               -5              -18                7       -40855.141        51758.301        731.86566        -1480.361        1208.9639        18332.672
               -4              -18                7       -41669.824        56584.234        660.75574       -1339.0056        1122.6066        16655.131
               -3              -18                7       -42398.328        61025.813        628.85962       -1011.0424        1095.1278        14599.906
               -2              -18                7       -43040.645         65083.02        636.17798       -496.47391        1126.5273        12166.999
               -1              -18                7       -43653.941        68156.609        562.45093        962.28418        1197.4294        8815.3145
                0              -18                7       -43600.945        67320.609        312.64905        3042.3274        1032.4286        5345.3467
                1              -18                7       -42761.875         62887.82        370.21472        2758.6362        951.90491        2692.7693
                2              -18                7       -41924.484        58744.125        401.37326        2718.2583        890.92963        124.30713
                3              -18                7       -41097.758        54422.188        404.58502        2798.7581        808.37134       -2266.1096
                4              -18                7       -40281.695        49922.016        379.85004         3000.135        704.22992       -4478.4795
                5              -18                7       -39476.297        45243.586        327.16846        3322.3896        578.50513       -6512.8071
                6              -18                7       -38681.559        40386.922        246.54027        3765.5193        431.19714       -8369.0859
                7              -18                7       -37897.484        35352.012        137.96533        4329.5273        262.30585       -10047.323
                8              -18                7       -37067.328         29813.57        196.70419        4189.6865        117.04382       -11383.218
                9              -18                7       -36443.289        24709.484        414.22708        3124.3906       -104.81735       -10992.154
               10              -18                7       -35998.379        20537.678        316.08078         3247.574       -447.54501       -9999.8867
               11              -18                7       -35582.668        16568.566        271.47864        3237.7134       -823.73798       -8826.5566
               12              -18                7       -35190.117        12768.412        284.10077        3097.5635       -1236.3362       -7450.2539
               13              -18                7       -34655.152        8222.2266        482.82077        2912.5315       -1755.1373       -5243.5469
               14              -18                7       -34409.941        4810.0303        624.54077        2534.4231       -1807.4331       -3555.7278
               15              -18                7       -34202.809        1786.7593        783.10944        2079.6328       -1825.5811       -1731.4575
               16              -18                7       -34033.617       -848.00781        958.58997        1548.2135       -1809.8489         229.6366
               17              -18                7       -33902.359       -3094.2698        1150.9822        940.16565       -1760.2367        2327.5527
               18              -18                7       -33809.039       -4952.0273        1360.2863        255.48909       -1676.7448         4562.293
              -18              -17                7       -33935.953       -155.82132        1799.0493        -2169.772       -248.73361        6397.6123
              -17              -17                7       -33987.195        1142.6522        1808.0347       -3328.9006        243.86394        8492.1006
              -16              -17                7       -34075.414        2859.7957         1875.437       -4193.1309        674.67297        10491.311
              -15              -17                7       -34200.625        4995.6074        2001.2562       -4762.4639        1043.6931        12395.244
              -14              -17                7       -34451.559        8165.2002        2170.9956       -5322.4766        1186.8254         14643.17
              -13              -17                7       -34861.594        12431.625        2344.9553       -5910.6274        1112.7253        17336.484
              -12              -17                7       -35361.008        17258.283        2523.6716       -6280.3833        972.62268        20109.852
              -11              -17                7       -35950.266        21197.457        2597.6523       -6261.5288        879.01617        22240.137
              -10              -17                7       -36564.039        24998.641        2609.6794       -5943.6929        797.32104        24041.004
               -9              -17                7       -37194.648        29005.855        2584.1538       -5367.5039        703.55408         25677.24
               -8              -17                7       -37632.797        35148.785        2854.2043       -7855.8389        1376.6708        24240.717
               -7              -17                7        -38462.18        41871.781        3004.7332       -9189.0625        1808.3621        22727.693
               -6              -17                7       -39529.527        47947.832        2863.3513       -8986.4482        1561.7288        21785.891
               -5              -17                7       -40510.691        53639.523        2761.1846       -8597.2275         1373.974        20466.406
               -4              -17                7       -41405.672        58946.844        2698.2319       -8021.4009        1245.0975        18769.236
               -3              -17                7       -42214.461        63869.801        2674.4932       -7258.9648        1175.0996        16694.383
               -2              -17                7       -43454.723        67699.758        2247.5369       -4245.4727        868.28735         13625.64
               -1              -17                7       -44597.809        70544.766        1574.0531       -417.16632        944.11371        8907.7393
                0              -17                7       -44978.891        71569.977        79.065887        5564.0522        1318.3032        3815.6257
                1              -17                7       -44017.188        67050.578       -62.833496        6117.8438        1331.7429        617.59863
                2              -17                7       -43057.289        62542.289       -221.51422        6805.2764        1342.4612       -2389.0786
                3              -17                7       -42108.055        57855.758        -408.1416        7613.5864        1331.5962       -5217.7119
                4              -17                7       -41169.484        52990.977       -622.71527        8542.7715        1299.1476       -7868.2979
                5              -17                7       -40241.574        47947.961       -865.23608        9592.8369        1245.1162       -10340.839
                6              -17                7       -39324.328        42726.703       -1135.7032        10763.774        1169.5012       -12635.335
                7              -17                7       -38417.746        37327.191       -1434.1169        12055.594        1072.3035       -14751.788
                8              -17                7       -37064.859        29813.492        -908.8551        10089.812        1059.6812       -15671.439
                9              -17                7       -36165.816        23561.586       -233.44302        7596.8955        838.10339       -15354.886
               10              -17                7       -35672.492         19250.51       -326.42847        7635.2856        461.92804       -14225.772
               11              -17                7       -35208.363        15142.129       -365.86975        7540.6313         52.28772       -12915.598
               12              -17                7       -34594.027        10232.236       -180.52074         7192.749       -515.09686       -10673.343
               13              -17                7       -34007.414        5535.4341        123.34752        6679.6919       -1106.7356       -8174.4419
               14              -17                7       -33497.633        1328.5747        505.87033         6030.915        -1687.495        -5616.771
               15              -17                7       -33268.055       -1709.2407        777.00043        5249.3696       -1792.2157       -3702.8579
               16              -17                7       -33101.586       -4275.9805        1046.5457        4388.5073       -1811.2314       -1736.1604
               17              -17                7       -32973.051       -6454.2158        1333.0029        3451.0164       -1796.3674        367.35992
               18              -17                7       -32882.457       -8243.9453        1636.3717        2436.8967       -1747.6233        2607.7031
              -18              -16                7       -33822.402       -4272.4712        2617.3867       -3919.6621       -311.78857        7568.5703
              -17              -16                7       -33830.039       -3054.1855        2660.3489       -5391.7305        140.14934        9678.1211
              -16              -16                7       -33874.656       -1417.2268        2761.7273       -6568.8979        530.29797        11692.394
              -15              -16                7       -34009.508        1290.7856        2962.2451       -7751.7881        675.46509        14122.922
              -14              -16                7       -34270.789        5133.6797        3218.4758       -8978.3643        584.68652        17068.557
              -13              -16                7       -34621.438        9536.8047        3479.4624       -9986.5439        427.90463        20094.238
              -12              -16                7       -35061.469        14500.163        3745.2065       -10776.327        205.11884        23199.977
              -11              -16                7       -35593.648        19967.027         4008.322       -11333.869       -76.793335        26349.133
              -10              -16                7       -36264.883        24029.113        4022.2615         -11217.1       -180.80051         28300.85
               -9              -16                7        -36923.09        28446.512        4071.4736        -11258.06       -250.30389        29852.145
               -8              -16                7       -37402.949        34973.359        4912.6367       -15104.869        383.52051        28578.648
               -7              -16                7       -38068.316         42558.93        5951.1616       -18801.227        1493.4514        26426.918
               -6              -16                7       -39088.219        49644.242        6251.3525       -19537.707        1775.7666        24839.551
               -5              -16                7       -40149.672        55817.305        6157.3433       -18714.016        1545.4928        23500.438
               -4              -16                7       -41468.461        61733.164        5769.5522       -16181.524        1003.1853        22055.541
               -3              -16                7       -43092.156        66900.547        4952.6855       -11737.264        367.01184        19620.064
               -2              -16                7       -44656.922        71006.391        4028.1646       -6996.1714          124.314        15582.621
               -1              -16                7       -45865.188        74005.641        2698.8547       -1894.1898        588.29968        9647.8447
                0              -16                7       -46386.848        75543.266         457.3132        5264.6318        1504.3243         2610.667
                1              -16                7       -45626.211        72176.836       -848.27771           9692.5        1953.2061        -2500.269
                2              -16                7       -44543.805        67303.945       -1196.7977        11107.743        2035.6178       -5945.1641
                3              -16                7       -43472.066         62252.82       -1573.2643        12643.864        2096.4463       -9212.0137
                4              -16                7       -42410.984        57023.445       -1977.6775        14300.861        2135.6912       -12300.816
                5              -16                7       -41360.563        51615.832       -2410.0371        16078.734        2153.3528       -15211.574
                6              -16                7       -40320.809        46029.969       -2870.3433        17977.486        2149.4316       -17944.285
                7              -16                7        -38696.25        38172.594       -2881.1052        18149.984        2200.9692       -19860.734
