           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        5837.0039        2377.4946       -5606.7441       -3546.2593        11.654692        288.92523
              -17              -18                7        6096.6689        3948.0073       -5872.8828       -1142.8392       -440.01593        -566.0495
              -16              -18                7        6397.2329        5187.6475       -6255.9771        2383.2815       -924.96509       -1517.5184
              -15              -18                7        6738.6973        6096.4141       -6756.0254        7032.1011       -1443.1921        -2565.481
              -14              -18                7        7121.0625        6674.3076       -7373.0288        12803.624       -1994.6981       -3709.9375
              -13              -18                7        7475.4165        8033.0957       -7967.4385        18670.324       -2550.0049       -5317.5278
              -12              -18                7        7730.6733        8803.6406       -8454.8516        23711.475       -3165.6082       -6295.5273
              -11              -18                7         7944.856        8055.1074       -8943.5869        28711.535       -3864.6011       -6224.3408
              -10              -18                7        8163.5933        7118.5645        -9463.708        34072.324       -4591.9165       -5942.6479
               -9              -18                7        8386.8838        5994.0107       -10015.215         39793.84       -5347.5547       -5450.4478
               -8              -18                7        8214.3818        5941.5938       -10446.637        49447.574       -6241.7944       -6612.5005
               -7              -18                7        7920.7769        1793.1376       -11044.197        58075.367       -7450.5166       -6463.0327
               -6              -18                7        7418.8228       -939.56543       -11668.754        66541.352       -8513.8779       -6479.9238
               -5              -18                7        6708.5186       -2256.5139       -12320.306        74845.492       -9431.8779       -6663.1719
               -4              -18                7        5789.8628       -2157.7034       -12998.851        82987.805       -10204.518       -7012.7783
               -3              -18                7        4662.8579       -643.14478       -13704.392        90968.313       -10831.797       -7528.7383
               -2              -18                7        3327.5027        2287.1731       -14436.928        98786.992       -11313.716       -8211.0586
               -1              -18                7        1885.5946        4274.3887       -15040.618        105945.74       -11670.427       -9553.0693
                0              -18                7        270.74533        -512.3692       -14291.313         104884.7       -11819.381       -9191.1348
                1              -18                7       -1358.8623        261.43652       -12880.666         99011.93       -11526.021       -8291.3516
                2              -18                7       -2791.1797         495.2605       -11458.175        94274.344       -11099.074       -7814.7891
                3              -18                7       -4063.3247        156.67065       -9985.8242        88867.875       -10563.914       -7143.2935
                4              -18                7       -5175.2959       -754.33276       -8463.6143        82792.539       -9920.5449       -6276.8623
                5              -18                7       -6127.0962        -2237.751        -6891.542        76048.313       -9168.9639       -5215.4951
                6              -18                7       -6918.7236       -4293.5791       -5269.6104        68635.227       -8309.1709       -3959.1875
                7              -18                7       -7550.1787       -6921.8247       -3597.8191        60553.254       -7341.1665       -2507.9443
                8              -18                7       -8024.8174       -8564.9629       -2089.3782         50935.32       -6423.9292        86.970825
                9              -18                7       -8004.4497       -7680.5693       -1132.8397        42292.371       -5838.8418        383.67889
               10              -18                7       -7755.7393       -8431.3203       -128.04993        36443.578       -5188.9878        -1821.326
               11              -18                7       -7529.9307       -9119.6855        818.56921        31074.783       -4565.8115       -3721.3857
               12              -18                7       -7331.2471       -9670.4629        1712.3928        26148.717       -3968.5903        -5230.668
               13              -18                7       -7284.4644       -7839.8062        2734.4976        20399.992       -3374.2144       -3835.7136
               14              -18                7       -6927.3789       -7037.8984        3723.3286        14037.354       -2635.7581       -3449.8108
               15              -18                7       -6618.9878       -5974.0781        4582.8408        8594.3965       -1958.6226       -2846.3276
               16              -18                7       -6359.4951       -4647.6958        5313.0029        4071.8643       -1342.9213        -2024.608
               17              -18                7       -6148.9014        -3058.752        5913.8154        469.75928       -788.65454       -984.65228
               18              -18                7       -5987.2061       -1207.2472        6385.2773       -2211.9199       -295.82236        273.53967
              -18              -17                7        5991.9253        319.61646       -5891.2715       -5279.4785        451.04184        1558.3711
              -17              -17                7        6238.4438        1911.0127       -6141.6333       -2898.3555       -1.0211971        702.06012
              -16              -17                7        6525.8608        3171.5366       -6508.9502        605.46716       -486.36246       -250.74498
              -15              -17                7        6854.1787        4101.1865       -6993.2217        5231.9893       -1004.9821       -1300.0438
              -14              -17                7        7141.5723        5750.3086       -7471.0205        9962.2949       -1540.6455       -2723.0264
              -13              -17                7        7378.1719         8547.582       -7897.1416        14408.769       -2075.0181       -4587.9482
              -12              -17                7        7634.8906        11678.449       -8368.9463        19370.566       -2616.9824       -6665.6245
              -11              -17                7        7836.1152        12250.773       -8834.5918        24164.549       -3265.7668       -7274.8066
              -10              -17                7        8023.6196        11928.458       -9319.4688        29155.625       -3966.8235       -7275.2095
               -9              -17                7        8215.6797        11418.133       -9835.7334        34507.426       -4696.2026        -7065.106
               -8              -17                7        7908.3218        15521.507       -10119.454        46100.027        -5337.125       -11483.225
               -7              -17                7        7573.1963        17042.352       -10487.989        58675.133       -6091.4849       -16577.273
               -6              -17                7        7134.7466         14226.93        -11061.11        68573.438       -7090.3735       -18524.264
               -5              -17                7        6487.9463        12827.265       -11661.228        78309.922       -7943.9023       -20637.609
               -4              -17                7        5632.7974        12843.357       -12288.339        87884.586       -8652.0703       -22917.316
               -3              -17                7        4569.2974        14275.203       -12942.445        97297.414        -9214.877       -25363.375
               -2              -17                7        3534.5698        11484.717       -13321.803        102653.67        -9904.334       -27719.967
               -1              -17                7        2377.8936        6763.1987       -13474.055        106608.16       -10382.292       -30041.811
                0              -17                7        1159.7438       -4856.3125       -12993.377        105622.59       -10816.512       -29364.369
                1              -17                7       -405.62347       -5021.4521       -11679.681        100187.94       -10604.576       -27388.744
                2              -17                7       -1791.8394        -5703.104       -10308.382        95121.031       -10258.359       -25734.328
                3              -17                7       -3017.8828        -6957.168       -8887.2227         89385.25       -9803.9297       -23884.977
                4              -17                7       -4083.7542       -8783.6445       -7416.2051        82980.602       -9241.2891       -21840.686
                5              -17                7       -4989.4521       -11182.538       -5895.3252        75907.063       -8570.4375       -19601.459
                6              -17                7       -5734.9785       -14153.841       -4324.5869        68164.664       -7791.3745       -17167.297
                7              -17                7       -6320.3325       -17697.561       -2703.9868        59753.375       -6904.1001       -14538.195
                8              -17                7       -6805.2515       -14760.847       -1860.9862        47972.379       -6475.0737       -6430.7305
                9              -17                7       -7065.9058        -11453.32       -1054.4568        37621.113       -5991.7944       -2369.2512
               10              -17                7       -6850.8501       -11694.947       -89.065369        32142.834       -5374.5601       -4161.4941
               11              -17                7       -6658.6978       -11874.189        818.15424        27144.555       -4784.0024       -5648.7915
               12              -17                7        -6572.542       -9882.9043        1816.0913        21870.813       -4202.3545       -4775.0391
               13              -17                7       -6515.5737       -7527.0781        2813.1384        16731.543       -3642.3975       -3421.3674
               14              -17                7       -6465.6738       -5352.2544        3774.7241        11896.127       -3108.4612       -2133.0293
               15              -17                7       -6203.2432       -4119.9941        4644.4819         6631.293       -2454.6616       -1453.2197
               16              -17                7       -5962.5503        -2734.634        5383.2705        2171.7979        -1843.863       -631.57178
               17              -17                7       -5770.7568       -1086.7144         5992.709         -1367.27       -1294.4991        408.31274
               18              -17                7       -5627.8613        823.76727        6472.7979       -3985.9119       -806.56921        1666.4333
              -18              -16                7        6290.9648       -2942.4351       -6208.3965       -6614.4316        927.87103        2745.9324
              -17              -16                7        6524.3359       -1330.1534       -6442.9819       -4255.6055        475.41556        1888.2847
              -16              -16                7        6798.6064        -48.74572       -6794.5215       -774.08215       -10.318052        934.14343
              -15              -16                7        7019.1123        1891.0383       -7155.6187        2819.7891       -526.26282       -304.73145
              -14              -16                7        7176.4102        4927.2246       -7479.3755        6132.6924       -1053.1353       -1903.9675
              -13              -16                7        7353.8262             8297       -7848.8154        9960.9121       -1587.5984        -3715.958
              -12              -16                7        7551.3594         12000.37       -8263.9365        14304.447       -2129.6521       -5740.7021
