           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -319.21939        3390.3853        13860.322        4186.6406       -327.79675        3317.4619
              -17              -18                7       -220.76743        4134.0762        13081.429        13455.518       -278.80984        1772.2969
              -16              -18                7       -144.98134        4787.3257        12307.369         23115.57       -234.78665        275.16809
              -15              -18                7       -91.861282        5350.1318        11538.142        33166.805       -195.72728        -1173.923
              -14              -18                7        -61.40704        5822.4966        10773.746        43609.215       -161.63159       -2574.9783
              -13              -18                7        29.703827        5927.8584        10033.998        53240.836       -115.60483       -4617.3018
              -12              -18                7        74.485611        5773.8564        9322.8418        61464.703       -61.877789       -6344.1826
              -11              -18                7         36.47261        5554.7383        8622.1934        69349.695       -16.939716       -6951.7515
              -10              -18                7       -8.3538742        5248.5234         7925.543        77262.789        21.440722       -7242.9155
               -9              -18                7       -59.993843        4855.2119        7232.8882        85203.961        53.263542       -7217.6738
               -8              -18                7       -128.60753         4945.624        6473.8423         95785.07         60.84502       -6590.7251
               -7              -18                7       -128.75124        2221.3784        5715.5698        105191.25        66.589561       -6192.9014
               -6              -18                7       -133.14783        337.79041        4947.9785        113775.04        70.377548       -5944.3569
               -5              -18                7       -141.79727       -705.14404        4171.0698        121536.42        72.208969       -5845.0908
               -4              -18                7       -154.69958       -907.42114        3384.8428        128475.38        72.083809        -5895.103
               -3              -18                7       -171.85471        -269.0459        2589.2974        134591.94        70.002113       -6094.3916
               -2              -18                7       -193.26273        1209.9857        1784.4343        139886.13        65.963837         -6442.96
               -1              -18                7       -206.98521        2531.3508        955.95898        144936.94        83.459641       -7145.0137
                0              -18                7       -184.57523       -1151.9418        112.73856        144907.38        93.645546       -6969.6235
                1              -18                7       -150.57686        -1287.249       -701.91479        140910.91        75.850609       -6209.4199
                2              -18                7       -136.34715       -1433.3202       -1503.1295        137192.02        59.374779       -5801.7207
                3              -18                7       -122.30354       -1830.8562       -2300.6768        132752.83        49.096855       -5323.0308
                4              -18                7         -108.446       -2479.8557       -3094.5564        127593.32        45.016808       -4773.3501
                5              -18                7        -94.77446       -3380.3203       -3884.7693        121713.48        47.134621       -4152.6738
                6              -18                7       -81.288902       -4532.2461       -4671.3145        115113.33        55.450302       -3461.0029
                7              -18                7        -67.98941       -5935.6387       -5454.1934        107792.85        69.963875       -2698.3413
                8              -18                7       -41.834606          -6987.5       -6209.2344         98430.43        89.051956       -1346.3569
                9              -18                7        16.979836       -6540.9937       -6896.1416        87839.961          104.909       -1670.5128
               10              -18                7        66.312767       -6573.9336       -7601.7729        79623.289        125.87027       -3453.3516
               11              -18                7        106.40378       -6643.5205       -8313.9805        71625.039        154.61316       -4885.2178
