           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -359.53613       -416.39346        -35887.41        19161.461       -2781.3611       -5447.6431
              -17              -18                7       -1005.8271       -1839.1942       -35839.672        19585.357       -2741.1907       -6517.5244
              -16              -18                7       -1747.7047         -3482.55       -35703.781        19721.455       -2727.4421       -7542.9897
              -15              -18                7       -2585.1687       -5346.4604       -35479.719         19569.75       -2740.1162       -8524.0381
              -14              -18                7        -3518.219       -7430.9263       -35167.504        19130.246       -2779.2124       -9460.6709
              -13              -18                7       -4329.4272       -9988.4453       -34842.121         17996.98       -2758.4136       -10181.917
              -12              -18                7       -5047.2119       -12443.754       -34310.875        16864.176       -2725.6338       -10347.643
              -11              -18                7       -5879.6362       -14436.391       -33567.633        16015.344       -2771.1465       -10131.283
              -10              -18                7       -6764.0059       -16488.059       -32782.379        15031.459       -2849.9517       -9888.3564
               -9              -18                7       -7700.3218       -18598.752       -31955.111        13912.521       -2962.0486       -9618.8613
               -8              -18                7       -8793.5713       -21969.809       -29616.002        14228.695       -3046.7959       -8827.5186
               -7              -18                7       -10149.477       -25048.762       -26677.789        13665.617        -3166.863       -8355.8691
               -6              -18                7       -11353.213       -28018.127       -23511.773        12752.018       -3123.9866       -7747.7734
               -5              -18                7       -12404.777       -30877.898       -20117.951        11487.899        -2918.168       -7003.2334
               -4              -18                7       -13304.169       -33628.082       -16496.328        9873.2588       -2549.4063       -6122.2476
               -3              -18                7       -14051.391       -36268.672       -12646.898        7908.0972        -2017.702       -5104.8174
               -2              -18                7       -14646.442       -38799.676        -8569.667         5592.415       -1323.0547       -3950.9421
               -1              -18                7       -15125.288       -40540.113       -4408.5752        2561.8647       -705.40442       -2004.8494
                0              -18                7       -15298.813       -40115.641       -29.139023       -1257.2838       -216.84192        219.32101
                1              -18                7       -15257.296        -37741.48        4499.4663       -3182.4429        587.48688        1598.5178
                2              -18                7       -14913.065       -35713.586        8708.2012       -5093.3457        1291.3115        2930.4614
                3              -18                7       -14382.198       -33617.816        12759.714       -7003.8555          1854.11        4190.1855
                4              -18                7       -13664.697       -31454.176        16654.004       -8913.9707        2275.8826        5377.6914
                5              -18                7       -12760.561        -29222.65        20391.078       -10823.695        2556.6299         6492.979
                6              -18                7        -11669.79       -26923.244         23970.93       -12733.021        2696.3508        7536.0469
                7              -18                7       -10392.382       -24555.963        27393.563        -14641.96        2695.0459        8506.8965
                8              -18                7       -9150.5566       -21875.555        30374.328       -16007.117        2650.9124        9384.8789
                9              -18                7       -8248.9238       -19163.742        31700.182       -16087.064        2768.3103        9943.5869
               10              -18                7       -7220.1064       -16908.551        32646.617       -16604.027        2794.3557        10442.893
               11              -18                7       -6231.1484       -14704.405        33539.711       -17073.924        2809.1321         10901.26
               12              -18                7       -5285.9473       -12529.692        34368.684       -17522.129        2813.8384        11293.328
               13              -18                7       -4491.2993       -9865.1143        34782.824       -18781.822        2851.0557        10850.795
               14              -18                7       -3393.3325       -7677.3579        35168.184       -18881.473        2765.7651        10018.115
               15              -18                7       -2423.0496       -5687.7456        35461.387       -18933.902        2713.1897        9112.6631
               16              -18                7       -1580.6753       -3896.1587        35662.398       -18939.805        2693.4124        8134.6558
               17              -18                7       -866.21027       -2302.6001        35771.211        -18899.18        2706.4331        7084.0942
               18              -18                7       -279.65472       -907.06848         35787.84       -18812.025         2752.252        5960.9785
              -18              -17                7       -342.41928        91.045898       -34069.195        23889.955       -2058.3735       -8198.1582
              -17              -17                7       -1001.6136       -1127.9989       -34001.188        24359.977       -2013.2185       -9214.3447
              -16              -17                7       -1756.3943       -2567.5979       -33845.016        24542.197       -1994.4862       -10186.112
              -15              -17                7        -2606.761        -4227.752        -33600.68        24436.617       -2002.1763       -11113.465
              -14              -17                7       -3374.9651       -6250.5186        -33336.32        23596.182       -1952.3799       -11821.787
              -13              -17                7       -3989.3467       -8834.7021       -33063.117        22214.893       -1825.6436       -12450.313
              -12              -17                7       -4588.0381       -11914.768       -32722.959        20758.742       -1691.7256       -13201.158
              -11              -17                7       -5335.2959       -14287.315       -32035.164        19845.855       -1672.1731       -13241.547
              -10              -17                7       -6170.6733       -16447.766       -31228.914        18966.816        -1713.678       -13051.758
               -9              -17                7       -7057.9956       -18667.246       -30380.648        17952.727       -1788.4751       -12835.399
               -8              -17                7       -7866.1875       -22520.904           -27949        19389.654       -1622.7902       -11814.596
               -7              -17                7       -8611.0879       -26511.959       -25231.938        19423.643        -1495.324       -11090.797
               -6              -17                7       -9560.4385       -29869.705       -22144.826         17986.67       -1490.8779        -10520.81
               -5              -17                7       -10357.617       -33117.867       -18829.912        16199.172        -1323.489        -9814.376
               -4              -17                7       -11002.625       -36256.434       -15287.194        14061.156       -993.15717        -8971.498
               -3              -17                7       -11495.462       -39285.414       -11516.672         11572.62       -499.88275       -7992.1748
               -2              -17                7       -11953.912       -40890.828       -7892.2778        7779.9683         -412.828       -5718.7197
               -1              -17                7       -12373.436       -41840.398       -4031.2134        3492.3157       -373.10727       -2363.7568
                0              -17                7       -12481.776       -42624.082        -362.2149       -2585.0798       -726.10156        1221.5378
                1              -17                7       -12537.744       -40309.398        3987.1133       -5038.3481       -29.825317        2970.9551
                2              -17                7       -12339.621       -38088.195        8117.1689       -7455.6709        545.30579        4618.0166
                3              -17                7       -11954.865       -35799.102        12090.002       -9872.6006        979.41083        6192.8599
                4              -17                7       -11383.473       -33442.137        15905.617       -12289.135          1272.49        7695.4829
                5              -17                7       -10625.444       -31017.295         19564.01       -14705.277        1424.5435        9125.8887
                6              -17                7       -9680.7832       -28524.574        23065.184       -17121.025        1435.5714        10484.074
                7              -17                7       -8549.4844       -25963.975        26409.141       -19536.379        1305.5734        11770.043
                8              -17                7       -8156.3174       -22165.201        28491.088       -19795.205        1481.2974        12691.641
                9              -17                7       -7522.9048       -18898.381        30111.686        -19432.02        1697.9962        13109.225
               10              -17                7       -6554.1514       -16582.402        31059.801        -19883.74        1733.9019        13563.192
               11              -17                7       -5625.2568       -14317.471        31954.574       -20288.396        1758.5382        13976.219
               12              -17                7        -4835.627       -11540.346        32514.727        -21260.35        1819.1429        13634.556
               13              -17                7       -4082.5295       -8957.9004        32932.984       -22396.441          1888.55        13128.909
               14              -17                7       -3338.3064       -6740.5835        33276.828       -23551.232        1956.0012        12641.699
               15              -17                7       -2389.4736       -4909.1836        33589.406       -23666.383        1919.5227        11838.676
               16              -17                7       -1538.1365       -3286.7258        33815.617       -23617.752        1902.4471        10929.668
               17              -17                7       -814.70862       -1862.2959        33949.641       -23522.592        1918.1699        9948.1074
               18              -17                7        -219.1897       -635.89288        33991.469       -23380.904        1966.6901        8893.9912
              -18              -16                7       -313.13937        458.51605       -32308.961        28189.641       -1362.8589        -10981.34
              -17              -16                7       -985.23694       -556.77222       -32220.674        28705.785       -1312.7194       -11943.828
              -16              -16                7       -1752.9205       -1792.6151       -32044.227        28934.129       -1289.0032       -12861.901
              -15              -16                7       -2477.8977       -3281.2473       -31840.922        28386.762       -1210.1995       -13557.324
              -14              -16                7       -3084.9836       -5229.3838       -31622.762        27257.811       -1056.2571       -14168.489
              -13              -16                7       -3676.3777       -7673.3984       -31337.641        26053.998        -895.1344       -14901.979
              -12              -16                7       -4252.0801       -10613.291       -30985.564        24775.324       -726.82977       -15757.792
              -11              -16                7       -4818.4819       -14004.735       -30555.613        23442.926       -556.46283       -16700.143
              -10              -16                7       -5604.8662       -16273.969       -29728.359        22668.736       -560.66772       -16563.488
               -9              -16                7       -6450.0669        -18707.32       -28722.043        22070.639       -572.65393       -16318.991
               -8              -16                7       -7134.6875       -22572.314       -26369.168        24048.764       -234.50308       -15369.182
               -7              -16                7       -7361.8799       -27156.344       -24001.189        25373.086        322.37012       -14582.295
               -6              -16                7       -7785.8643       -31323.699       -21175.365        24312.641        548.83972       -13987.029
               -5              -16                7       -8328.6582       -34960.246       -17939.359         22001.77        677.79889       -13318.703
