           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3.0890372       -43763.797       -50.186119        63704.934      -0.19330662       -262.62018
              -17              -18                7       -3.6163483       -44210.195       -49.921257        64672.617        4.0264997         2113.271
              -16              -18                7       -4.2025704        -44617.27       -49.498447        65426.949        8.2273397        4534.2246
              -15              -18                7       -4.8477001       -44985.008       -48.917675         65967.93        12.409212        7000.2388
              -14              -18                7       -5.5517387        -45313.41       -48.178944        66295.563        16.572119        9511.3164
              -13              -18                7        -5.476593       -46080.543       -47.426174        65922.734        21.122082        12296.765
              -12              -18                7       -5.0740461       -46508.246       -46.152916        64945.164         26.62323        15552.896
              -11              -18                7       -5.3057318       -45929.031       -44.234871        63884.617        32.249706        18987.914
              -10              -18                7       -5.8839192        -45153.27       -42.069714        62754.172        37.574532        22453.352
               -9              -18                7       -6.8086071       -44180.953       -39.657433         61553.82        42.597706        25949.211
               -8              -18                7        -7.194963       -42132.102       -38.067139        56029.488          46.1619        30199.416
               -7              -18                7       -6.7753158       -37991.563       -34.914249         51195.75        49.322014        34018.781
               -6              -18                7       -6.1634121       -33888.094       -31.240532        45804.461        52.188358        37367.168
               -5              -18                7       -5.3592477       -29821.707       -27.045986        39855.617        54.760933        40244.586
               -4              -18                7       -4.3628244         -25792.4       -22.330612        33349.219        57.039734        42651.027
               -3              -18                7       -3.1741436       -21800.168       -17.094406        26285.271         59.02478        44586.496
               -2              -18                7       -1.7932038       -17845.018       -11.337374         18663.77        60.716057            46051
               -1              -18                7      -0.21542263       -13433.928       -5.4894958        10119.732        62.083687        48092.246
                0              -18                7        2.9212584       -4443.2363      -0.21382517       -434.01111        62.202087        49138.855
                1              -18                7        4.1532931        3955.0742        4.9592061       -10155.723        61.456417        47664.359
                2              -18                7        5.3962336        11254.898        9.6747541       -19797.742         60.54948        46064.375
                3              -18                7        6.5770044        17976.201        14.263127       -28881.117        59.131855        44118.594
                4              -18                7        7.6956048        24118.984        18.724335       -37405.844        57.203537        41827.023
                5              -18                7         8.752037        29683.258        23.058369       -45371.938        54.764526        39189.656
                6              -18                7        9.7462959        34669.008        27.265232       -52779.371        51.814819        36206.492
                7              -18                7        10.678387        39076.242        31.344929       -59628.184        48.354427        32877.535
                8              -18                7          11.0272         43012.75        35.791359       -63294.043        44.630104        29591.113
                9              -18                7        10.093119        44640.934        39.037148       -62284.777        40.590195         28001.84
               10              -18                7        9.3810921        45257.688        40.639606       -64019.453        35.916374         26552.23
