           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2707.2915        2829.6611        20.653893        367.05707       -533.53412        380.33459
              -17              -18                7       -2174.9504        2326.3264         73.58609        727.51233       -855.60089       -312.80768
              -16              -18                7        -1624.384        1664.4224        98.711395        860.35577       -1070.2245       -830.09113
              -15              -18                7       -1055.5905        843.94824        96.029602        765.58698       -1177.4052       -1171.5162
              -14              -18                7       -468.56961       -135.09589        65.540886        443.20624       -1177.1426       -1337.0826
              -13              -18                7        -2.395874       -1284.0623        31.758026        308.88248       -1197.5022       -561.62561
              -12              -18                7        329.26425       -2230.5435       -62.812653        237.15576       -1445.2314        1052.3574
              -11              -18                7        637.64368       -2892.8064       -230.05165       -6.9630508       -1817.8574        2679.3979
              -10              -18                7         951.2644       -3610.8347       -424.89435       -217.95996        -2205.625        4387.3286
               -9              -18                7        1270.1266       -4384.6279       -647.34088        -395.8349       -2608.5342        6176.1519
               -8              -18                7        1949.7854       -4661.2285       -1318.0933        -2926.874       -3485.5657        5110.8057
               -7              -18                7         2741.509       -3926.5771       -3662.3921       -5701.9087       -4007.0051        5917.3804
               -6              -18                7        3228.9014       -3303.7329       -5670.3623       -7817.9082       -4483.0283        6601.4341
               -5              -18                7        3411.9629       -2792.6965       -7342.0024       -9274.8682       -4913.6348        7162.9663
               -4              -18                7        3290.6929       -2393.4683       -8677.3135        -10072.79       -5298.8262        7601.9775
               -3              -18                7        2865.0923       -2106.0471       -9676.2949       -10211.676       -5638.6001        7918.4678
               -2              -18                7        2135.1609       -1930.4337       -10338.949       -9691.5234        -5932.959        8112.4365
               -1              -18                7         1176.594       -1681.0836       -10863.025       -9533.1162       -6028.9941        9409.3965
                0              -18                7       -11.825501       -235.85812       -11234.981       -9772.7012       -6064.1299        9539.4434
                1              -18                7       -835.83545       -159.31055       -10942.423       -9260.9697       -6181.0615        8440.7979
                2              -18                7        -1593.729        56.375977       -10035.807       -8661.4365       -6179.3223        7363.5981
                3              -18                7       -2153.7583        468.23193       -8908.3828       -7916.5874       -6032.3672        6256.3931
                4              -18                7       -2515.9236        1076.2578       -7560.1479       -7026.4238       -5740.1973        5119.1826
                5              -18                7       -2680.2251        1880.4539       -5991.1016       -5990.9434       -5302.8105        3951.9634
                6              -18                7       -2646.6619        2880.8184        -4201.248       -4810.1465        -4720.209        2754.7378
                7              -18                7       -2415.2351        4077.3547       -2190.5828       -3484.0339       -3992.3901        1527.5042
                8              -18                7       -1968.2753        5195.4766       -452.63361       -1186.8912        -3099.416        564.52441
                9              -18                7       -1578.9584        4739.0786       -160.89313        671.31049       -2512.4507        816.30621
               10              -18                7       -1307.9001        3996.6602        180.73129        747.63812       -2145.9775        906.18011
               11              -18                7       -1033.6775        3336.1929        479.14191        799.27173       -1769.6019        879.02435
               12              -18                7        -752.5199         2735.553        730.92352        802.52722       -1392.2762        696.73785
               13              -18                7       -365.68488        1524.4923        832.01892        114.68024       -1294.6604        -720.2821
