           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        33567.328       -3558.3313       -996.01318        122.84851        -795.5531       -9723.5205
              -17              -18                7        33705.691       -4703.3838       -909.29034        1017.6793       -1396.0256       -11830.295
              -16              -18                7        33866.484       -6270.9458       -894.08301        1626.8442       -1928.5156       -13847.604
              -15              -18                7        34049.695       -8261.0195       -950.39038        1950.3428       -2393.0212        -15775.45
              -14              -18                7        34255.332       -10673.606        -1078.213        1988.1758       -2789.5439       -17613.832
              -13              -18                7        34574.266       -14098.605       -1130.1317        1965.1052       -3020.6716        -19717.27
              -12              -18                7         35068.34       -17720.678       -1134.6083        1960.6569       -3131.7051       -21868.627
              -11              -18                7        35596.973       -20914.525       -1166.2778        1745.4144       -3233.3184       -23648.121
              -10              -18                7        36127.055        -24311.59       -1175.0984        1275.8278       -3300.8845       -25263.215
               -9              -18                7        36658.586       -27911.869       -1161.0698        551.89783       -3334.4026       -26713.902
               -8              -18                7        37156.145       -33310.898       -1049.5687        1413.4177       -3658.9238        -25923.17
               -7              -18                7        38140.914        -39152.84       -920.48553        1939.0792       -3358.0942       -25424.387
               -6              -18                7        39039.383       -44592.039       -812.12598        2269.6843       -3107.3787       -24544.314
               -5              -18                7        39851.551         -49628.5       -724.48944        2405.2307       -2906.7773       -23282.957
               -4              -18                7         40577.41       -54262.211       -657.57654        2345.7209       -2756.2898       -21640.309
               -3              -18                7         41216.98       -58493.191       -611.38635        2091.1521       -2655.9163       -19616.377
               -2              -18                7        41770.246        -62321.43       -585.91962        1641.5276       -2605.6572       -17211.156
               -1              -18                7        42300.484       -65153.879       -493.18994        233.53052        -2571.625       -13874.695
                0              -18                7        42213.035       -64117.973       -243.81215       -1890.9604        -2320.679       -10384.215
                1              -18                7        41329.727       -59416.813       -285.51627       -1657.5436       -2143.3318       -7687.5625
                2              -18                7        40467.641        -55010.25       -306.93164       -1662.8047       -1991.9708       -5079.6416
                3              -18                7        39620.734       -50426.492        -298.6821       -1797.7238       -1819.2639       -2651.5415
                4              -18                7        38789.008       -45665.555        -260.7674       -2062.3015       -1625.2112       -403.26215
                5              -18                7        37972.461       -40727.422       -193.18758       -2456.5376       -1409.8119           1665.2
                6              -18                7        37171.086       -35612.102       -95.942879       -2980.4299       -1173.0665        3553.8403
                7              -18                7        36384.898       -30319.592        30.967068       -3633.9824       -914.97504        5262.6621
                8              -18                7        35525.668       -24519.871        23.800171       -3594.3638       -645.06653        6648.1768
                9              -18                7        34766.105       -19167.846        -136.5858       -2610.9292       -100.90375        6353.4531
               10              -18                7        34212.477        -14757.12       -40.103081       -2799.4297        607.09259        5453.9946
               11              -18                7        33706.766       -10541.891       -1.0260773       -2853.7629        1352.2758        4377.5044
               12              -18                7        33239.516       -6488.2173       -26.059341       -2779.0029        2134.7708        3101.7095
               13              -18                7        32521.283        -1686.235       -341.67242       -2737.6929        2936.2571        984.19849
               14              -18                7        32100.137        1983.4236       -476.19324       -2457.3396        3262.7119       -660.50708
               15              -18                7        31725.107        5264.1875       -636.72046       -2096.9502        3564.8796       -2439.1992
               16              -18                7        31396.051        8156.4707       -823.39752       -1656.6066        3843.0371       -4352.2231
               17              -18                7        31112.969        10660.272       -1036.2244       -1136.3087        4097.1836       -6399.5762
               18              -18                7        30875.857        12775.594        -1275.201        -536.0567        4327.3198       -8581.2607
              -18              -17                7         33768.25       -102.68005       -2507.6711        2349.4336       -572.35675       -11256.999
              -17              -17                7        33838.492       -1158.2308       -2430.2002        3552.9658       -1132.6111       -13377.246
              -16              -17                7        33931.156       -2636.2927       -2424.2439        4470.8325       -1624.8813       -15408.027
              -15              -17                7        34046.242       -4536.8652       -2489.8032        5103.0332       -2049.1685       -17349.342
              -14              -17                7        34218.086       -7482.7354       -2530.4426        5692.5903       -2293.0554       -19626.947
              -13              -17                7        34497.258       -11540.074       -2523.7485        6276.1787       -2361.4329       -22347.068
              -12              -17                7        34868.723       -16166.328       -2549.8796        6645.5229       -2357.5737       -25158.125
              -11              -17                7        35410.453       -19951.451       -2575.1345        6658.5176       -2417.1919       -27273.723
              -10              -17                7        35983.609       -23606.881       -2574.4719        6383.9551       -2474.4922       -29044.602
               -9              -17                7        36558.215       -27465.523         -2550.96        5855.0483       -2497.7463       -30651.072
               -8              -17                7        36822.836       -33388.832       -2956.7441         8493.498       -3213.7107       -29211.932
               -7              -17                7        37511.113       -39924.785       -3224.4133        9971.3682       -3633.0935       -27753.146
               -6              -17                7        38491.191       -45853.938       -3138.6221        9860.8926       -3333.2825       -26881.047
               -5              -17                7        39384.973       -51380.359        -3073.554        9555.3613        -3083.585       -25627.652
               -4              -17                7        40192.445       -56504.035         -3029.21        9054.7734       -2884.0022       -23992.977
