           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2327.8525       -10182.155        1923.2051       -9977.9131       -38382.285       -82834.484
              -17              -18                7        1188.5627       -12820.629        3005.7744       -9967.4004       -37521.523       -84758.156
              -16              -18                7         62.83136       -15389.962         4142.791        -10176.32       -36708.152        -86584.43
              -15              -18                7       -1049.3418        -17890.15        5334.2559       -10604.671        -35942.16       -88313.281
              -14              -18                7        -2147.957       -20321.201        6580.1685       -11252.451       -35223.547       -89944.734
              -13              -18                7       -3246.2012       -22946.357        7708.1865        -12460.75       -34662.875       -90456.172
              -12              -18                7       -4359.6606       -24955.746        8682.1201       -13423.072        -34082.75       -89585.242
              -11              -18                7       -5467.4185       -26231.154        9655.4014       -13725.911       -33327.309       -88335.609
              -10              -18                7       -6546.6553       -27372.682        10643.236       -13891.729       -32511.055       -86944.094
               -9              -18                7       -7597.3696        -28380.33        11645.624       -13920.526       -31633.992       -85410.688
               -8              -18                7       -8369.3154       -28455.561        13073.567       -16083.501       -29978.449       -86702.211
               -7              -18                7       -9291.8867       -26845.941        15434.709       -17161.912       -28481.074       -86837.344
               -6              -18                7       -9912.1875       -25001.854        17521.787       -17851.211       -26950.719       -87005.422
               -5              -18                7       -10230.214       -22923.301        19334.801       -18151.398       -25387.381       -87206.438
               -4              -18                7       -10245.968       -20610.277        20873.746       -18062.475       -23791.057       -87440.398
               -3              -18                7       -9959.4492       -18062.795        22138.633       -17584.436       -22161.754       -87707.289
               -2              -18                7       -9370.6582       -15280.842        23129.451       -16717.287       -20499.469       -88007.133
               -1              -18                7       -8627.4404       -11884.435        23879.818       -16403.439       -18935.473       -87634.281
                0              -18                7       -7682.9565       -7116.9189        24119.252       -16870.568       -17062.006       -87471.078
                1              -18                7       -6187.9717       -3991.3323        23763.822       -16788.613       -15058.043       -87978.375
                2              -18                7       -4767.1191       -875.99304        23047.523        -16911.51       -13172.522       -88636.305
                3              -18                7       -3451.8857        2237.1323        22115.998       -16977.162       -11377.487       -89328.148
                4              -18                7       -2242.2705          5348.04        20969.246        -16985.57       -9672.9375       -90053.898
                5              -18                7       -1138.2727        8456.7393        19607.262        -16936.73       -8058.8701        -90813.57
                6              -18                7       -139.89349         11563.22        18030.051       -16830.641       -6535.2876       -91607.125
                7              -18                7        752.86829        14667.488         16237.61       -16667.309        -5102.189       -92434.602
                8              -18                7        1605.2738        17332.422        14491.128       -15032.472       -3763.0068       -92986.016
                9              -18                7        2414.9617        16661.836        13520.824       -12749.793       -2918.7798       -92873.914
               10              -18                7        3076.6309        15039.023        12608.521       -12652.561       -2270.6277       -93138.516
               11              -18                7        3714.4578        13368.494        11801.176       -12422.609        -1599.486       -93502.016
               12              -18                7        4336.8965        11626.074        11104.848       -12054.285        -886.3761       -93977.031
               13              -18                7         5233.521        8930.8252        10682.316       -11362.023        461.38754       -94919.398
               14              -18                7        5591.5127        6577.4346        9704.4727       -10916.137        1805.6768       -94045.172
               15              -18                7        5945.8071        4095.6775        8825.4648       -10393.502        3135.8228       -93209.109
               16              -18                7        6296.7344        1485.2244        8045.6729       -9793.9023        4451.8276       -92412.328
               17              -18                7        6644.2939       -1253.9229        7365.0986       -9117.3389        5753.6904       -91654.828
               18              -18                7        6988.4873       -4121.7656        6783.7397       -8363.8105        7041.4116       -90936.617
              -18              -17                7        3267.8613       -10587.193        930.97711       -12723.959       -37604.273       -84330.578
              -17              -17                7        2132.6108        -13430.99        2014.3083        -12913.43       -36741.363       -86077.023
              -16              -17                7        1010.9183       -16205.646        3152.0876       -13322.334       -35925.836       -87726.047
              -15              -17                7       -97.215492       -18911.156         4344.314       -13950.668       -35157.684       -89277.672
              -14              -17                7        -1217.759       -21889.584        5437.7266       -15221.369        -34563.57       -89664.438
              -13              -17                7       -2337.1592       -25068.354        6412.3413       -17046.859       -34138.223       -88905.281
              -12              -17                7       -3427.6279       -28114.967        7400.5088       -19016.693       -33765.379       -87972.133
              -11              -17                7       -4530.0615       -29682.758        8371.8105       -19722.891       -33146.863       -86765.281
              -10              -17                7       -5614.6914       -30762.521        9349.5586       -19950.918       -32400.883       -85386.953
               -9              -17                7       -6670.8003        -31708.41        10341.859       -20041.928       -31594.094       -83866.742
               -8              -17                7       -7236.2334       -32379.232        11514.646       -25246.836       -29860.791       -86737.203
               -7              -17                7       -7990.2598       -31667.904        13146.226       -29635.938       -28184.441       -89104.328
               -6              -17                7       -8716.3008       -29512.758        15081.742       -31247.797       -26686.713       -88960.539
               -5              -17                7       -9140.0684       -27123.143        16743.195       -32470.547       -25155.998       -88849.688
               -4              -17                7       -9261.5645       -24499.066        18130.582       -33304.184       -23592.305       -88771.781
               -3              -17                7       -9080.7871        -21640.52        19243.906       -33748.711       -21995.629        -88726.82
               -2              -17                7       -8951.2852        -18100.51        20378.459        -34886.41       -20766.107       -84877.219
               -1              -17                7        -8741.877       -13142.986        21021.141       -36612.348       -19297.174       -82387.516
                0              -17                7       -8663.3057       -5730.0269        21415.332       -36804.734       -17384.029       -82467.078
                1              -17                7       -7201.0693       -2188.7134         20993.52       -35914.977       -15295.813       -83131.969
                2              -17                7       -5839.7783        1299.0085        20310.656       -35233.234       -13327.686       -83959.859
                3              -17                7        -4584.106        4784.5166        19412.566       -34494.242       -11450.042       -84821.656
                4              -17                7       -3434.0515        8267.8086        18299.246           -33698       -9662.8818       -85717.352
                5              -17                7       -2389.6152        11748.889        16970.697       -32844.523        -7966.207       -86646.961
                6              -17                7        -1450.797        15227.753        15426.922       -31933.789       -6360.0161       -87610.469
                7              -17                7        -617.5968        18704.406        13667.912       -30965.813       -4844.3086       -88607.906
                8              -17                7        532.10992        20120.393        12704.381       -23621.152        -3320.072       -89175.828
                9              -17                7        1591.8745        20049.365        11861.474       -18208.381        -2172.978       -89377.711
               10              -17                7        2298.8359        18431.365        11039.688       -18075.615       -1477.9852       -89782.828
               11              -17                7        2981.9543        16765.648        10322.861       -17810.131       -760.00317       -90286.867
               12              -17                7        3882.3013        14332.655        9891.4756       -17066.266         454.3595       -91349.141
               13              -17                7        4859.0742        11465.359        9560.6152       -16091.271        1799.5125       -92552.328
               14              -17                7         5857.124        8318.7764        9280.2451        -14969.22        3157.3494       -93774.945
               15              -17                7        6349.5728        5548.8291        8532.4424        -14152.75        4492.6934       -93282.844
               16              -17                7        6779.8818        2717.2202        7822.3506       -13307.306        5811.2603       -92631.422
               17              -17                7        7206.8232       -243.08325        7211.4766       -12384.896        7115.6851       -92019.281
               18              -17                7        7630.3975       -3332.0815        6699.8179       -11385.522        8405.9668        -91446.43
              -18              -16                7        4263.1294       -10910.443       -55.721527       -15260.828       -36813.367       -86019.203
              -17              -16                7        3131.9172       -13959.563        1028.3722       -15650.284       -35948.301       -87588.406
              -16              -16                7        2014.2638       -16939.541        2166.9136       -16259.171       -35130.617       -89060.203
              -15              -16                7        871.49536       -20270.781        3225.6135       -17591.805       -34502.957       -89322.555
              -14              -16                7       -282.14136        -23877.41        4182.4131       -19557.543        -34059.68       -88391.609
              -13              -16                7       -1406.8452       -27351.871        5152.7646       -21667.625        -33668.91       -87286.664
              -12              -16                7       -2502.6167       -30694.184        6136.6665       -23922.051       -33330.641       -86007.711
              -11              -16                7       -3571.0566       -33840.832        7132.7671       -26255.822       -33033.035       -84562.328
              -10              -16                7       -4661.0806       -34858.836        8100.4287       -26546.057       -32357.332       -83197.195
               -9              -16                7       -5674.9355       -35759.734        9115.7549       -27315.115       -31554.127       -82022.367
               -8              -16                7       -6251.0508       -36580.516        10456.967       -34749.047       -30030.633        -85073.07
               -7              -16                7       -6889.0078       -37070.492        11799.215       -43643.266       -28414.287        -90120.43
               -6              -16                7       -7637.1133       -35479.531        13407.666       -48548.785       -26875.414       -91917.734
               -5              -16                7        -8166.623       -32778.855        14917.557       -50694.102       -25377.328       -91495.023
               -4              -16                7        -8568.666       -29707.072        16197.803        -52364.43       -24129.965       -88229.914
               -3              -16                7       -8898.2822       -25902.564         17261.77       -54025.605       -23003.482        -82436.07
               -2              -16                7       -8981.1338       -21389.904        18064.926       -55936.039         -21638.1       -77408.422
               -1              -16                7       -9100.1582       -14558.505        18225.535       -57542.617        -19848.57       -75766.016
                0              -16                7       -9332.1563         -6137.98        18216.189       -59021.492       -17844.965       -75688.539
                1              -16                7       -8467.3516        466.52051        18312.875       -56940.965       -15672.954       -76441.391
                2              -16                7       -7165.6216         4326.627        17663.445       -55454.578       -13622.216       -77439.219
                3              -16                7       -5969.5103        8184.5186        16798.789       -53910.945       -11661.964       -78470.969
                4              -16                7       -4879.0176        12040.195        15718.902       -52310.063       -9792.1953       -79536.617
                5              -16                7       -3894.1421        15893.658        14423.786       -50651.938       -8012.9121        -80636.18
                6              -16                7       -3014.8857        19744.906        12913.443       -48936.566       -6324.1128       -81769.641
                7              -16                7       -1878.9159        22321.299        11745.306       -42226.719       -4524.4546       -83316.461
                8              -16                7       -558.22369        23340.191        10927.928       -33261.738        -2846.051       -84726.172
                9              -16                7        752.32892        23364.574        10188.579       -25095.588        -1440.752           -85687
               10              -16                7        1580.6526        21898.686         9468.748       -23861.225       -626.30133       -86260.938
               11              -16                7        2478.6011        19739.213        8999.9043       -23178.404         454.0769       -87343.531
               12              -16                7        3514.2478        16979.158        8710.2295        -22067.73        1783.9362       -88788.125
               13              -16                7        4571.1699        13939.817         8471.041       -20810.004        3126.4797       -90252.141
               14              -16                7        5649.3682        10621.186        8282.3418       -19405.219         4481.707       -91735.578
               15              -16                7        6748.8423        7023.2656        8144.1289       -17853.379        5849.6196       -93238.445
               16              -16                7        7381.1709        3814.5649        7620.4219       -16643.844        7180.6992       -93147.719
               17              -16                7        7887.4941        633.10547         7079.248        -15475.59        8487.6846       -92680.922
               18              -16                7        8390.4502       -2677.0486        6637.2896       -14230.371        9780.5303       -92253.422
              -18              -15                7        5313.6543       -11151.902         -1036.89       -17588.521       -36009.555       -87900.344
              -17              -15                7        4186.4819       -14406.346        47.965843       -18177.963       -35142.336       -89292.313
              -16              -15                7        3021.5615       -18089.951        1071.8473       -19572.059       -34481.039       -89430.531
              -15              -15                7        1833.6885       -22124.434        2010.8313       -21678.047       -34019.836       -88327.797
              -14              -15                7         674.7489       -26026.754         2963.366       -23928.379       -33611.137       -87051.047
