           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -21320.088       -5034.3452        2182.8992       -2231.5444         8780.459        4358.2217
              -17              -18                7       -21040.977       -4168.2476        1891.8542        -2915.679        9845.4551        6400.5039
              -16              -18                7       -20685.238       -2892.0063        1691.9194       -3338.6577        10835.961        8389.1211
              -15              -18                7       -20252.871       -1205.6221        1583.0946       -3500.4812        11751.976        10324.069
              -14              -18                7       -19743.873        890.90692        1565.3795       -3401.1489        12593.498        12205.354
              -13              -18                7       -19041.707        3891.6934         1369.647       -2921.9082        13420.883        14175.925
              -12              -18                7       -18412.725        7125.8242         1154.463        -2501.998        14218.855        15854.321
              -11              -18                7       -17893.047        9979.2686        1082.6984       -2165.9099        14906.742        17077.395
              -10              -18                7       -17308.801        12999.918        1042.5323       -1624.0613        15487.191        18203.156
               -9              -18                7       -16659.984        16187.773        1033.9647       -876.45331          15960.2        19231.602
               -8              -18                7       -15703.502        21189.609        1267.2235       -1973.1704        16226.054        18596.049
               -7              -18                7       -15040.502        26547.324        1283.3715       -2576.6609        16071.712        18641.939
               -6              -18                7       -14391.742        31548.244        1259.0095       -2958.1633        15874.964        18331.279
               -5              -18                7       -13757.219        36192.359        1194.1377       -3117.6743        15635.811         17664.07
               -4              -18                7       -13136.934         40479.68        1088.7563        -3055.198        15354.251        16640.313
               -3              -18                7       -12530.887        44410.203        942.86438       -2770.7307        15030.288        15260.004
               -2              -18                7       -11939.077        47983.926        756.46313       -2264.2744        14663.918        13523.147
               -1              -18                7       -11455.696        50545.648        664.53723       -816.57959        14174.554         10822.67
                0              -18                7       -11015.405        49578.891        660.65588        1517.8245        13568.437        8050.2402
                1              -18                7       -10308.063        45164.559        660.24573        1356.4868        12963.922        6003.4307
                2              -18                7       -9661.2129        41045.313        692.99573        1410.5592        12404.704        4038.4077
                3              -18                7        -9034.708        36758.984        720.43164        1592.3748        11843.563        2257.9578
                4              -18                7       -8428.5469        32305.594        742.55353        1901.9331        11280.497        662.08313
                5              -18                7        -7842.731        27685.119        759.36078        2339.2349        10715.509       -749.22034
                6              -18                7       -7277.2593         22897.57        770.85352        2904.2776        10148.598       -1975.9482
                7              -18                7       -6732.1328        17942.945        777.03235        3597.0657        9579.7607        -3018.104
                8              -18                7        -6057.418        12552.313        673.29956        3645.0601        8906.3184        -3864.312
                9              -18                7       -4904.3154        7678.1733        547.96393        2738.3701        7603.8096       -3922.7368
               10              -18                7          -3860.7        3639.6482        584.87671         2929.824        6142.9399       -3650.3347
               11              -18                7       -2901.2827       -238.60254        643.81628         3023.448        4660.3101       -3237.0366
               12              -18                7       -2012.3273       -3984.0459        736.08734         3039.478        3163.0095       -2650.2891
               13              -18                7       -703.65155       -8256.4902        1237.9153        3631.2637        1880.2877       -916.47821
               14              -18                7        436.82977       -11513.369        1312.9373        3440.6738        725.20258        719.55603
               15              -18                7        1526.9197       -14376.385        1419.9039         3200.239       -449.85303        2453.0271
               16              -18                7        2566.7136       -16845.863        1559.1014        2910.3965       -1644.9644        4284.0386
               17              -18                7        3556.2104       -18921.801        1730.5291        2571.1462       -2860.1301        6212.5854
               18              -18                7        4495.4111       -20604.203        1934.1874         2182.488       -4095.3508        8238.6748
              -18              -17                7       -22729.791       -7251.9111        4765.2871        -6827.938        8385.2441         6423.187
              -17              -17                7       -22345.611       -6574.8276        4391.8408       -7735.0674        9427.2725        8468.4893
              -16              -17                7       -21884.803       -5487.6001        4109.5049        -8381.041        10394.808        10460.125
              -15              -17                7       -21347.363        -3990.229        3918.2786       -8765.8584        11287.852        12398.095
              -14              -17                7       -20514.395       -1630.0344        3557.9714       -8784.0029        12179.266        14487.601
              -13              -17                7       -19463.328        1734.7605        3072.5142       -8532.7207        13066.581         16845.34
              -12              -17                7        -18416.76         5739.481        2711.2578       -8138.3125        13883.094        19322.615
              -11              -17                7       -17750.443        9107.2861        2571.3904       -7875.8486        14617.526        20910.123
              -10              -17                7       -17125.613        12355.581        2498.3359       -7486.5215        15245.368        22157.344
               -9              -17                7       -16436.217        15771.083        2456.8806       -6891.4341        15765.772        23307.248
               -8              -17                7       -15184.211        21192.865        3045.2012       -9828.0566        16279.465        21954.697
               -7              -17                7       -14209.475        27181.266        3488.8799       -11415.441        16508.178        20926.771
               -6              -17                7       -13589.316        32644.768        3580.8491       -11261.222        16266.334        20693.309
               -5              -17                7       -12983.397        37751.477        3632.3086       -10885.009        15982.086        20103.301
               -4              -17                7       -12391.717        42501.383        3643.2585       -10286.813        15655.433         19156.74
               -3              -17                7       -11814.273        46894.492        3613.6982       -9466.6221        15286.373        17853.633
               -2              -17                7       -11398.147         50134.57        3808.6196       -6380.4224        14317.408        15433.166
