           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -24202.195        44982.477       -24013.641        44168.277       -12515.449       -8600.3818
              -17              -18                7       -24029.811         46146.75       -22249.922        46242.875       -11569.671        -11833.97
              -16              -18                7       -23927.539        47165.504       -20369.889        48084.867       -10560.057       -15216.466
              -15              -18                7       -23895.381         48038.73       -18373.537        49694.266       -9486.6045       -18747.867
              -14              -18                7       -23933.332        48766.438       -16260.871        51071.074       -8349.3164       -22428.176
              -13              -18                7         -23954.6        48249.594       -14176.876        51554.941        -7155.395       -26933.916
              -12              -18                7        -23979.84        46930.445       -12213.069         51371.84       -5830.8159       -31444.799
              -11              -18                7       -24086.691        45956.648       -10247.423        51009.441       -4346.0747        -35217.59
              -10              -18                7        -24236.73        44951.621       -8263.4297        50379.559       -2771.7253       -38947.793
               -9              -18                7       -24429.953        43915.367       -6261.0898        49482.176       -1107.7668       -42635.406
               -8              -18                7       -24454.332        41031.125       -4154.3027        51241.758        396.94232       -43790.492
               -7              -18                7       -24716.785        35397.027       -1404.0079         49902.84        2402.5591        -47936.59
               -6              -18                7       -24665.352        29632.211        1465.7041        47093.668        4354.1123       -51548.715
               -5              -18                7       -24300.029         23736.68        4454.8301        42814.258        6251.6006       -54626.855
               -4              -18                7       -23620.816        17710.436        7563.3696         37064.59        8095.0234        -57171.02
               -3              -18                7       -22627.719        11553.474        10791.327        29844.664        9884.3848       -59181.199
               -2              -18                7       -21320.729        5265.7949        14138.699        21154.498         11619.68        -60657.41
               -1              -18                7        -19867.92       -1153.2427        17425.605        11859.375        13165.625       -61396.492
                0              -18                7        -18208.25       -10220.576        19493.744        3250.5205        14519.363       -60639.785
                1              -18                7       -16284.896       -14494.771        20837.527       -4631.5601        15740.289       -59048.805
                2              -18                7       -14267.213       -19275.875        21710.469       -10956.168        16706.869       -56938.141
                3              -18                7       -12256.072        -24243.66        22277.953       -16946.441        17454.406       -54190.289
                4              -18                7       -10251.479       -29398.127        22539.971       -22602.379          17982.9        -50805.25
                5              -18                7       -8253.4297       -34739.281        22496.529        -27923.99         18292.35       -46783.016
                6              -18                7       -6261.9277       -40267.109        22147.631       -32911.266        18382.754       -42123.586
                7              -18                7       -4276.9712       -45981.625         21493.27       -37564.211        18254.117       -36826.969
                8              -18                7       -2496.7393       -50666.773         20626.74       -42752.848        18071.846       -31079.273
                9              -18                7       -1497.0319        -51801.91        19318.563       -46448.738        18089.898       -27788.564
               10              -18                7       -643.48187       -53030.215        17682.525       -47742.414        17983.197       -25188.424
               11              -18                7        120.37897       -54114.363        16066.104       -48900.203        17910.113       -22402.893
               12              -18                7         777.3017       -54997.656        14455.571       -49919.063        17875.324       -19408.211
               13              -18                7        757.41455       -54138.715        12394.783       -50768.949        18007.492       -15608.432
               14              -18                7        879.17047        -53891.82        9896.2959       -50639.754         17817.42       -12561.479
               15              -18                7        820.25037       -53419.473        7436.2622       -50428.906        17678.762       -9488.5186
               16              -18                7        580.47144       -52721.328        5014.9512       -50136.969        17591.727       -6389.1221
               17              -18                7        159.83356       -51797.375        2632.3652       -49763.945        17556.313       -3263.2881
               18              -18                7       -441.66339       -50647.637        288.50269       -49309.832        17572.521       -111.01855
              -18              -17                7        -22512.77        47286.836       -23876.805        45483.293       -11616.616       -12401.223
              -17              -17                7       -22330.217        48680.781       -22103.609        47770.848        -10680.17       -15705.707
              -16              -17                7       -22217.777        49929.207       -20214.096        49825.801       -9679.8848         -19159.1
              -15              -17                7       -22175.447        51032.109        -18208.27        51648.156       -8615.7637       -22761.396
              -14              -17                7        -22165.08         51054.75       -16192.048        52526.227       -7499.4287       -27250.348
              -13              -17                7       -22148.463        49845.344       -14244.635        52629.719       -6362.6563       -32798.707
              -12              -17                7       -22148.006        48201.582       -12295.279        52656.375        -5204.999       -38793.672
              -11              -17                7       -22222.543        46815.914       -10360.287        52365.758       -3844.4729       -43289.016
              -10              -17                7       -22352.932        45539.211       -8412.9434        51764.242       -2353.6143       -47280.656
               -9              -17                7       -22526.506        44231.289       -6447.2534        50895.234       -773.14636       -51229.707
               -8              -17                7       -22300.158        42172.301       -4618.7817          57358.5        280.25195       -51209.523
               -7              -17                7        -22187.18        37441.953       -2402.1145        61393.891        1703.8337       -53106.887
               -6              -17                7       -22147.832        30709.898        366.28906        59193.777        3578.8958       -57550.328
               -5              -17                7       -21794.594        23847.127        3254.1106         55523.41         5399.894       -61459.801
               -4              -17                7       -21127.469        16853.639        6261.3452        50382.805        7166.8281       -64835.289
               -3              -17                7       -20146.453        9729.4336        9387.9961        43771.938        8879.6973       -67676.797
               -2              -17                7       -19270.846        1675.9225        12365.664        34585.359        10456.952       -71502.383
               -1              -17                7       -18213.939       -7564.5991        15110.387        24559.705        11781.565         -71488.5
                0              -17                7       -17173.779       -20849.121        17103.455         13953.15        12929.715       -68580.367
                1              -17                7       -15387.479       -25085.068        18422.248        5532.2627        14152.893       -66064.641
