           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -19306.785        12872.129        -19413.99        13040.321        4916.5801        10116.839
              -17              -18                7       -18896.629        13489.674       -18053.504        15065.726        4999.2803        8145.3384
              -16              -18                7       -18506.311         13974.99        -16607.75        16741.881        5147.4761        6290.7075
              -15              -18                7        -18135.82        14328.079       -15076.726        18068.781        5361.1646        4552.9443
              -14              -18                7       -17785.164        14548.938       -13460.433        19046.436        5640.3467        2932.0493
              -13              -18                7        -17461.82        14219.674       -12069.973        19737.059        5946.9326        1740.7146
              -12              -18                7       -17071.008        13736.588       -10940.865        20159.277        6195.1255        1242.4734
              -11              -18                7        -16622.52        13512.978        -9766.998        20357.008        6405.4585        1130.3242
              -10              -18                7       -16154.822        13198.038        -8551.252        20468.559        6619.6919        1124.2992
               -9              -18                7       -15667.914        12791.771        -7293.626        20493.926        6837.8242        1224.3986
               -8              -18                7       -14571.832        11589.166       -5730.4175        20792.381        6673.0137       -337.52933
               -7              -18                7        -13114.24        10154.269       -4388.9487        19502.857        6645.1143       -1229.8303
               -6              -18                7        -11689.15         8627.918       -2905.6353         18035.27        6524.3755       -2158.5227
               -5              -18                7       -10296.564        7010.1118       -1280.4784        16389.621        6310.7979       -3123.6055
               -4              -18                7       -8936.4785        5300.8516        486.52213        14565.909        6004.3799       -4125.0786
               -3              -18                7       -7608.8965        3500.1357        2395.3672        12564.132         5605.124       -5162.9424
               -2              -18                7       -6313.8145        1607.9651        4446.0562        10384.295        5113.0278       -6237.1978
               -1              -18                7       -5111.7964       -93.963867        6646.6274        7835.7119        4469.5552       -6359.6743
                0              -18                7       -4276.3589       -2905.8904           7956.5        4705.1226        3626.1279       -6402.8042
                1              -18                7       -3711.2891       -5079.5645        8802.8926         2107.988        2757.0884       -6986.2695
                2              -18                7        -3026.969       -7344.1255         9747.502        -110.3876        1768.3075       -7421.5825
                3              -18                7        -2283.114       -9544.0938        10700.821       -2383.1763        700.19141       -7592.6514
                4              -18                7       -1479.7246       -11679.469         11662.85       -4710.3789       -447.25946       -7499.4751
                5              -18                7        -616.7995       -13750.254        12633.589        -7091.999       -1674.0466       -7142.0547
                6              -18                7        305.65982       -15756.442        13613.037       -9528.0313       -2980.1675       -6520.3882
                7              -18                7        1287.6552       -17698.045        14601.195       -12018.479        -4365.625        -5634.478
                8              -18                7         2111.686       -19232.814        15335.434       -14576.894       -5524.5977       -4561.8931
                9              -18                7        2224.2229       -19827.566        14563.785       -16146.133        -6007.959       -4044.5481
               10              -18                7        2293.8528       -20604.211        13478.962       -16981.779       -6650.5957       -3728.8125
               11              -18                7        2338.9353       -21354.422        12398.477       -17786.934       -7224.0098       -3384.3062
               12              -18                7        2344.5193       -22076.039          11309.2        -18576.35       -7726.8135       -3008.1682
               13              -18                7        1821.4546       -22690.842        9775.3994       -19788.109       -8114.9448       -2516.9871
               14              -18                7        1620.4387       -22973.246        7997.7681       -20742.463       -8608.3408       -1868.7858
               15              -18                7        1296.2644       -23178.395        6184.7749       -21580.088       -8932.4014        -1275.584
               16              -18                7        848.68103       -23306.461         4336.542       -22301.084       -9086.9912       -737.48804
               17              -18                7        277.68909       -23357.438         2453.074       -22905.447       -9072.1094       -254.49866
               18              -18                7       -416.71136       -23331.328        534.36853       -23393.182       -8887.7568        173.38434
              -18              -17                7       -18020.854        14666.387       -19016.586        13614.085        5020.9854        8243.1836
              -17              -17                7       -17628.852        15325.874       -17671.338        15666.576        5113.2881         6361.834
              -16              -17                7        -17256.68        15853.133        -16240.82        17369.816        5271.0845        4597.3535
              -15              -17                7       -16904.342        16248.162       -14725.035        18723.803        5494.3745        2949.7412
