           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        3546.0791       -22873.121        3574.3652       -22731.152        71788.922       -60677.668
              -17              -18                7        3415.0769       -23194.961        4146.5635       -23253.033        73063.383        -60621.48
              -16              -18                7         3326.595        -23592.32        4719.8901       -23827.336            74316       -60377.449
              -15              -18                7         3280.634       -24065.205        5294.3438       -24454.061        75546.758       -59945.566
              -14              -18                7        3277.1934       -24613.615        5869.9238       -25133.205        76755.672       -59325.832
              -13              -18                7        3395.5518       -25190.955        6504.8599        -25704.57        78010.172        -58286.91
              -12              -18                7        3691.0544       -25567.688        7190.9766       -25982.807        79270.609       -56785.746
              -11              -18                7        4065.0027       -25805.164        7896.9346       -26115.188        80489.922       -55068.844
              -10              -18                7        4469.8716       -26085.152        8629.1963       -26227.326        81717.367       -53220.086
               -9              -18                7        4905.6611       -26407.639        9387.7607       -26319.221        82952.938       -51239.449
               -8              -18                7        5372.8389       -26775.881        9669.4434       -27602.352        83804.367       -50322.801
               -7              -18                7        6273.5464       -27165.439        10398.527       -28988.209        84831.867       -48107.719
               -6              -18                7        7209.8745       -27462.145        11148.699       -30059.256        85790.656       -45760.758
               -5              -18                7        8181.8242        -27665.99        11919.959       -30815.494        86680.734       -43281.918
               -4              -18                7        9189.3936       -27776.977        12712.307       -31256.926         87502.07       -40671.191
               -3              -18                7        10232.586       -27795.113        13525.743       -31383.555        88254.703       -37928.586
               -2              -18                7        11311.399       -27720.389        14360.268       -31195.375        88938.602       -35054.098
               -1              -18                7        12459.845       -27525.428        15184.986       -31165.438        89611.352       -31793.783
                0              -18                7        13730.474       -26812.479        15721.518       -31158.938        89874.375       -28745.133
                1              -18                7        14538.956       -25856.852        16113.473       -30665.035        89985.875       -26102.885
                2              -18                7        15341.136       -24873.168        16295.016       -30005.982        90062.297       -23556.875
                3              -18                7        16120.079       -23815.584          16415.6        -29215.58        90103.711       -21026.973
                4              -18                7        16875.787       -22684.105        16475.225       -28293.822        90110.125       -18513.184
                5              -18                7        17608.258       -21478.725        16473.889       -27240.711        90081.539       -16015.502
                6              -18                7         18317.49       -20199.449        16411.594       -26056.238        90017.945       -13533.934
                7              -18                7        19003.488       -18846.273        16288.339       -24740.412        89919.359       -11068.473
                8              -18                7        19607.232       -17488.145        16389.914       -23158.895        89799.734       -8533.0049
                9              -18                7        19862.504       -16792.818        16906.066       -21921.117        90042.797       -6496.5879
               10              -18                7        20048.465       -16320.654        17141.625       -21128.689        90427.156       -4912.3101
               11              -18                7         20227.02       -15846.623        17396.762       -20306.777        90800.445       -3349.4038
               12              -18                7        20387.889        -15373.59        17667.055       -19460.365        91156.234       -1814.1038
               13              -18                7        20212.275        -15040.52        17823.795       -18761.859        91314.055       -505.84793
               14              -18                7        19945.854       -14640.333        17849.793       -17776.701        91759.109        880.68762
               15              -18                7        19675.451       -14293.101        17898.338       -16807.305        92202.438        2274.1428
               16              -18                7        19401.123       -13998.904        17969.525        -15853.85        92643.875        3674.4648
               17              -18                7        19122.867       -13757.748        18063.355       -14916.334        93083.406        5081.6523
               18              -18                7        18840.684       -13569.628        18179.832       -13994.761        93521.063        6495.7051
              -18              -17                7        4082.1128       -23447.627        3444.4905       -23125.969        73132.656       -60519.938
              -17              -17                7        3924.6438       -23800.998        3991.8706       -23682.867        74435.922       -60448.563
              -16              -17                7        3809.6956       -24229.895        4540.3779       -24292.188        75717.328       -60189.344
              -15              -17                7        3737.2678       -24734.311        5090.0127       -24953.926        76976.891        -59742.27
              -14              -17                7        3775.5884       -25279.494        5695.9814       -25550.313        78286.609       -58866.117
              -13              -17                7        3929.1797       -25868.598        6350.1719       -26054.355        79669.672       -57620.809
              -12              -17                7        4137.7363       -26534.074        7000.0596       -26564.074        81068.266       -56243.641
              -11              -17                7        4497.7896       -26850.408        7691.1494       -26762.852        82340.961       -54614.266
              -10              -17                7         4916.666       -27100.814        8417.3291       -26860.777        83585.352       -52821.352
               -9              -17                7        5366.4639       -27393.727        9169.8125       -26938.465        84837.867        -50896.57
               -8              -17                7         5652.272       -27964.191        8764.5576       -28800.506        85581.344       -51015.211
               -7              -17                7        6312.8691       -28496.117        8616.2148       -30461.002        86420.055       -50189.625
               -6              -17                7         7318.186       -28735.803        9187.5039       -31516.141        87459.344       -47732.441
               -5              -17                7         8359.123       -28882.633        9779.8809       -32256.471        88429.906       -45143.375
               -4              -17                7        9435.6836       -28936.604        10393.346       -32681.996        89331.766        -42422.43
               -3              -17                7        10547.863       -28897.719          11027.9       -32792.711        90164.891       -39569.602
               -2              -17                7        11864.182       -28775.053        12105.485       -33517.219        91250.477       -35353.277
               -1              -17                7        13334.114       -28287.586         13037.23       -34227.684        91943.359       -31491.939
                0              -17                7         15064.98       -27200.318        13606.246       -34128.129        92233.023       -28504.482
                1              -17                7        15905.461       -26153.387        14053.625       -33414.063        92230.672       -25752.105
                2              -17                7        16724.646       -25071.273        14335.181       -32586.973        92197.953       -23077.223
                3              -17                7        17520.596       -23915.262        14555.777       -31628.527        92130.227       -20418.445
                4              -17                7        18293.307       -22685.352        14715.413       -30538.729          92027.5       -17775.783
                5              -17                7        19042.781       -21381.543         14814.09        -29317.57        91889.766       -15149.229
                6              -17                7         19769.02       -20003.834        14851.808       -27965.059        91717.031       -12538.786
                7              -17                7        20472.021       -18552.229        14828.565       -26481.193        91509.289       -9944.4531
                8              -17                7        20811.125       -17220.578        15894.061       -24148.236        91144.891        -7192.334
                9              -17                7        21020.758       -16261.488        16773.104       -22251.289        91099.516        -4799.624
               10              -17                7        21186.715       -15764.184        17015.938       -21452.668        91435.969       -3204.2344
               11              -17                7        21345.258       -15265.012        17278.348       -20624.563        91761.328       -1630.2168
               12              -17                7        21209.779        -14846.39        17450.641       -19846.391        91898.664       -273.34277
               13              -17                7        21004.277         -14531.3        17633.928        -19085.24        92019.219        1008.4174
               14              -17                7        20800.553        -14308.72        17857.387       -18324.436        92170.953        2262.8989
               15              -17                7         20514.07       -14015.655        17962.832       -17344.627        92574.773        3628.2871
               16              -17                7        20214.322       -13759.078        18073.797       -16354.973        93003.563         5014.541
               17              -17                7        19910.648       -13555.541        18207.402       -15381.258        93430.477        6407.6611
               18              -17                7        19603.043       -13405.039        18363.656       -14423.484        93855.477         7807.646
              -18              -16                7        4643.3145       -24005.668        3359.1387       -23540.514        74416.664       -60256.008
              -17              -16                7        4459.3784       -24390.572        3881.6997       -24132.428        75748.727       -60169.445
              -16              -16                7        4317.9634       -24850.998        4405.3887       -24776.766        77058.945       -59895.039
              -15              -16                7        4276.3091       -25363.959        4982.4072       -25397.934        78423.852       -59181.711
              -14              -16                7        4340.0332       -25931.629        5605.1504       -25965.514        79866.703       -58088.695
              -13              -16                7        4458.7241       -26575.672        6223.5898        -26538.77        81325.078        -56863.82
