           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        13321.818       -51733.598       -13916.898         54046.27        -165.9505       -135.91515
              -17              -18                7        12702.696       -52452.273       -14356.696        54759.836       -701.55457        2763.8516
              -16              -18                7        12085.117       -53099.922       -14871.497        55291.945       -1224.2549        5739.1738
              -15              -18                7         11469.08       -53676.535       -15461.297        55642.586       -1734.0509        8790.0518
              -14              -18                7        10854.582       -54182.121       -16126.099        55811.773       -2230.9436        11916.483
              -13              -18                7        10155.003       -54935.773       -16691.459        55407.836       -2729.4417        15450.915
              -12              -18                7        9466.5195       -55211.695       -17055.053        54516.883       -3327.8276        19449.078
              -11              -18                7        8829.1455       -54516.109       -17389.488        53588.098       -4005.6064        23506.592
              -10              -18                7        8175.9434       -53614.824       -17761.814        52627.684       -4688.0654        27590.754
               -9              -18                7        7506.9097       -52507.836       -18172.029        51635.637       -5375.2036        31701.566
               -8              -18                7         6457.959       -50037.523       -18330.191        45867.844       -5938.5464        36192.918
               -7              -18                7        5401.0898       -45007.258       -18665.549        41274.477       -6462.7979        40746.961
               -6              -18                7        4284.5571       -39990.781       -18892.473        36369.109       -6851.1108         44751.48
               -5              -18                7        3108.3601       -34988.082       -19010.963        31151.734       -7103.4849        48206.477
               -4              -18                7        1872.4995       -29999.172        -19021.02        25622.346       -7219.9209        51111.949
               -3              -18                7        576.97498       -25024.043       -18922.643        19780.947       -7200.4189         53467.91
               -2              -18                7       -778.21368       -20062.697       -18715.834        13627.536        -7044.978         55274.34
               -1              -18                7       -2070.4668        -14603.98       -18514.545        6638.4463       -6760.5815        57540.434
                0              -18                7       -3018.4688       -4022.7795       -17541.088       -2455.9541       -6486.6592        58572.699
                1              -18                7       -3783.0503        5235.5947       -15939.864       -10767.598       -6058.1206         56943.25
                2              -18                7       -4403.1304        13477.402        -14390.15       -19271.117       -5570.8213        55100.016
                3              -18                7       -4874.8369         21179.15       -12857.336        -27276.32        -5057.126        52799.855
                4              -18                7       -5198.1689        28340.832       -11341.419       -34783.215       -4517.0332        50042.758
                5              -18                7        -5373.127        34962.461       -9842.3975       -41791.797       -3950.5415         46828.73
                6              -18                7       -5399.7095        41044.035       -8360.2734       -48302.063       -3357.6533         43157.77
                7              -18                7       -5277.9199        46585.543       -6895.0459       -54314.023       -2738.3665        39029.879
                8              -18                7       -5092.4019        51490.078       -5579.1782       -57048.883        -2182.585        34853.145
                9              -18                7       -4783.8174        53470.656       -4781.0522       -55361.363       -1799.5157        32732.854
               10              -18                7       -4271.4321        54439.285       -4068.3403       -56844.828         -1381.46        30862.193
               11              -18                7       -3760.7939        55438.434       -3419.7729       -58184.953        -995.9848        28781.918
               12              -18                7       -3254.4583        56481.703       -2834.5161       -59393.074       -648.20447        26412.691
               13              -18                7       -2827.7471         57766.32       -2283.2356       -60764.727       -490.00558        21410.982
               14              -18                7         -2241.23        57195.172       -1637.4353         -60313.5       -301.75812        17710.908
               15              -18                7       -1677.6398          56520.5       -1096.0876       -59640.133       -140.21358        13938.633
               16              -18                7       -1137.0773        55743.273       -659.29883       -58745.578       -5.4027252        10093.375
               17              -18                7       -619.54272        54863.484       -327.06891       -57629.828        102.67436        6175.1318
               18              -18                7       -125.03615        53881.141       -99.398026       -56292.895        184.01772        2183.9072
              -18              -17                7        13764.747       -52298.961       -13304.188        55113.148        395.35956        -3472.594
              -17              -17                7        13102.881       -52821.773       -13701.287        55636.398       -139.01399       -579.03998
              -16              -17                7        12442.555       -53273.547       -14173.388        55978.172       -660.48376        2390.0696
              -15              -17                7        11783.769       -53654.293       -14720.487        56138.492       -1169.0493        5434.7339
              -14              -17                7        11025.574       -54132.473       -15189.957        55884.676       -1677.2036        8808.1563
              -13              -17                7        10193.439       -55138.313       -15556.986        55267.977        -2187.634        12577.859
