           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -214.84845        -1676.764       -484.81274        2126.2388        9212.9238       -80877.391
              -17              -18                7        83.816689       -4735.4009       -396.08569        2166.4478        9744.1455       -79988.672
              -16              -18                7        372.93118       -8102.4214       -303.58606           2229.8         10265.98       -78935.609
              -15              -18                7        652.49463       -11777.823       -207.31404        2316.2937        10778.431       -77718.203
              -14              -18                7        922.50745       -15761.609        -107.2694        2425.9304        11281.494        -76336.43
              -13              -18                7        1192.0938       -20704.707         105.8783        2301.0251        11654.354       -74804.859
              -12              -18                7        1459.5544       -26131.145        286.03894        2257.1211        11825.836       -72801.023
              -11              -18                7        1700.1307       -31247.111        337.53702        2375.9846        11935.266       -70315.172
              -10              -18                7         1917.835       -36432.992        360.61145           2396.3        12046.985       -67648.531
               -9              -18                7        2112.6667       -41688.785        355.26212        2318.0667         12160.99       -64801.098
               -8              -18                7        2167.8074       -46918.504        476.30533        1636.6552        12450.868       -59429.363
               -7              -18                7        2104.1597       -54144.836        523.91382        1452.4496        12748.555       -54282.145
               -6              -18                7        2013.2294       -60696.945        549.24628        1299.4242        13037.963       -48494.227
               -5              -18                7         1895.017       -66574.844         552.3028        1177.5786        13319.087        -42065.59
               -4              -18                7        1749.5219       -71778.523        533.08337        1086.9132        13591.931       -34996.242
               -3              -18                7        1576.7446       -76307.977        491.58786        1027.4276        13856.493       -27286.176
               -2              -18                7        1376.6848       -80163.227        427.81647        999.12122        14112.775       -18935.402
               -1              -18                7        1113.6335       -83391.586        405.87976        8.6181641        14313.274       -9841.1074
                0              -18                7        750.60999       -82884.086        452.77728       -1331.8201        14429.979       -902.44971
                1              -18                7        490.69144       -78483.805        451.63403       -1026.4849        14527.318        7493.1348
                2              -18                7        235.83417       -74153.914        463.79712       -978.41016        14625.197        15712.174
                3              -18                7       -18.377457       -69677.656        474.91467        -1047.351        14711.171        23649.166
                4              -18                7       -271.94336       -65055.043        484.98657       -1233.3074        14785.238        31304.104
                5              -18                7       -524.86414       -60286.059        494.01276       -1536.2788        14847.402        38677.004
                6              -18                7       -777.13898       -55370.715        501.99298       -1956.2639         14897.66         45767.84
                7              -18                7       -1028.7686       -50309.012        508.92773       -2493.2666        14936.014        52576.645
                8              -18                7       -1258.0928        -44841.98        410.69937       -2579.3105        14951.512        58931.781
                9              -18                7       -1246.1549       -39554.215        288.31845       -1911.0801        14925.057        63183.328
               10              -18                7       -1132.9484       -34664.484        326.80435       -2050.5164        14897.996         66633.57
               11              -18                7       -1001.7237       -29753.762        338.75818       -2127.3823         14866.81        69847.516
               12              -18                7        -851.8847       -24803.176        319.59045       -2162.3506        14829.186        72793.469
               13              -18                7       -669.69067       -19454.576        124.28799       -2823.1897        14705.632        74509.461
               14              -18                7       -486.15607        -15406.82        74.335678       -2650.3733        14356.221        76173.781
               15              -18                7       -289.34198       -11561.677        8.8306732       -2488.3262        13996.006        77643.422
               16              -18                7       -79.242996       -7918.5542       -72.327759       -2337.5469        13625.117        78918.281
               17              -18                7        144.14087       -4477.4541       -169.13959       -2198.0352        13243.553        79998.375
               18              -18                7        380.80975       -1238.3781       -281.60486       -2069.7913        12851.313        80883.703
              -18              -17                7        145.12698       -1315.5066       -807.29584        6262.3062        9417.9336       -83345.906
              -17              -17                7         434.1087       -4228.9307       -685.20825        6405.4561        9936.9365       -82526.484
              -16              -17                7        713.53949       -7450.7383       -559.34827         6571.749        10446.554       -81542.711
              -15              -17                7        983.41962        -10980.93       -429.71567        6761.1841        10946.784       -80394.586
              -14              -17                7        1243.1355       -15380.191       -181.82733        6786.7598        11312.932       -79160.164
              -13              -17                7        1504.7283       -20780.992        168.32701        6672.1011        11547.205       -77920.367
