           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1.8189573        308.29614        1915.4323        73254.984        6.4774704        532.14722
              -17              -18                7        3.4627583         437.6337        1893.9812        73697.578       -2.8004637       -200.93103
              -16              -18                7         5.232964        550.37872        1866.3237        73869.445       -10.852421       -863.99902
              -15              -18                7        7.1295757        646.53119        1832.4597        73770.563       -17.678398       -1457.0568
              -14              -18                7        9.1525936        726.09106        1792.3893        73400.938       -23.278393       -1980.1046
              -13              -18                7        5.5848417        234.82957        1744.2915        72517.906       -27.808064        -2499.084
              -12              -18                7       0.67015529       -338.00537        1685.3153        71119.891       -30.217463       -2697.7852
              -11              -18                7        1.1076365       -378.82382        1617.6252        69456.836       -29.021671       -2458.5251
              -10              -18                7        2.6999388       -347.19711        1544.4825        67630.211       -26.004234       -2106.8159
               -9              -18                7        5.4470577       -243.12566        1465.8868        65640.008       -21.165148       -1642.6571
               -8              -18                7       -4.1285615       -752.73523        1355.5513        62036.414       -15.295206        -1198.891
               -7              -18                7       -3.6351843       -841.50049        1215.2615        56832.594       -5.9001617       -649.29956
               -6              -18                7       -5.1556792       -1066.1733        1066.4163        50868.324       0.59896111       -262.69324
               -5              -18                7       -8.6900473       -1426.7526        909.01556        44143.598        4.2021494       -39.072495
               -4              -18                7       -14.238299       -1923.2397        743.05963        36658.422        4.9094071        21.562698
               -3              -18                7       -21.800407       -2555.6318        568.54816        28412.793        2.7207601       -80.786087
               -2              -18                7         -31.3764       -3323.9331        385.48138        19406.713       -2.3638325       -346.12134
               -1              -18                7       -35.452087       -3946.6726        192.49313        9622.8848      -0.13937283       -50.535522
                0              -18                7       -28.084448       -3324.0291       -9.5361567       -1009.8336        8.4388809        438.21503
                1              -18                7       -7.4836617       -1226.5713       -199.01541       -10530.303        1.7853794       -83.203857
                2              -18                7        3.0029488       -78.908691        -382.8812       -19445.346       -3.1088276       -449.64233
                3              -18                7        10.410927        722.82959       -562.90863       -28007.355        -5.172739       -570.14087
                4              -18                7        14.740265        1178.6475        -739.0976       -36216.324       -4.4063549       -444.69861
                5              -18                7        15.990976        1288.5457       -911.44836       -44072.262      -0.80967331       -73.316833
                6              -18                7        14.163078        1052.5238       -1079.9606       -51575.168        5.6172853        544.00482
                7              -18                7        9.2565336        470.57935       -1244.6346       -58725.039        14.874555        1407.2677
                8              -18                7        8.9445686        347.69214       -1393.8451       -64530.109        23.225056        2167.7925
                9              -18                7        15.039802        952.98242         -1482.35       -66510.844        24.499645        2240.7251
               10              -18                7        12.497633        684.30786       -1557.4105        -68384.68        28.878056        2616.3032
               11              -18                7        10.755742        468.95621       -1627.4215       -70132.625        32.789856        2959.1895
               12              -18                7         9.958437        329.01328       -1692.1718       -71748.953        36.004913        3245.3638
               13              -18                7        13.192076        836.09082       -1745.7961        -73058.32         31.78857        2762.7415
               14              -18                7         8.765996        490.62012       -1787.2729       -73297.844        27.676781        2394.8286
               15              -18                7        5.2705054        232.36684       -1824.6007       -73399.734        22.036739        1921.3467
               16              -18                7        2.7099013        61.816071       -1857.7842       -73364.563        14.868082        1342.2104
               17              -18                7        1.0841868       -21.032272       -1886.8234       -73192.313        6.1708174        657.42017
               18              -18                7       0.39336061       -16.178009       -1911.7184       -72883.016       -4.0550652       -133.02426
              -18              -17                7        4.1544862        486.92023        1911.8813        73405.984        -19.27673       -1699.7545
              -17              -17                7        7.4869118        734.86017        1890.6322        73867.313       -27.956425       -2404.1973
              -16              -17                7        10.945743        966.20752        1863.1765        74057.906       -35.410133       -3038.6292
              -15              -17                7        14.530977        1180.9624        1829.5144        73977.742       -41.637871       -3603.0513
              -14              -17                7        13.894652        944.12903        1787.3496        73354.328       -46.583019       -4154.7114
              -13              -17                7        6.7333984        58.099335        1738.1448        72325.461       -52.335812       -4850.5137
              -12              -17                7       -3.7484155       -1146.1399        1684.4414        71181.383       -59.609802       -5688.3779
              -11              -17                7       -7.2576399       -1611.1064        1619.0266        69622.711        -61.75668       -5800.7612
              -10              -17                7       -7.3699164       -1766.0791         1546.361        67826.742       -60.680824       -5598.9434
               -9              -17                7       -6.3273706       -1848.6066        1468.2423        65867.195       -57.783318       -5284.6748
               -8              -17                7       -27.031414       -3310.0254        1366.6526        63049.754       -60.503036       -5539.1025
               -7              -17                7       -48.429615       -5283.5117        1241.8363        58837.453       -60.301037       -5458.2739
               -6              -17                7       -59.152767       -6395.8086        1090.3201        52660.469       -53.809952       -4968.0918
               -5              -17                7       -71.889801       -7644.0122        930.24823        45723.023       -50.214779       -4640.8955
               -4              -17                7       -86.640717        -9028.123        761.62115        38025.137       -49.515553       -4476.6855
               -3              -17                7       -103.40549       -10548.141         584.4386        29566.787       -51.712234        -4475.459
               -2              -17                7       -107.11343       -11684.622        391.61749        20248.535        -35.42918       -2912.2629
               -1              -17                7       -104.91789       -12159.012        191.50484        9676.9072       -9.8441553       -883.92346
                0              -17                7       -109.36962       -12630.001       -15.800159       -1469.7347        28.260677        2258.4358
                1              -17                7       -87.470596       -10284.441       -206.96286       -11146.029        25.850739         2157.833
                2              -17                7       -71.874657       -8606.8652       -393.46835        -20354.52        25.435534        2248.7324
                3              -17                7       -59.357342       -7275.2085       -576.13544       -29209.973        27.850632        2585.5718
                4              -17                7        -49.91864       -6289.4722       -754.96411       -37712.387        33.096001        3168.3499
                5              -17                7       -43.558571       -5649.6577       -929.95441       -45861.773        41.171684        3997.0698
                6              -17                7        -40.27713       -5355.7627       -1101.1066       -53658.117        52.077641        5071.7285
                7              -17                7       -40.074318       -5407.7891       -1268.4202       -61101.438        65.813904        6392.3291
                8              -17                7       -11.256437       -2347.1511       -1385.1755       -64219.375        64.214767        6234.6323
                9              -17                7        6.6011906         -502.423       -1480.8165       -66110.766        59.785355        5743.1714
               10              -17                7        5.6634998       -597.06519       -1554.3229       -67961.203        63.173775        6021.4663
               11              -17                7        5.5260863       -638.38452       -1622.7797       -69685.742        66.095581        6267.0723
               12              -17                7        9.6841593       -71.906883       -1680.3842       -71075.422        62.004513        5793.2661
               13              -17                7         12.95265        467.73434       -1732.8843       -72296.586        56.730827        5195.1289
               14              -17                7        14.185966        819.48499       -1781.8673       -73401.945        51.993031        4651.1113
               15              -17                7        9.8775196        537.59747       -1819.8293       -73579.547        47.128811        4205.4932
               16              -17                7         5.952507        278.52725       -1852.8246       -73528.672        40.766094         3667.437
               17              -17                7        2.9623828        107.15958       -1881.6755       -73340.734        32.874771        3023.7271
               18              -17                7       0.90714532        23.494431       -1906.3823       -73015.719        23.454836        2274.3633
              -18              -16                7        5.5293741        581.32098        1905.8854        73369.195       -43.581833       -3804.7754
              -17              -16                7        10.550426        947.86322        1884.8381         73849.25       -51.663292       -4480.5825
              -16              -16                7        15.697878        1297.8129        1857.5845        74058.555       -58.518745       -5086.3774
              -15              -16                7        17.985313        1314.7417        1821.3553        73694.938       -63.880569       -5670.7651
              -14              -16                7        14.997169        790.96259        1777.6313        72896.563       -69.850739       -6391.3857
              -13              -16                7        8.6884613       -51.025726        1729.4084        71982.961       -77.342117       -7254.0669
              -12              -16                7      -0.94080472       -1211.2235         1676.687        70954.148       -86.354691       -8258.8105
              -11              -16                7       -13.516009       -2650.9661        1619.1591        69795.289       -96.596565       -9368.3096
              -10              -16                7       -15.332859       -2992.5378        1546.9702        68029.961       -97.462265       -9316.3818
               -9              -16                7       -17.376497       -3329.9985         1468.093        66100.758       -97.216507       -9247.9463
               -8              -16                7       -39.698727        -5240.998        1371.9568        64017.906       -106.05144       -10122.795
               -7              -16                7       -75.735138       -8885.9697        1270.5286        61795.301        -120.4978       -11126.887
               -6              -16                7       -104.19081         -11822.2        1131.6129        56663.352        -122.4554       -11105.628
               -5              -16                7       -126.13052       -13958.027        968.87006        49513.199       -118.86826       -10674.857
               -4              -16                7       -150.16409        -16587.57        788.97717        41230.875        -109.7336       -9631.4053
               -3              -16                7       -165.79817       -18714.648        594.18823        31612.344       -87.523308       -7572.4199
               -2              -16                7       -169.26515       -19593.656        394.81348        20997.793       -58.950741       -5215.8442
               -1              -16                7       -175.11758       -20526.473        191.09746        9787.3652       -24.104338       -2288.2195
                0              -16                7       -182.25009       -21338.209       -12.750789       -1397.6475        31.010662        2617.1143
                1              -16                7       -166.62914       -19525.502       -214.19586       -11832.629        55.299545        4988.3008
                2              -16                7       -145.92384       -17318.008         -403.341       -21334.566        59.363358        5536.5381
                3              -16                7       -128.29718       -15456.436       -588.64783       -30483.465        66.257446        6330.7144
                4              -16                7       -113.74915       -13940.782       -770.11621       -39279.332        75.981834        7370.8315
                5              -16                7       -102.27972       -12771.051       -947.74622       -47722.156        88.536514        8656.8887
                6              -16                7       -93.888939        -11947.24       -1121.5378       -55811.945        103.92149        10188.886
                7              -16                7       -65.122894       -8800.2529       -1263.2163       -61133.125        110.27047        10843.258
                8              -16                7       -29.941881       -4951.4146       -1376.7068        -64077.84        106.13426        10431.117
                9              -16                7       -3.0684314       -2083.5691       -1476.8317       -65925.281        97.031265        9463.2471
               10              -16                7       0.65849459       -1688.2537       -1551.3623       -67659.813        97.390862        9436.6768
               11              -16                7        5.1667004       -1117.4185       -1613.5815       -69169.164        94.091171        9039.1211
               12              -16                7        10.505227       -357.32211       -1668.4749       -70417.961        87.224228        8271.3418
               13              -16                7        13.808571         214.8829       -1719.8506        -71550.93        80.893204        7557.6885
               14              -16                7        15.076738        599.19763       -1767.7095       -72568.094        75.098053        6898.1548
               15              -16                7        14.309731        795.62146       -1812.0508       -73469.414        69.838806        6292.7446
               16              -16                7        9.7687607        543.04523       -1846.4421       -73574.906        64.284424        5771.7188
               17              -16                7        5.4142265        283.15805       -1875.1047       -73371.258        57.199039        5169.0889
               18              -16                7        1.9945801        110.97343       -1899.6233       -73030.539        48.585037        4460.8052
              -18              -15                7        5.9436216        591.49829        1897.4443        73144.602       -66.437828       -5782.9136
              -17              -15                7        12.653295        1076.6429        1876.5991        73643.375       -73.921036        -6430.084
              -16              -15                7        17.856825         1346.667        1846.3083        73539.719       -79.700729        -7047.248
              -15              -15                7        19.041788        1185.1388        1808.0649        72971.828       -85.888298       -7792.6855
              -14              -15                7        16.906191        705.40137         1765.323        72288.719       -93.597046       -8680.1846
              -13              -15                7        11.450033       -92.545792         1718.082        71490.398         -102.827       -9709.7441
              -12              -15                7        2.6733143       -1208.7021        1666.3427        70576.859       -113.57816       -10881.366
              -11              -15                7       -9.4239655       -2643.0686        1610.1045        69548.117       -125.85056       -12195.051
              -10              -15                7       -21.188894       -4026.5735        1546.3105        68239.898       -136.34857       -13259.134
               -9              -15                7       -26.624924       -4682.5947        1467.4111        66523.695       -140.01443       -13597.461
               -8              -15                7       -49.600044       -7006.7402        1377.8274        65218.289       -154.72557        -15058.28
               -7              -15                7        -86.28936       -11064.859        1282.9519        63773.129       -175.04816       -16648.346
               -6              -15                7       -136.69284       -16856.951        1182.7843        62188.211       -200.98212       -18367.645
               -5              -15                7       -181.68164       -21803.707        997.58228        53881.188       -184.64349       -16498.352
               -4              -15                7       -210.07861       -24910.561        801.68994        43961.609       -158.17374       -14090.849
               -3              -15                7       -226.30862       -26769.361        601.21185        33046.016       -125.34177       -11385.766
               -2              -15                7       -230.37149        -27380.09        396.14789        21134.408       -86.147491       -8383.0928
               -1              -15                7       -241.55771       -28807.781        192.23627        10023.804       -40.655823       -4044.2559
                0              -15                7       -252.52646       -30114.756       -9.9327812       -1248.0077         28.80636        2441.7942
                1              -15                7       -238.94954       -28373.283       -219.79097       -12552.422        85.768677          7956.25
                2              -15                7       -219.14462       -26212.338       -412.49902        -22385.48        98.674622        9413.7715
                3              -15                7        -196.4086       -23820.846       -600.44543       -31827.824        110.04771        10665.286
                4              -15                7       -176.75122       -21775.279       -784.55347       -40917.137        124.25111        12162.741
                5              -15                7       -160.17247       -20075.633        -964.8233       -49653.406        141.28482        13906.137
