           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -221.24759       -34.913261       -33586.664        37205.531        1756.1121        2550.7373
              -17              -18                7       -634.49377       -312.82446       -33382.133          37379.5        1791.8882        1532.2446
              -16              -18                7        -1124.953        -652.0412       -33101.484        37242.996        1775.5177        590.99365
              -15              -18                7       -1692.6241       -1052.5632       -32744.715        36796.004        1706.9998       -273.01697
              -14              -18                7       -2337.5083       -1514.3906       -32311.826        36038.535        1586.3339       -1059.7871
              -13              -18                7       -2837.8276       -2246.3828       -31956.078        34827.063        1497.2094       -1621.4963
              -12              -18                7       -3178.1777       -2870.5225       -31485.703        33559.461        1398.1689       -1763.3882
              -11              -18                7       -3572.8579       -3138.8975       -30817.988        32372.342        1200.6836       -1631.5542
              -10              -18                7       -3993.8928       -3428.8064       -30111.951        31075.449        950.49066       -1464.6902
               -9              -18                7       -4441.2827       -3740.2473       -29367.584        29668.779        647.59015       -1262.7964
               -8              -18                7       -5016.3433       -4934.4253       -26910.447        28479.834        417.84872       -1165.6306
               -7              -18                7       -5708.8408       -5354.6196       -23862.004        26060.652       -31.811737       -863.18292
               -6              -18                7        -6313.186       -5892.1509       -20726.941        23308.031       -349.02463        -661.8313
               -5              -18                7        -6829.376       -6547.0176       -17505.254        20221.975       -533.78979       -561.57568
               -4              -18                7       -7257.4121       -7319.2222       -14196.945        16802.477        -586.1073       -562.41589
               -3              -18                7       -7597.2949       -8208.7627       -10802.015        13049.539       -505.97778       -664.35114
               -2              -18                7       -7849.0244       -9215.6396       -7320.4614        8963.1631       -293.40015       -867.38318
               -1              -18                7       -8057.2524       -9716.5801       -3727.9016         4443.312       -206.17068       -489.18335
                0              -18                7       -8234.9863       -9355.1582        166.17448       -797.49792       -233.03209        349.96902
                1              -18                7       -8419.5781       -8384.7061        4036.4958       -4876.4541        65.721313        344.22809
                2              -18                7       -8356.3711       -7828.8418        7686.1963       -8765.0908        287.22119        360.14032
                3              -18                7       -8159.9731        -7322.082        11260.622       -12594.352        384.56879        448.64917
                4              -18                7       -7830.3828       -6864.4268        14759.771       -16364.237         357.7645        609.75421
                5              -18                7       -7367.6011        -6455.876         18183.65       -20074.752        206.80783        843.45624
                6              -18                7       -6771.6274       -6096.4287         21532.25       -23725.891       -68.300217        1149.7539
                7              -18                7       -6042.4614       -5786.0874        24805.584       -27317.658       -467.56097        1528.6484
                8              -18                7       -5376.0576       -5269.4414        27718.795        -30411.51       -851.07568         1855.824
                9              -18                7       -4977.0825       -4424.5796        28969.227       -31547.605       -917.68085        1860.5424
               10              -18                7       -4440.4058       -3912.5515        29823.641        -32466.16       -1064.6729        1963.7013
               11              -18                7        -3928.436       -3440.1182        30636.016       -33341.445       -1204.6125        2071.3047
               12              -18                7       -3441.5625       -2993.3838        31396.383       -34182.195       -1335.6748        2172.2661
               13              -18                7       -2976.4353       -2211.2256        31776.447       -35285.621       -1398.3594        1929.3864
               14              -18                7       -2201.6335       -1724.3337         32279.34        -35788.23       -1571.0112         1263.717
               15              -18                7       -1533.2971       -1290.2095         32697.18       -36192.977       -1695.4133        512.00684
               16              -18                7       -971.64374       -908.74774        33029.844       -36500.188       -1771.4817       -325.50647
               17              -18                7       -516.67383       -579.94879        33277.336       -36709.863       -1799.2153       -1248.8226
               18              -18                7       -168.38736       -303.81232        33439.652       -36822.012       -1778.6156       -2257.9424
              -18              -17                7       -213.16794        312.45053       -31941.389        38777.859        2428.3979        50.828125
              -17              -17                7       -644.41241        166.29073       -31726.508        38952.594        2474.8125       -896.37207
              -16              -17                7       -1152.8695       -41.174377       -31435.504        38816.852        2469.0789       -1766.3315
