           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -19183.139       -26387.068        -938.1944        1001.4537        244.36804        659.76709
              -17              -18                7       -19953.461       -29000.383         188.1308        566.22168        1844.9851        3079.2773
              -16              -18                7       -20922.965       -31537.723        1782.7231       -429.57529        3584.0789        5827.8369
              -15              -18                7       -22091.641        -33999.09        3845.5808       -1985.9381        5461.6475        8905.4443
              -14              -18                7       -23459.496       -36384.484        6376.7051       -4102.8677        7477.6924        12312.101
              -13              -18                7       -24443.066       -39237.035        9045.6709       -6347.2427        9431.6035         16106.63
              -12              -18                7       -25133.434       -41071.164        11493.793       -8235.0723        11386.658        19404.525
              -11              -18                7       -26025.293       -41461.359        13976.563       -10049.104        13533.635        22078.709
              -10              -18                7       -26984.469       -41770.047        16592.527       -12060.725        15800.916        24750.234
               -9              -18                7       -28010.957       -41997.234        19341.688       -14269.931          18188.5          27419.1
               -8              -18                7       -27661.744       -41450.211        22277.943       -20131.379        21022.045        32252.047
               -7              -18                7       -26848.145       -36294.367        26234.355       -23997.559        25088.223        37341.949
               -6              -18                7       -25206.754       -31511.482        30359.104       -27438.512        28692.027        41995.457
               -5              -18                7        -22737.57       -27101.559         34652.18        -30454.23        31833.457        46212.563
               -4              -18                7       -19440.598       -23064.596        39113.586       -33044.715        34512.508        49993.258
               -3              -18                7       -15315.837       -19400.588        43743.328       -35209.973        36729.188        53337.559
               -2              -18                7       -10363.286       -16109.544        48541.398       -36950.004          38483.5        56245.453
               -1              -18                7       -5044.1777       -11259.854         52940.02       -38413.141        39628.637        59233.402
                0              -18                7        573.04657        510.71857        52702.246       -37604.504        39851.293        59223.434
                1              -18                7        6033.2368        6527.0454        49777.434        -35342.34            38824        56990.918
                2              -18                7         10901.51        12418.605            46672       -34322.938        37328.355        54559.438
                3              -18                7        15211.984        18244.154        43292.043       -32933.633        35439.668        51452.867
                4              -18                7        18964.658        24003.689        39637.566       -31174.432        33157.941        47671.211
                5              -18                7        22159.539        29697.219        35708.559       -29045.316        30483.162        43214.461
                6              -18                7        24796.617        35324.727        31505.027       -26546.299        27415.346        38082.621
                7              -18                7        26875.902        40886.234        27026.961       -23677.375         23954.48        32275.699
                8              -18                7         28377.24        44750.145        22888.066       -19009.023        20621.234        25533.107
                9              -18                7        28166.115        43719.219        20139.445       -14099.141         18446.09        22435.574
               10              -18                7        27176.023        43307.566        17198.877       -12044.424        16083.182        21484.061
               11              -18                7        26240.682        42916.316        14433.693       -10224.729        13796.701        20356.211
               12              -18                7        25363.283        42464.707        11832.315       -8623.5449        11592.674        18981.322
               13              -18                7        24644.053        39536.637        9022.2422        -6653.959         9656.334        15308.962
               14              -18                7        23209.176        37090.672        6088.8623       -4510.6401        7399.0527        12215.796
               15              -18                7        21939.123         34579.93        3606.1597        -2713.436        5322.5972        9203.6367
               16              -18                7        20834.391        32004.178        1574.3933       -1262.5891        3427.2358        6272.2109
               17              -18                7         19894.98         29363.41       -6.4360352       -158.10034        1712.9707        3421.5195
               18              -18                7        19120.895        26657.641        -1136.329        600.03088        179.80115        651.56201
              -18              -17                7       -19054.506        -23537.07       -571.03296        3357.6067        403.48312       -836.56976
              -17              -17                7       -19770.258       -26076.336        562.83044         2963.106        2002.3123        1590.6423
              -16              -17                7       -20685.186       -28539.629        2164.9604        2008.0397        3739.6169        4346.9033
              -15              -17                7       -21799.289       -30926.949        4235.3555        492.40845        5615.3975        7432.2134
              -14              -17                7       -22612.068       -33820.676        6556.2227       -1035.8228        7449.0806        10832.122
              -13              -17                7       -23028.602        -37556.32        8876.3291       -2487.1743        9197.6211        14514.129
              -12              -17                7       -23471.688       -41713.242        11313.145       -4329.1226        11010.774        18481.016
              -11              -17                7       -24175.664       -43302.883        13716.468       -6052.6392        13020.277        21515.029
              -10              -17                7       -25004.365       -44077.059        16211.753       -7859.9146        15178.945        24255.928
               -9              -17                7       -25900.379        -44769.73        18840.238       -9864.7793         17457.92        26994.166
               -8              -17                7       -24989.391       -47654.879        21103.939       -18238.594        19412.066        33761.375
               -7              -17                7       -23763.984       -47689.352        23989.664       -27139.947        21901.014        41743.984
               -6              -17                7       -22186.584       -42959.781        27957.443       -32273.971        25267.266        47871.441
               -5              -17                7       -19781.391       -38603.172        32093.557       -36982.758        28171.145        53562.488
               -4              -17                7       -16548.408       -34619.523            36398        -41266.32        30612.646        58817.145
               -3              -17                7       -12487.635       -31008.826        40870.773       -45124.648        32591.777        63635.391
               -2              -17                7       -8655.5342       -23294.158        44461.086        -46211.98        34539.125        68880.328
               -1              -17                7       -4441.0239       -12895.613        47322.645       -46760.055        35562.121        73055.289
                0              -17                7       -103.29993        4346.5137        48160.465       -44829.211        36199.438        73124.164
                1              -17                7        5096.3735        10988.909        45611.594       -42403.469        35321.652        70018.016
                2              -17                7        9716.0586        17485.641        42741.828       -40662.008        33973.879        66627.586
                3              -17                7        13777.941        23916.363        39597.531       -38550.641        32233.059         62562.07
                4              -17                7        17282.029        30281.066        36178.711       -36069.371        30099.201        57821.461
                5              -17                7        20228.318        36579.762        32485.359       -33218.191        27572.297        52405.766
                6              -17                7        22616.807        42812.445        28517.482       -29997.109        24652.348         46314.98
                7              -17                7        24447.504        48979.125        24275.078       -26406.123        21339.355        39549.102
                8              -17                7        25737.572        47753.055        22106.918       -17369.785        19551.803        29400.797
                9              -17                7        26422.453        45390.352         19865.83       -10151.835        17682.439        23165.096
               10              -17                7        25531.498        44582.156        17046.158       -8296.1426        15405.371        21969.922
               11              -17                7        24695.289        43794.371        14401.874       -6675.4741        13204.732         20598.41
               12              -17                7        23984.668        40737.875        11636.265       -5054.3457        11221.861        17384.709
               13              -17                7        23345.508        37360.223        8959.4902       -3493.4006        9342.6777        13892.291
               14              -17                7        22760.203        34252.301        6443.4849       -2038.0494        7531.3862        10567.258
               15              -17                7        21623.723        31715.031        3987.1279       -359.75195         5497.415        7530.6196
               16              -17                7        20577.922        29164.156        1955.3434        1021.9368        3605.6409        4592.9375
               17              -17                7        19697.445        26548.273        374.49658        2057.2668        1894.9629        1735.9888
               18              -17                7        18982.289        23867.379       -755.41382        2746.2393        365.38019       -1040.2262
              -18              -16                7        -18871.98       -19432.133       -261.33722        5245.6699        587.92181        -2136.135
              -17              -16                7       -19533.158       -21897.348        880.06464        4891.9009        2184.9624        298.77975
              -16              -16                7       -20393.512        -24286.59        2489.7314        3977.5652        3920.4788        3062.7432
              -15              -16                7       -21035.039       -27221.266        4461.8618        3164.8225        5633.8208        6068.4429
              -14              -16                7       -21354.697       -31037.094        6536.8164        2538.4011        7279.6802        9288.1992
              -13              -16                7       -21700.908       -35274.191        8728.4746        1521.3835        8990.1504        12792.831
              -12              -16                7        -22073.67       -39932.559        11036.841        113.77222        10765.233         16582.34
              -11              -16                7       -22480.738       -44888.766        13456.496       -1669.4319        12608.537        20613.523
              -10              -16                7       -23178.967        -46128.43          15831.1       -3272.3647        14658.594        23423.797
               -9              -16                7       -23800.879       -47474.406        18298.396        -5515.041        16818.176        26587.924
               -8              -16                7       -22751.703       -51687.266        20287.352       -14485.198        18542.646        34912.887
               -7              -16                7       -21119.428       -57903.336        22004.375       -27809.215        19561.814        46400.738
