           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          322.909       -506.99762        13273.961        3611.1167        39.144562       -1035.1442
              -17              -18                7        186.70543       -724.16925        12953.703        2231.5979        82.701683       -1687.2615
              -16              -18                7        92.203064       -1040.9736        12600.406        468.74695        121.89284       -2060.5513
              -15              -18                7        39.402122       -1457.4102        12214.073       -1677.4365         156.7182       -2155.0149
              -14              -18                7        28.302471       -1973.4795        11794.699       -4206.9536        187.17766        -1970.651
              -13              -18                7       -135.75287         -2779.55        11377.593       -6349.3408        211.13715       -690.83582
              -12              -18                7       -285.71609       -3443.3252        10959.779       -8133.5352         198.1689        1096.2384
              -11              -18                7       -275.84244       -3735.7222        10504.027       -10096.478        168.98618         2467.623
              -10              -18                7       -232.68301        -4043.342        10009.668       -12078.505        144.32869        3830.0732
               -9              -18                7       -156.23793       -4366.1846        9476.7002       -14079.614        124.19643        5183.5894
               -8              -18                7       -219.22202       -3954.0374        8597.3936       -19761.924        103.67523        3058.9976
               -7              -18                7        -133.8658       -1636.0702        7601.4741       -27110.396        124.48088        3235.0173
               -6              -18                7       -82.519554        20.962036          6562.48       -33261.469        140.01767        3375.2329
               -5              -18                7       -65.183342         1017.059         5480.415       -38215.141        150.28561        3479.6443
               -4              -18                7       -81.857147        1352.2207        4355.2778       -41971.398        155.28471        3548.2505
               -3              -18                7       -132.54071         1026.448        3187.0674        -44530.27        155.01494         3581.053
               -2              -18                7       -217.23445        39.740601        1975.7849       -45891.727        149.47632        3578.0513
               -1              -18                7       -295.26904       -1056.1802        717.84546        -47428.66        169.94321        4996.2002
                0              -18                7       -177.64886        151.69513       -520.66473        -47843.16        155.08002        5046.7241
                1              -18                7       -56.179413       -638.75586       -1644.1558       -45814.133        109.41888        3625.8232
                2              -18                7          4.04422       -1185.9465        -2739.082       -43186.016        75.417664        2442.1641
                3              -18                7        45.508698       -1251.9412       -3799.0654        -40020.93        54.197113        1353.7832
                4              -18                7        68.214096       -836.73853        -4824.106       -36318.879        45.757202        360.68359
                5              -18                7        72.160507        59.661621       -5814.2056       -32079.859        50.097931       -537.13721
                6              -18                7        57.347923        1437.2563       -6769.3613       -27303.867        67.219078       -1339.6787
                7              -18                7        23.776218        3296.0498       -7689.5747        -21990.91        97.120911        -2046.942
                8              -18                7         30.77816        5168.5903       -8501.9082       -15475.336        93.349182       -2473.4697
                9              -18                7        69.092331        4960.8765       -8983.3506       -10730.469        59.757988        -1504.608
               10              -18                7        36.247677        4531.3149       -9414.4023       -8446.1729        82.035309       -528.66833
               11              -18                7        23.329538        4184.2358       -9816.1221       -6315.7852        87.846657        253.29895
               12              -18                7        36.440811        3895.4082       -10186.396       -4358.4268        75.597557        770.40216
               13              -18                7        281.55548        2904.7361       -10460.854       -3034.9004        12.082756       -1041.2103
               14              -18                7        247.25421        2551.9128       -10687.489       -347.43982        3.6240463       -1012.5556
               15              -18                7        246.50089        2154.1086       -10901.984        2123.5532       -14.211437       -942.29993
               16              -18                7        279.48874        1710.9514       -11104.355        4377.2236       -41.454803       -831.50244
               17              -18                7         346.2175        1222.4414       -11294.603        6413.5718        -78.10601       -680.16296
               18              -18                7        446.68747        688.57843       -11472.726        8232.5977       -124.16506       -488.28174
              -18              -17                7        986.98047       -2627.3594        13355.686        3610.5283        58.773735       -1421.0341
              -17              -17                7        814.58691        -2948.127        13044.703        2146.5073        117.46124       -1985.8464
              -16              -17                7        683.89484       -3368.5271        12700.683        299.15295        171.78287       -2271.8318
              -15              -17                7        594.90405       -3888.5596        12323.624       -1931.5339         221.7386         -2278.99
              -14              -17                7        363.28418       -4669.5317        11942.701       -3839.8738         268.8338        -1175.855
              -13              -17                7      -0.82785034       -5830.3979        11556.566        -5276.791        301.28473         1067.037
              -12              -17                7       -327.42926       -7262.8955        11138.392       -6833.5859        313.99509        3706.6729
              -11              -17                7        -403.1637       -7838.3096        10688.597       -8592.4258        288.07465        5559.0356
              -10              -17                7        -389.0358       -8158.6704        10200.988       -10402.467        259.18182        7133.1895
               -9              -17                7       -341.62222       -8494.2549        9674.7705       -12231.594        234.81418        8698.4072
               -8              -17                7       -571.46155       -9839.9932        8726.3857       -20038.645        200.91122        5233.6318
               -7              -17                7       -714.64069       -9518.7158        7689.0654        -28803.57        238.99571         2635.947
               -6              -17                7       -698.73151       -7478.1924          6618.77       -35080.215         286.5293        3271.0757
               -5              -17                7        -716.8324       -6098.6025        5505.4014       -40159.469        328.79401        3870.3994
               -4              -17                7       -768.94342       -5379.9512        4348.9609       -44041.309        365.78986        4433.9199
               -3              -17                7       -855.06409       -5322.2319        3149.4482       -46725.746        397.51685        4961.6348
