           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        9112.6631       -11355.078        9552.8252       -11011.145        34915.988       -26629.461
              -17              -18                7        9741.9297       -11968.213         8915.293        -11634.65        36099.875        -27373.93
              -16              -18                7        10455.064       -12622.791        8301.8838       -12517.149        37296.109       -27800.809
              -15              -18                7        11252.066       -13318.814        7712.6001       -13658.639        38504.684       -27910.098
              -14              -18                7        12132.935       -14056.278        7147.4395       -15059.119        39725.602       -27701.799
              -13              -18                7        13172.449       -14700.309        6834.3062       -16267.639        40834.664       -26400.744
              -12              -18                7        14314.861       -14898.156        6641.6416       -17180.969        41533.918       -24359.152
              -11              -18                7        15481.518       -14819.862        6345.9736       -18057.127        41915.211       -22444.105
              -10              -18                7        16707.805       -14745.279        6038.2051       -18844.873        42212.297       -20465.203
               -9              -18                7        17993.719       -14674.402        5718.3345       -19544.207        42425.176       -18422.439
               -8              -18                7        19270.943       -13798.796        4852.5083        -21749.17        42658.105        -19360.98
               -7              -18                7        20918.709       -11147.483        3375.2627       -24799.107        42980.621       -17417.646
               -6              -18                7        22204.623       -8847.5361        1937.3237       -27114.357        43283.188       -15637.277
               -5              -18                7         23128.68       -6898.9521        538.69287       -28694.916        43565.789       -14019.872
               -4              -18                7        23690.881       -5301.7329       -820.62964       -29540.785        43828.426       -12565.433
               -3              -18                7         23891.23       -4055.8777       -2140.6465       -29651.963        44071.109       -11273.959
               -2              -18                7        23729.725       -3161.3865       -3421.3542       -29028.453        44293.836       -10145.448
               -1              -18                7        23193.449        -2290.792       -4396.5259       -28405.193        44409.043       -8194.4854
                0              -18                7        22390.406       -1051.7698       -4453.9209       -27520.572         44046.91       -6495.7378
                1              -18                7        21010.523       -1916.0225       -4317.3379       -25914.693        43588.805        -5969.127
                2              -18                7        19642.029       -2571.4812       -3845.0193       -24036.174        43258.836        -5464.165
                3              -18                7        18331.279       -2913.0894       -3089.5178       -21934.816        42981.941       -4923.2222
                4              -18                7        17078.273       -2940.8477        -2050.834       -19610.617        42758.121       -4346.2983
                5              -18                7        15883.011       -2654.7556       -728.96558       -17063.576        42587.367       -3733.3923
                6              -18                7        14745.491       -2054.8149        876.08276       -14293.695        42469.688       -3084.5059
                7              -18                7        13665.717       -1141.0232        2764.3159       -11300.974         42405.09       -2399.6372
                8              -18                7        12643.021        -291.9624        4580.3818       -7979.7969        42331.496       -1547.6682
                9              -18                7        12249.797       -550.96033        5674.8555       -6074.2085        42547.875        -225.3996
               10              -18                7        12246.305       -878.55627        6888.0981       -5120.5254        43001.449        876.14288
               11              -18                7         12312.33       -1202.5594         8018.647       -4286.2188        43464.508        1947.9893
               12              -18                7        12443.433       -1544.9456        9060.8799       -3590.8567        43919.016        2968.7976
               13              -18                7        12526.537       -2528.2522         9856.458       -3594.0735        43826.695        3309.5457
               14              -18                7        12622.074       -2294.8604         11124.08       -3103.5271        43601.406        3952.5703
               15              -18                7        12784.064       -2142.5513        12259.783        -2662.812        43433.477        4579.9468
               16              -18                7        13012.555       -2072.0427        13263.227       -2272.2437        43323.016        5191.5039
               17              -18                7        13307.547       -2083.3347        14134.407       -1931.8225        43270.016        5787.2397
               18              -18                7        13669.042       -2176.4272        14873.328       -1641.5483          43274.5        6367.1577
              -18              -17                7        8758.5605       -12270.583        10056.633        -11796.11        36122.254       -26847.789
              -17              -17                7        9377.9648       -13007.446        9417.9023       -12547.288        37288.473       -27439.963
              -16              -17                7        10081.236       -13785.751        8803.2969       -13557.457        38467.031       -27714.549
              -15              -17                7        10868.375       -14605.499        8212.8154       -14826.615        39657.934       -27671.541
              -14              -17                7        11836.184       -15362.229        7875.9741       -16040.019        40739.602       -26478.742
              -13              -17                7        12978.367       -16052.147        7789.3936       -17054.709        41732.938       -24175.496
              -12              -17                7        14205.348       -16768.574        7744.3184       -18110.191        42754.598       -21527.295
              -11              -17                7        15379.721       -16728.553         7514.772       -18950.637        43329.664       -19313.689
              -10              -17                7        16580.191       -16488.611          7219.25       -19648.816        43707.289       -17212.057
               -9              -17                7        17840.289       -16252.378         6911.627       -20258.582        44000.707       -15046.564
               -8              -17                7        18744.525       -16433.227        6167.6533       -24716.365        44533.605       -17913.441
               -7              -17                7        19952.898       -15065.358        5123.2949        -29454.58         45173.59       -19661.863
