           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        5467.6265       -16845.883       -1010.9984       -995.90393       -32215.086        -92683.25
              -17              -18                7        4484.1494       -19713.359       -764.87854       -958.29291       -30159.721       -94800.063
              -16              -18                7          3473.54       -22555.514       -525.18573       -1097.2666       -28077.023       -96793.984
              -15              -18                7        2435.7988       -25372.348       -291.92014       -1412.8246        -25966.99       -98665.023
              -14              -18                7        1370.9247       -28163.859       -65.081482       -1904.9674       -23829.617       -100413.17
              -13              -18                7        3.5618286       -31068.854        342.67157         -3017.48       -21878.844       -101017.93
              -12              -18                7       -1446.3501       -33375.211        668.99554        -3909.791       -20287.844       -100115.36
              -11              -18                7        -2747.741       -35030.789        736.90149       -4091.1177       -18772.176       -98742.047
              -10              -18                7       -4047.0527       -36570.305        723.56439       -4105.8003       -17193.281       -97213.078
               -9              -18                7       -5344.2856       -37993.758        628.98407        -3953.842       -15551.155       -95528.445
               -8              -18                7       -6497.0181       -38347.328        527.80774       -5849.2241       -12888.261       -96113.867
               -7              -18                7       -8132.7344       -37344.305        566.93268       -6284.9736       -9951.8926        -95539.32
               -6              -18                7       -9623.1172       -35978.453        585.24701       -6394.9404         -6869.73       -94920.805
               -5              -18                7       -10968.163       -34249.773        582.75073       -6179.1191       -3641.7747       -94258.266
               -4              -18                7       -12167.873       -32158.262        559.44421       -5637.5156       -268.02591       -93551.711
               -3              -18                7       -13222.248       -29703.928        515.32672        -4770.124        3251.5173       -92801.164
               -2              -18                7       -14131.287       -26886.766        450.39893        -3576.949         6916.854       -92006.617
               -1              -18                7       -14967.087       -23401.775        209.71924       -3020.4302         10668.59       -90534.992
                0              -18                7       -14930.977       -18229.717        127.74844       -3340.3318        14450.324       -89139.172
                1              -18                7       -13874.311       -14349.887        219.71246       -3232.8018        18093.951       -88344.469
                2              -18                7       -12830.721       -10478.577        263.77106       -3497.7891        21692.926        -87731.32
                3              -18                7       -11737.211       -6615.5527        288.39529       -3786.4878        25248.621       -87189.016
                4              -18                7       -10593.779       -2760.8135        293.58521       -4098.8916        28761.033       -86717.563
                5              -18                7       -9400.4238        1085.6472        279.34052       -4435.0044        32230.178       -86316.969
                6              -18                7       -8157.1475        4923.8193        245.66136       -4794.8203        35656.043       -85987.203
                7              -18                7       -6863.9478        8753.7119        192.54785       -5178.3467        39038.633       -85728.313
                8              -18                7       -5385.6221        12184.136        124.65155       -4127.8408        42237.129       -85323.391
                9              -18                7       -3354.4558        12458.926        35.184002       -2304.1145        44418.488           -84569
               10              -18                7       -1233.1633        11783.477       -80.333504       -2650.1213        46327.141       -84162.797
               11              -18                7        915.05298        11040.074       -152.34619       -2835.2048        48211.516       -83854.359
               12              -18                7        3096.9058        10206.204       -174.88963       -2849.0527        50076.109       -83651.344
               13              -18                7        5530.3999        8470.6621        35.551483       -2362.0769        52085.859       -83745.336
               14              -18                7        7390.6377        6853.6968        203.34827       -2359.5337        54157.477       -81969.188
               15              -18                7         9268.791        5094.9775        383.00861       -2254.4653        56204.465       -80246.438
               16              -18                7        11165.225        3194.3086        574.57251       -2046.4961        58226.797       -78578.234
               17              -18                7        13079.937        1151.6914        778.03973       -1735.6261        60224.461        -76964.57
               18              -18                7         15012.93       -1032.8748        993.41046       -1321.8552        62197.465       -75405.453
              -18              -17                7        6646.4375       -17802.189       -1506.4685       -3142.0051       -32565.469       -93747.703
              -17              -17                7        5616.4302       -20831.854       -1184.4304       -3313.4409       -30524.223       -95702.891
              -16              -17                7        4559.2905       -23836.201       -868.81946       -3661.4602       -28455.643        -97535.18
              -15              -17                7        3475.0186       -26815.227       -559.63556       -4186.0645       -26359.725        -99244.57
              -14              -17                7        2075.1636       -29974.688       -53.751423       -5403.5454       -24449.336        -99781.75
              -13              -17                7        395.69806       -33274.668        621.08478       -7215.2778       -22753.992       -99151.742
              -12              -17                7       -1290.9797       -36516.344        1272.2822       -9122.8428       -21090.434       -98305.695
              -11              -17                7       -2711.2913       -38438.438        1504.4265       -9716.5957       -19577.559         -97009.5
              -10              -17                7         -4058.51       -39918.625        1557.2888       -9800.1455       -18042.633       -95489.773
               -9              -17                7       -5403.6494        -41282.75        1528.9082       -9717.0527       -16444.477       -93814.406
               -8              -17                7       -6558.2041       -42082.656        1778.9397         -14672.9       -13630.814       -95797.508
               -7              -17                7       -8149.4814        -41787.98        2096.4338       -18579.707       -10453.241        -97234.93
               -6              -17                7       -9776.5576       -40165.281        2234.0034       -19597.869       -7279.6445       -96262.734
               -5              -17                7       -11258.301       -38179.754        2350.7627       -20290.242       -3960.2532       -95246.523
               -4              -17                7       -12594.706       -35831.402        2446.7122       -20656.836       -495.07077       -94186.305
               -3              -17                7       -13785.777       -33120.219        2521.8503       -20697.641         3115.907       -93082.094
               -2              -17                7       -15015.187       -29770.842        2155.2231       -21445.604        6510.4263       -88400.969
               -1              -17                7       -16067.464       -24903.283        1661.3639       -22928.715        10215.461       -84930.406
                0              -17                7       -16592.234       -17390.164        1268.7119       -22983.285        14225.299       -83757.281
                1              -17                7       -15506.398       -13098.847         1201.662       -22155.777        18012.404         -83088.5
                2              -17                7         -14406.3       -8869.4063        1113.1936       -21650.369            21750       -82615.719
                3              -17                7       -13256.278       -4648.2485         1005.291       -21168.672        25444.316       -82213.781
                4              -17                7       -12056.335       -435.37512        877.95367       -20710.674        29095.359       -81882.711
                5              -17                7       -10806.469        3769.2148        731.18219       -20276.395        32703.121       -81622.484
                6              -17                7       -9506.6816         7965.522        564.97601       -19865.813        36267.613       -81433.102
                7              -17                7       -8156.9707        12153.547        379.33539       -19478.941         39788.82       -81314.578
                8              -17                7       -5965.5518        14550.071        164.61032        -12663.77         42681.77         -81170.5
                9              -17                7       -3819.4971        15461.592        133.07091        -7703.522        45103.199       -80763.492
               10              -17                7       -1640.5422        14796.278        43.976311       -7982.3794        47002.324       -80508.508
               11              -17                7        565.33472        14063.014       -1.6134338       -8100.3125        48877.164       -80351.281
               12              -17                7        3008.6848        12611.147        173.09415       -7590.3975        50820.152       -80636.813
               13              -17                7        5542.3311         10752.26        427.35016       -6795.9072        52801.883        -81018.75
               14              -17                7        8115.4419         8627.667        716.58228       -5831.4263        54803.906       -81402.242
               15              -17                7        10130.311        6649.0439        951.99969       -5376.4307         56854.75       -80029.141
               16              -17                7        12096.439        4569.0474        1190.3833       -4892.5229        58886.492       -78507.539
               17              -17                7         14080.85        2347.1023        1440.6707       -4305.7144         60893.57       -77040.484
               18              -17                7        16083.536       -16.791321        1702.8612       -3616.0049         62875.98       -75627.969
              -18              -16                7        7946.7217       -18721.383       -2028.9774       -5104.7832       -32903.832       -94999.844
              -17              -16                7        6870.1836       -21913.242       -1631.0209       -5485.2651       -30876.705       -96793.391
              -16              -16                7        5766.5127       -25079.779       -1239.4915       -6042.3301        -28822.24       -98464.047
              -15              -16                7        4334.2466       -28493.324       -635.56958       -7364.3589       -26952.242       -98933.797
              -14              -16                7        2608.6296       -32110.668        153.07495       -9350.8018       -25297.414       -98203.953
              -13              -16                7        875.80219       -35669.703        918.07996       -11433.075       -23674.367       -97258.047
              -12              -16                7       -864.23669       -39170.438        1659.4463       -13611.184       -22083.105       -96096.063
              -11              -16                7       -2600.5515       -42553.238        2360.3547       -15820.918       -20526.273       -94719.672
              -10              -16                7       -3995.6772       -43974.098        2479.4165       -15973.333       -19035.318       -93209.188
               -9              -16                7       -5371.4824       -45265.699        2567.5215       -16559.377       -17397.402       -91815.867
               -8              -16                7       -6819.5039       -46285.594        3246.7759       -23580.287       -14634.801       -93967.727
               -7              -16                7       -8704.6338       -47137.086        4189.0825       -31939.621       -11341.981       -97928.727
               -6              -16                7       -10588.001       -46080.004        4726.9336       -36241.496       -7935.6416       -98735.063
               -5              -16                7       -12206.438       -43837.629        4962.9487        -37842.07       -4524.8188       -97365.195
               -4              -16                7       -13757.919        -41162.09        4934.8862       -39040.113       -1223.0874       -93255.898
               -3              -16                7       -15199.076       -37695.891         4496.999       -40317.406        2028.1057       -86714.891
               -2              -16                7       -16427.889       -33391.594        3867.6516       -41927.824         5531.624       -80835.672
               -1              -16                7       -17492.129       -26679.344        3377.0684       -43431.242        9545.4434       -78065.734
                0              -16                7       -18300.881        -18307.17        2719.5576       -44909.078        13864.351       -76646.305
