           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -7540.0898       -3065.9531        -8349.373       -3320.8838       -8691.8076        10957.484
              -17              -18                7       -8218.7285       -957.15967       -7977.5146        1907.9336       -8999.9873         8750.249
              -16              -18                7       -9093.4629        860.38477       -7336.3042        7021.4141        -9241.584        6603.3154
              -15              -18                7       -10164.293        2386.6797       -6425.7422         12019.56       -9416.5928        4516.6797
              -14              -18                7       -11431.221        3621.7253       -5245.8267        16902.371       -9525.0186         2490.342
              -13              -18                7       -12472.797        3855.0361       -4009.6665        21011.777       -9581.2227        151.89294
              -12              -18                7       -13419.337        3491.5823       -2813.3928        24263.303       -9494.8359       -1826.9979
              -11              -18                7       -14616.963        3306.1699       -1458.3958        27243.213       -9222.4795       -3012.1121
              -10              -18                7       -15916.395        2983.1636        15.484009        30055.551       -8838.0146       -4027.1328
               -9              -18                7       -17317.631         2522.563        1608.2469        32700.316       -8341.4434       -4872.0591
               -8              -18                7       -18238.377        930.53009        3926.3081        37818.766       -7814.6543       -5272.5254
               -7              -18                7       -19001.459       -2545.1616        7279.5825        40775.324       -6651.8745       -6602.0381
               -6              -18                7       -19305.486        -5759.167        10968.904        42973.477       -5548.8735        -7795.623
               -5              -18                7       -19150.457       -8711.4844         14994.27        44413.219       -4505.6514       -8853.2773
               -4              -18                7       -18536.371       -11402.113        19355.676        45094.555       -3522.2085       -9775.0049
               -3              -18                7       -17463.234       -13831.057        24053.131        45017.488       -2598.5432       -10560.803
               -2              -18                7       -15931.039       -15998.313        29086.629         44182.02       -1734.6582       -11210.674
               -1              -18                7       -14091.555        -17942.57        34064.223        42831.172        -1051.705       -11210.218
                0              -18                7       -12000.032       -21659.016        36844.211        39332.863       -488.51758       -10733.003
                1              -18                7         -9639.29       -21601.188        38702.109        35688.672       -39.989502       -10337.346
                2              -18                7       -7071.2979       -21853.158        40078.836        32725.035        7.0927734       -9882.5859
                3              -18                7       -4433.2769       -22185.133        41107.617        29620.129       -241.02698       -9204.4277
                4              -18                7       -1725.2278       -22597.107        41788.469        26373.947        -784.3479        -8302.875
                5              -18                7        1052.8529        -23089.08        42121.379         22986.49       -1622.8715       -7177.9229
                6              -18                7        3900.9592       -23661.053        42106.348        19457.756       -2756.5947       -5829.5723
                7              -18                7        6819.0986       -24313.029        41743.379         15787.75        -4185.522       -4257.8252
                8              -18                7        9397.4121       -24250.244         41071.75        11459.418       -5430.3364       -2403.4436
                9              -18                7        10244.553       -22644.545        38876.375        7727.8379       -5824.4229       -2349.9868
               10              -18                7         10769.75        -21730.35        35915.109        5507.8584       -6523.6943       -3186.3428
               11              -18                7        11168.474       -20835.203        33010.582        3502.2153       -7132.9146       -3932.5625
               12              -18                7        11408.036        -19917.75        30138.178        1692.5867       -7644.2725       -4565.0547
               13              -18                7        10392.986       -17738.039        26467.188       -547.69946       -7836.0249       -4416.3379
               14              -18                7        9750.4238       -16027.007        22021.824        -2885.479       -8327.8877       -4695.6025
               15              -18                7        8787.3867       -14310.928        17611.844       -4932.5059       -8632.2852        -4913.625
               16              -18                7        7503.4717       -12589.562        13237.713       -6688.5967       -8748.9688        -5070.146
               17              -18                7        5898.6816       -10862.908        8899.4316         -8153.75       -8677.9346       -5165.1641
               18              -18                7        3973.0168       -9130.9678        4597.0015       -9327.9668       -8419.1865       -5198.6807
              -18              -17                7       -7523.5625        2023.1758       -8802.4355       -1106.2571       -8998.6191        8368.8848
              -17              -17                7       -8155.6069        4339.1943       -8403.3213        4305.1387       -9282.5684        6157.7886
              -16              -17                7       -8983.7461        6363.9629        -7734.855        9601.1982       -9499.9326        4006.9902
              -15              -17                7       -10007.982        8097.4829       -6797.0356        14781.923       -9650.7109        1916.4897
              -14              -17                7       -10924.737        8873.6689       -5707.7886        19164.094       -9745.6396       -520.45557
              -13              -17                7       -11660.637        8611.2256        -4647.436        22808.508       -9806.7441       -3522.0791
              -12              -17                7       -12467.122        7887.0981       -3566.4121        26352.643       -9831.2969       -6789.4956
              -11              -17                7       -13529.717        7427.2432       -2313.7336        29423.531       -9672.3721        -8671.748
              -10              -17                7       -14739.678        6987.0459       -912.67505        32235.719       -9370.5508       -9994.9209
               -9              -17                7       -16051.446        6409.2549        607.26703        34880.332        -8956.623       -11147.998
               -8              -17                7       -16545.623        5574.0938        2546.9756        42941.762       -9002.8555       -11942.079
               -7              -17                7       -16792.445        3010.3726        5141.0083         49106.75       -8813.1904       -13796.232
               -6              -17                7       -16966.293       -927.25342        8615.6885        51492.121       -7950.0771       -15882.246
               -5              -17                7       -16681.084       -4603.1943        12426.418        53119.086       -7146.7432       -17832.334
               -4              -17                7       -15936.821       -8017.4463        16573.188        53987.645        -6403.188       -19646.494
