           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        29707.848       -15799.494       -1176.0381       -2324.8682       -1656.1635       -4071.4363
              -17              -18                7        29569.086       -16560.918       -4300.9746       -10288.528       -2650.7554        -2061.396
              -16              -18                7        29371.205       -17214.168       -7629.8423       -18588.883       -3700.9382       -66.513672
              -15              -18                7        29114.211       -17759.238       -11162.639       -27225.932       -4806.7124         1913.209
              -14              -18                7        28798.092       -18196.129       -14899.369        -36199.68       -5968.0786        3877.7747
              -13              -18                7        28347.457       -18231.963       -18325.969       -44466.453       -7096.7656        6519.4175
              -12              -18                7        27701.268       -17935.273       -21253.248       -51491.703       -8394.2188        8920.2695
              -11              -18                7        26956.443       -17512.105       -24161.945        -58189.18        -9960.873        10274.721
              -10              -18                7        26164.615       -16979.344       -27146.689       -64891.723       -11628.879        11350.585
               -9              -18                7        25325.785       -16336.985        -30207.48        -71599.32       -13398.237        12147.862
               -8              -18                7        23482.314       -15755.596       -32699.074       -81413.703       -15040.766        12241.201
               -7              -18                7        21592.797        -12223.67       -35667.695       -89862.563       -17128.123        12798.141
               -6              -18                7        19353.457       -9421.4141       -38565.992        -97479.57        -18921.77        13397.364
               -5              -18                7        16764.291       -7348.8306       -41393.965        -104264.7       -20421.705         14038.87
               -4              -18                7          13825.3        -6005.918       -44151.605       -110217.98        -21627.93        14722.658
               -3              -18                7        10536.483       -5392.6704       -46838.922       -115339.42       -22540.445        15448.728
               -2              -18                7        6897.8433       -5509.0957        -49455.91          -119629       -23159.246        16217.081
               -1              -18                7        3207.1917       -5434.5693       -51979.113       -123740.25       -23452.334        17266.922
                0              -18                7       -247.03998       -182.39874       -51941.742       -123686.29       -23608.244        17301.252
                1              -18                7       -3820.2888        1476.1011       -50379.531       -120121.68       -23319.941        16498.131
                2              -18                7       -7253.6265        3103.8223       -48552.355       -116966.16        -22724.41        15933.317
                3              -18                7       -10496.437        4931.8887        -46491.68       -113171.05       -21909.365        15198.838
                4              -18                7       -13548.716        6960.2979       -44197.516       -108736.35       -20874.813        14294.696
                5              -18                7       -16410.473        9189.0547       -41669.848       -103662.07       -19620.748        13220.885
                6              -18                7       -19081.699        11618.151       -38908.684       -97948.188       -18147.174        11977.405
