           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -19509.979        18433.705          19835.5        -18740.02        73.377213        375.05869
              -17              -18                7       -20352.266        20525.734        20545.586       -16746.891        887.77283        982.44879
              -16              -18                7       -21162.316        22685.965        21367.961        -14183.85        1737.3641        1493.1226
              -15              -18                7       -21940.123        24914.396        22302.627       -11050.899        2622.1501        1907.0801
              -14              -18                7       -22685.693        27211.025        23349.582       -7348.0381        3542.1316        2224.3218
              -13              -18                7        -23477.66        30292.818        24327.914       -3884.3062        4561.3647        2315.5149
              -12              -18                7       -24284.117        33051.121        25107.602       -1013.7683        5682.8062        2705.8069
              -11              -18                7        -24971.09        34926.871        25873.273        1973.6357        6847.0068        3539.4685
              -10              -18                7       -25617.559        36815.574        26695.805        5236.2817        8052.2344        4412.2632
               -9              -18                7       -26223.516        38717.219        27575.195         8774.168        9298.4883        5324.1904
               -8              -18                7       -25780.121        42122.555        26581.109        13880.238        9759.7324          5288.48
               -7              -18                7           -25021        44075.305        25439.871        19153.879        10506.806        4999.3721
               -6              -18                7       -24261.207         46368.68         24584.02        24074.465        11085.867        4401.0635
               -5              -18                7       -23500.736        49002.688        24013.555        28641.992        11496.921        3493.5557
               -4              -18                7        -22739.59         51977.32        23728.477        32856.465        11739.963        2276.8459
               -3              -18                7       -21977.768        55292.586        23728.789        36717.879        11814.996        750.93701
               -2              -18                7        -21215.27        58948.492        24014.484        40226.242        11722.017       -1084.1726
               -1              -18                7       -20519.559        61916.098        24208.125        44314.684        11910.354       -3783.0396
                0              -18                7       -19187.418        59152.059        23299.385        46181.492        11478.945        -5957.334
                1              -18                7       -18088.846        56119.977        22421.904        44191.414        10440.388       -7135.9116
                2              -18                7       -17081.578        53208.453        21762.053        42549.547        9373.4609       -8462.9805
                3              -18                7       -16143.579        49961.102        21263.285         40620.75        8263.0391       -9640.7207
                4              -18                7        -15274.85        46377.922        20925.598        38405.008        7109.1221       -10669.131
                5              -18                7       -14475.386        42458.918        20748.992        35902.328        5911.7065       -11548.209
                6              -18                7       -13745.191        38204.086        20733.465        33112.715        4670.7974       -12277.952
                7              -18                7       -13084.264         33613.43        20879.018        30036.158        3386.3916        -12858.37
                8              -18                7       -12567.505         28891.73          21721.5        25398.623        2363.6003       -12916.287
                9              -18                7       -13200.689        25284.209        22768.943         20070.58        2149.0569       -12903.455
               10              -18                7        -14231.54        21906.201        22895.031        17276.529        1761.5841       -13325.821
               11              -18                7       -15252.486        18692.297        23099.525        14632.589        1349.8574       -13454.425
               12              -18                7        -16268.85        15644.303        23373.488        12130.343        896.56702        -13219.57
               13              -18                7       -17494.248        12989.995        23478.121        9418.9961       -101.67176       -10570.887
               14              -18                7       -18893.848        10816.961        23818.941        5534.2314       -303.16415       -9008.9805
               15              -18                7       -20319.357        9033.5693        24252.063        1938.7239       -406.85245       -7191.0381
               16              -18                7       -21770.703        7639.7964        24777.422       -1366.7343       -413.17157       -5116.3203
               17              -18                7       -23247.885         6635.644        25395.014       -4382.1387       -322.12149       -2784.8296
               18              -18                7       -24750.902        6021.1113        26104.844       -7107.4922       -133.70207       -196.56421
              -18              -17                7       -20243.738        16412.205        20782.326       -21023.672       -846.10138       -57.820625
              -17              -17                7       -21011.041        18671.039        21416.949       -19193.475       -35.934807        544.77271
              -16              -17                7       -21746.102         20998.07        22163.863       -16793.369        809.42719        1050.6503
              -15              -17                7        -22448.92        23393.301        23023.064       -13823.354        1689.9839        1459.8114
              -14              -17                7       -23141.193         26575.84        23889.367       -11046.168        2659.4529        1679.9224
              -13              -17                7       -23937.488        30600.691        24705.617       -8626.3623        3720.5122        1683.7212
              -12              -17                7       -24854.496        34834.609        25548.883       -5925.8999        4825.4072        1546.1179
              -11              -17                7       -25619.324        37479.109        26294.186       -3154.7896        5964.3999        2045.3577
              -10              -17                7       -26288.641        39683.781        27060.355       -163.12756        7142.1489        2769.6929
               -9              -17                7       -26917.445        41901.406        27883.385        3103.7759        8360.9248        3533.1611
               -8              -17                7       -26613.576        47267.691        26235.988        8598.5547        8350.8213        2363.9707
               -7              -17                7       -26167.217        51663.879        24467.182        14860.412        8309.4053        383.00201
               -6              -17                7       -25470.473        54009.816        23525.674        20382.496        8843.4639       -1137.6382
               -5              -17                7       -24773.051        56696.391        22869.557        25551.529        9209.5117       -2967.4805
               -4              -17                7       -24074.953         59723.59         22498.82          30367.5        9407.5488       -5106.5229
               -3              -17                7        -23376.18         63091.43        22413.475        34830.418        9437.5762       -7554.7642
               -2              -17                7       -23247.148        64675.063        22086.771        39741.586        11011.903       -11337.247
               -1              -17                7       -22633.621        64956.297        21472.799        44543.477        12003.348       -15348.971
                0              -17                7       -20538.656            60314        19823.637        49139.707        12187.853       -18784.766
                1              -17                7       -19250.631        56831.586        19199.393        47792.578        11257.298       -19976.535
                2              -17                7       -18048.508        53220.516        18650.609            46576         10277.02       -21189.178
                3              -17                7       -16915.654        49273.613        18262.908        45072.484         9253.248       -22252.492
                4              -17                7        -15852.07        44990.883        18036.287        43282.031        8185.9785       -23166.473
                5              -17                7       -14857.752        40372.328        17970.748        41204.641        7075.2139       -23931.125
                6              -17                7       -13932.703        35417.949        18066.287        38840.309        5920.9541       -24546.443
                7              -17                7       -13076.922        30127.736        18322.908        36189.039        4723.1958       -25012.432
