           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        20435.031         16717.15        989.37573       -1417.0162       -306.27649       -376.62689
              -17              -18                7        21188.848        18918.283       -202.50854       -245.53857       -1984.4431        -2180.802
              -16              -18                7        22134.582        20929.369       -1867.6265        1715.8087        -3811.021       -4223.9429
              -15              -18                7         23272.23        22750.404       -4005.9768        4467.0225       -5786.0083       -6506.0483
              -14              -18                7        24601.797        24381.396        -6617.561        8008.1064       -7909.4058       -9027.1201
              -13              -18                7        25552.541        26604.033       -9353.4561        11676.996       -9964.3359       -11958.984
              -12              -18                7        26205.406        27983.027       -11820.057        14828.922       -12008.602       -14329.032
              -11              -18                7        27049.174        27886.246       -14296.584        17934.309       -14247.734       -15902.943
              -10              -18                7        27960.105         27663.83       -16907.143        21303.697       -16611.748       -17391.824
               -9              -18                7        28938.203        27315.787       -19651.725        24937.084       -19100.643       -18795.674
               -8              -18                7         28471.32         26919.99       -22490.416         32379.02       -22024.035       -22142.301
               -7              -18                7        27506.145        22121.223       -26317.141        38260.141       -26231.629       -25125.113
               -6              -18                7        25732.584        18142.318        -30341.77        43810.082       -29953.111       -27909.295
               -5              -18                7        23150.641        14983.289       -34564.297        49028.824       -33188.465        -30494.84
               -4              -18                7        19760.301        12644.126       -38984.711        53916.379       -35937.699       -32881.754
               -3              -18                7        15561.575        11124.831       -43603.031        58472.746        -38200.82       -35070.035
               -2              -18                7        10554.461        10425.407        -48419.25        62697.918        -39977.82       -37059.684
               -1              -18                7        5195.6123        8439.7207       -52879.469        66456.359       -41132.953        -39357.48
                0              -18                7       -516.52777       -410.90961       -52639.746        65511.367       -41374.777       -39216.027
                1              -18                7       -6039.9404       -3594.7539       -49725.508        61710.793       -40335.445       -37548.602
                2              -18                7       -10981.362       -6943.2676       -46637.266        59103.012       -38808.266       -35928.227
                3              -18                7       -15377.061       -10503.266       -43290.336        55993.809       -36874.426       -33825.406
                4              -18                7       -19227.031       -14274.748       -39684.719        52383.199        -34533.93       -31240.145
                5              -18                7       -22531.283       -18257.725       -35820.414         48271.16        -31786.77        -28172.43
                6              -18                7       -25289.809       -22452.178       -31697.422        43657.703       -28632.953        -24622.27
                7              -18                7       -27502.611       -26858.121       -27315.742        38542.828       -25072.479       -20589.662
                8              -18                7       -29137.496        -29870.23       -23280.891        31750.215       -21644.967       -15541.267
                9              -18                7       -29007.264       -28967.918       -20567.998        25290.732       -19407.465       -13574.631
               10              -18                7       -28087.258       -29109.934       -17637.484        21665.154       -16964.809         -13876.9
               11              -18                7        -27220.73       -29238.492       -14884.487        18376.547       -14596.846       -13948.583
               12              -18                7       -26410.164       -29274.992       -12295.436        15401.492       -12309.271       -13712.801
               13              -18                7       -25731.902       -26868.742       -9432.3887         11928.22        -10279.29       -10930.719
               14              -18                7       -24353.496       -25194.449       -6420.3657        8112.3867       -7905.2402       -8885.0703
               15              -18                7       -23128.064       -23367.406       -3858.6919        4884.3652       -5721.8447       -6803.2197
               16              -18                7       -22056.094       -21387.191       -1747.6431        2244.5979       -3729.3896         -4684.75
               17              -18                7       -21137.586       -19253.805       -87.219971        193.08765       -1927.8768       -2529.6587
               18              -18                7       -20372.543        -16967.25        1122.5782        -1270.165       -317.30505       -337.94836
              -18              -17                7        20235.916        14123.211        641.01117       -3523.6338       -447.71451        1000.2886
              -17              -17                7         20934.16        16288.585       -553.56744       -2381.6543       -2122.7632       -807.82672
              -16              -17                7        21824.324         18263.91       -2221.3796       -449.80579       -3946.2217       -2854.9075
              -15              -17                7        22906.398        20049.186       -4362.4238        2271.9102       -5918.0918       -5140.9526
              -14              -17                7        23691.932        22424.313       -6743.6924        5055.6797       -7843.4131       -7759.1211
              -13              -17                7        24087.924        25764.418       -9109.3066        7691.2598       -9675.1035       -10715.834
              -12              -17                7        24506.887        29482.695       -11589.027          10770.6       -11574.656       -13928.842
              -11              -17                7        25166.543        30633.859       -13992.578        13735.578         -13671.5       -15990.399
              -10              -17                7        25946.049         30936.93       -16478.016         16836.43        -15921.34       -17632.086
               -9              -17                7        26792.719        31114.369       -19097.484        20201.281       -18296.063        -19188.74
               -8              -17                7        25773.498        34444.395       -21256.277        29908.408       -20292.908       -24983.723
               -7              -17                7         24428.84        35036.758        -24016.16        40346.215       -22846.006       -31781.539
               -6              -17                7        22727.127        31060.096       -27880.734         47476.98        -26317.18       -36214.484
               -5              -17                7        20217.025        27903.303       -31943.205        54276.559       -29302.236       -40448.797
               -4              -17                7        16898.535        25566.377       -36203.574        60744.945       -31801.172       -44484.484
               -3              -17                7        12771.655        24049.326        -40661.84        66882.141       -33813.992       -48321.531
               -2              -17                7        8878.1602        18394.977       -44286.902        69684.336        -35835.73       -52377.473
               -1              -17                7        4598.8047        10386.795       -47212.641        71568.109       -36899.719       -55782.809
                0              -17                7        140.54736       -4485.0835       -48026.742        70024.203       -37550.191        -55542.41
                1              -17                7       -5119.8755       -8418.7266       -45488.133        66316.125       -36664.184       -52922.125
                2              -17                7       -9811.1719       -12494.868       -42638.391         63153.02       -35291.203       -50258.555
                3              -17                7       -13956.742       -16782.496       -39529.957        59488.492       -33511.563       -47112.539
                4              -17                7       -17556.588       -21281.607        -36162.84        55322.551       -31325.264       -43484.066
                5              -17                7       -20610.711       -25992.203       -32537.033        50655.195       -28732.305       -39373.156
                6              -17                7       -23119.105       -30914.287       -28652.543        45486.418       -25732.686       -34779.793
                7              -17                7       -25081.783       -36047.863       -24509.365        39816.215       -22326.406       -29703.986
                8              -17                7       -26468.768       -34167.164       -22423.641        29632.896       -20494.477        -20423.15
                9              -17                7       -27241.471       -31477.217       -20246.438        21111.572        -18576.76       -15086.485
               10              -17                7       -26418.248       -31174.475       -17440.539        17753.777       -16222.212       -15078.136
               11              -17                7       -25648.504       -30858.281       -14812.164        14732.957       -13942.355       -14839.203
               12              -17                7       -24984.254       -28309.557       -12013.854        11641.908       -11871.111       -12545.424
               13              -17                7       -24383.113       -25418.732       -9289.4805        8657.8496       -9903.6162       -9890.4531
               14              -17                7       -23831.867       -22758.889       -6723.0352        5867.2676       -8006.3022       -7360.7783
               15              -17                7        -22739.73       -20843.918        -4195.708        2779.6013       -5869.3784       -5236.1089
               16              -17                7       -21728.441       -18853.977       -2090.4971        204.10254       -3881.9199       -3114.9739
               17              -17                7       -20870.615       -16710.865       -435.91138       -1783.1379       -2085.4043       -957.21899
               18              -17                7        -20166.25       -14414.582        768.04889        -3182.123        -479.8291         1237.156
              -18              -16                7        19984.443        10293.013        345.51779       -5193.0825       -618.00598        2223.8699
              -17              -16                7        20627.117        12422.627       -851.75592       -4080.6013       -2289.9365        411.81412
              -16              -16                7        21461.705        14362.192       -2522.2615       -2178.2517       -4110.2769       -1639.2069
              -15              -16                7         22081.57        16889.803       -4548.2471       -279.22314       -5905.8682       -3944.1184
              -14              -16                7        22385.695        20384.563       -6665.1299        1406.8784        -7627.165       -6515.0688
              -13              -16                7        22712.793        24257.488       -8896.1182        3536.7373       -9416.3203       -9342.3105
              -12              -16                7        23062.859        28508.582       -11241.211        6110.3511       -11273.336       -12425.843
              -11              -16                7        23442.973        33016.973       -13693.527        9111.1855       -13201.716       -15715.528
              -10              -16                7        24091.051        33845.523       -16053.851        11943.503       -15337.383       -17510.018
               -9              -16                7        24657.016        34815.797       -18499.598        15483.784       -17583.344        -19581.09
               -8              -16                7        23504.633        39525.832       -20377.633        25695.389       -19339.723       -27105.693
               -7              -16                7        21782.248        46471.781       -21962.176        40071.379       -20354.492       -38306.695
               -6              -16                7        19907.873        46673.656       -24926.148        51523.348       -22632.828       -46857.094
               -5              -16                7        17469.619        43519.109       -28828.566        59903.754       -25367.578        -52740.18
               -4              -16                7        14633.447        38879.801       -32691.316        66567.734       -27999.021       -58864.816
               -3              -16                7        11592.536        31428.486       -36274.137        70043.625       -30528.576       -64762.953
               -2              -16                7        7959.9331        23252.621       -39755.934        71349.883       -32532.715       -69782.891
               -1              -16                7        4135.6494        12157.457       -41670.754        73618.773       -32926.914       -72391.883
                0              -16                7        280.48846       -2695.4138        -42204.48        72567.469       -33190.645       -72887.969
                1              -16                7       -4212.9302       -14049.238         -41444.5        68816.781       -33446.141       -70513.445
                2              -16                7       -8654.0986       -18853.008        -38833.25        65098.348       -32227.355       -66806.672
                3              -16                7       -12549.541       -23868.266        -35963.32        60878.508       -30601.916       -62617.449
                4              -16                7       -15899.261       -29095.008       -32834.699        56157.242       -28569.814       -57945.781
                5              -16                7       -18703.254        -34533.23       -29447.391        50934.555       -26131.051       -52791.664
                6              -16                7       -20961.523       -40182.941       -25801.406        45210.457       -23285.633       -47155.102
                7              -16                7       -22574.066       -41132.652       -23292.053        36492.418       -21127.039       -36383.617
                8              -16                7       -23965.676       -38229.039       -21535.422        26583.537       -19471.563       -25182.348
