           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -25802.633        7071.2803       -26299.684        6919.8882       -13607.908       -53284.887
              -17              -18                7        -26191.91        8075.1211       -24853.813        10726.801       -11403.132        -55014.25
              -16              -18                7       -26751.393        8911.5146         -23154.6        14508.988       -9108.1602       -56830.359
              -15              -18                7       -27481.084         9580.458       -21202.039        18266.449       -6722.9941       -58733.219
              -14              -18                7       -28380.975        10081.953       -18996.137        21999.191       -4247.6323       -60722.824
              -13              -18                7       -28988.773        9473.7178        -16478.48        24805.848       -1863.2783       -63389.711
              -12              -18                7        -29612.77        8158.9199       -13981.289        26912.547        519.66089       -65882.906
              -11              -18                7         -30636.5        7117.6362       -11581.014        28994.594        3129.7478       -67522.844
              -10              -18                7       -31797.555        6048.1138       -9132.5664        30869.682        5903.5527       -69030.258
               -9              -18                7       -33095.926        4950.3525       -6635.9463        32537.799        8841.0752       -70405.125
               -8              -18                7       -34246.254        2630.4834       -3734.9556        36592.871        12173.026       -69260.469
               -7              -18                7       -35947.883       -2412.9077        704.34052        39034.117        16544.629       -70436.555
               -6              -18                7       -37014.422       -7133.4438        5358.2808         40268.84        20855.967       -71144.453
               -5              -18                7       -37445.863       -11531.122        10226.861        40297.035        25107.031       -71384.141
               -4              -18                7       -37242.211       -15605.943        15310.081        39118.703         29297.82       -71155.633
               -3              -18                7       -36403.469       -19357.908        20607.943        36733.848        33428.344       -70458.938
               -2              -18                7       -34929.633       -22787.018        26120.451        33142.473        37498.594       -69294.047
               -1              -18                7       -33155.012       -26135.537        31510.336        28894.707         41218.68       -67825.328
                0              -18                7        -30753.34       -31012.496        35052.695         23977.98        44576.086       -64950.074
                1              -18                7       -27650.076       -31148.672        37410.969        18890.129        47646.703        -61302.68
                2              -18                7       -24396.641       -31704.813        38824.637        14599.943        50271.383       -57510.906
                3              -18                7       -21151.965       -32498.996        39664.816        10301.611        52490.426       -53444.891
                4              -18                7       -17916.059        -33531.23        39931.504        5995.1338        54303.832       -49104.633
                5              -18                7       -14688.908       -34801.512        39624.695        1680.5028        55711.598       -44490.125
                6              -18                7       -11470.523       -36309.832        38744.402       -2642.2722         56713.73       -39601.375
                7              -18                7       -8260.9004       -38056.203        37290.609       -6973.2002         57310.23       -34438.375
                8              -18                7       -5340.4375       -39124.738        35448.941       -11834.737        57662.633       -29019.721
                9              -18                7       -3396.2393       -38120.934        33242.555       -15582.526        58049.578       -26077.412
               10              -18                7       -1618.2153       -37557.598        30631.609       -17655.314        58281.938       -24114.785
               11              -18                7        3.2712402       -36958.727        28039.262       -19487.465        58552.035       -22010.104
               12              -18                7        1440.8613        -36267.82        25441.818        -21072.98         58866.09       -19725.717
               13              -18                7        1802.7292       -33877.949        22057.379        -22322.51        59386.148         -16203.1
               14              -18                7        2280.0234        -32583.16        17991.279       -23523.582        59184.523       -13412.279
               15              -18                7        2462.0625       -31219.539        13994.257       -24538.707        59014.969       -10567.125
               16              -18                7        2348.6221         -29786.5         10066.73       -25367.844        58877.914        -7667.209
               17              -18                7        1939.7018       -28284.039        6208.7021       -26010.986        58773.355       -4712.5327
               18              -18                7        1235.3025       -26712.154        2420.1716       -26468.143        58701.305       -1703.0964
              -18              -17                7       -24581.598        11070.705       -26535.578         8018.998       -11498.453       -55633.445
              -17              -17                7       -24909.338        12268.873       -25041.404        12009.387       -9326.9209       -57449.387
              -16              -17                7       -25407.279        13299.593       -23293.887        15975.051       -7065.1934       -59352.074
