           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -22980.352         31383.84        857.14191        271.40497       -49027.383       -11678.748
              -17              -18                7       -23298.902        31909.516         699.5611        401.79031       -49296.156         -11230.7
              -16              -18                7       -23738.109        32469.791        569.96222        648.17169       -49429.617       -10906.977
              -15              -18                7       -24297.965        33064.668         468.3454        1010.5483       -49427.766       -10707.576
              -14              -18                7       -24978.471        33694.145        394.71051        1488.9205       -49290.609       -10632.501
              -13              -18                7       -25683.371        34054.719        253.98706        2380.8323       -48847.668       -11501.404
              -12              -18                7       -26375.842        33636.945        235.94301        3014.1357        -47941.18       -13599.747
              -11              -18                7       -27080.465        32765.246        379.55261        3064.1667       -46804.625       -16049.418
              -10              -18                7       -27838.512        31856.881         551.4574         2956.001       -45592.883       -18608.773
               -9              -18                7        -28649.98        30911.846        751.65741        2689.6382       -44305.941       -21277.813
               -8              -18                7        -29354.02        29529.801        439.12766        4255.0342       -42573.402       -21618.324
               -7              -18                7       -30932.396        27249.551        348.60754        4663.5361       -40367.477       -23132.072
               -6              -18                7       -32334.041        24724.203        281.52008        4801.8667       -37922.188       -24640.414
               -5              -18                7       -33558.965        21953.766         237.8654        4670.0254       -35237.527        -26143.35
               -4              -18                7       -34607.148        18938.234        217.64346        4268.0142       -32313.506       -27640.879
               -3              -18                7       -35478.605        15677.606        220.85406        3595.8301       -29150.121       -29133.006
               -2              -18                7        -36173.34        12171.887        247.49738        2653.4766       -25747.375       -30619.725
               -1              -18                7       -36833.473        8242.1719        64.027618        2127.9497        -22166.41       -32607.875
                0              -18                7       -36926.871        3188.8167       -48.850983        2216.6794       -18419.266       -34022.383
                1              -18                7       -36272.008       -766.15656         21.10553        2078.8203       -14749.276       -34790.063
                2              -18                7       -35586.352        -4724.958        58.903214        2300.9224       -11157.154        -35400.77
                3              -18                7        -34866.02       -8653.2422        87.106216        2546.7544       -7645.6064       -35934.867
