           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         25770.35        4448.0391       -2180.0679        1508.0775       -8490.6016       -10421.354
              -17              -18                7        25591.121        3618.2683       -1907.3253        2273.7439       -9339.1621       -12560.872
              -16              -18                7         25360.82         2365.363       -1724.9137        2773.4028       -10112.313       -14635.191
              -15              -18                7        25079.441        689.32373        -1632.832        3007.0542       -10810.049       -16644.316
              -14              -18                7        24746.986       -1409.8506       -1631.0809        2974.6982       -11432.372       -18588.246
              -13              -18                7        24294.049       -4500.0732       -1443.2238        2662.8901       -12014.585       -20685.793
              -12              -18                7        23959.064       -7864.2607       -1236.2008        2392.3071       -12575.779       -22584.484
              -11              -18                7        23724.439       -10836.113       -1177.2639        2108.8086       -13060.465       -24029.531
              -10              -18                7        23437.371       -13987.682       -1141.3799        1600.0581       -13446.155       -25348.732
               -9              -18                7        23097.859       -17318.963       -1128.5496        866.05646       -13732.848       -26542.078
               -8              -18                7        22515.236       -22460.965       -1315.3799        1854.5973        -13930.23       -25803.496
               -7              -18                7        22281.613       -28039.652       -1306.3401        2426.2979       -13585.775       -25671.363
               -6              -18                7        22031.824       -33222.816       -1266.1807        2790.1006       -13221.337       -25154.104
               -5              -18                7        21765.873       -38010.438       -1194.9014        2946.0071       -12836.913       -24251.707
               -4              -18                7        21483.756       -42402.523       -1092.5026        2894.0139         -12432.5       -22964.176
               -3              -18                7         21185.48       -46399.086       -958.98346        2634.1238       -12008.104       -21291.514
               -2              -18                7        20871.035       -50000.109       -794.34528        2166.3354       -11563.725       -19233.715
               -1              -18                7        20616.395       -52572.262       -679.27686        719.08789       -11035.607       -16192.889
                0              -18                7         20192.48       -51404.941       -573.21222       -1595.9421       -10368.563       -13045.982
                1              -18                7        19309.547       -46600.125        -580.9519       -1407.1204       -9719.3281       -10633.177
                2              -18                7        18487.873           -42095        -609.3656       -1449.0317       -9115.6318       -8306.2207
                3              -18                7        17684.252       -37416.344       -624.50946       -1624.9965       -8505.4404       -6168.2466
                4              -18                7        16898.684       -32564.164       -626.38354       -1935.0145        -7888.752       -4219.2549
                5              -18                7        16131.163       -27538.445       -614.98773       -2379.0854       -7265.5679       -2459.2432
                6              -18                7        15381.695       -22339.197       -590.32141       -2957.2083       -6635.8892       -888.21527
                7              -18                7        14650.277       -16966.416       -552.38538       -3669.3853       -5999.7139        493.83173
