           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        6295.0469       -11424.877        111.05806       -547.75891        178.95514       -770.46649
              -17              -18                7         5845.125       -10827.425       -379.66101       -1175.1857        286.32013        262.92108
              -16              -18                7        5380.1831       -10045.355       -892.19421       -1605.0999        292.80905        1193.6404
              -15              -18                7        4900.2207       -9078.6621       -1426.5414       -1837.5009        198.42206        2021.6915
              -14              -18                7        4405.2378       -7927.3472       -1982.7028        -1872.389        3.1589775        2747.0747
              -13              -18                7        3985.4075       -6602.3164       -2493.3752       -2060.5762       -164.04242        2625.5676
              -12              -18                7        3648.7217        -5444.248       -2867.0854       -2285.5002       -167.43814        1557.5166
              -11              -18                7        3329.4102       -4517.5024       -3174.4468       -2351.9509       -115.61208        321.40796
              -10              -18                7        3004.0864       -3512.0059       -3473.9463       -2456.0073       -69.115417        -1014.337
               -9              -18                7        2672.7493       -2427.7588       -3765.5835       -2597.6697       -27.947668       -2449.7195
               -8              -18                7        1863.6964       -1452.6848       -3640.4641       -1232.0099        419.11481       -1381.2678
               -7              -18                7        969.60486       -935.18903       -2193.0686       -122.60406        478.19189       -1799.9077
               -6              -18                7        261.90253       -484.30832       -1024.4708        601.99817         551.7019       -2144.1089
               -5              -18                7       -259.41034        -100.0419       -134.67119        941.79547        639.64526       -2413.8726
               -4              -18                7       -594.33435        217.60995        476.33026        896.79053        742.02271       -2609.1992
               -3              -18                7       -742.86908         468.6463        808.53503        466.98096        858.83289       -2730.0881
               -2              -18                7       -705.01477        653.06873        861.94141       -347.63251         990.0769       -2776.5388
               -1              -18                7       -484.57965        708.35449          812.245       -741.84277        1016.2517       -3846.5591
                0              -18                7       -15.301311         236.6582        1123.1785       -651.13959        1019.4053       -3957.7236
                1              -18                7        112.48609        740.88696        1162.5255       -836.66748        1174.2737       -3147.9944
