           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        438.76099         -7152.75        9857.0547        -76379.82        5410.5498        1602.0546
              -17              -18                7        695.72552       -7444.2319        9916.7461       -77811.297        5392.6372        2325.4607
              -16              -18                7          999.258       -7659.8008        9942.2422       -78934.844        5358.0166        3124.8977
              -15              -18                7         1349.358       -7799.4561         9933.542       -79750.422        5306.6875        4000.3662
              -14              -18                7        1746.0261       -7863.1973        9890.6416       -80258.055        5238.6509        4951.8662
              -13              -18                7        2139.7815       -6856.4463         9796.127       -79782.305        5132.7974        6262.0537
              -12              -18                7        2566.4912       -5554.9458        9603.4434       -78533.727        4990.9893        7287.0234
              -11              -18                7        3070.5625       -5118.7148        9352.9082       -77108.211        4832.5645        7745.3281
              -10              -18                7        3608.2048       -4783.1963        9094.2793       -75464.977        4661.2729        8167.7158
               -9              -18                7        4179.4175       -4548.3896        8827.5518       -73604.008        4477.1128        8554.1885
               -8              -18                7        4843.1313       -3755.7776        8210.9287       -70656.883        4285.0713         6775.999
               -7              -18                7        5720.4414       -2582.5383        7421.9253       -66093.055        3938.7114        7239.4009
               -6              -18                7        6493.3306       -1263.5065        6489.7241       -60218.184        3520.9941          7648.29
               -5              -18                7        7161.7949        201.31512        5414.3267       -53032.266        3031.9197        8002.6685
               -4              -18                7         7725.835        1811.9281        4195.7314       -44535.289        2471.4878        8302.5361
               -3              -18                7        8185.4531         3568.332        2833.9399        -34727.27        1839.6985        8547.8906
               -2              -18                7        8540.6475        5470.5269        1328.9512       -23608.199        1136.5515        8738.7354
               -1              -18                7        8804.8301        7161.1318       -169.27179       -11492.226        431.96936        8010.4199
                0              -18                7        8827.0195        7576.1982       -1618.0786        1293.6772       -238.60364        6965.5459
                1              -18                7        8585.3711        5309.1416       -3170.5361        12913.574       -992.06665        7033.9756
                2              -18                7        8232.7539         4083.834       -4548.6504         23422.34        -1687.665          6812.79
                3              -18                7        7798.9697        3339.7168        -5814.082        33317.109       -2323.2339        6375.3237
                4              -18                7        7284.0171        3076.7888        -6966.832        42597.883       -2898.7734        5721.5752
                5              -18                7         6687.894        3295.0498       -8006.9019        51264.672       -3414.2839        4851.5439
                6              -18                7         6010.604        3994.4971       -8934.2891        59317.453       -3869.7646        3765.2334
                7              -18                7        5252.1445        5175.1367       -9748.9951         66756.25       -4265.2168        2462.6387
                8              -18                7        4482.5288        5966.4707       -10376.283        72437.484       -4587.7881        829.23511
                9              -18                7        3864.8279        5855.9033       -10579.727        74059.703       -4782.6729       -356.72037
               10              -18                7        3246.1912        6417.2559        -10711.02        75902.117       -4933.9463         -1230.48
               11              -18                7        2653.4751        6830.9048         -10831.6        77564.188       -5067.2134       -2110.3491
               12              -18                7        2090.2168        7046.5596       -10937.717        79052.188       -5183.2539       -2960.2566
               13              -18                7        1662.8423        5823.2632       -10905.944        80567.797        -5309.876       -2630.2224
               14              -18                7        1177.0709         6205.001        -10737.28        80025.516       -5359.0107       -2603.2305
               15              -18                7        749.14142        6462.0723       -10548.246        79292.641       -5401.5391       -2544.3735
               16              -18                7        379.11169        6593.6255        -10338.91        78370.328       -5437.5029       -2453.4534
               17              -18                7        66.982025        6599.6611       -10109.275        77258.555       -5466.9014       -2330.4688
               18              -18                7        -187.2478        6480.1787       -9859.3379        75957.328       -5489.7358       -2175.4204
              -18              -17                7        369.68283       -7827.7236        9319.3516       -77967.797        5080.0957        6886.8403
              -17              -17                7        627.98047       -8426.3555        9363.2129       -79437.336        5063.7734        7662.6841
              -16              -17                7        932.84564       -8949.0732         9372.877        -80598.93        5030.7432        8514.5586
              -15              -17                7        1284.2789        -9395.877        9348.3447       -81452.563        4981.0049        9442.4648
              -14              -17                7        1643.8801       -9003.7949          9273.25       -81379.352        4890.9858        10827.422
