           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        4078.5659        3238.7771        3995.9976        2848.4102       -157.96838        812.34949
              -17              -18                7        4205.6719        3245.3872        3011.3296        7991.9541       -116.83511        2131.0562
              -16              -18                7        4298.3076        3394.8787        2010.0603        13430.874       -37.878975        3074.1042
              -15              -18                7        4356.4717        3687.2534        992.19019         19165.16        78.899551        3641.4932
              -14              -18                7         4380.165        4122.5098       -42.282181        25194.822        233.50095        3833.2234
              -13              -18                7        4414.4878        4602.0083        -1031.802        31179.309        365.63141        2949.4238
              -12              -18                7        4382.4106         4723.002       -2030.0629        36675.551        424.90247        1214.9276
              -11              -18                7         4255.333        4628.0254       -3079.8223        41860.539        440.77451       -506.85132
              -10              -18                7        4092.0156        4629.2202       -4128.1348        46946.844        441.05701       -2271.3655
               -9              -18                7        3892.4583        4726.5854        -5175.001        51934.473        425.75031       -4078.6145
               -8              -18                7        3731.1992        4414.0859       -6056.0474         59024.77        313.31732       -2006.2115
               -7              -18                7        3525.1584         2823.762       -7285.4697        67713.344         275.7569       -2070.9646
               -6              -18                7        3231.7214        1657.1709        -8380.873        75068.047        243.50342       -2131.1555
               -5              -18                7        2850.8877        914.31293       -9342.2588        81088.867        216.55627       -2186.7849
               -4              -18                7        2382.6587        595.18866       -10169.625         85775.82        194.91516       -2237.8506
               -3              -18                7         1827.033        699.79602       -10862.976        89128.906        178.58069       -2284.3557
               -2              -18                7         1184.011        1228.1365       -11422.308        91148.102        167.55255       -2326.2976
               -1              -18                7        502.75122        1495.1821       -11893.146        92994.172        204.43756        -3361.707
                0              -18                7       -156.58766        240.01312       -12122.779        94017.086         181.1656       -3373.5837
                1              -18                7       -802.89502        459.22534       -12059.522        92489.406        87.760704       -2196.9316
                2              -18                7       -1426.3295        576.17236       -11804.282        89899.484         30.49308       -1094.7976
                3              -18                7       -1994.6964        348.38867       -11444.273        86513.367        7.7774696       -184.35767
                4              -18                7       -2507.9951       -224.12585         -10979.5        82331.094        19.613281        534.38965
                5              -18                7       -2966.2271       -1141.3723       -10409.955        77352.625        66.001282        1061.4458
                6              -18                7       -3369.3901       -2403.3467       -9735.6436        71577.984        146.94067        1396.8087
                7              -18                7       -3717.4863       -4010.0544       -8956.5645        65007.172        262.43219        1540.4808
                8              -18                7       -4009.0806       -5742.0688       -8216.3545        57256.133        412.89713        1306.6858
                9              -18                7       -4225.9839       -5602.5425        -7845.168        50758.813         548.2868        875.34106
               10              -18                7       -4399.2666       -5012.4072        -7457.792        45800.051        661.42419         916.2002
               11              -18                7       -4556.8765        -4585.832       -7103.9072         40774.07        769.25818        1055.6381
               12              -18                7       -4699.5376       -4310.1758        -6786.042        35684.836        865.75299        1330.5499
               13              -18                7       -4868.7974       -3701.8508       -6579.2632        30620.531        756.82874        2779.1665
               14              -18                7       -4854.6733       -3214.7083       -6118.5376        24585.973        589.68665        2569.9995
               15              -18                7       -4841.1182       -2813.3374       -5696.2197        18670.906        430.37921        2211.0166
               16              -18                7       -4828.2495       -2497.6909       -5312.4819        12875.916        278.94031        1703.1313
               17              -18                7       -4816.0659       -2267.7688       -4967.3242        7201.0029        135.36992        1046.3442
               18              -18                7       -4804.5693        -2123.571       -4660.7471        1646.1697      -0.33197021        240.65512
              -18              -17                7        3059.0815        8670.2549        4139.9365        3077.7542       -110.11517        1650.6223
              -17              -17                7        3197.9346        8788.5088        3164.2578        8338.7041       -86.753952        2907.4688
              -16              -17                7        3302.3159        9049.6455        2171.9775        13895.027       -25.570007        3788.6565
              -15              -17                7        3372.2268         9453.665        1163.0956        19746.723         73.43647        4294.1846
              -14              -17                7        3456.9526        9937.3398        193.34113        25673.875        154.32541         3651.416
              -13              -17                7        3552.1917         10486.33       -723.28394        31538.285        211.75932        1931.8756
              -12              -17                7        3611.9829        11153.303       -1632.7712        37495.156        294.66531       -142.65186
              -11              -17                7        3534.2683        11116.604        -2634.384        42794.633        333.88348       -2046.8979
              -10              -17                7        3393.5439        10962.161       -3660.0745        47818.035        343.59222       -3888.1975
               -9              -17                7        3216.5793        10903.893       -4684.3184        52742.766        337.71167       -5772.2314
               -8              -17                7        3073.3008        11330.143       -5257.0537        60886.078        188.53548       -1751.0247
               -7              -17                7        2887.6912        10635.757       -6000.1768        69491.375        47.102005         1206.277
               -6              -17                7        2622.4114        8988.4951        -6991.231        76972.875       -8.8657837        898.37085
               -5              -17                7        2269.7351        7764.9683       -7848.2686        83120.516       -59.526978        595.02692
               -4              -17                7        1829.6626        6965.1758       -8571.2871        87934.266       -104.88202        296.24539
               -3              -17                7        1302.1941        6589.1152       -9160.2871        91414.156        -144.9306        2.0256653
               -2              -17                7        777.20178        5423.3574       -9934.6348        96303.648         -60.0979        -4674.418
               -1              -17                7        233.14781        3112.7568       -10485.822        100196.07        33.773388       -7861.9038
                0              -17                7       -227.79309       -2080.8586       -10824.555        101871.52         14.61748       -7774.0054
                1              -17                7        -861.4942       -2351.4385       -10748.443        99598.633       -64.331055       -6504.6177
                2              -17                7       -1451.6051       -2836.4629       -10526.943        96558.875       -106.66359       -5333.3828
                3              -17                7       -1986.6482       -3666.2188       -10200.674        92722.938       -114.44444       -4353.8379
                4              -17                7       -2466.6238       -4840.7041       -9769.6367        88090.828       -87.673317       -3565.9832
                5              -17                7       -2891.5315       -6359.9209        -9233.832        82662.547       -26.350742       -2969.8228
                6              -17                7       -3261.3713       -8223.8672       -8593.2598        76438.078        69.523712        -2565.354
                7              -17                7       -3576.1443       -10432.546       -7847.9194         69417.43        199.95004       -2352.5789
                8              -17                7       -3837.8149       -11800.922       -7540.4722        59343.301        353.08032       -2195.9504
                9              -17                7       -4087.8835       -12060.798       -7239.8906        50705.422        498.19397       -2387.0681
               10              -17                7       -4262.6846        -11553.64       -6881.8633         45861.98        607.54834       -2170.0508
               11              -17                7       -4421.8125       -11210.046       -6557.3262        40951.324        711.59924       -1854.4552
               12              -17                7       -4589.6406       -10638.139       -6334.0093        35916.555        655.84369       -395.81586
               13              -17                7       -4780.6001       -9983.7305       -6152.9043        30736.316        549.73669         1202.464
               14              -17                7        -4992.272       -9327.3242        -5996.376        25417.609        430.73965        2658.1453
               15              -17                7       -5028.1699          -8774.5       -5629.3359        19424.352        275.52844        2515.5344
               16              -17                7       -5043.3906       -8314.9404        -5273.374        13476.862        124.46629        2058.4773
