           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -236.85495        1044.7802        32497.584       -16048.949        -975.3468        1072.5189
              -17              -18                7       -120.03989        2570.7578        31444.221       -11852.139       -1137.6865        83.861084
              -16              -18                7        -74.39444        3825.4924        30342.617       -7060.0947       -1214.7944       -926.75964
              -15              -18                7       -99.918533        4808.9829        29192.773       -1672.8259       -1206.6703       -1959.3438
              -14              -18                7       -196.61227         5521.231        27994.686        4309.6768       -1113.3143       -3013.8914
              -13              -18                7       -341.56561         6512.334        27029.002        9864.5625       -635.50354        -4710.752
              -12              -18                7       -554.21155        6919.8569        26239.404        14484.249        30.212158       -6146.4951
              -11              -18                7       -787.40063        6439.0576        25426.652        19045.006        559.93555       -6607.6646
              -10              -18                7       -1040.1868        5775.9985        24653.453        23775.725        1088.5282       -6836.3008
               -9              -18                7       -1312.5693        4930.6792        23919.813        28676.398        1615.9902       -6832.4038
               -8              -18                7        -1225.592        4775.3477        21943.355        37140.691        787.19733       -6111.1587
               -7              -18                7       -477.78506        1989.5593        19596.066        45281.637        806.23645       -5855.4692
               -6              -18                7        65.692169        72.539307        17759.844        52799.656        820.69879       -5721.6826
               -5              -18                7        404.83923       -975.71118        16434.689         59694.73        830.58459       -5709.7959
               -4              -18                7        539.65649       -1155.1912        15620.601        65966.859        835.89343       -5819.8135
               -3              -18                7        470.14435       -465.90466        15317.578         71616.07        836.62616       -6051.7285
               -2              -18                7        196.30212        1092.1534        15525.623        76642.344        832.78168       -6405.5479
               -1              -18                7       -121.77429        2534.8738        15737.937        81666.805        1349.9866       -7191.6816
                0              -18                7        178.20114       -760.79883        16160.349        82396.008        1396.2875        -7060.688
                1              -18                7       -249.49988        -735.7915        17365.635        79673.789        938.37646       -6264.8564
                2              -18                7       -525.92566       -788.11365        18794.486        77290.406        531.49988        -5796.502
                3              -18                7       -596.30878       -1141.1174        20416.467        74350.773        150.91235        -5267.022
                4              -18                7       -460.64972       -1794.8015        22231.568        70854.883       -203.38538        -4676.417
                5              -18                7       -118.94818       -2749.1667        24239.797         66802.75       -531.39453       -4024.6807
                6              -18                7        428.79486       -4004.2107         26441.15        62194.355       -833.11517       -3311.8149
                7              -18                7        1182.5811       -5559.9375        28835.631        57029.719        -1108.546       -2537.8228
                8              -18                7        1901.5795       -6760.6226        31588.631         50075.07       -1195.8328       -1274.5219
                9              -18                7        1844.7921       -6598.5234        33353.777        42771.102       -760.88995        -1720.226
               10              -18                7        1798.3352       -7021.3062        34167.461        38224.387       -460.98038       -3515.0039
               11              -18                7        1749.9392       -7400.5195         34900.25         34025.98       -191.77582       -5030.9111
               12              -18                7        1677.6156       -7697.8682         35538.34        30155.047        24.049377       -6182.9072
               13              -18                7        852.94196       -6603.4893        35694.266        25822.484       -492.19635       -4460.3794
