           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         26371.98        -47427.32       -26490.803        48172.785       -134.95172       -113.59776
              -17              -18                7            25268       -48448.633       -27364.133        48641.125       -1177.4399        2581.2578
              -16              -18                7        24160.113       -49377.398       -28386.895         48908.57       -2199.2009        5362.1138
              -15              -18                7         23048.32       -50213.609       -29559.098        48975.109       -3200.2341        8228.9688
              -14              -18                7        21932.621        -50957.27       -30880.736        48840.734       -4180.5405        11181.826
              -13              -18                7         20638.23       -51921.094       -32006.043        48170.816       -5165.7441        14537.203
              -12              -18                7        19358.791       -52381.836       -32748.326        47114.863       -6341.7285        18293.879
              -11              -18                7        18179.996       -51876.066       -33447.266        46061.707       -7671.7705        22066.723
              -10              -18                7        16968.455       -51166.211       -34222.102        44970.113       -9013.2793        25863.566
               -9              -18                7        15724.168        -50252.27       -35072.828        43840.078       -10366.254        29684.408
               -8              -18                7        13713.851        -48087.25       -35391.043        38045.379       -11464.891        33926.215
               -7              -18                7        11670.561        -43313.41       -36039.008        33330.898       -12516.043        38303.672
               -6              -18                7         9508.083       -38580.367       -36492.324         28369.48       -13302.767        42174.383
               -5              -18                7        7226.4199       -33888.121       -36750.988        23161.117       -13825.059        45538.328
               -4              -18                7        4825.5713       -29236.676       -36815.012        17705.807       -14082.921         48395.52
               -3              -18                7        2305.5359       -24626.025       -36684.383        12003.553       -14076.354        50745.953
               -2              -18                7       -333.68567       -20056.172       -36359.109        6054.3506       -13805.356        52589.629
               -1              -18                7       -2855.6375        -14960.77       -36042.805       -703.80634       -13285.602        54903.734
                0              -18                7       -4735.6045       -4639.2568        -34204.02       -9278.0957       -12776.131        56024.797
                1              -18                7       -6269.3408        4384.1143       -31163.455       -16829.346       -11964.738        54572.988
                2              -18                7       -7529.3008        12448.676       -28217.316       -24607.967       -11036.133        52923.973
                3              -18                7       -8508.1309        20035.326       -25298.465        -31908.08       -10054.263        50829.719
                4              -18                7       -9205.8281        27144.064       -22406.902       -38729.691       -9019.1289        48290.238
                5              -18                7       -9622.3975        33774.895       -19542.629       -45072.805        -7930.728         45305.52
                6              -18                7        -9757.834         39927.82       -16705.641       -50937.402        -6789.063        41875.566
                7              -18                7       -9612.1406        45602.832       -13895.942       -56323.496       -5594.1323        38000.375
                8              -18                7       -9343.4297        50669.922       -11366.293       -58533.102       -4522.4512        34026.543
                9              -18                7       -8819.3652        52852.898       -9804.7246       -56545.711        -3785.009        31984.135
               10              -18                7       -7899.2588        54069.219       -8396.2578       -57713.344       -2974.3491        30227.711
               11              -18                7       -6981.2017        55292.387       -7110.0176       -58760.277       -2226.1294        28252.334
               12              -18                7       -6069.7632        56533.492       -5944.1055       -59695.262       -1550.1034         25978.74
               13              -18                7       -5298.7705        57917.949            -4833       -60730.641       -1235.8707        21067.771
               14              -18                7       -4224.5586        57544.656       -3532.8228       -60026.906       -861.17444        17427.299
               15              -18                7       -3191.1948        57036.922       -2433.3599       -59137.492       -539.27252        13699.183
               16              -18                7       -2198.8696        56395.645       -1534.8209       -58063.305       -270.22589        9882.6523
               17              -18                7       -1247.5834        55620.805       -837.20569       -56804.344       -54.034821        5977.7104
               18              -18                7       -337.33691         54712.43       -340.51483       -55360.625        109.30067        1984.3579
              -18              -17                7        27208.445       -47819.859       -25398.338        49490.422        913.36536       -3129.5918
              -17              -17                7        26019.723       -48661.336       -26186.215        49778.406       -126.75209       -439.34128
              -16              -17                7        24827.096       -49410.266       -27123.525         49865.48       -1146.1422        2336.9092
              -15              -17                7        23630.559       -50066.633       -28210.271        49751.648       -2144.8047        5199.1602
              -14              -17                7        22227.629       -50801.203        -29144.99        49252.855       -3146.1921         8392.917
              -13              -17                7         20669.51       -52030.641       -29877.246        48425.844       -4153.1489        11979.166
              -12              -17                7        19155.652       -53732.484       -30663.848        47455.141       -5145.3574        15755.093
              -11              -17                7        17877.027       -53997.559       -31324.574        46389.664       -6371.0132        19593.775
              -10              -17                7        16623.924        -53626.68       -32011.531        45287.664       -7670.7075        23440.322
               -9              -17                7        15338.072       -53051.719       -32774.387        44147.219       -8981.8691        27310.863
               -8              -17                7        13064.855       -52901.016       -32670.496        35847.434       -9721.2764        31944.422
               -7              -17                7        10909.192       -51511.402       -32806.211         27244.07       -10260.677        36919.063
               -6              -17                7        8889.0713       -47373.621       -33215.066        21155.014       -10905.688        41596.398
               -5              -17                7        6749.7627       -43276.629       -33429.273        14819.007       -11286.271        45766.973
               -4              -17                7          4491.27       -39220.445       -33448.836        8236.0576       -11402.423        49430.789
               -3              -17                7        2113.5901       -35205.047        -33273.75        1406.1624       -11254.146        52587.852
               -2              -17                7        85.333618       -30136.055       -33431.871       -4593.0664       -11154.524        58271.074
               -1              -17                7       -1870.7726       -23472.377       -33226.453       -11781.662       -10773.406        63091.461
                0              -17                7       -3343.0872       -11660.058       -32204.254       -21326.688       -10616.657        67091.734
                1              -17                7       -4850.7085       -2069.3418       -29363.855       -28911.863       -9884.0205        65892.328
                2              -17                7        -6071.021        6792.2837       -26565.211       -36621.445       -9051.5313        64354.734
                3              -17                7       -7010.2036            15176       -23793.852       -43852.523       -8165.7788        62371.902
                4              -17                7       -7668.2549        23081.803       -21049.781       -50605.094       -7226.7607        59943.836
                5              -17                7       -8045.1738        30509.701       -18332.998       -56879.152       -6234.4766        57070.547
                6              -17                7       -8140.9648        37459.684       -15643.504       -62674.715       -5188.9277            53752
                7              -17                7        -7955.624        43931.766       -12981.296       -67991.773       -4090.1128         49988.23
                8              -17                7       -8158.3779        49694.934       -11337.437       -62450.789       -3681.6401        45496.234
                9              -17                7       -8132.4893        53075.852       -9833.0449       -57021.711       -3155.2725        41890.629
               10              -17                7       -7297.3643         54437.57       -8497.0947       -58221.328       -2396.6821         39793.48
               11              -17                7       -6464.2896        55806.141       -7283.3706       -59300.254       -1700.5313        37477.375
               12              -17                7       -5781.0024        57427.246       -6178.2764       -60357.289       -1296.1494        32731.838
               13              -17                7       -5118.6353        58723.902       -5182.1563       -61207.855       -979.98053        27497.238
               14              -17                7       -4438.7026        59592.215       -4297.2861       -61815.398       -691.89844         22350.74
               15              -17                7       -3475.1279        58996.922       -3267.2527        -60837.02       -377.09109        18461.115
               16              -17                7       -2519.2759        58135.047       -2404.3398       -59517.875       -107.62692        14625.283
               17              -17                7       -1604.4639        57139.625       -1742.3516       -58013.965        108.98175         10701.04
               18              -17                7       -730.69055        56010.648       -1281.2866       -56325.281        272.73492        6688.3833
              -18              -16                7        28193.629       -48023.137       -24285.998          50521.5        1969.6515       -6134.9072
              -17              -16                7        26920.166       -48684.785        -24988.42        50629.117        931.90448       -3449.2615
              -16              -16                7        25642.793       -49253.867       -25840.279        50535.824       -85.114799       -677.61566
              -15              -16                7        24131.484       -49759.969       -26584.156        50207.305        -1102.697         2354.918
              -14              -16                7        22438.133       -50629.703       -27165.105         49689.25       -2123.9556        5715.3105
              -13              -16                7        20789.047       -51971.836       -27800.396          49027.5       -3130.4648         9265.377
              -12              -16                7        19184.219       -53786.375       -28490.029        48222.047       -4122.2256        13005.115
