           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -13492.027        7242.3311       -14102.687          6891.29       -24539.313        11728.188
              -17              -18                7       -13866.191        7703.0273       -12997.576        7620.2104       -25591.027        12770.332
              -16              -18                7       -14387.481        8214.0156        -11873.52        8585.1143       -26633.791        13504.114
              -15              -18                7       -15055.893        8775.2959       -10730.517             9786         -27667.6        13929.533
              -14              -18                7       -15871.428        9386.8691       -9568.5664        11222.871       -28692.457        14046.589
              -13              -18                7        -16879.16        9896.7646       -8630.4561        12442.202       -29766.232        13114.742
              -12              -18                7       -18041.922        9954.2998       -7881.3213        13352.732       -30556.305        11491.568
              -11              -18                7       -19279.434         9738.291       -7102.9912         14221.96       -30963.398        10007.473
              -10              -18                7       -20611.049           9528.5       -6333.0645        15003.288       -31259.145        8468.0967
               -9              -18                7       -22036.766        9324.9258       -5571.5415        15696.711       -31443.539        6873.4404
               -8              -18                7       -23589.135         8412.457       -3813.5142        17833.885       -31271.377        8233.9541
               -7              -18                7       -25838.432         5708.624       -1755.9602        20972.686       -31217.547        6819.4282
               -6              -18                7       -27679.531        3387.7324         161.8656        23381.621       -31118.455         5573.917
               -5              -18                7        -29112.43        1449.7849        1939.9604        25060.686       -30974.092        4497.4194
               -4              -18                7       -30137.125       -105.22011        3578.3247        26009.875       -30784.455        3589.9363
               -3              -18                7       -30753.625       -1277.2831        5076.9609        26229.203       -30549.557        2851.4653
               -2              -18                7       -30961.922       -2066.4036        6435.8667         25718.66       -30269.389        2282.0098
               -1              -18                7       -30819.947       -2810.3535        7463.5454        25166.139       -29871.566        900.78638
                0              -18                7       -30606.748       -3793.2134        7279.4312        24431.971       -29045.605       -150.64925
                1              -18                7       -29078.621       -2728.3037        6822.5615         22955.43       -28190.619       -25.751221
                2              -18                7       -27608.066       -1867.1509        6158.6436        21124.063       -27474.555        107.24341
                3              -18                7       -26200.398       -1329.2224        5216.1411        19032.984       -26811.279         191.7749
                4              -18                7       -24855.621       -1114.5157        3995.0544        16682.201       -26200.801        227.84302
                5              -18                7       -23573.723       -1223.0327        2495.3821        14071.703       -25643.105        215.44714
                6              -18                7       -22354.715       -1654.7705        717.12659        11201.498       -25138.205        154.58905
                7              -18                7       -21198.594       -2409.7319       -1339.7153        8071.5791       -24686.096        45.266907
                8              -18                7       -19967.688       -3120.8892       -3495.6328        4654.9971       -24229.168       -262.08493
                9              -18                7       -19012.711       -2737.9363       -5066.5654        2844.5876       -24475.537       -1119.8895
               10              -18                7        -18520.35        -2271.134       -6492.0669        1961.7412       -25137.977       -1772.0468
               11              -18                7       -18097.086       -1807.2657       -7802.9126        1206.8352       -25799.906       -2398.4968
               12              -18                7       -17729.318       -1323.9001        -8997.748        601.73853       -26441.279       -2975.3037
               13              -18                7       -17010.061       -171.52852        -10061.62        778.08972       -26463.848       -2786.7473
               14              -18                7       -16489.816       -323.99365       -11585.379        406.41052       -26509.746       -2872.0139
               15              -18                7        -16037.37        -386.2135       -12943.852        88.516479       -26583.568       -2957.0288
               16              -18                7       -15652.656       -357.40695       -14136.688       -175.24121       -26685.322       -3041.6411
               17              -18                7       -15335.672       -237.57385       -15163.889       -384.86188        -26815.01       -3125.8506
               18              -18                7       -15086.421        -26.71463       -16025.454       -540.34625       -26972.631       -3209.6572
              -18              -17                7       -12674.066         8228.915       -14297.352        7528.8955       -25696.734          12259.5
              -17              -17                7       -12986.865        8797.3838         -13146.3         8371.418       -26746.268        13149.272
