           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1286.2532        37549.641        764.29144       -107.43104       -64653.164        34684.242
              -17              -18                7       -1466.2266        38192.789        718.92078        27.529716       -65126.242        34532.348
              -16              -18                7       -1714.0411        38949.809        751.19989        214.03989       -65559.336        34197.906
              -15              -18                7       -2029.6965        39820.699        861.12872        452.09915       -65952.438         33680.93
              -14              -18                7       -2413.1938        40805.465        1048.7074        741.70789       -66305.539        32981.414
              -13              -18                7       -2987.4617        41674.602        1378.4215        1268.5708       -66894.719        31528.828
              -12              -18                7       -3987.3943        42034.594        1664.4272        1564.8864       -67736.414        29091.434
              -11              -18                7       -5226.0684        42093.336        1786.3702         1462.705       -68571.844        26303.391
              -10              -18                7       -6515.4175        42174.695        1849.9214        1261.5695       -69405.141        23377.359
               -9              -18                7       -7855.4414        42278.668        1855.0814        961.47992       -70236.297        20313.336
               -8              -18                7       -9271.0703        42029.305        2417.6323        2164.9929       -69482.023        18175.447
               -7              -18                7       -11778.858        41994.703        2563.5615        2467.5864       -68979.484        14842.526
               -6              -18                7       -14269.206        41664.352        2589.4734        2594.5037        -68286.25        11308.238
               -5              -18                7       -16742.113        41038.242        2495.3674        2545.7437       -67402.313        7572.5864
               -4              -18                7       -19197.578        40116.387        2281.2441        2321.3069        -66327.68        3635.5674
               -3              -18                7       -21635.605         38898.77        1947.1027        1921.1923        -65062.34       -502.81873
               -2              -18                7       -24056.191        37385.406        1492.9443        1345.4017       -63606.305       -4842.5708
               -1              -18                7       -26646.896        35604.047        1079.3113        1195.2493       -62258.477       -9621.1016
                0              -18                7       -29334.785        32645.629        1024.4554        1305.6611           -60383       -14162.836
                1              -18                7       -30898.719        29659.926        1003.0674        1154.2339        -58194.16        -18232.09
                2              -18                7       -32443.004        26645.322        1147.2839        1248.9219       -55979.934       -22136.607
                3              -18                7       -33942.137        23615.094        1298.2363         1365.999       -53777.988       -25926.748
                4              -18                7       -35396.125        20569.236        1455.9279        1505.4651       -51588.324       -29602.512
                5              -18                7       -36804.969        17507.748        1620.3563        1667.3188       -49410.938       -33163.895
                6              -18                7       -38168.656        14430.633        1791.5208        1851.5588       -47245.828       -36610.898
                7              -18                7       -39487.199        11337.887        1969.4233        2058.1887       -45092.996       -39943.523
                8              -18                7       -40590.414        8346.2725        1505.2142        1687.9197       -43164.898       -43153.371
                9              -18                7       -40761.164        6523.0664        742.67706        923.99347       -41906.914       -45844.086
               10              -18                7       -40794.516          5084.75        983.68616        1029.4202       -40537.672        -48191.32
               11              -18                7       -40845.063        3673.2236        1147.9089        1082.5353       -39173.734       -50429.793
               12              -18                7       -40896.539        2298.3772        1227.4633        1085.2216       -37815.559       -52547.684
               13              -18                7       -40443.672        1341.8644        954.45679        1098.5763       -36522.738       -54192.926
               14              -18                7       -39799.746        634.21277        874.04309        1111.9119        -36303.02       -56263.086
               15              -18                7       -39197.344        25.060059        743.12061        1093.0397       -36147.535       -58220.141
               16              -18                7       -38636.617       -485.66492        561.52283        1041.9355        -36055.68       -60063.793
               17              -18                7       -38117.551       -897.96143        329.24973        958.59937       -36027.453       -61794.016
               18              -18                7        -37640.16         -1211.83        46.301369        843.03107       -36062.867       -63410.824
              -18              -17                7       -1098.1489        39138.176        2154.1975        116.23885       -64998.133        35377.102
              -17              -17                7       -1211.9653        39811.094        2186.5286        361.27939       -65531.965        35181.672
              -16              -17                7       -1393.6226        40597.875        2296.5095        657.86908       -66025.805        34803.703
              -15              -17                7       -1643.1211        41498.531        2484.1399        1006.0082       -66479.648        34243.195
              -14              -17                7       -2050.0747        42305.992        2843.8579        1640.1943       -67177.844        32949.086
              -13              -17                7        -2634.604        43056.859        3348.8135        2477.7339       -68150.883        30920.752
              -12              -17                7       -3321.9978        43950.109        3905.0479        3280.2388       -69151.125        28656.605
              -11              -17                7       -4494.2627        44189.133        4136.6655        3372.7058        -70034.43         25940.15
              -10              -17                7       -5823.1494        44253.652        4222.4102        3195.2754       -70880.711        23018.555
               -9              -17                7       -7202.7109        44340.789        4249.7637        2918.8909       -71724.867        19958.969
               -8              -17                7       -8229.2949        44247.445        6068.0605        5642.2256        -70405.07        18629.938
               -7              -17                7       -10171.518        44255.023        7718.8447        7572.7383       -69081.742        16383.532
               -6              -17                7       -12828.876        43883.176        8202.2393        7965.7393         -68457.5        12507.544
               -5              -17                7       -15468.794        43215.578        8565.6162        8183.0635       -67642.555        8430.1924
               -4              -17                7       -18091.273        42252.223        8808.9766          8224.71       -66636.914        4151.4736
               -3              -17                7       -20696.311        40993.113        8932.3174        8090.6797        -65440.57       -328.61182
               -2              -17                7       -23750.008        39573.707         8647.877        8440.9688         -65515.5        -6446.207
               -1              -17                7        -27146.58        37321.613        8507.7578        9202.3477        -64755.16       -11997.826
                0              -17                7       -31096.352        33546.277        8446.0928        9125.0928       -62883.699       -16570.055
                1              -17                7       -32793.246        30352.207        8143.1152        8731.1211       -60507.188       -20673.344
                2              -17                7       -34450.531        27171.371        7996.7666        8529.1016       -58115.402       -24609.488
                3              -17                7       -36062.664        23974.906        7857.1533        8349.4727       -55735.891       -28431.254
                4              -17                7       -37629.645        20762.813        7724.2764        8192.2285       -53368.664       -32138.641
                5              -17                7        -39151.48        17535.092        7598.1392         8057.375       -51013.711       -35731.648
                6              -17                7       -40628.164        14291.739        7478.7373        7944.9087       -48671.035       -39210.273
                7              -17                7       -42059.703         11032.76        7366.0742        7854.8296       -46340.645       -42574.527
                8              -17                7       -42522.664         8149.373        4495.0186         5176.959       -44551.602       -45398.023
                9              -17                7       -42653.758        5974.1572        2388.0222        3175.9666       -43187.391       -48052.563
               10              -17                7       -42698.754        4519.8887        2607.2021        3259.4624       -41755.363           -50331
               11              -17                7       -42760.969        3092.4104        2749.5959         3290.646       -40328.645       -52500.672
               12              -17                7       -42372.461        1963.3486        2539.3027         3239.061       -38897.949       -54182.863
               13              -17                7       -41899.535        1050.9871        2149.7317        3130.7417       -37550.461       -55698.121
               14              -17                7       -41459.484         301.6507        1645.3513        2973.5623       -36297.313       -57144.031
               15              -17                7       -40840.621       -246.25958        1351.9075        2847.2866       -36001.117       -58991.809
               16              -17                7       -40238.867       -688.06287        1041.6245        2697.0159       -35868.414       -60782.133
               17              -17                7       -39678.781       -1031.4382        680.66632        2514.5129       -35799.348       -62459.039
               18              -17                7       -39160.359       -1276.3851        269.03284        2299.7778       -35793.914        -64022.52
              -18              -16                7       -965.75494        40751.625        3446.1223        280.76437       -65308.363        36036.648
              -17              -16                7       -1013.4138        41454.297        3556.1553        635.88483       -65902.938        35797.688
              -16              -16                7       -1128.9141        42270.848        3743.8369        1042.5541       -66457.516        35376.188
              -15              -16                7       -1368.7401        43016.508        4133.3867        1783.7833       -67264.688        34240.461
