           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        841.55298       -608.84375        385.15906        705.21191        623.43616       -95.446777
              -17              -18                7        305.34546       -173.77612        540.24951        606.48334        982.57721        542.24768
              -16              -18                7       -251.88647        409.35522        735.65094        759.92676        1242.6021          972.703
              -15              -18                7       -830.14514        1140.5508         971.3631        1165.5421        1403.5106        1195.9192
              -14              -18                7       -1429.4296        2019.8109        1247.3864        1823.3295        1465.3032        1211.8964
              -13              -18                7       -1906.2454        3079.1091        1494.9354         2265.312        1548.8485        249.13092
              -12              -18                7       -2235.2383        3938.5542        1765.3584         2605.928        1877.9163       -1481.9915
              -11              -18                7       -2531.5903        4500.2583        2110.2117        3121.5088         2357.084       -3137.1289
              -10              -18                7       -2833.1123        5109.7388        2486.3005        3610.7766        2859.3076       -4857.3862
               -9              -18                7       -3139.8044        5766.9941        2893.6248         4073.731        3384.5869       -6642.7646
               -8              -18                7       -3746.2461        5806.7686        3743.1292        7192.8496        4370.8438       -5407.4888
               -7              -18                7       -4453.5674        4620.1616        6241.6982        10881.683        5048.1152       -6184.1079
               -6              -18                7       -4833.7368        3656.9893        8403.5996        13773.531        5659.2485       -6844.5771
               -5              -18                7       -4886.7554          2917.25        10228.834        15868.393        6204.2466       -7388.8994
               -4              -18                7       -4612.6211        2400.9458          11717.4        17166.268        6683.1074       -7817.0723
               -3              -18                7       -4011.3359         2108.074        12869.303        17667.156        7095.8315       -8129.0967
               -2              -18                7       -3082.8992        2038.6364        13684.536        17371.061        7442.4199       -8324.9736
               -1              -18                7       -1912.9073        1938.5664          14346.5        17393.059        7583.6836       -9681.8984
                0              -18                7       -511.27536         390.8642        14633.145        17587.996        7661.1606       -9803.9961
                1              -18                7        574.61377        350.69458        14178.862        16708.354        7766.0869       -8616.4521
                2              -18                7        1576.0111        146.48828        13112.448        15628.069         7730.084       -7482.8354
                3              -18                7        2368.7502       -317.63745        11814.916        14320.682        7535.0171       -6334.4639
                4              -18                7        2952.8311       -1041.6813        10286.268        12786.193        7180.8877       -5171.3379
                5              -18                7        3328.2549       -2025.6444         8526.499        11024.598        6667.6934       -3993.4561
                6              -18                7          3495.02       -3269.5244        6535.6157        9035.9004         5995.436       -2800.8188
                7              -18                7        3453.1272       -4773.3242        4313.6133        6820.0972        5164.1147       -1593.4252
                8              -18                7        3189.9373       -6208.2158        2367.5107        3590.8975        4179.9185       -662.61816
                9              -18                7        2922.6406       -5882.1763        1873.2286        1169.1946        3508.1633        -1009.811
               10              -18                7        2726.2678       -5261.8828        1314.6987        707.01221        3020.7236       -1207.4576
               11              -18                7        2523.1633       -4722.9502        808.30615        293.34537        2527.9839       -1272.2272
               12              -18                7         2309.814       -4242.7559        355.95395       -48.230389        2039.4235       -1158.9591
               13              -18                7        1992.1946       -3132.5642        11.293173        314.64249        1851.4739        422.04288
               14              -18                7        1389.0685       -2451.1248       -502.27136       -180.13037        1736.5667        358.67896
               15              -18                7        806.51758       -1763.7329       -917.62439       -624.39624        1543.8816        246.94052
               16              -18                7        244.72791       -1070.1663       -1234.6222       -1017.6718        1273.3478        87.769394
               17              -18                7        -296.2998       -370.42542       -1453.2648       -1359.9565        924.96521       -118.83427
