           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -11.809329        -547.6272        395.20374        3873.8481        60.712143        47.662788
              -17              -18                7        -2.465014       -661.70874        590.91705        4686.6094         45.24921        92.223839
              -16              -18                7         5.150773       -759.88208        776.42865        5423.1313        32.772457        133.78793
              -15              -18                7        11.038018       -842.14716        951.73846        6083.4141        23.281904        172.35501
              -14              -18                7         15.19673       -908.50403        1116.8467         6667.457        16.777527        207.92514
              -13              -18                7        12.346414       -1026.2559        1267.7933        7158.5532        3.9579773        241.25296
              -12              -18                7        8.0220461       -1109.2163        1393.8014        7527.4097       -10.924427        262.04257
              -11              -18                7        9.2155581       -1066.6458        1503.1193        7807.1133       -18.672001        284.47333
              -10              -18                7         9.852519       -985.78571        1606.7461        8039.7056       -23.413738         312.5769
               -9              -18                7        9.9329348       -866.63647        1704.6816        8225.1855       -25.149651        346.35327
               -8              -18                7        4.7454581       -874.68378        1752.0707         7953.981       -13.135307        218.91963
               -7              -18                7      -0.04049015       -793.13696        1742.9155        7567.2148        4.8634319        189.92827
               -6              -18                7       -7.7069721       -747.72461        1712.4131        7057.5498        18.161644        175.40274
               -5              -18                7       -18.253979       -738.44641        1660.5627        6424.9824         26.75931        175.34311
               -4              -18                7       -31.681524        -765.3031        1587.3649        5669.5151        30.656452        189.74942
               -3              -18                7       -47.989571       -828.29407        1492.8196        4791.1465        29.853062        218.62155
               -2              -18                7       -67.178169       -927.41943        1376.9265        3789.8774        24.349131        261.95959
               -1              -18                7       -78.414658       -1231.4009        1229.7635        2729.9675        31.842962        242.25056
                0              -18                7       -49.659096       -1079.3187        1043.8539        1729.9901        53.723518       -64.171921
                1              -18                7        6.6781921       -716.69739        876.74805        768.69238        39.332291       -159.39954
                2              -18                7        39.111809       -521.20874        719.05731       -108.01157        31.845345       -267.24295
                3              -18                7        61.985313       -399.63098        565.12512       -890.92432        29.195145        -326.4426
                4              -18                7        75.298737       -351.96484         414.9516       -1580.0454        31.381645       -336.99866
                5              -18                7        79.052109       -378.20911        268.53632       -2175.3762        38.404827       -298.91098
                6              -18                7        73.245407       -478.36346        125.87973       -2676.9146        50.264664       -212.17981
                7              -18                7        57.878613       -652.42969        -13.01844       -3084.6621        66.961288       -76.804794
                8              -18                7        51.433319       -654.32129       -116.84013       -3293.6055        76.955978         43.09552
                9              -18                7        58.586212       -479.95087       -147.85962       -3043.0046        85.393578        12.781477
               10              -18                7        46.322079       -634.03052       -205.25897       -2752.7485        112.77283        12.299942
               11              -18                7        36.867085         -768.836       -263.87466       -2408.8755        135.77356        18.831161
               12              -18                7        31.749043       -879.04785       -323.78076       -2009.9547        153.08656        29.925514
               13              -18                7        79.273125       -824.11285       -387.74899       -1515.5996         125.9285       -24.743668
               14              -18                7        71.044945       -822.21381       -411.64941       -801.03473        103.58017       -13.175606
               15              -18                7        68.386078       -790.29889       -435.87943       -29.816467        74.727592       -5.1712341
               16              -18                7        71.332901       -728.33704       -460.46411        797.95239        39.366009      -0.76550293
               17              -18                7        79.885376       -636.32825       -485.40341        1682.2712       -2.5045643      0.041576385
               18              -18                7        94.043518       -514.27246       -510.69736        2623.1409       -50.884132       -2.7499809
              -18              -17                7       -3.5557203       -1392.0909        364.55682        4048.3008        63.101746        21.588509
              -17              -17                7        10.297894       -1517.2876        563.16235        4866.7578        47.798958        66.105186
              -16              -17                7        22.422974       -1626.5758        751.56628        5608.9751        35.482361        107.62491
              -15              -17                7        32.819515       -1719.9557        929.76837        6274.9531        26.151945        146.14763
              -14              -17                7        37.347481       -1850.5669        1093.8198        6860.8638        10.185705        191.22974
              -13              -17                7        32.067837       -2066.2993        1245.9703        7387.8218        -14.19243        230.16794
              -12              -17                7        19.478518       -2334.2454        1390.5059        7865.9834       -38.838871        250.28981
              -11              -17                7        14.423091       -2414.2627        1505.9728        8194.6523       -51.877468        270.17352
              -10              -17                7        12.013282       -2402.2317        1609.9037         8449.541       -59.126488         298.0676
               -9              -17                7        9.0469236       -2351.9124        1708.1433        8657.3164        -63.36969        331.63446
               -8              -17                7       -8.9590998       -2749.3552        1776.7743        8312.0313       -58.266014        105.78084
               -7              -17                7         -45.9799       -3165.3999        1801.8154        7811.2734       -41.026981        143.86717
               -6              -17                7       -73.983139       -3252.8247        1767.8292        7225.0586       -18.327007        237.05054
               -5              -17                7       -104.86691       -3376.3843        1712.4955        6515.9438      -0.32755566        344.69977
               -4              -17                7       -138.63123       -3536.0793        1635.8142        5683.9277         12.97134        466.81497
               -3              -17                7       -175.27606       -3731.9077        1537.7852        4729.0107        21.569714          603.396
               -2              -17                7       -194.31285         -4265.73        1396.9662        3996.5825          64.3246        759.64398
               -1              -17                7       -200.67136        -4521.834        1231.1379        2749.6436        123.79047        509.08658
                0              -17                7       -190.42351         -4379.54        1038.1467        1737.9557        218.43915         420.9209
                1              -17                7       -126.25259       -3921.8755        866.67688        700.08167        214.40923        278.96027
                2              -17                7       -78.435684       -3622.2734        699.96692       -247.63693        215.62134        179.38797
                3              -17                7       -40.178864       -3396.5825         537.0155       -1101.5641        221.67018        128.45941
                4              -17                7       -11.482101        -3244.802        377.82254          -1861.7        232.55562        126.17441
                5              -17                7         7.654541       -3166.9333        222.38815       -2528.0444        248.27789        172.53314
                6              -17                7        17.231159       -3162.9744        70.712303       -3100.5979        268.83679        267.53546
                7              -17                7        17.247662        -3232.927       -77.205147       -3579.3601        294.23242        411.18149
                8              -17                7        87.791107       -2353.6362       -105.20731       -3536.0542          260.185        339.25446
                9              -17                7        125.81494       -1741.5154       -115.09674       -3248.1443        230.44366        281.62463
               10              -17                7        118.26447       -1829.1976       -174.17102       -2937.2595        250.55255        271.64569
               11              -17                7        113.52313       -1897.6051       -234.46178       -2572.7588        266.28293         268.6796
               12              -17                7        150.57874       -1804.6794       -300.26331       -2086.9343        241.04991        205.71558
               13              -17                7        200.38644       -1704.6399        -369.1207       -1539.0607        206.70142        145.17981
               14              -17                7        253.33624       -1637.8269       -440.05725       -946.79938         172.7606        104.96549
               15              -17                7        259.69312       -1598.5343       -470.05014       -178.94305        143.54965        110.26604
               16              -17                7        265.86246       -1531.7803        -495.5835        659.79248        108.67592        116.06181
               17              -17                7        277.63754       -1434.9791        -521.4715        1555.0782        67.293182          118.259
               18              -17                7        295.01834       -1308.1312       -547.71417        2506.9143        19.401474        116.85751
              -18              -16                7        6.8544903       -2149.9204        325.08728        4191.8096        68.340034       -9.6757822
              -17              -16                7        25.217417       -2286.2319        526.58514        5015.9619         53.19738        34.796562
              -16              -16                7         41.85178        -2406.635        717.88129         5763.875        41.040932        76.271881
              -15              -16                7        53.751629       -2550.1838        895.03772        6444.5273        21.930017        133.05844
              -14              -16                7        56.883659       -2765.9514        1060.2797        7078.1367       -5.9405165        191.93243
              -13              -16                7        52.705997       -3033.9319        1217.9066        7662.9502         -34.0793        231.99005
              -12              -16                7        41.218674       -3354.1267        1367.9187        8198.9678       -62.486382        253.23132
              -11              -16                7        22.951206       -3716.6301        1509.3433        8681.1895       -90.622032        256.62628
              -10              -16                7        17.494627        -3773.429        1613.5778        8958.3721       -100.37833        284.31085
               -9              -16                7        11.562519       -3835.4407        1711.2246        9147.9131       -107.02306        271.77972
               -8              -16                7       -14.623663       -4525.1826        1794.9907        8831.1133       -108.48891       -1.2746124
               -7              -16                7       -78.798622       -5628.6528        1873.8816        8340.9385       -104.83786          52.1978
               -6              -16                7       -140.98685       -6234.3271        1871.3076        7683.4917       -81.504669        277.61163
               -5              -16                7       -192.20738       -6490.7251        1812.4902        6897.8286        -54.10347        492.96982
               -4              -16                7       -248.56848       -7001.5083        1712.3618        6291.4502       -14.610432        871.40564
               -3              -16                7       -291.97974       -7482.2666        1575.3442        5593.6997        48.980648        1142.2865
               -2              -16                7       -313.59521       -7591.5313        1425.1008        4374.9595        122.27835        1046.1147
               -1              -16                7       -333.09158       -7563.4126        1255.7913        2799.0347        210.08823        688.30792
                0              -16                7       -338.54376       -7368.6602        1062.7793        1699.1656        348.87939        822.66418
                1              -16                7       -269.47079       -7113.3452        873.91052        525.80908        422.57727        694.36523
                2              -16                7       -206.27057       -6709.6299        698.18121       -492.92432        432.48846        603.06415
                3              -16                7       -152.63043       -6379.8257        526.21051       -1417.8662        447.23633        560.40674
                4              -16                7        -108.5504       -6123.9321         357.9982       -2249.0166        466.82092        566.39294
                5              -16                7       -74.030426       -5941.9502        193.54457       -2986.3757        491.24219        621.02271
                6              -16                7       -49.070549       -5833.8779        32.849445       -3629.9438        520.50018         724.2962
                7              -16                7        29.496569       -5072.9585       -61.118465       -3938.5322        503.79623        703.20166
                8              -16                7         121.1739       -4007.0725       -93.380493       -3883.0171        450.39587        607.65094
                9              -16                7        185.65268       -3073.2107       -96.103447        -3575.637        387.43039        534.21277
               10              -16                7        190.25311       -2969.9023       -146.42331       -3224.1321        388.60593        509.35809
               11              -16                7        216.55574        -2855.812       -212.86649       -2767.0071        368.50543        444.27213
               12              -16                7        265.50494       -2677.4407       -284.53384       -2210.0027        326.55884          357.548
               13              -16                7        317.59625       -2532.2964       -358.28033       -1608.6106        285.01996        291.14563
               14              -16                7        372.82971       -2420.3789       -434.10602       -962.83038        243.88864        245.06468
               15              -16                7        431.20538        -2341.689       -512.01099       -272.66269        203.16507        219.30545
               16              -16                7        451.42969       -2270.3264       -549.26611        554.53955        167.00812        221.97453
               17              -16                7         466.4274       -2168.7332       -576.10284        1460.7921        126.11324        225.56174
               18              -16                7        487.03079       -2037.0928       -603.29425         2423.595        78.709366        225.55034
              -18              -15                7        19.421301        -2821.115         276.7952         4304.374        76.426987       -46.130016
              -17              -15                7         42.29351       -2968.5415         481.1853        5134.2231        61.444496        -1.702062
              -16              -15                7        61.558872       -3125.1079        671.44659         5909.543        39.190857        66.739014
              -15              -15                7        73.102577       -3340.9102        849.78003        6649.8047        7.8279457        145.54878
              -14              -15                7        77.336594       -3608.9255        1020.4985        7341.2705       -23.803217        205.54219
              -13              -15                7        74.260933       -3929.1548        1183.6021        7983.9395       -55.702652        246.71921
              -12              -15                7        63.875591       -4301.5981        1339.0907        8577.8125       -87.870346         269.0799
              -11              -15                7        46.180584       -4726.2544        1486.9644        9122.8887       -120.30636        272.62424
              -10              -15                7        26.296553       -5099.3765         1617.769        9566.2031        -147.1693         271.3067
               -9              -15                7         16.83618       -5342.5762        1718.2644        9723.3662       -157.26729        173.46793
