           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -29720.664       -1795.5073        1906.4419       -859.13312        5722.1978        13591.805
              -17              -18                7       -29711.703       -937.75806        1683.8499       -1694.5059        6419.1025        15741.566
              -16              -18                7       -29680.418        345.54181        1547.4236        -2256.458        7042.2485        17816.092
              -15              -18                7       -29626.805        2054.3926        1497.1628       -2544.9897        7591.6299        19815.383
              -14              -18                7       -29550.859        4188.7954        1533.0673       -2560.1008         8067.252        21739.438
              -13              -18                7       -29444.086        7349.3071        1398.4908       -2388.3191        8467.7822        23867.498
              -12              -18                7       -29490.469         10778.58        1238.6017        -2242.969        8836.9531        25894.662
              -11              -18                7        -29616.48        13802.691        1206.0906       -1996.6931        9163.5645        27491.422
              -10              -18                7       -29707.408        17015.598        1182.7108       -1510.6821        9410.2598        28942.168
               -9              -18                7       -29763.254        20417.303        1168.4619       -784.93604        9577.0391        30246.902
               -8              -18                7       -29643.506        25614.889        1262.0553       -1709.6516        9796.2109        29450.809
               -7              -18                7        -29939.07        31271.787        1214.6516        -2266.708        9398.8877        29141.631
               -6              -18                7       -30184.223         36517.43        1152.5638       -2623.1587        9010.7373        28439.582
               -5              -18                7       -30378.949        41351.816        1075.7915       -2779.0022        8631.7529        27344.654
               -4              -18                7       -30523.262        45774.945        984.33521       -2734.2395        8261.9365        25856.854
               -3              -18                7       -30617.152        49786.824        878.19403       -2488.8684        7901.2891        23976.178
               -2              -18                7       -30660.627        53387.445        757.36932       -2042.8918        7549.8091        21702.627
               -1              -18                7        -30719.35        55962.082        633.57874       -610.34692        7158.0186         18453.58
                0              -18                7       -30392.092        54696.039        443.66046        1645.0725        6603.6895        15061.799
                1              -18                7       -29426.324        49725.559        463.55884         1438.229        6083.5581        12423.167
                2              -18                7       -28514.023         45055.43        488.23474        1468.8149        5603.7935        9873.3018
                3              -18                7       -27617.766        40207.434        491.69269        1634.3318        5111.0049        7511.1909
                4              -18                7       -26737.561        35181.574        473.93219        1934.7783        4605.1919         5336.832
                5              -18                7       -25873.398        29977.842        434.95306        2370.1548        4086.3557        3350.2227
                6              -18                7       -25025.279        24596.242        374.75549          2940.46        3554.4944        1551.3668
                7              -18                7       -24193.215        19036.773        293.33972        3645.6958        3009.6089       -59.739334
                8              -18                7       -23239.559        12989.992        242.10568        3646.3735         2395.656       -1399.7874
                9              -18                7       -22087.328        7473.0244        278.55554        2661.6228        1229.9904       -1404.9871
               10              -18                7       -21126.195        2881.1045        235.74124        2871.7903       -132.65674       -899.38367
               11              -18                7       -20238.383       -1531.4746        240.80043        2957.8118       -1528.6809        -225.2041
               12              -18                7       -19409.857       -5795.9277        304.26901        2931.4648       -2953.4771        645.26514
               13              -18                7       -18172.354       -10704.003         777.0224        3172.8406       -4244.9932        2528.4377
               14              -18                7        -17185.24       -14474.845        893.90881        2938.1204       -5160.7207        4068.7275
               15              -18                7       -16250.069       -17847.051        1045.4799        2634.8982       -6072.9238        5732.1509
               16              -18                7       -15366.715       -20821.021        1231.9869        2263.4097       -6981.8291        7518.9707
               17              -18                7       -14535.172       -23396.748        1453.4296        1823.6547       -7887.4346        9429.1855
               18              -18                7       -13755.445        -25574.24        1709.8081        1315.6329       -8789.7422        11462.797
              -18              -17                7       -30673.348       -4861.2974        4384.7793       -3982.9648        5304.4629        15379.744
              -17              -17                7       -30557.855       -4131.3647        4119.6636       -5100.6118        5967.1694        17541.045
              -16              -17                7       -30420.035       -2975.8816        3940.7134       -5944.8374        6556.1143        19627.109
              -15              -17                7       -30259.885       -1394.8481         3847.929       -6515.6431        7071.2974        21637.941
              -14              -17                7        -29977.34        1216.9792        3616.7322       -6921.5815        7508.1289        23922.783
              -13              -17                7       -29650.564        4954.2769        3264.1167       -7216.5264        7865.6753        26593.789
              -12              -17                7       -29394.869        9299.3984        2998.6733       -7319.3271        8147.8013        29370.482
              -11              -17                7       -29450.727        12894.073        2907.1445       -7243.1128        8465.3652        31332.832
              -10              -17                7       -29545.832        16363.811        2855.6973       -6935.5767        8732.6504        32933.316
               -9              -17                7       -29605.855        20022.344        2813.3816       -6388.3018        8920.0205        34387.785
               -8              -17                7       -29190.783        25689.191         3410.062       -9150.0635        9508.2939        32893.141
               -7              -17                7       -29161.139        31996.586        3827.7478       -10693.156        9741.8955        31530.748
               -6              -17                7       -29472.969        37736.746         3824.991       -10566.483        9296.9834        30868.633
               -5              -17                7       -29734.379         43065.66        3807.5493       -10239.201        8861.2422        29813.639
               -4              -17                7       -29945.367         47983.32        3775.4253       -9711.3154         8434.667        28365.773
               -3              -17                7       -30105.938        52489.723        3728.6145       -8982.8213        8017.2598        26525.031
               -2              -17                7       -30541.859         55929.27        3555.9561       -5832.0728         7118.645        23575.699
