           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -68.787888        -1322.764       -7870.3887       -62100.746       -8711.1787        128.87134
              -17              -18                7       -312.68469       -2643.0608       -8134.2803       -65410.117       -8752.1699         1844.319
              -16              -18                7       -641.11542       -3698.9258       -8427.1494       -68480.508       -8783.5635        3406.4199
              -15              -18                7       -1054.0801       -4490.3584       -8748.9941       -71311.922       -8805.3604        4815.1719
              -14              -18                7       -1551.5787       -5017.3594       -9099.8154       -73904.336       -8817.5586        6070.5786
              -13              -18                7       -2142.2722        -4521.124       -9430.5459       -75641.656       -8744.6865        7558.6099
              -12              -18                7       -2772.3186       -3482.8838       -9639.5684       -76404.578       -8597.7754        8374.7549
              -11              -18                7       -3422.8342       -2920.9512       -9798.4004       -76805.219        -8454.168         8063.771
              -10              -18                7       -4104.5767        -2326.854       -9975.2598       -77069.141       -8312.8281        7488.0688
               -9              -18                7       -4817.5459        -1700.593       -10170.145        -77196.32       -8173.7544        6647.6484
               -8              -18                7       -5842.0669       -629.16241       -9681.5771       -75955.961       -7864.2139        4870.5386
               -7              -18                7       -7134.4995        444.14795       -8931.4609       -71566.594        -7421.998        3358.8462
               -6              -18                7       -8323.2695        1608.9462       -8045.7705       -65660.055       -6815.8447        2245.0405
               -5              -18                7        -9408.377         2865.231       -7024.5083       -58236.336       -6045.7534        1529.1216
               -4              -18                7        -10389.82        4213.0029       -5867.6724       -49295.434       -5111.7256        1211.0884
               -3              -18                7       -11267.602        5652.2622       -4575.2646       -38837.344       -4013.7603        1290.9423
               -2              -18                7       -12041.721        7183.0088       -3147.2834        -26862.07       -2751.8572         1768.682
               -1              -18                7        -12687.27        7783.6748        -1738.595       -13190.736       -1431.0171         713.1394
                0              -18                7       -12720.325        6596.7749        -145.9357        2410.0688       -101.51072        -1807.988
                1              -18                7       -12284.905        2184.4907        1653.6406        15234.879        1273.8776       -1012.9326
                2              -18                7       -11725.176       -437.09668        3222.7422        26903.127        2551.0823       -685.49854
                3              -18                7       -11050.628       -2442.6294        4665.0161        37946.688        3713.6914       -789.80713
                4              -18                7       -10261.263        -3832.106        5980.4604        48365.559        4761.7046       -1325.8577
                5              -18                7       -9357.0781       -4605.5303        7169.0776        58159.758         5695.124       -2293.6504
                6              -18                7       -8338.0742       -4762.9023        8230.8643        67329.258        6513.9463       -3693.1826
                7              -18                7       -7204.2524       -4304.2168        9165.8252        75874.086        7218.1748       -5524.4595
                8              -18                7       -6047.9766       -4309.6709        9902.3223        81476.078        7796.3408       -7125.3877
                9              -18                7       -5201.0303       -5307.6724        9986.0322        79905.023          8108.73       -7413.9648
               10              -18                7       -4418.1362       -5360.9263        9874.5781        79254.891        8308.8906       -8327.4268
               11              -18                7       -3670.0237        -5446.417        9774.3418        78637.953        8491.7832       -9122.8584
               12              -18                7        -2956.978       -5580.5142        9680.2705        78037.773        8656.7637       -9733.8955
               13              -18                7       -2286.7942       -5960.7212        9420.8701         76865.68        8788.3564       -8167.6162
               14              -18                7       -1649.8209       -4916.8398        9082.3691        73602.422        8785.6621       -7249.6426
               15              -18                7       -1112.6057       -3853.7805        8751.8242        70394.875         8779.125       -6073.0293
               16              -18                7       -675.16864       -2772.2222        8429.2793        67244.297        8768.8242       -4637.3291
               17              -18                7       -337.51004        -1672.165        8114.7378         64150.68        8754.7549        -2942.541
               18              -18                7        -99.62973       -553.60901        7808.1958        61114.023        8736.9219       -988.66577
              -18              -17                7       -57.780468       -2217.6646       -7224.8418       -60962.246        -8540.166        5367.0981
              -17              -17                7       -321.41644       -4049.1257       -7461.8853       -64354.102        -8575.832        7033.1978
              -16              -17                7        -669.5863       -5616.1553       -7727.9063       -67506.969       -8601.8994        8545.9473
              -15              -17                7       -1102.2899       -6918.7524       -8022.9019       -70420.852       -8618.3711        9905.3525
              -14              -17                7       -1641.7961       -7425.1123       -8315.5498       -72467.031       -8548.0195        11518.265
              -13              -17                7       -2247.0093       -6750.2056       -8579.5957       -73821.344       -8397.3809        13702.483
              -12              -17                7        -2884.759       -5253.2319       -8835.0654       -75108.422       -8238.4023         16190.57
              -11              -17                7       -3532.1123       -4240.7832       -8979.0352       -75649.906       -8078.2549        16768.328
              -10              -17                7       -4204.7954       -3457.6799       -9111.1797       -75883.414       -7921.1553        16558.004
               -9              -17                7       -4908.7046       -2642.4121       -9261.3516       -75980.195       -7766.3223        16082.961
               -8              -17                7       -5846.5313       -933.28839        -8636.166       -77501.758       -7358.8872        15501.734
               -7              -17                7       -6875.5488        2679.6545       -7882.2993       -76194.672       -6832.3584        14870.823
               -6              -17                7       -7971.6494        5665.8965       -7023.5645       -70004.703       -6213.6899        13716.604
               -5              -17                7       -8964.0879         8743.627       -6029.2559        -62297.57       -5431.0835         12960.27
               -4              -17                7       -9852.8633        11912.845        -4899.376       -53073.262         -4484.54        12601.826
               -3              -17                7       -10637.976        15173.549       -3633.9224       -42331.758       -3374.0588        12641.266
               -2              -17                7       -11293.563        16918.469       -2624.5063       -28655.789       -2360.0095        9060.2793
               -1              -17                7       -11804.456        17780.059       -1528.8877       -13417.156       -1273.7118        2909.0601
                0              -17                7       -11964.677        19197.379       -379.44022        3870.8831       -330.19595       -5882.4639
                1              -17                7       -11590.452        14329.371        1288.2738        16924.291        1030.9137       -6394.2695
                2              -17                7        -11093.36        10610.856        2789.8452         29133.66        2280.8567       -7254.6152
                3              -17                7       -10481.449        7508.3955        4164.5874        40718.344        3416.2041       -8546.7031
                4              -17                7       -9754.7207        5021.9849         5412.502         51678.34        4436.9565        -10270.53
