           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -16539.533        1697.7689       -17029.158        1712.4408       -1103.6724        16020.988
              -17              -18                7        -16635.76        3531.8472       -15988.965        6157.7568       -1379.9404        13918.947
              -16              -18                7       -16874.074        5152.0811       -14731.709        10355.622        -1584.665        11908.996
              -15              -18                7       -17254.473        6558.4688       -13257.394        14306.038       -1717.8458        9991.1309
              -14              -18                7       -17776.957        7751.0117       -11566.014        18009.006       -1779.4832        8165.3516
              -13              -18                7       -18195.109        8016.5308       -9964.7705        21033.637       -1786.7527         6299.353
              -12              -18                7       -18526.963        7829.0234       -8516.0576        23337.422       -1709.8391        4903.8228
              -11              -18                7       -18979.121        7924.1836       -6931.7061        25348.779       -1519.2427        4144.5884
              -10              -18                7       -19488.781        7914.3008       -5255.8682        27202.229       -1255.1135        3522.3047
               -9              -18                7       -20055.941        7799.3765       -3488.5444        28897.768       -917.45117        3036.9717
               -8              -18                7       -20081.572        6652.6709       -1080.8291        32220.959         -781.633        2071.2495
               -7              -18                7       -19874.559        4226.0166        1821.8064        33229.664       -218.54712        688.72021
               -6              -18                7       -19387.482         1837.382        4999.0137        33639.875        263.02979       -627.41895
               -5              -18                7       -18620.342       -513.23297         8450.792        33451.586        663.09808       -1877.1669
               -4              -18                7       -17573.137       -2825.8276        12177.139        32664.797        981.65735       -3060.5261
               -3              -18                7        -16245.87       -5100.4043        16178.058        31279.514        1218.7085       -4177.4932
               -2              -18                7       -14638.541       -7336.9619        20453.549        29295.734        1374.2507       -5228.0713
               -1              -18                7        -12877.37        -9429.832        24767.365        26866.824        1341.8877       -5464.8506
                0              -18                7       -11184.955       -13261.912        27178.129        23005.334         1137.166       -5420.0132
                1              -18                7       -9396.7656       -14467.391        28760.453        19350.182        862.71533       -5663.3213
                2              -18                7        -7416.604       -15926.203        30090.688        16411.695        272.22778       -5759.2827
                3              -18                7       -5363.2959       -17409.342        31194.898        13431.342       -543.62488       -5566.8916
                4              -18                7       -3236.8413       -18916.807        32073.094        10409.126       -1584.8416       -5086.1514
                5              -18                7       -1037.2365         -20448.6        32725.273         7345.041       -2851.4253       -4317.0576
                6              -18                7         1235.514       -22004.717        33151.434        4239.0942       -4343.3716       -3259.6123
                7              -18                7        3581.4146       -23585.168        33351.578        1091.2803       -6060.6846       -1913.8152
                8              -18                7        5637.5713        -24513.73        33205.496        -2503.781       -7537.6577       -289.73523
                9              -18                7        6237.9375        -23928.99        31316.982       -5389.5337       -8123.3398        -16.79248
               10              -18                7        6598.5781       -23822.635        28803.686       -6954.8818       -8984.8652       -356.85797
               11              -18                7         6864.126        -23705.68        26331.336       -8389.5322       -9750.8418       -625.85419
               12              -18                7        7006.3203       -23550.059        23877.273       -9711.9629       -10415.026       -811.54407
               13              -18                7        6079.9614       -22516.545        20680.732       -11519.962       -10797.779       -582.00568
               14              -18                7        5562.3164       -21574.234        16856.813       -13117.488       -11431.369       -587.08508
               15              -18                7        4774.5508       -20583.828        13041.948        -14500.45       -11855.615       -574.68787
               16              -18                7        3716.2742       -19545.287        9236.5107       -15668.881       -12070.285       -544.67682
               17              -18                7        2387.4873       -18458.607         5440.499       -16622.775       -12075.381       -497.05157
               18              -18                7        788.19025       -17323.791        1653.9138       -17362.139       -11870.898       -431.81238
              -18              -17                7       -15740.571        6008.2285       -17007.035        3553.8127       -1376.5951        13711.912
              -17              -17                7        -15811.18        7983.1538        -15951.83        8121.9023       -1631.3651        11640.282
              -16              -17                7       -16023.872        9744.2344       -14679.561         12442.54       -1814.5916        9660.7393
              -15              -17                7       -16378.649        11291.471        -13190.23         16515.73       -1926.2747        7773.2832
              -14              -17                7       -16732.551        11976.027       -11706.537        19828.469       -1977.0298        5828.7261
              -13              -17                7       -17009.096        11703.135       -10378.906        22520.412       -2000.0679        3635.9829
              -12              -17                7       -17313.412        11029.861       -9053.4941        25100.014       -1996.3066        1269.4951
              -11              -17                7       -17697.887        10839.716       -7579.4111        27234.746       -1891.3314       -12.517578
              -10              -17                7       -18150.551        10746.229       -5983.8999        29128.826       -1698.1117       -858.88501
               -9              -17                7       -18660.715        10547.701       -4296.9023        30864.996       -1431.3589       -1568.3018
               -8              -17                7       -18355.828        9721.4434       -2079.5295         36298.82       -1770.7992       -3185.5957
               -7              -17                7       -17761.566        7678.3696        431.10245         39833.57       -2044.0493        -5627.189
               -6              -17                7       -17173.605        4703.7773        3455.5371        40380.898       -1836.2498       -7614.1143
               -5              -17                7        -16305.58        1767.2028        6754.5444        40329.738       -1709.9589       -9534.6494
               -4              -17                7       -15157.492         -1131.35         10328.12        39680.078       -1665.1772       -11388.794
               -3              -17                7       -13729.342       -3991.8853         14176.27        38431.922       -1701.9036       -13176.549
               -2              -17                7       -12478.316       -6993.1543        17439.617        35646.328       -1454.0928       -13529.729
               -1              -17                7       -11092.293       -9996.4375        20531.275         32239.67       -1516.0437       -12724.466
                0              -17                7       -9720.4004       -15909.155        22555.297        26813.346       -2339.7617       -11594.528
                1              -17                7       -8116.5098       -17335.941        24232.584        23107.791       -2620.5139       -11338.424
                2              -17                7       -6380.3223       -18863.111        25666.938        19800.707       -3204.6401       -10918.975
                3              -17                7       -4570.9873       -20414.607        26875.281        16451.756       -4014.1323       -10211.173
                4              -17                7       -2688.5054       -21990.428        27857.604        13060.941       -5048.9873       -9215.0186
                5              -17                7       -732.87439       -23590.576        28613.906        9628.2617       -6309.2085       -7930.5151
                6              -17                7        1295.9033       -25215.055        29144.191        6153.7168       -7794.7939       -6357.6582
                7              -17                7        3397.8306       -26863.859        29448.463        2637.3047       -9505.7461       -4496.4487
                8              -17                7        4102.1587       -25711.889        29306.633       -2049.0066       -9563.1914       -1996.3372
                9              -17                7        4677.7544       -24474.086        28323.545       -5993.6641       -9681.8887       -751.19543
               10              -17                7        4962.2153       -24216.563        25935.203       -7505.7432       -10413.604       -987.22412
               11              -17                7        5151.5835       -23948.443        23587.809        -8887.124        -11049.77       -1152.1833
               12              -17                7        4467.6597       -22916.836        20748.221       -10577.934        -11402.42       -973.76917
               13              -17                7        3400.3411       -21767.381        17735.775       -12274.284       -11643.204       -750.66833
               14              -17                7        2131.5564       -20694.986        14673.323       -13870.329       -11821.935       -560.54712
               15              -17                7        1209.1501       -19699.287        11003.815       -15267.475       -12196.844       -524.43542
               16              -17                7        82.188721       -18661.813        7277.2178       -16444.695       -12399.145       -487.08868
               17              -17                7       -1315.2832       -17576.203        3560.0491       -17407.385       -12391.869       -432.12787
               18              -17                7       -2983.2656       -16442.453       -147.69434       -18155.539       -12175.018       -359.55295
              -18              -16                7       -14643.151        10147.684       -17128.486        5217.2031       -1592.9928        11588.513
              -17              -16                7       -14688.139        12263.458       -16058.267        9908.0674       -1826.2651         9547.293
              -16              -16                7       -14875.211        14165.386       -14770.984        14351.478       -1987.9932        7598.1587
              -15              -16                7       -15164.276        15268.625       -13405.318        17952.787       -2082.2708        5575.1426
              -14              -16                7       -15471.289        15470.722       -12118.357        20854.199       -2142.7688        3287.6558
              -13              -16                7        -15806.07        15272.431       -10833.615        23643.266       -2176.4673        826.42554
              -12              -16                7       -16168.622        14673.764       -9551.0918         26319.99        -2183.366       -1808.5525
              -11              -16                7       -16557.779         13707.72       -8264.9648        28869.141       -2161.8767       -4563.2476
              -10              -16                7       -16953.445        13530.627       -6749.7803         30803.85       -2039.5664       -5633.6987
               -9              -16                7       -17345.555         13225.61       -5107.3999         33004.75       -1886.6245       -6619.8398
               -8              -16                7        -16859.66        12405.871       -3089.0227        39311.164       -2390.9082       -8885.6748
               -7              -16                7       -15795.564        11134.907       -1087.4336        45790.699        -3402.575       -12677.875
               -6              -16                7       -14825.648        8233.8027        1524.3403        48355.402       -3900.0518       -16035.972
               -5              -16                7        -13856.74        4711.2725        4670.5742        48441.363       -4047.5383       -18627.293
               -4              -16                7       -12825.142        637.59692         7747.251        46989.926       -4080.3071       -20903.445
               -3              -16                7       -11873.014       -3555.5322        10534.426        43669.324       -3884.6675       -22055.527
               -2              -16                7       -10809.416       -7064.1582        13336.178         39403.23       -3638.1118       -22075.492
               -1              -16                7       -9411.0654       -11068.813        15759.811        35539.656        -4035.311       -20634.748
                0              -16                7       -7918.2217       -16551.447        17400.268        30132.689       -5202.9351       -18629.094
                1              -16                7       -6644.9365       -20085.955        19239.107        25682.916       -5965.3975       -17596.158
                2              -16                7       -5152.7207        -21681.48         20777.59        22007.232       -6543.1641       -16661.297
                3              -16                7       -3587.3589       -23301.336        22090.055        18289.686       -7346.2949       -15438.084
                4              -16                7       -1948.8486        -24945.52        23176.502        14530.272         -8374.79       -13926.518
                5              -16                7       -237.19141       -26614.023        24036.928        10728.994       -9628.6494       -12126.602
                6              -16                7        1547.6135       -28306.857        24671.342         6885.853       -11107.874       -10038.334
                7              -16                7         2414.595       -28138.496        25173.537        2552.4277       -11628.976       -6769.4629
                8              -16                7        2768.0352       -26682.566        25348.477       -1988.6606       -11476.095       -3694.8438
                9              -16                7        3187.9092       -24998.238        25105.727       -6452.3545       -11296.825       -1565.8879
               10              -16                7        3425.4507       -24391.693        23094.855        -8318.626       -11781.269       -1452.0594
               11              -16                7        2998.7827       -23409.422        20571.125       -9912.6914        -12129.15       -1328.6587
               12              -16                7        1991.9712       -22066.967        17792.787       -11597.695       -12290.021       -1079.0161
               13              -16                7        783.69275       -20801.568        14964.443       -13182.395       -12388.838       -862.35339
               14              -16                7       -626.05103       -19613.227        12086.087       -14666.789         -12425.6       -678.66968
               15              -16                7       -2237.2629       -18501.945        9157.7188       -16050.879       -12400.307       -527.96521
               16              -16                7       -3564.3723        -17455.82        5651.3262       -17247.561       -12521.707       -464.27634
               17              -16                7       -5030.5298       -16371.277        2012.9998       -18219.041       -12502.062       -401.97974
