           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        192.50958       -616.69647         5500.605        11366.125        477.64346       -123.30659
              -17              -18                7        209.10556       -746.67877         6463.958        11942.477        283.84695       -25.541908
              -16              -18                7        225.78458       -858.39557        7358.5835         12436.98        115.42309        62.144222
              -15              -18                7        242.54665       -951.84674        8184.4829        12849.635       -27.628036        139.75179
              -14              -18                7        259.39169       -1027.0323        8941.6553        13180.438       -145.30658        207.28075
              -13              -18                7        151.83984       -1151.1129        9573.9727         13435.43       -294.69644         292.7348
              -12              -18                7        49.691273       -1240.4036        10048.684        13607.479       -407.64105        366.96271
              -11              -18                7        66.223267       -1199.4296        10436.512        13707.061       -425.03009        415.48016
              -10              -18                7        87.963379       -1115.2881        10788.122        13762.548       -413.21631        458.56699
               -9              -18                7         114.9116       -987.97888        11103.516         13773.94       -372.19968        496.22308
               -8              -18                7        55.450123       -1002.0058        11116.502        13223.426       -243.24303        384.41187
               -7              -18                7        31.112671       -855.66003        10732.372        12623.678       -97.435677        338.68951
               -6              -18                7       -22.797676       -768.74475        10186.396        11913.463        7.7968216        312.00275
               -5              -18                7       -106.28073       -741.25977        9478.5713        11092.779        72.454483         304.3515
               -4              -18                7       -219.33676       -773.20618        8608.9004        10161.627        96.537247         315.7359
               -3              -18                7       -361.96548       -864.58221        7577.3818        9120.0068        80.045486        346.15576
               -2              -18                7       -534.16724       -1015.3895        6384.0171        7967.9194        22.978598        395.61127
               -1              -18                7       -631.70837       -1357.3997        4991.9463        6755.9639        95.253983        394.91632
                0              -18                7       -443.96088       -1069.3246        3388.7837        5689.0986        282.45917        104.50224
                1              -18                7      -0.24414063       -664.60413        2031.9773        4774.4287        173.26404      -0.60009766
                2              -18                7        254.33588       -442.32996        777.25806        3939.6409        115.92731       -108.32642
                3              -18                7        438.32587        -295.4425       -417.81604        3226.9492        102.87891       -168.84589
                4              -18                7        551.72607       -223.94214       -1553.2443         2636.354        134.11911       -182.15848
                5              -18                7        594.53638        -227.8277       -2629.0286        2167.8545         209.6478       -148.26447
                6              -18                7        566.75702       -307.09921        -3645.166        1821.4515        329.46457       -67.163681
                7              -18                7        468.38754       -461.75797       -4601.6597        1597.1449        493.57007        61.144192
                8              -18                7        434.29666       -450.33441        -5255.564        1654.3639        616.27502        151.81364
                9              -18                7        498.07547       -289.10248       -5213.8442        2262.1184        650.01654        134.75529
               10              -18                7        420.95551        -452.1637       -5297.8369        2835.4941        788.75311        198.91315
               11              -18                7        359.26941       -593.24829       -5380.6084        3456.7266        899.81708        257.23907
