           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        20838.117       -2838.7065        461.55942        370.19202        18604.063       -3266.1138
              -17              -18                7        21636.258       -2726.1577        70.702759        384.46661        19677.188       -4222.1846
              -16              -18                7        22592.045       -2574.4138       -208.86896        226.63344        20712.955       -5013.2212
              -15              -18                7        23705.471       -2383.4775       -377.15564       -103.30687        21711.373       -5639.2227
              -14              -18                7        24976.541       -2153.3472       -434.15741       -605.35461         22672.43       -6100.1895
              -13              -18                7        26629.781       -1426.1316       -414.66351       -1199.6481        23660.836       -5984.0947
              -12              -18                7        28304.746       -109.25122       -394.16168        -1620.083         24580.07       -5410.9805
              -11              -18                7        29785.668        1290.1803       -333.32651         -1858.88        25329.256       -4869.0151
              -10              -18                7        31346.135         2709.335       -182.17319        -2010.309        26000.453       -4326.9307
               -9              -18                7        32986.137        4148.2124        59.298279       -2074.3696        26593.656        -3784.729
               -8              -18                7        35142.336        5673.7671       -180.32643       -1370.1843        26461.949       -4239.1636
               -7              -18                7        37537.457        8262.4395       -378.17047       -950.20068        26317.961       -3248.3074
               -6              -18                7        39747.949        10611.687       -518.80042       -647.87939        26002.965       -2416.3828
               -5              -18                7        41773.809        12721.504       -602.21558       -463.22058        25516.955       -1743.3894
               -4              -18                7        43615.043        14591.894       -628.41675       -396.22363        24859.932       -1229.3275
               -3              -18                7        45271.648        16222.857        -597.4032       -446.88779        24031.898       -874.19714
               -2              -18                7        46743.625        17614.395       -509.17575       -615.21442        23032.852       -677.99817
               -1              -18                7        47833.832        18962.152       -29.227295       -564.68518        21670.855       -557.72064
                0              -18                7        47433.434         19114.77         766.9386       -173.90527        20081.658        246.76566
                1              -18                7        45672.293        17591.711        696.20984        -275.6543         18775.57        715.40015
                2              -18                7        43991.977        16078.967         702.1958       -286.72388        17522.512        1132.8119
                3              -18                7         42239.75        14604.857        754.43951       -220.08704        16334.666        1611.4275
                4              -18                7        40415.609        13169.383        852.94116       -75.744995         15212.04        2151.2458
                5              -18                7        38519.551        11772.539        997.70068        146.30371        14154.626        2752.2693
                6              -18                7        36551.582        10414.329        1188.7173        446.05664        13162.432        3414.4963
                7              -18                7        34511.703         9094.749        1425.9924        823.51697        12235.452        4137.9268
                8              -18                7        32291.941        7753.1519        1397.7802        802.83081        11445.161        4753.4814
                9              -18                7        30431.238        7040.2114        1015.8667        361.41739        11466.766        5088.1523
               10              -18                7        29009.172        6598.5308        1063.5455        659.85052        11793.799         5547.627
               11              -18                7        27667.109        6154.8413        1066.1594        847.26953        12202.541        6071.6211
               12              -18                7        26389.234        5708.4961          1026.49        918.31934        12699.337         6672.916
               13              -18                7        24748.727        5332.6533        1037.2184        682.34784        13474.197        7705.6958
               14              -18                7        23360.619        5754.5762        1023.5718        413.18256        14078.319        7738.6172
               15              -18                7         22138.91        6189.4404        976.03632        131.68124        14765.192        7663.9375
               16              -18                7        21083.564        6636.8242        894.60602       -162.18594        15534.965        7482.2202
               17              -18                7        20194.578        7096.7256        779.28101       -468.41907        16387.633        7193.4653
               18              -18                7        19471.953         7569.145        630.06122       -787.01813        17323.203        6797.6724
