           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        837.73303       -2947.7688       -44794.758       -16445.941        961.18201        -2772.002
              -17              -18                7        604.68176       -3773.1257       -42579.367       -25077.748        846.55377       -1337.7844
              -16              -18                7        426.22302       -4479.6172       -40360.848       -34097.496        741.62585        49.447021
              -15              -18                7        302.35632       -5067.2422       -38139.191       -43505.176         646.3985        1389.6917
              -14              -18                7        233.08159       -5536.0005       -35914.406       -53300.805        560.87158        2682.9504
              -13              -18                7        23.120117       -5723.6543       -33738.344        -62388.25        436.30273         4532.793
              -12              -18                7       -70.892914       -5616.0498       -31620.883       -70189.984         285.8446        6058.6519
              -11              -18                7        26.552399       -5344.9209       -29517.129       -77684.641         155.7021        6552.6924
              -10              -18                7        137.00626       -4976.9956       -27414.273        -85224.68        40.469284        6755.0605
               -9              -18                7        260.46863       -4512.2754        -25312.32       -92810.109       -59.853821        6665.7588
               -8              -18                7        467.06894       -4618.2026       -22936.666        -102777.8       -76.039375        6164.2285
               -7              -18                7        448.03299       -2097.3318       -20508.828       -111655.58       -108.29001        5809.2363
               -6              -18                7        450.01477       -361.16406       -18045.393       -119826.24       -132.52434        5593.0498
               -5              -18                7        473.01422          590.297       -15546.357       -127289.76       -148.74236        5515.6685
               -4              -18                7        517.03162         757.0542       -13011.726       -134046.16       -156.94409        5577.0923
               -3              -18                7        582.06647        139.10669       -10441.493       -140095.41       -157.12953        5777.3193
               -2              -18                7        668.11914       -1263.5443       -7835.6655       -145437.55       -149.29866         6116.353
               -1              -18                7        730.25531       -2512.0322       -5146.4131        -150555.2       -215.61594        6739.0596
                0              -18                7        644.66425        918.43835       -2399.1526        -150814.5       -250.22704        6578.2578
                1              -18                7        518.07874        1087.8192        250.87671       -147367.23       -191.65541        5908.7598
                2              -18                7        462.43091        1255.0789        2851.6257       -144210.48       -139.89661        5566.4204
                3              -18                7        411.04285        1645.4232        5434.0278       -140396.97       -110.58952        5153.5723
                4              -18                7        363.91483        2258.8521        7998.0796       -135926.69       -103.73428        4670.2124
                5              -18                7        321.04645        3095.3657        10543.786       -130799.63       -119.33068        4116.3403
                6              -18                7        282.43771        4154.9624         13071.14       -125015.84       -157.37868        3491.9556
                7              -18                7        248.08902        5437.6455        15580.151       -118575.27       -217.87857        2797.0605
                8              -18                7        163.52701        6381.4692        17985.605       -110238.55       -288.70654        1530.7112
                9              -18                7       -11.970558        6008.8809        20146.875        -100604.8       -338.91833        1813.3611
               10              -18                7       -130.69504        6124.6489        22364.129       -93118.039       -406.73999        3494.3376
               11              -18                7        -227.4606           6262.5        24594.539       -85837.516       -492.52795        4855.8618
               12              -18                7        -290.9971        6417.3887        26840.391       -78729.047       -594.27393        5818.8452
               13              -18                7        79.556564        6404.7354        29169.865       -70610.328       -646.29114        4069.2705
               14              -18                7        143.90015        5758.8843        31458.664       -60717.727       -695.05817        3423.3862
               15              -18                7        253.46326        5064.2969        33770.828       -51170.023       -753.31604        2459.5229
               16              -18                7        408.47827         4321.333        36106.391       -41968.402       -821.07385        1176.9253
               17              -18                7         608.9447        3529.9929        38465.348       -33112.867       -898.33105       -424.40594
               18              -18                7        854.86316        2690.2766        40847.703       -24603.406       -985.08813       -2344.4717
              -18              -17                7        2904.3411       -8258.5732       -44583.234       -15874.631        1504.5582       -1342.0284
              -17              -17                7         2590.698       -9221.1719       -42361.531       -24568.619        1380.3446        116.35876
              -16              -17                7        2331.6467       -10064.906       -40136.695       -33650.551        1265.8314        1527.7596
              -15              -17                7         2127.188       -10789.771        -37908.73       -43120.426        1161.0187        2892.1746
              -14              -17                7        1773.1478       -11226.583        -35766.18       -51867.754         1012.358        4817.3477
              -13              -17                7        1335.4221        -11465.32       -33697.926       -59764.258        825.68207        7491.5308
              -12              -17                7        1019.6388       -11687.587       -31620.316       -67774.133        651.29224        10424.463
              -11              -17                7        1039.0913       -11608.868       -29534.521       -75215.781        499.44672        11781.162
              -10              -17                7        1139.0178       -11366.858       -27448.871        -82530.57        364.93655        12420.707
               -9              -17                7        1251.9532        -11028.05       -25364.121       -89890.758        245.33612        12768.583
               -8              -17                7        1601.1899       -13295.159       -22962.945       -102009.13        266.03876        13731.266
               -7              -17                7        1858.4023        -13460.56       -20538.455       -113596.74        269.24164        15567.376
               -6              -17                7        1899.7001        -11161.46       -18073.834        -122291.9        214.03583         16749.43
               -5              -17                7        1962.0151       -9647.0635       -15573.617       -130279.95        166.84631        18070.291
               -4              -17                7        2045.3488        -8917.376         -13037.8       -137560.86        127.67316        19529.963
               -3              -17                7        2149.6995       -8972.3877       -10466.387       -144134.64        96.516243        21128.434
               -2              -17                7        2159.9028       -7292.5771       -7809.4521       -148841.05       -141.73987        23231.791
               -1              -17                7         2091.811       -4763.9854       -5038.3203       -152368.42       -364.83655        24293.787
                0              -17                7        1992.6809        3230.4375       -2324.2549       -152838.33       -647.64777        24307.301
                1              -17                7        1854.7444        4075.8513        322.59283       -149608.59       -604.09998        23085.125
                2              -17                7        1758.4075        5021.8291        2942.4111       -146355.25       -577.60059        22082.688
                3              -17                7        1666.3302        6190.8901        5543.8809       -142445.16       -573.55298         21009.73
                4              -17                7        1578.5127        7583.0347         8127.002       -137878.27       -591.95703        19866.262
                5              -17                7        1494.9551        9198.2646        10691.774       -132654.64       -632.81281        18652.285
                6              -17                7        1415.6571        11036.578          13238.2       -126774.24       -696.12018        17367.793
                7              -17                7        1340.6193        13097.979        15766.279       -120237.08       -781.87946         16012.79
                8              -17                7        1054.7612        12824.898        17922.635          -108770       -797.35339        11325.551
                9              -17                7        849.74237        11822.084        20012.277       -97555.266       -834.58374        8869.9316
               10              -17                7        738.50696        11815.327        22218.094       -90336.797       -911.57355        10065.364
               11              -17                7        649.23096        11830.654        24437.063       -83324.563       -1006.5299        10941.347
               12              -17                7        871.16724        11734.684        26700.885       -75683.719       -1071.4177        9419.9668
               13              -17                7        1266.7289        11583.086        28978.537        -67859.82       -1138.1725        7376.0137
               14              -17                7        1773.1909        11403.924        31261.393       -60039.242       -1218.2108        5357.6265
               15              -17                7        2003.4753        10644.751         33572.32       -50653.262         -1288.23        4268.7773
               16              -17                7        2238.4534        9775.3145        35908.324       -41417.078       -1365.2874        2981.8042
               17              -17                7        2518.8831        8857.5039        38267.727       -32526.975       -1451.8442        1376.0967
               18              -17                7        2844.7644        7891.3164        40650.523       -23982.953       -1547.9006       -548.34473
              -18              -16                7        4854.3604       -13088.355       -44148.207       -15443.603        2060.2139       -149.58875
              -17              -16                7         4460.125       -14188.197       -41920.188       -24199.781        1926.4146        1332.9692
              -16              -16                7        4120.4814        -15169.17       -39689.043       -33343.898        1802.3158        2768.5391
              -15              -16                7        3622.4158       -15855.178       -37579.801       -41751.195        1629.5914        4769.0063
              -14              -16                7        3031.2471       -16335.664       -35579.391       -49288.461         1414.098        7525.4531
              -13              -16                7        2562.0205       -16799.678       -33569.629       -56939.086        1210.8907        10540.646
              -12              -16                7        2214.7363       -17247.227       -31550.508        -64703.07        1019.9698        13814.589
              -11              -16                7        1997.0739       -17663.217       -29520.928       -72553.703        841.68085        17272.307
              -10              -16                7        2086.4731       -17547.123        -27452.48        -79643.25        687.89337        18349.031
               -9              -16                7        2205.1958       -17595.867        -25355.67       -87278.281        561.99323         19200.24
               -8              -16                7        2560.3386       -20438.809       -22983.742       -100700.78        591.09143        21667.488
               -7              -16                7        3049.8113       -23865.846       -20623.078       -115865.45        662.82507         26166.27
               -6              -16                7        3296.7961       -23289.461       -18190.434        -127346.2        638.86926        29838.379
               -5              -16                7        3398.4277       -21212.135       -15689.035       -135858.75        560.70825        32557.488
               -4              -16                7        3520.7744       -18435.936       -13136.999        -142505.7        359.59506        36258.355
               -3              -16                7        3556.0027       -14610.574       -10496.721       -146617.88        35.058285        39944.145
               -2              -16                7        3466.6401       -11256.563       -7771.6709       -149243.83       -267.99527        42331.617
               -1              -16                7        3385.0007       -6247.1978       -4978.1147       -151290.78       -492.24609        42567.273
                0              -16                7        3268.6919        1746.4622       -2316.6099       -151368.88       -934.42944        42968.188
                1              -16                7        3128.9453        7181.7964        397.74597       -150259.66       -1081.1716        42333.438
                2              -16                7        2991.9192        8906.4912        3036.6333        -146909.7       -1079.9316        40670.887
                3              -16                7        2859.1528         10854.27        5657.1719       -142903.02       -1101.1436        38937.832
                4              -16                7        2730.6462        13025.133        8259.3623       -138239.56        -1144.807        37134.258
                5              -16                7        2606.3994        15419.078        10843.205       -132919.31       -1210.9221        35260.172
                6              -16                7        2486.4126        18036.109        13408.698       -126942.33       -1299.4891        33315.582
                7              -16                7        2204.0935        19351.439        15733.763       -117972.63        -1318.245        27775.846
                8              -16                7        1893.6135        18979.094        17853.293       -106876.64       -1305.1753        21348.129
                9              -16                7        1667.4844        17582.875        19884.631       -95001.891       -1314.3549        16383.037
               10              -16                7        1554.6414        17195.307        22049.875           -87311       -1392.5774        16394.549
               11              -16                7        1644.6497        17008.488        24260.963       -80088.094         -1467.91        15232.696
               12              -16                7        1954.3176        16745.508        26481.596       -72555.711       -1536.1189        12868.796
               13              -16                7        2374.8867        16454.963        28707.426       -65026.648       -1617.6118        10530.464
               14              -16                7        2906.3569        16136.855        30938.459       -57500.898       -1712.3877        8217.6973
               15              -16                7        3548.7288        15791.188        33174.695       -49978.465       -1820.4473        5930.4971
               16              -16                7        3947.7646        14920.604        35493.234       -41092.836       -1913.6332        4413.2852
               17              -16                7        4308.1567         13876.32        37853.082        -32168.17       -2009.4896        2803.2021
               18              -16                7         4714.002        12783.662         40236.32       -23589.582       -2114.8457        874.38477
              -18              -15                7        6687.7896       -17437.109       -43489.664        -15152.86        2628.1475        805.31799
              -17              -15                7        6212.9624       -18674.191       -41255.336       -23971.225        2484.7629        2312.0449
              -16              -15                7        5570.9243       -19609.439       -39179.191        -32038.58        2288.0032        4387.7729
              -15              -15                7         4826.313       -20331.674       -37246.633       -39216.609        2043.6921        7226.4824
              -14              -15                7         4203.644       -21037.441       -35304.719           -46508        1811.6676        10323.938
              -13              -15                7         3702.917       -21726.736       -33353.445       -53912.746        1591.9291        13680.141
              -12              -15                7        3324.1316       -22399.564       -31392.818       -61430.848        1384.4768         17295.09
              -11              -15                7        3067.2905       -23055.922       -29422.842        -69062.32        1189.3109        21168.795
              -10              -15                7        2979.3721       -23517.787       -27425.098       -76562.711        1009.3397        24540.031
               -9              -15                7        3113.1118       -24175.561       -25305.988       -85062.414        889.63916        26156.494
               -8              -15                7        3464.0718       -27449.672       -22982.881       -99551.414        920.31079        30139.768
               -7              -15                7        3949.3618       -31307.881       -20671.035       -115782.54        993.61792        36154.578
               -6              -15                7         4568.981        -35750.18       -18370.453       -133755.84        1109.5597        44200.906
               -5              -15                7        4837.1772        -30362.73       -15858.629       -139893.27        715.66644        51483.195
               -4              -15                7        4902.1748        -24622.85       -13237.684       -143489.44        326.35657        56652.164
               -3              -15                7        4842.5845       -19354.332       -10531.965       -145599.42       -41.470215        60522.848
               -2              -15                7        4658.4014       -14557.165       -7741.4751        -146223.2       -387.81393        63095.207
               -1              -15                7        4595.4253       -7505.5269       -4932.2056          -148668       -633.02197        62195.969
                0              -15                7        4485.6714        536.30786       -2300.4016       -148900.55       -1224.0461        63778.512
                1              -15                7        4283.1548        10227.687        472.72073       -148901.13       -1576.1323        62243.195
                2              -15                7        4162.9663        12909.063         3134.291       -145873.86         -1646.89        61331.047
                3              -15                7        3989.5107        15635.557        5773.8979       -141770.56       -1693.3612        58937.875
                4              -15                7        3820.3149        18585.137        8395.1582        -137010.5       -1762.2842        56474.199
                5              -15                7        3655.3792        21757.805        10998.069       -131593.69       -1853.6589        53940.016
                6              -15                7        3396.2439        24462.369        13475.141        -124587.8       -1903.5503        48792.684
                7              -15                7        2995.9875        25165.139        15670.454       -114962.49       -1846.7358         39464.23
                8              -15                7        2680.0825        24844.035        17777.574       -104558.46       -1812.1707        31598.426
                9              -15                7        2448.5281        23499.063        19796.504       -93375.656       -1799.8552        25195.238
               10              -15                7        2400.0039        22226.152        21850.102       -83823.508       -1835.7681        21507.453
