           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -16878.07       -2778.0076       -17582.285        -3042.751       -1141.5483       -83102.703
              -17              -18                7       -17385.367       -2643.8569       -16879.406        284.48364        1756.0349       -84124.609
              -16              -18                7       -18043.145       -2677.7949       -15924.621        3673.1248        4728.4316       -85197.359
              -15              -18                7         -18851.4       -2879.8213       -14717.931        7123.1699        7775.6406       -86320.938
              -14              -18                7       -19810.137        -3249.937       -13259.333        10634.623        10897.663       -87495.352
              -13              -18                7       -20343.953       -4464.5293       -11286.079        13394.404        13761.871        -89154.82
              -12              -18                7       -20913.805       -6216.7422       -9268.8564        15630.388        16367.535       -90515.578
              -11              -18                7        -21995.41       -7789.6553       -7472.6968        17947.746         19088.76       -91051.352
              -10              -18                7       -23223.213       -9395.3828       -5640.1543          20130.1        21948.553       -91415.273
               -9              -18                7       -24597.201       -11033.925        -3771.228        22177.441        24946.914       -91607.352
               -8              -18                7        -25904.34       -13425.469       -1458.5575        26153.148        28766.195       -89489.961
               -7              -18                7       -27826.182       -18123.652        2365.7183        29616.131        33624.184       -88951.703
               -6              -18                7       -29187.537       -22289.502        6347.8779        32148.598         38433.25       -87994.492
               -5              -18                7       -29988.398       -25923.014        10487.918        33750.531        43193.383       -86618.344
               -4              -18                7       -30228.768       -29024.193        14785.836        34421.941        47904.578       -84823.266
               -3              -18                7       -29908.648       -31593.043        19241.643        34162.836        52566.859       -82609.227
               -2              -18                7       -29028.035       -33629.555        23855.328        32973.199        57180.215       -79976.258
               -1              -18                7       -27950.189       -35440.348         28411.65        31107.295         61400.23       -77182.898
                0              -18                7       -26277.014       -37962.094        31657.295        28210.379        65203.613       -73039.156
                1              -18                7       -23879.137       -36379.645        33818.918        24825.619        68720.703        -68242.18
                2              -18                7       -21357.074        -35118.91        35079.531        21763.754            71858       -63492.914
                3              -18                7       -18845.156       -34083.301        35819.406         18532.23        74620.203       -58655.914
                4              -18                7       -16343.388       -33272.813        36038.555        15131.052         77007.32       -53731.172
                5              -18                7       -13851.766       -32687.449        35736.977        11560.215        79019.359       -48718.691
                6              -18                7       -11370.289       -32327.207        34914.668        7819.7256        80656.297       -43618.477
                7              -18                7       -8898.9609       -32192.084        33571.629        3909.5767        81918.148        -38430.52
                8              -18                7        -6626.502       -31626.697            31784       -379.66223        82828.859       -33100.645
                9              -18                7       -4710.9937         -29941.4          29867.6       -3675.5903        83527.289       -30039.711
               10              -18                7       -2780.1338       -28782.582        27839.287       -5885.2959        84176.453       -28008.758
               11              -18                7       -981.00903       -27633.922         25796.84       -7831.0718        84849.531       -25865.441
               12              -18                7        664.65979       -26447.498        23718.824       -9504.4326        85549.906       -23567.539
               13              -18                7        1473.4457       -23839.926        20905.584       -10743.608        86354.594       -19887.643
               14              -18                7        2294.5171       -22418.943        17594.664       -12377.805        86286.313       -16799.152
               15              -18                7        2883.4683       -21000.912        14329.864       -13807.182        86208.023       -13662.651
               16              -18                7        3240.1812       -19585.191        11111.483       -15031.422        86120.258       -10477.793
               17              -18                7        3364.6563       -18171.781        7939.5205        -16050.52            86023       -7244.5796
               18              -18                7        3256.8933       -16760.684        4813.9775        -16864.48        85916.266       -3963.0088
              -18              -17                7       -16372.307        615.67358       -17873.232       -2775.7969        1641.9988       -84647.172
              -17              -17                7       -16802.355        900.74426       -17108.328        691.16028        4485.5137       -85739.656
              -16              -17                7       -17382.883        1017.7261        -16091.52        4219.5239        7403.8428       -86882.984
              -15              -17                7       -18113.889        966.61926       -14822.804         7809.293        10396.983       -88077.133
              -14              -17                7       -18471.059        102.68018       -12974.067         10692.31        13111.265       -89813.313
              -13              -17                7        -18438.91       -1598.1427       -10683.309        12848.338        15547.466       -92241.281
              -12              -17                7       -18486.967       -3560.0752       -8291.1426        14966.039        18025.861       -94964.063
              -11              -17                7       -19306.078       -5397.6313       -6338.6099        17174.443        20635.814       -96227.266
              -10              -17                7       -20446.277       -7190.3535       -4485.2764        19291.861        23397.813       -96905.641
               -9              -17                7       -21732.672       -9015.8896       -2595.5596        21274.271        26298.379       -97412.164
               -8              -17                7       -22616.223       -10355.287       -540.15076        27918.799        29732.068       -94900.039
               -7              -17                7       -23890.404       -13802.738        2468.1211        33938.711        34026.609       -93099.766
               -6              -17                7        -25258.74       -18665.576         6494.918        36659.359        38832.875       -92728.102
               -5              -17                7       -26066.586       -22996.084          10679.6        38449.484        43590.219       -91937.484
               -4              -17                7       -26313.943       -26794.254         15022.16        39309.086        48298.633       -90727.938
               -3              -17                7       -26000.807       -30060.092        19522.604         39238.16        52958.117       -89099.445
               -2              -17                7       -25733.605       -34213.227        24283.443        36825.168        56647.676       -88714.492
               -1              -17                7       -25301.037       -38908.027        28771.605        33333.352         59988.52       -85636.109
                0              -17                7       -24980.293       -45680.082        32150.941         29077.41        63608.355       -80340.367
                1              -17                7       -22839.816       -44150.711        34081.984        25203.418        67130.516       -74802.773
                2              -17                7        -20657.84       -42879.164        35309.496        21623.498        70284.688       -69326.102
                3              -17                7       -18486.012       -41832.734        36016.281        17873.922        73063.773       -63761.695
                4              -17                7       -16324.328        -41011.43        36202.336        13954.689        75467.781       -58109.547
                5              -17                7       -14172.795       -40415.246         35867.66        9865.8008        77496.688       -52369.664
                6              -17                7       -12031.407       -40044.184        35012.254        5607.2563        79150.508       -46542.039
                7              -17                7        -9900.166       -39898.242        33636.121        1179.0537        80429.242        -40626.68
                8              -17                7       -8403.6631       -36394.672        31769.355       -3986.9348        81458.523       -33549.695
                9              -17                7       -6684.4746       -33458.293        29846.172       -7860.5059        82340.063       -28816.428
               10              -17                7       -4868.1733       -32012.723        27909.814       -9863.8516        83062.734       -26538.146
               11              -17                7       -3183.6089       -30577.318        25959.328       -11603.265        83809.328       -24147.504
               12              -17                7       -2190.5083       -27854.408        23385.367       -12701.134        84704.758       -20673.658
               13              -17                7       -1466.1036        -25042.07        20604.721       -13626.062        85603.258       -17027.455
               14              -17                7       -871.78906       -22485.625        17763.496       -14491.742         86468.25       -13468.841
               15              -17                7       -296.12231       -20908.002        14545.962       -15780.178        86507.203       -10296.854
               16              -17                7        65.230835       -19428.035        11333.398       -16925.861        86445.172       -7117.5376
               17              -17                7         194.3457       -17950.381        8167.2549       -17866.402        86373.641       -3889.8647
               18              -17                7         91.22226       -16475.037        5047.5303       -18601.807        86292.633       -613.83594
              -18              -16                7        -15633.74        3970.1257       -18356.836       -2682.2559        4568.6016       -85917.906
              -17              -16                7       -15986.538        4406.1172       -17529.906        924.42456        7358.0488       -87080.969
              -16              -16                7       -16489.816        4674.0181       -16451.072        4592.5098        10222.309       -88294.867
              -15              -16                7       -16670.061        4160.5625       -14727.234        7598.5166        12786.783       -90107.422
              -14              -16                7       -16505.572        2836.1384       -12498.816        9915.0938        15051.742       -92667.117
              -13              -16                7       -16421.291        1250.6021       -10168.995         12193.34        17358.891       -95521.609
              -12              -16                7       -16417.209        -596.0415       -7737.7671        14433.255        19708.232       -98670.922
