           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7      -0.58621252        1866.4274      -0.11439016         1817.649        3.6620097        86597.141
              -17              -18                7      -0.55059505        4960.7002      -0.12383421        1654.5503        3.6825774        87834.859
              -16              -18                7      -0.50849497         7961.355      -0.13066024        1698.6985        3.6943526        89011.289
              -15              -18                7       -0.4599123        10868.391      -0.13486817        1950.0936        3.6973355        90126.422
              -14              -18                7      -0.40484703        13681.808      -0.13645805        2408.7366         3.691525        91180.242
              -13              -18                7      -0.34052131        16631.396      -0.13095281        3454.2527        3.6511252        91180.539
              -12              -18                7      -0.30488157        18959.732      -0.12839541        4339.5864        3.5662723        89856.094
              -11              -18                7      -0.28417051         20579.48      -0.13950785        4595.3833        3.4490399        88171.469
              -10              -18                7      -0.24676792        22046.193      -0.15929523        4694.9438        3.3059688        86353.133
               -9              -18                7      -0.19267367        23359.877      -0.18775743         4638.269        3.1370583        84401.117
               -8              -18                7      -0.12765022        23540.361      -0.12163974        6534.3311        3.0907698        85143.383
               -7              -18                7     -0.081557088        21843.732     -0.096943811        6949.8057        2.9832134        84847.023
               -6              -18                7     -0.053172514        19858.145     -0.091971442        7029.3667        2.8890519        84628.711
               -5              -18                7     -0.042496562          17583.6      -0.10672253        6773.0176        2.8082855          84488.5
               -4              -18                7      -0.04952921        15020.097      -0.14119703        6180.7563        2.7409134        84426.359
               -3              -18                7      -0.07427045        12167.637      -0.19539514        5252.5806        2.6869369        84442.289
               -2              -18                7      -0.11672032        9026.2207      -0.26931667        3988.4927        2.6463544        84536.297
               -1              -18                7      -0.18840395        5224.6143      -0.32859382        3295.1423        2.5992851        84023.656
                0              -18                7      -0.27027586       -10.909576      -0.30496776        3559.3208        2.5665905        83787.914
                1              -18                7      -0.34439334       -3407.1511      -0.28370163         3489.748        2.5754993        84229.602
                2              -18                7       -0.4131346       -6784.8516      -0.26002941        3796.5566        2.5974336        84842.945
                3              -18                7      -0.47882763       -10136.064      -0.23860142        4123.2822        2.6317439        85521.656
                4              -18                7      -0.54147226       -13460.788      -0.21941754        4469.9238         2.678431        86265.727
                5              -18                7      -0.60106879       -16759.027      -0.20247802        4836.4785        2.7374949        87075.164
                6              -18                7      -0.65761685       -20030.771      -0.18778285        5222.9424        2.8089349        87949.961
                7              -18                7      -0.71111697       -23276.029      -0.17533194        5629.3232        2.8927517        88890.133
                8              -18                7      -0.75867474       -26021.225      -0.20848647        4503.0215        2.9656758        89584.828
                9              -18                7      -0.74505532       -25266.748      -0.24246413        2496.9443        3.0403118        89438.672
               10              -18                7      -0.71640581       -23529.242      -0.20859595        2787.5649        3.1551013        89575.547
               11              -18                7      -0.70102894       -21726.977      -0.19124454        2944.3311         3.264087        89812.672
               12              -18                7      -0.69810343       -19830.684      -0.18894967         2963.147        3.3673284        90163.734
               13              -18                7      -0.67530835       -16796.176      -0.14936419        2705.3733        3.4688332        91020.664
               14              -18                7       -0.6525358       -14145.281      -0.12520316        2815.0745        3.5185196        89991.383
               15              -18                7      -0.63166273       -11345.172      -0.10702128        2831.2356        3.5656214        89018.844
