           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         78.95993        -877.5752       -11910.712        33286.637        4269.5952        2494.3477
              -17              -18                7        54.670135       -808.06677       -11681.612        32891.949        4288.5234        1632.8584
              -16              -18                7        21.004099       -704.60358       -11436.869        32238.834        4264.6729        904.51343
              -15              -18                7       -22.038172       -567.18536       -11176.483        31327.289        4198.0439        309.31256
              -14              -18                7       -74.456718       -395.81219       -10900.454        30157.313        4088.6362       -152.74451
              -13              -18                7       -28.248495       -244.39699       -10741.748        28924.422        3969.3938       -301.30328
              -12              -18                7        160.56921       -5.5299377        -10610.67        27820.678        3831.6243       -170.35707
              -11              -18                7        384.07727        336.95572       -10402.811        26723.961        3637.9521        70.108871
              -10              -18                7        620.88586        643.20117         -10179.9        25570.662        3405.2756        357.98557
               -9              -18                7        870.99506         913.2066       -9941.9365        24360.779        3133.5945        693.27289
               -8              -18                7        1103.5688        611.52899       -8822.1582         22689.52        2952.8782        228.08838
               -7              -18                7        1459.0995        1230.1731       -7457.5522        19815.295        2525.9053        793.77161
               -6              -18                7        1787.4377        1680.0006       -6197.7358        16968.467        2120.0525         1149.969
               -5              -18                7        2088.5835        1961.0114       -5042.7085        14149.042         1735.319        1296.6805
               -4              -18                7        2362.5371        2073.2051       -3992.4707        11357.016        1371.7053         1233.906
               -3              -18                7        2609.2983        2016.5826       -3047.0215        8592.3867        1029.2114          961.646
               -2              -18                7        2828.8672        1791.1436       -2206.3608        5855.1582        707.83734         479.8996
               -1              -18                7        3004.5388        1932.3472       -1292.6938        3002.5195        288.03668         328.2196
                0              -18                7        2933.8286        2195.1265        -163.5584       -470.22147       -147.42325        755.93762
                1              -18                7        2616.6897        2118.3711        806.04767       -3242.7815       -447.83295         541.2738
                2              -18                7         2349.407        1815.5693        1781.0393        -5994.897       -756.07727        316.12988
                3              -18                7        2087.4922        1527.2477        2805.8352       -8842.7754       -1095.9984        202.13504
