           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        116.23743       -417.61694        4272.2549        812.60083        1.4909248        -778.0885
              -17              -18                7        79.325447       -562.78833        4168.3789       -170.43939        15.581104       -1580.7805
              -16              -18                7        55.060688       -824.06335        4057.2813       -1522.0446        27.753922       -2092.3169
              -15              -18                7        43.443245       -1201.4424        3938.9624       -3242.2158        38.009415       -2312.6975
              -14              -18                7        44.473049       -1694.9254        3813.4229       -5330.9526        46.347565       -2241.9221
              -13              -18                7       -6.1995778       -2463.4165        3691.8054       -7109.1216        50.114315       -1104.1074
              -12              -18                7       -56.812794       -3100.5247        3571.6206       -8638.2773        41.618954        585.64307
              -11              -18                7       -58.135929       -3398.7822        3440.1204        -10367.98        30.702145        1945.1597
              -10              -18                7       -48.883324       -3726.0537        3296.5515        -12111.75        22.209137        3318.0513
               -9              -18                7          -29.055       -4082.3384        3140.9141       -13869.585        16.139927        4704.3184
               -8              -18                7       -52.227856       -3676.1499        2877.9788       -19086.992        9.1037703        2611.7251
               -7              -18                7       -34.916428       -1522.1929        2574.6465       -26084.756        16.413794        2828.4631
               -6              -18                7       -25.271841        19.979614        2255.5664       -31930.086        21.598757        2994.5261
               -5              -18                7       -23.294123        950.36829        1920.7386       -36622.988        24.658655        3109.9131
               -4              -18                7       -28.983261        1268.9728        1570.1631       -40163.453        25.593491        3174.6228
               -3              -18                7       -42.339218        975.79602        1203.8396         -42551.5        24.403267        3188.6575
               -2              -18                7       -63.362045        70.834839        821.76868       -43787.105        21.087982        3152.0161
               -1              -18                7       -82.823761       -949.50891        424.10474       -45218.738        25.468344        4529.4941
                0              -18                7        -59.56649        27.090118        14.703216           -45820        21.311901        4593.4028
                1              -18                7       -22.256012       -755.91724       -370.70593       -44183.297        9.2939911        3203.8516
                2              -18                7       -4.4920273       -1305.6592       -744.97986       -41905.688      -0.69067764        2030.0947
                3              -18                7        6.6523895       -1391.0374       -1110.6226       -39124.586       -6.4245605        959.30518
                4              -18                7        11.177216       -1012.0526       -1467.6339       -35839.973       -7.9076614       -8.5161133
                5              -18                7        9.0824661       -168.70361       -1816.0145       -32051.852       -5.1399803       -873.37109
                6              -18                7       0.36818695        1139.0066       -2155.7637       -27760.221         1.878458       -1635.2605
                7              -18                7       -14.965691        2911.0825       -2486.8813       -22965.086         13.14769       -2294.1812
                8              -18                7       -16.026321        4726.8555       -2791.2075       -17074.438        16.113466       -2631.6543
                9              -18                7      -0.57522988        4547.9365       -2989.4944       -12952.602        3.5947537       -1685.3036
               10              -18                7        -8.362443        4102.7764       -3158.9443       -11105.373        3.2441444       -831.41504
               11              -18                7       -9.7011242        3746.5808       -3317.5122       -9383.4219       -0.6664753       -152.40002
               12              -18                7       -2.7332821        3457.2104       -3464.7434       -7807.7544        -8.232275        286.54892
               13              -18                7        75.479111        2547.4709       -3587.8623       -6908.5571       -17.444229        -1405.851
               14              -18                7        64.770744        2231.7251       -3709.7598       -4769.2109       -13.904808       -1322.4913
               15              -18                7        64.695801         1884.531       -3827.4158       -2818.3455       -11.098711       -1171.6848
               16              -18                7        75.315796        1505.5529       -3940.8279       -1056.7283       -9.0319729        -954.4422
               17              -18                7        96.630676        1094.7908       -4049.9951        515.63965       -7.7046061       -670.76343
               18              -18                7        128.64049          652.245       -4154.9189        1898.7588       -7.1166134        -320.6485
              -18              -17                7         334.6398       -2372.1118        4286.9004        782.34131       -11.006851       -1278.5067
              -17              -17                7        287.20374        -2602.239         4186.542       -284.52112        8.6317654       -2000.4102
              -16              -17                7        252.41492       -2948.4692        4078.9617        -1719.949        26.353043       -2431.1582
              -15              -17                7        230.27342       -3410.8035        3964.1602       -3523.9421        42.156979         -2570.75
              -14              -17                7        159.77974       -4119.5117        3852.1704       -5084.3916        54.727348       -1628.5349
              -13              -17                7        44.598576       -5197.4619        3740.3606       -6251.5957        59.273521        410.92822
              -12              -17                7       -58.913704       -6565.7173        3618.8169       -7531.9883        55.468426        2837.1143
              -11              -17                7       -85.723564       -7128.8076        3488.1821        -9058.082        42.954369        4610.8369
              -10              -17                7       -84.732773       -7459.8921        3345.8909       -10643.432        31.647747         6163.394
               -9              -17                7       -73.166245       -7819.9922        3191.5308       -12242.851        22.764917        7729.3276
               -8              -17                7       -141.86929       -9041.7949        2913.0076       -19408.396        4.0955091        4170.8525
               -7              -17                7       -188.52048       -8730.5986         2606.311        -27611.41        6.6461525        1421.8373
               -6              -17                7       -191.51767       -6848.3818        2279.9548       -33551.344        16.682505        1984.2358
