           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -8818.0879       -36767.293        620.86066        405.03009        140.65015       -252.91504
              -17              -18                7       -8939.0215       -37233.246        1957.5304       -264.71579       -25.717007       -2455.0105
              -16              -18                7       -9031.7197       -37743.148        3336.5122       -1081.0244       -253.41969       -4483.6089
              -15              -18                7       -9096.1807       -38296.988        4757.8047       -2043.8953       -542.45752       -6338.7119
              -14              -18                7       -9132.4053       -38894.766        6221.4106       -3153.3291       -892.83087       -8020.3193
              -13              -18                7       -9060.2598        -39111.27        7519.2168       -4876.7964       -1193.6117       -8406.8301
              -12              -18                7        -8865.998        -38460.18        8789.3184       -6224.4072       -1268.3999       -7054.9771
              -11              -18                7       -8609.4023        -37345.07        10201.179       -6704.3755        -1214.689       -5212.8745
              -10              -18                7       -8310.0332       -36176.496        11645.455       -6950.9316       -1146.9612       -3268.6553
               -9              -18                7       -7967.8872       -34954.461        13122.146       -6964.0762       -1065.2161       -1222.3142
               -8              -18                7       -7596.1978       -33154.516        14538.528       -9230.0186       -762.97974       -2355.6418
               -7              -18                7       -7221.3525       -30038.635        16713.699       -10323.613       -704.72852       -2148.6655
               -6              -18                7       -6666.2285       -26687.686        18623.527       -11003.333       -654.07446       -1976.6543
               -5              -18                7       -5930.8257       -23101.674         20268.01       -11269.172       -611.01587        -1839.604
               -4              -18                7       -5015.1426       -19280.592        21647.145       -11121.136       -575.55286       -1737.5137
               -3              -18                7       -3919.1807       -15224.445        22760.939       -10559.221       -547.68677       -1670.3882
               -2              -18                7       -2642.9397       -10933.231        23609.389       -9583.4326        -527.4162       -1638.2234
               -1              -18                7       -1297.3831       -6097.0977        24287.869       -9047.6738       -607.09424       -940.68518
                0              -18                7       -27.855995        21.235565        24527.578       -9242.7793       -561.79437       -774.45123
                1              -18                7        1219.3838        4529.9941        24163.602       -9006.0801       -378.38599       -1292.5396
                2              -18                7         2438.845         9045.707        23408.586       -9095.6387       -254.16701       -1957.4041
                3              -18                7        3556.7239        13540.351        22436.734       -9150.6719       -193.63515        -2652.999
                4              -18                7          4573.02        18013.922        21248.043       -9171.1777       -196.78987       -3379.3181
                5              -18                7        5487.7339        22466.424         19842.51       -9157.1543       -263.63211       -4136.3726
                6              -18                7        6300.8647        26897.854        18220.139       -9108.6035        -394.1611       -4924.1509
                7              -18                7        7012.4136        31308.217        16380.926       -9025.5254       -588.37695       -5742.6602
                8              -18                7        7589.9253        35353.109        14596.311       -7495.0933         -832.034       -6324.9097
                9              -18                7        8013.4238         36885.27         13294.87       -5412.9404       -1004.9359       -6398.5405
               10              -18                7        8391.7598        37777.199        11817.562       -5549.5225       -1142.9673       -6847.2036
               11              -18                7        8721.2549        38658.133        10368.848       -5492.1353       -1271.0809       -7353.9443
               12              -18                7        8998.7744        39502.203        8954.7129       -5222.5972       -1380.0526       -7921.1001
               13              -18                7        9141.7295        39463.035        7760.4741       -4147.2739       -1188.4128         -8526.71
               14              -18                7        9144.4766        38995.094         6184.124       -3540.9541       -877.23468       -6961.4707
               15              -18                7        9116.8984        38505.176        4668.7212       -2826.5779       -599.78729       -5352.7817
               16              -18                7        9059.0654        37993.512        3214.5212       -2003.7576       -356.15567       -3701.9038
               17              -18                7        8970.9766        37460.094        1821.5249       -1072.4937       -146.34012       -2008.8379
               18              -18                7        8852.6318        36904.934        489.73181       -32.786133        29.659538       -273.58337
              -18              -17                7       -8052.3281       -39841.117        482.59396       -352.68301        239.57462       -799.73694
              -17              -17                7       -8157.3857       -40359.965        1783.8517       -1280.9885        90.772202       -2878.1125
              -16              -17                7       -8234.2061       -40922.758        3127.4214        -2355.856       -119.36552       -4782.9912
              -15              -17                7         -8282.79       -41529.484        4513.3022       -3577.2864       -390.83847        -6514.374
              -14              -17                7        -8223.377       -41794.367        5743.5537       -5504.2441       -633.78876       -6954.4219
              -13              -17                7       -8074.5947       -41768.156        6816.1934       -7993.7046       -818.87775       -6072.7207
              -12              -17                7       -7914.5166       -41816.016        7909.7007       -10494.573       -1018.1183       -4871.1157
              -11              -17                7       -7692.1743       -40882.508        9224.8076       -11461.837       -1023.7251       -3082.6704
              -10              -17                7       -7416.9268       -39631.129        10623.943       -11814.678       -963.57825       -1099.1924
               -9              -17                7       -7098.9028       -38326.293        12055.494       -11934.105       -889.41455        986.40582
               -8              -17                7       -6673.9473       -37052.125        12923.529       -17280.143       -450.90189       -1696.8564
               -7              -17                7       -6249.6758       -34644.063        14166.434       -21723.412       -134.99454       -3722.1631
               -6              -17                7       -5749.5352       -30993.594        15881.751        -23269.58       -50.599487        -3186.897
               -5              -17                7       -5069.1152       -27108.053        17331.727       -24401.867        26.199463       -2686.5967
               -4              -17                7        -4208.416       -22987.451        18516.354       -25120.285        95.402954       -2221.2544
               -3              -17                7       -3167.4375       -18631.779        19435.639       -25424.816        157.01013       -1790.8765
               -2              -17                7       -2153.2856       -13519.873        20703.438       -25936.525       -45.657288        2241.2322
               -1              -17                7       -1102.4702       -7077.3037        21548.043       -26946.453       -250.37256        4737.2466
                0              -17                7        -224.3389        1692.2406        22018.295       -26961.357       -207.26297        4774.4478
                1              -17                7        992.28271        6609.4004        21624.873       -26048.684       -55.137905         4042.562
                2              -17                7        2134.9456        11475.775        20933.467       -25426.104        33.226501        3177.1211
                3              -17                7        3176.0256        16321.078        20025.221       -24768.988         57.90387        2280.9546
