           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -4495.4282       -34636.359       -525.38165        72.058418        62374.254       -65274.043
              -17              -18                7       -4236.7061       -35250.074       -516.20612       -11.715302        63466.055       -64998.586
              -16              -18                7       -3955.1021       -35983.887        -564.9798       -110.11496        64560.211        -64552.57
              -15              -18                7        -3650.614       -36837.785       -671.70264        -223.1405        65656.711       -63936.008
              -14              -18                7       -3323.2427       -37811.781       -836.37476       -350.79202         66755.57       -63148.895
              -13              -18                7       -2809.6707       -38770.285       -1106.8265       -566.43335        68107.969       -61866.047
              -12              -18                7       -1874.0564       -39437.258       -1309.1222       -621.09784        69740.984       -59952.008
              -11              -18                7       -722.52625        -39921.57       -1360.1299       -469.85757        71407.477       -57777.141
              -10              -18                7        450.83997       -40447.621       -1359.7351       -271.84857        73096.109       -55476.969
               -9              -18                7         1646.043        -41015.41       -1307.9381        -27.07082        74806.867       -53051.484
               -8              -18                7        2872.3662        -41318.16       -1872.9558       -819.45044        75277.078       -50698.129
               -7              -18                7        4766.7329       -42286.684       -2020.6814       -1000.9825        76151.742       -47333.098
               -6              -18                7        6686.2109       -42998.457       -2061.8186       -1088.2671        76928.055       -43711.816
               -5              -18                7        8630.8008       -43453.461       -1996.3667       -1081.3032        77606.016       -39834.273
               -4              -18                7          10600.5       -43651.703        -1824.327       -980.09186        78185.617       -35700.488
               -3              -18                7        12595.313       -43593.188       -1545.6978       -784.63208        78666.875       -31310.447
               -2              -18                7        14615.238        -43277.91       -1160.4796       -494.92438        79049.781       -26664.156
               -1              -18                7        16766.912       -42824.336       -854.41296       -545.45111        79563.602       -21697.822
                0              -18                7        19113.648       -41416.113       -806.99976       -621.78271        79589.992       -16722.639
                1              -18                7        20727.486       -39491.406       -762.77344       -494.29443        79306.102        -12017.15
                2              -18                7        22336.209       -37531.391       -873.38013        -507.3075        78975.383       -7444.3779
                3              -18                7        23915.641       -35535.477       -993.67383       -535.11218        78631.023       -2970.9834
                4              -18                7        25465.781        -33503.68        -1123.652       -577.70844        78273.031        1403.0327
                5              -18                7        26986.633       -31435.988       -1263.3153       -635.09619        77901.383        5677.6777
                6              -18                7        28478.195       -29332.406        -1412.663        -707.2749        77516.102        9852.9414
                7              -18                7        29940.467       -27192.939        -1571.696       -794.24548         77117.18        13928.833
                8              -18                7        31244.715       -25034.549        -1222.858       -686.89178        76857.273        17792.082
                9              -18                7        31801.338       -23379.453       -598.68414       -403.83771        76990.156        20883.459
               10              -18                7        32237.789       -21962.139       -762.49066       -400.14713        76979.461        23739.555
               11              -18                7        32686.418       -20572.492       -875.07483       -381.27454          76949.5        26507.428
               12              -18                7        33133.207       -19212.109       -933.34119       -350.69098        76896.594        29178.283
               13              -18                7         33127.68       -17985.762        -825.3988       -428.00818          76737.5        31474.189
               14              -18                7        32919.059       -16939.396       -786.37561       -454.38773        77294.672        33664.625
               15              -18                7        32724.152       -15986.581       -712.80286       -472.96243         77870.32         35735.34
               16              -18                7        32543.086       -15127.275       -604.60455       -483.76221        78464.031        37686.328
               17              -18                7        32375.855       -14361.479       -461.78058       -486.78702        79075.773        39517.594
               18              -18                7        32222.465       -13689.192       -284.33105       -482.03702        79705.594        41229.133
              -18              -17                7       -4892.6416        -35704.23       -1512.1178        159.66145        62570.445       -65947.992
              -17              -17                7       -4681.2617       -36332.352       -1569.3623        25.190578        63705.461       -65661.328
