           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -735.66394         1435.224       -12607.195       -9199.7256       -1085.7778        1752.5427
              -17              -18                7       -2075.7629         3994.606       -12440.037       -9150.7949         -1058.99        1777.4146
              -16              -18                7        -3451.302        6571.4067       -12247.964       -9044.5078       -1037.6608        1804.8951
              -15              -18                7       -4862.2808         9165.626       -12030.977       -8880.8633       -1021.7904        1834.9846
              -14              -18                7       -6308.6987        11777.265       -11789.074       -8659.8604       -1011.3786        1867.6829
              -13              -18                7        -7645.873        14314.324       -11603.831       -8197.8203       -1015.4286        1902.2205
              -12              -18                7       -8800.1895        16454.715       -11336.832       -7744.6875       -1035.5676        1908.6663
              -11              -18                7       -9910.4834        18294.371       -10941.652       -7419.6968        -1069.608        1876.0142
              -10              -18                7       -11038.117         20108.93       -10528.929       -7055.6895       -1118.8682        1848.1097
               -9              -18                7       -12183.091        21898.389       -10098.658       -6652.6641       -1183.3479        1824.9529
               -8              -18                7       -13280.534        23950.385       -9231.7744       -6308.1294         -1094.46         1803.356
               -7              -18                7       -14481.627        25953.559       -8237.5811       -5871.6885       -1028.9833        1645.5935
               -6              -18                7       -15566.816        27805.258       -7185.6196       -5343.0088       -944.51532        1466.2126
               -5              -18                7         -16536.1        29505.469       -6075.8892       -4722.0928       -841.05585        1265.2134
               -4              -18                7       -17389.477        31054.209       -4908.3906       -4008.9402       -718.60486        1042.5952
               -3              -18                7       -18126.953        32451.469       -3683.1235       -3203.5488       -577.16235         798.3587
               -2              -18                7       -18748.523        33697.246       -2400.0876       -2305.9207       -416.72842        532.50354
               -1              -18                7       -19248.359        34898.117       -1164.5234       -1174.6897       -235.94984        249.74316
                0              -18                7       -19252.836        34754.379       -43.185261        250.61563        5.9453554        136.93486
                1              -18                7       -18844.652        33523.793         1348.882        1093.3778        212.62009       -43.488983
                2              -18                7       -18333.031        32384.859        2655.1851        1932.9276        398.96738       -188.47818
                3              -18                7       -17734.865        31198.457        3910.2537        2751.0027        567.90131       -385.00827
                4              -18                7       -17050.152        29964.586        5114.0874        3547.6021        719.42194       -633.07916
                5              -18                7       -16278.891        28683.246         6266.689         4322.728         853.5296       -932.69104
                6              -18                7       -15421.084        27354.434        7368.0552        5076.3774        970.22363       -1283.8438
                7              -18                7       -14476.729         25978.15        8418.1885        5808.5537        1069.5048       -1686.5374
                8              -18                7       -13473.066         24248.27        9360.0107        6447.9346        1175.7006       -2062.7468
                9              -18                7       -12374.224        22086.615        9964.4883        6780.2715         1209.106       -2096.2356
               10              -18                7       -11198.864         20256.85        10465.991        7118.3228        1169.8834       -2096.7651
               11              -18                7       -10031.764        18408.541        10936.521        7429.3643        1141.7972       -2116.4993
