           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        21211.199        943.73169        616.09583        668.58966        9115.5762       -640.29517
              -17              -18                7        21961.859        937.57764        192.87531        621.57397        10223.635       -1673.0217
              -16              -18                7        22899.717        978.87006       -114.00717        408.91119        11280.738       -2544.2285
              -15              -18                7         24024.77        1067.6064       -304.55164        30.601357        12286.885       -3253.9148
              -14              -18                7        25337.023        1203.7885       -378.75836       -513.35583        13242.072       -3802.0813
              -13              -18                7        27040.566         1841.485       -411.60205        -1171.092        14259.811       -3748.0303
              -12              -18                7        28751.543        3048.7607       -453.22446       -1646.6416        15250.382       -3199.9619
              -11              -18                7        30265.223         4330.792       -425.50928       -1910.6177        16068.826       -2681.9082
              -10              -18                7        31877.334        5639.6938       -297.45343       -2078.1921        16802.848        -2173.261
               -9              -18                7        33587.871        6975.4673        -69.05687       -2149.3643        17452.451        -1674.021
               -8              -18                7        35949.234        8440.2627       -413.87845       -1515.4084            17229        -2284.124
               -7              -18                7        38619.766        10992.862       -671.68219       -1192.6079        16981.498       -1496.0315
               -6              -18                7        41096.879        13298.165       -856.52417       -969.72021        16555.463       -874.39984
               -5              -18                7        43380.566        15356.165       -968.40399       -846.74585         15950.89         -419.229
               -4              -18                7        45470.828        17166.867       -1007.3217       -823.68347         15167.78       -130.51849
               -3              -18                7        47367.672         18730.27       -973.27759        -900.5332        14206.135       -8.2687988
               -2              -18                7        49071.098        20046.375       -866.27148        -1077.296        13065.953       -52.479401
               -1              -18                7        50373.828        21312.607       -349.79834       -1028.7102        11544.291       -167.26755
                0              -18                7        50071.488         21357.75        501.34973       -636.77783        9866.5811        357.72366
                1              -18                7        48225.383        19677.174        431.11829        -722.4436        8528.0996        539.96881
                2              -18                7        46474.207         18006.51        450.07855       -703.65735        7246.9912        679.24908
                3              -18                7        44651.121        16375.432        523.21326       -600.65674         6042.667        882.05872
                4              -18                7        42756.133        14783.949        650.52277       -413.44092        4915.1289         1148.397
                5              -18                7        40789.219        13232.056        832.00647       -142.01056         3864.376        1478.2649
                6              -18                7        38750.402        11719.751        1067.6638        213.63339        2890.4082        1871.6615
                7              -18                7        36639.676        10247.038        1357.4966        653.49243        1993.2258        2328.5874
                8              -18                7        34321.527        8745.9063        1389.3091        707.86304        1255.9198        2684.9099
                9              -18                7        32279.977        7814.6875         1053.699        321.66522        1408.0208         2776.615
               10              -18                7        30692.266        7133.5977        1146.1228        651.03186        1880.1676        2985.6006
               11              -18                7        29196.797        6446.5654        1183.3617        867.39899        2435.7205         3254.582
               12              -18                7         27776.32         5752.978        1167.7383        965.85681        3081.5444        3595.8928
               13              -18                7        25951.754        5128.0718        1176.1281        773.13501        4017.5481        4349.6494
               14              -18                7        24480.025        5339.6689         1150.077        519.63409        4787.5996        4152.4331
               15              -18                7        23184.053        5561.9443        1083.5045        253.59009        5633.5859        3848.6978
               16              -18                7        22063.748        5794.4492        976.40503       -25.008867        6555.6455        3438.9756
               17              -18                7        21119.109        6037.1836         828.7785       -316.16281        7553.7773        2923.2666
               18              -18                7        20350.135         6290.147        640.62482       -619.87177        8627.9824        2301.5713
              -18              -17                7        19857.752        -30.91748       -39.684082       -143.44911        9812.9004       -834.83636
              -17              -17                7        20586.816       -95.343506        -584.2616       -295.15714        10920.247       -1757.8497
              -16              -17                7        21503.078       -112.32434       -1012.5011       -612.51239        11976.636        -2519.343
              -15              -17                7        22606.539       -81.860138       -1324.4028       -1095.5148        12982.067       -3119.3162
              -14              -17                7        24123.771        393.98172       -1599.6167        -1837.585        14074.754       -3060.3503
              -13              -17                7        26072.488        1364.7551       -1853.2008       -2697.9729        15302.226       -2380.4102
              -12              -17                7        28253.287        2486.0986       -2017.8558       -3547.5486         16554.49        -1541.616
              -11              -17                7        30016.443        3888.0725        -2075.261       -3923.1152        17513.717       -871.58313
              -10              -17                7        31720.998        5364.0225       -2028.6932       -4089.3208         18316.27       -279.63214
               -9              -17                7         33523.98        6866.8442       -1881.7844        -4159.125          19034.4        302.91025
               -8              -17                7        36029.512         8002.083       -2856.8135       -4585.1855        18658.611       -1193.2656
               -7              -17                7        38870.984        10019.579       -3447.3674       -4980.7773        18166.383       -2149.8916
               -6              -17                7        41539.316        12518.302        -3468.502       -4817.5239         17725.99       -1423.8011
               -5              -17                7        44014.227        14769.725       -3416.6738       -4754.1821        17107.061       -864.17157
               -4              -17                7        46295.723         16773.85       -3291.8848       -4790.7554        16309.595       -471.00281
               -3              -17                7        48383.789        18530.676       -3094.1331       -4927.2393        15333.594       -244.29407
               -2              -17                7        50130.328         21370.27       -1885.0801       -3991.3237        13892.123        559.16821
               -1              -17                7        51407.625         24115.74        -310.3111       -2404.1252         11789.78        405.35876
                0              -17                7        51905.785        25142.141         1995.978        727.73242        9508.3652       -303.29092
                1              -17                7        50021.188        23130.719        2220.6553        1080.6563        7937.5366       -363.15015
                2              -17                7        48134.871        21141.398        2494.2368        1497.3142         6463.623       -404.90137
                3              -17                7        46176.641        19191.668        2821.9924        1998.1885        5066.4946       -383.12329
                4              -17                7          44146.5        17281.525        3203.9219        2583.2747        3746.1519       -297.81555
                5              -17                7        42044.453        15410.975        3640.0266        3252.5779        2502.5938       -148.97998
                6              -17                7        39870.492        13580.016        4130.3047        4006.0933        1335.8215         63.38559
                7              -17                7        37624.621        11788.645        4674.7583        4843.8252         245.8338        339.28012
                8              -17                7        34511.711        9137.9434        3957.5786        3657.8247       -306.96503        206.19019
                9              -17                7        31945.668        7631.3994        3064.3225        2180.4441       -265.25671         455.5365
               10              -17                7        30309.023        6820.4902        3117.2261        2514.0493        254.37097        730.29144
               11              -17                7        28764.625        6003.6416        3114.9451        2734.6553        857.40381        1065.0415
               12              -17                7        26809.484        5170.9033        3039.8486        2541.9622        1799.5649        1894.6992
               13              -17                7        24935.049         4495.334        2911.7395        2129.4946        2859.6946        2807.2151
               14              -17                7        23278.154         3997.614        2735.6951         1567.949        3971.3899        3685.7021
               15              -17                7        21992.805        4203.1396        2536.1248        1120.1024        4857.4609        3582.0273
               16              -17                7        20902.814        4487.3311         2298.429        682.65955        5786.7686        3268.0125
               17              -17                7        19988.492        4781.7529        2020.2061         232.6618        6792.1499        2848.0112
               18              -17                7        19249.832        5086.4028        1701.4562       -229.89095        7873.6025        2322.0232
              -18              -16                7        18253.879       -1004.8544       -550.44757       -818.31866        10416.373       -1110.1177
              -17              -16                7        18961.348       -1127.5513       -1216.3823       -1074.7196        11523.007       -1923.4181
              -16              -16                7        19856.016       -1202.8051       -1765.9786        -1496.767        12578.681       -2575.1978
              -15              -16                7        21186.809       -888.51038       -2283.5347       -2322.3469         13746.17       -2511.6455
              -14              -16                7        22971.156       -129.27951       -2784.2146        -3401.707        15072.068       -1771.7649
              -13              -16                7         24987.58        780.51929       -3195.9641       -4470.2524        16422.758        -873.0307
              -12              -16                7        27236.086        1840.8862       -3518.7849       -5527.9863        17798.242        184.55859
              -11              -16                7        29690.555        3062.4707       -3749.4648       -6549.3979        19183.168        1382.0868
              -10              -16                7        31487.549        4705.4692        -3784.385       -6714.2354        20054.248        2057.3401
               -9              -16                7        33429.633        6318.6719       -3868.0405       -6920.2227        20761.385         2602.853
               -8              -16                7        36105.918        7635.0015       -5341.9609       -8781.5078        20505.207        1292.7246
               -7              -16                7        39221.953        9383.5166       -6817.1958       -11328.086        19957.387       -1284.2666
               -6              -16                7        42240.867         11832.19       -7199.6338       -12258.277         19388.43       -1871.5847
               -5              -16                7        44907.008        14277.038       -6984.0996       -12254.572        18755.145       -1207.4968
               -4              -16                7        47493.523        17305.805       -6049.1064        -11493.56        17986.078        221.45544
               -3              -16                7        49796.293        21129.502       -4258.6973       -9578.6523        16748.754        1832.0015
               -2              -16                7         51617.68        24901.367       -2281.3179       -7320.3213        14879.241        2388.0369
               -1              -16                7        52891.844        27940.863       -249.17435         -4150.04        12243.739        1207.1318
                0              -16                7        53558.422        29417.078        2544.7847        1086.8193        9207.0146       -831.68262
                1              -16                7        52215.164         27571.43        4185.3096        3903.7698        6944.6343       -1894.7317
                2              -16                7        50193.703        25263.451        4713.5117        4718.3008        5277.9146       -2117.5142
                3              -16                7        48100.328        22995.063        5295.8882        5617.0469        3687.9814       -2276.7676
                4              -16                7        45935.047        20766.266        5932.4395        6600.0068         2174.833       -2372.4917
                5              -16                7        43697.852        18577.059        6623.1641        7667.1812        738.47028       -2404.6873
                6              -16                7         41388.75        16427.443         7368.064        8818.5693       -621.10718       -2373.3538
                7              -16                7        38158.367        12929.983        7409.6816        8797.0605       -1641.1643       -2603.4412
                8              -16                7        34732.754        9578.6504        6633.3115        7332.4707       -2087.9153       -2605.7568
                9              -16                7        31695.078        7395.8721        5386.1733        4982.9648       -2037.8043       -2109.2456
               10              -16                7        29856.414        6374.0107        5181.7485        4866.2319       -1498.4531        -1703.327
               11              -16                7        27839.031        5372.2344        5068.0234        4766.0913       -604.84351       -890.53906
               12              -16                7        25697.191        4468.1514        4851.3481        4282.9551        527.84961        214.76874
               13              -16                7        23772.893        3741.9182        4586.7397        3650.7412        1712.1058        1286.0447
               14              -16                7        22066.127        3193.5354        4274.1958        2869.4497        2947.9285        2323.2917
               15              -16                7        20576.893        2823.0017        3913.7195        1939.0813        4235.3145        3326.5076
               16              -16                7         19470.57        3037.4602        3537.8457         1255.327         5255.937        3344.5752
               17              -16                7        18586.563        3383.5691        3129.0264        646.48547        6268.5659        3020.2815
               18              -16                7        17878.219        3739.9072        2679.6802        25.089092        7357.2681         2590.001
              -18              -15                7        16399.578       -1978.0769       -916.19464       -1356.0193        10925.991       -1466.1392
              -17              -15                7        17085.451       -2159.0471       -1703.4862       -1717.1121         12031.91       -2169.7261
              -16              -15                7        18229.676       -2005.9889       -2463.3564       -2625.3809        13274.061       -2101.9148
              -15              -15                7        19849.648       -1458.3015       -3211.1316       -3923.7112        14698.385       -1302.0942
              -14              -15                7        21701.701         -760.047       -3869.9775        -5211.228        16147.501       -343.41901
              -13              -15                7        23785.832         88.77684       -4439.8931       -6487.9316        17621.408        774.10925
              -12              -15                7        26102.043        1088.1678       -4920.8799       -7753.8218        19120.107        2050.4922
              -11              -15                7        28650.336        2238.1301       -5312.9375       -9008.9014        20643.602        3485.7297
              -10              -15                7        31176.992        3664.0305       -5564.5303       -9952.9326        22016.793        4837.6582
               -9              -15                7        33292.828        5357.7822        -6052.519       -10715.672        22694.523        5343.5225
               -8              -15                7        36112.945        6890.7666       -7954.0029       -14007.066        22613.342        4309.1304
               -7              -15                7        39372.813        8855.9355       -9856.8018       -17983.758        22240.518        2007.8752
               -6              -15                7        43072.438        11253.291        -11760.91       -22645.738        21576.045       -1560.2516
               -5              -15                7        46575.496        16079.235       -9867.8848       -20721.258        21174.342        1296.5079
               -4              -15                7        49436.125        20766.393       -7582.2813       -17921.672        20148.957        3602.5542
               -3              -15                7        51815.383        25401.732       -5109.7109       -14778.672        18491.387        4854.0913
               -2              -15                7        53713.258        29985.238       -2450.1707       -11292.255        16201.629        5051.1172
               -1              -15                7        54724.863        32697.518       -149.25333       -6154.5728        12825.785        2345.6912
                0              -15                7        55623.617        34730.359        3117.7102        931.15405        9129.0908       -838.58447
                1              -15                7        54567.238        32728.461        6098.6113        7268.7139        5695.8965       -3667.9756
                2              -15                7        52650.703        30372.672        7107.9028        8959.2988        3689.8684       -4458.5894
                3              -15                7        50422.188        27785.625        7944.8994        10255.916        1907.1294       -4798.8735
                4              -15                7        48121.758        25238.172        8836.0723        11636.748        201.17627       -5075.6294
                5              -15                7        45749.422        22730.311         9781.418        13101.797       -1427.9926       -5288.8574
                6              -15                7        42695.703        19123.875        10453.741        14080.985       -2868.3064       -5611.7148
                7              -15                7        38646.215        14011.671        10170.507        13348.848       -3726.0476       -5930.7324
                8              -15                7        34984.672        10068.024        9416.5039        11731.795       -4086.9275       -5750.9238
                9              -15                7        31711.059        7292.9316        8191.7314        9229.8281       -3950.9458         -5072.29
               10              -15                7        29040.385         5732.063        7260.6523        7445.5234       -3195.6763        -4006.063
               11              -15                7         26631.15        4599.4668        6955.4121        6891.7188       -1990.4216       -2707.9658
               12              -15                7        24439.449        3644.7209        6602.2378        6188.8359       -733.60217       -1443.8982
               13              -15                7        22465.279        2867.8237        6201.1284        5336.8765         574.7818        -213.8623
               14              -15                7        20708.646        2268.7769        5752.0859        4335.8394        1934.7301        982.14404
               15              -15                7        19169.547        1847.5804        5255.1104        3185.7253        3346.2427        2144.1201
               16              -15                7         17847.98        1604.2336        4710.1992        1886.5313        4809.3213        3272.0662
               17              -15                7        16913.324        1842.6321        4155.2397        925.30811        5983.0278        3440.0771
               18              -15                7        16235.297         2250.658        3575.2969         145.0679         7078.978        3105.5042
              -18              -14                7        14294.851       -2950.5881       -1136.9252       -1756.5502        11341.755       -1902.9008
              -17              -14                7        15252.369       -2958.4526        -2139.083       -2746.6868        12658.428       -1831.1602
              -16              -14                7        16707.973       -2622.3098       -3133.9531       -4263.9863        14181.177       -971.39893
              -15              -14                7        18395.654       -2135.5989       -4039.8945       -5770.4746        15728.719        47.216736
              -14              -14                7        20315.414       -1498.3193       -4856.9058       -7266.1489        17301.053         1224.686
              -13              -14                7        22467.252       -710.47095       -5584.9878       -8751.0098        18898.178        2561.0098
              -12              -14                7        24851.166        227.94513       -6224.1401       -10225.059        20520.094        4056.1875
              -11              -14                7        27467.166        1316.9309       -6774.3638       -11688.294        22166.805        5710.2183
              -10              -14                7        30315.236        2556.4827       -7235.6567       -13140.716        23838.309         7523.103
               -9              -14                7        33086.648        4019.7427       -8363.8906       -15540.357        24889.205        8614.6035
               -8              -14                7        36050.598        5769.3804       -10692.938       -20261.861        24983.016        7855.9453
               -7              -14                7        39454.301        7951.2021       -13023.298       -25668.662        24785.186        5830.4248
               -6              -14                7        44091.594        13005.055       -13382.043       -28999.855        24648.656        5396.1816
               -5              -14                7        49049.848        20280.957       -11855.837       -29020.395        24092.736        5870.8296
               -4              -14                7        51986.961        25779.756       -8888.0703       -24992.713        22647.104        7817.8628
               -3              -14                7        54442.703        31226.729       -5733.3369       -20621.623        20569.287        8710.3906
               -2              -14                7        55943.766        35386.664       -2819.8342       -15669.593        17636.248        7642.7734
               -1              -14                7        56952.301        38529.699        16.880035       -8456.6152        13537.813        3837.1938
                0              -14                7        58109.301        41172.598        3800.0239        418.78516        9229.3799       -413.14075
                1              -14                7        56606.461        38436.707        7222.0996        9207.4668        4874.4521       -4373.6445
                2              -14                7        55505.871        36469.055        9677.4121        14220.313        1699.4797       -7428.1279
                3              -14                7        53142.211        33563.355        10769.031        15914.807       -276.06592       -7949.4463
                4              -14                7        50706.641        30697.244        11914.822        17693.508       -2174.8223       -8407.2324
                5              -14                7        48123.719        27719.627        13089.762        19509.607       -3988.3901       -8818.6299
                6              -14                7        43450.352        20846.549        13299.661        19509.918        -5257.124       -9454.3516
                7              -14                7         39164.93        15142.031        13038.793        18625.318       -6028.9946       -9591.2471
                8              -14                7        35267.449        10606.066        12307.155        16855.803       -6304.0029       -9229.3145
                9              -14                7        31399.373         6452.061        11827.487        15156.365       -5886.1831       -7997.6152
               10              -14                7        27943.822        4645.9375        10466.151        11750.596       -4887.6304       -5966.8564
               11              -14                7        25277.816          3706.02        8782.1904        9182.2354       -3365.7358       -4504.1289
               12              -14                7        23036.248        2700.6113        8292.5156        8259.6064       -1984.7898       -3081.3022
               13              -14                7        21012.213        1873.0515        7754.9092        7187.9023       -552.28046       -1692.5066
               14              -14                7        19205.711        1223.3411        7169.3662        5967.1177         931.7959       -337.73932
               15              -14                7        17616.742        751.48096        6535.8921        4597.2578        2467.4351        982.99628
               16              -14                7        16245.311        457.47006         5854.481        3078.3176        4054.6409        2269.7026
               17              -14                7        15091.412        341.30905        5125.1367        1410.3013        5693.4102        3522.3779
               18              -14                7        14321.063        618.65686        4388.3066        130.04596        7038.7329        3868.5334
              -18              -13                7        12254.899        -3745.905       -1310.7128       -2686.2615        11899.269        -1699.379
              -17              -13                7        13546.125       -3621.3052       -2552.6785       -4422.5327        13520.442       -779.67786
              -16              -13                7        15069.434       -3346.1377       -3705.7146       -6147.9917         15166.41        298.87723
              -15              -13                7         16824.82       -2920.4021       -4769.8213       -7862.6367         16837.17        1536.2874
              -14              -13                7        18812.285       -2344.0981        -5744.999       -9566.4678        18532.719        2932.5513
              -13              -13                7         21031.83       -1617.2252       -6631.2476       -11259.487        20253.064        4487.6699
              -12              -13                7        23483.455       -739.78418       -7428.5654       -12941.693        21998.199        6201.6406
              -11              -13                7        26167.158        288.22525       -8136.9551       -14613.086        23768.127        8074.4673
              -10              -13                7        29094.422        1020.8593        -9440.377       -17386.799        25744.264        10249.468
               -9              -13                7         32811.09        2304.5488       -10802.157       -21394.281        27345.424          12416.1
               -8              -13                7        35918.875        4270.8389       -13558.766         -27545.9        27614.232        11933.178
               -7              -13                7        39905.352        7767.6533       -15417.201       -33247.297        27733.426          11350.3
               -6              -13                7        45281.449        15224.851       -14413.776       -35115.859        27712.539        12709.584
               -5              -13                7        50711.965        23965.035       -12756.311       -35417.922        27029.736        12855.567
               -4              -13                7        55146.027        32345.893       -9966.4727       -32706.688         25480.52        12867.384
               -3              -13                7        57678.258        38604.508       -6129.5781        -27107.51        22982.461        13400.904
