           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        39688.137       -34146.668       -1219.5007       -1667.1951       -2131.9746       -2418.5964
              -17              -18                7        39557.305       -34893.902        -5425.667       -7571.6543       -3544.4023        281.05347
              -16              -18                7        39357.852       -35497.313       -9930.2051       -13721.438       -5032.5342        3014.1016
              -15              -18                7        39089.785       -35956.895       -14733.113       -20116.539       -6596.3696        5780.5459
              -14              -18                7        38753.102       -36272.645       -19834.395       -26756.973       -8235.9111        8580.3887
              -13              -18                7        38219.086       -36110.391       -24524.777       -32846.844       -9822.8721        12099.614
              -12              -18                7        37415.063       -35469.824       -28517.363       -37987.188       -11652.514        15487.361
              -11              -18                7        36496.711       -34605.742        -32475.68       -42841.449       -13870.725        17947.961
              -10              -18                7        35524.344       -33599.414       -36544.457       -47661.484       -16234.269        20191.613
               -9              -18                7        34497.953       -32450.838       -40723.684       -52447.273       -18743.145        22218.318
               -8              -18                7        32091.746       -30711.262       -44203.387       -60989.688       -21110.592         23316.32
               -7              -18                7        29652.037        -25765.35       -48446.621       -67840.586       -24115.066        25286.775
               -6              -18                7        26696.051       -21374.066       -52593.688       -73855.008       -26701.428        27095.734
               -5              -18                7        23223.781       -17537.412       -56644.586       -79032.953       -28869.676        28743.197
               -4              -18                7        19235.229       -14255.385       -60599.316       -83374.422       -30619.813         30229.16
               -3              -18                7        14730.391       -11527.984       -64457.883       -86879.438       -31951.838        31553.623
               -2              -18                7        9709.2705       -9355.2129       -68220.281       -89547.969        -32865.75         32716.59
               -1              -18                7        4600.1113       -6953.1284       -71857.086        -92105.57       -33305.367        34005.555
                0              -18                7       -177.08334        724.17957       -71855.016       -92018.328       -33547.332        34067.543
                1              -18                7       -5116.9307        4609.8916       -69668.109        -89278.82       -33163.594        32904.348
                2              -18                7       -9852.9316        8393.4199       -67092.234       -87156.969       -32336.412        31790.695
                3              -18                7       -14308.572        12277.706       -64183.457       -84528.438       -31191.453        30354.102
                4              -18                7        -18483.85        16262.748       -60941.797       -81393.266       -29728.707        28594.568
