           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3020.0967        12472.426       -3349.9521        12131.434        -44057.09        49413.883
              -17              -18                7       -3963.1045        13444.386       -3342.1426        12887.064       -45744.805        49735.883
              -16              -18                7       -4948.8252        14434.592       -3379.5505        13932.996       -47464.953        49733.738
              -15              -18                7       -5977.2573        15443.041       -3462.1763        15269.223       -49217.531        49407.457
              -14              -18                7       -7048.4009        16469.734       -3590.0188         16895.75       -51002.543        48757.027
              -13              -18                7       -8227.0215        17413.475       -3983.7556        18350.961       -52488.797        46952.738
              -12              -18                7       -9438.9844        17919.762       -4397.5454        19494.148       -53404.184          44336.5
              -11              -18                7       -10636.488        18137.922       -4596.8701        20590.391       -54055.242         41832.32
              -10              -18                7       -11867.725        18348.332       -4750.3721        21598.643       -54645.406        39254.938
               -9              -18                7       -13132.691        18550.992       -4858.0527        22518.902       -55174.668         36604.34
               -8              -18                7       -14256.758        17840.861       -4782.9272        25123.803       -56097.344        36883.055
               -7              -18                7       -15369.706        15387.556       -3770.4004        28322.973        -57039.32        34163.211
               -6              -18                7       -16149.291        13249.922       -2662.1003        30790.406        -57981.23        31577.475
               -5              -18                7       -16595.516        11427.967       -1458.0283        32526.113        -58923.07        29125.844
               -4              -18                7       -16708.379        9921.6846       -158.18527        33530.082       -59864.844         26808.32
               -3              -18                7       -16487.883        8731.0762        1237.4316        33802.324       -60806.551        24624.902
               -2              -18                7       -15934.026        7856.1416        2728.8193        33342.828       -61748.191        22575.588
               -1              -18                7       -14954.832        6982.4648        3938.9731         32955.52       -62571.883         19693.59
                0              -18                7       -13526.288        5483.8281         4362.604        32036.197       -62798.758        16907.771
                1              -18                7       -12234.571        6157.4785        4646.9253        30374.887       -62843.508        15270.259
                2              -18                7       -10889.175        6628.3711         4474.417        28545.816       -63027.684        13660.768
                3              -18                7       -9580.5059        6804.7549         4005.675        26524.506       -63270.168        12027.034
                4              -18                7       -8308.5645        6686.6338         3240.699        24310.961       -63570.977         10369.06
                5              -18                7       -7073.3491        6274.0049        2179.4883        21905.176        -63930.09        8686.8418
                6              -18                7       -5874.8623        5566.8706        822.04565        19307.154       -64347.508        6980.3823
                7              -18                7       -4713.1016         4565.229       -831.63318        16516.896       -64823.246        5249.6807
                8              -18                7       -3746.4419        3655.2659       -2277.3218        13296.178       -65241.691        3413.1714
