           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        405.39569       -1704.1624        6329.5967        3512.4177        162.23776       -485.49881
              -17              -18                7        1129.3916       -4681.0005        6222.3408        3486.7441        141.82724       -414.51831
              -16              -18                7         1867.535       -7659.6279         6099.811        3433.2471        124.48657       -354.93845
              -15              -18                7        2619.8252       -10640.041        5962.0073        3351.9268        110.21581       -306.75919
              -14              -18                7        3386.2629       -13622.243        5808.9292        3242.7825          99.0149       -269.98053
              -13              -18                7        4086.1943       -16425.094        5687.6157        2908.4434        100.61244       -255.86038
              -12              -18                7        4681.3389       -18740.992         5529.332        2617.2871        116.28194       -264.42462
              -11              -18                7        5250.1138       -20764.408        5304.6499        2496.6858        139.82719       -277.53912
              -10              -18                7        5826.4639       -22762.189        5069.3115        2355.2517        171.28537       -308.49149
               -9              -18                7        6410.3887       -24734.336        4823.3159        2192.9846        210.65649       -357.28162
               -8              -18                7        6946.0752       -26844.482        4385.7129        2133.0044        175.15778       -415.82297
               -7              -18                7        7524.8916       -28904.172        3896.5471        2080.5193        155.79955       -356.70023
               -6              -18                7        8046.2446       -30791.326        3383.5601        1981.4673        136.80115       -295.00406
               -5              -18                7        8510.1318       -32505.945        2846.7512         1835.848         118.1626       -230.73444
               -4              -18                7        8916.5537       -34048.035        2286.1204        1643.6616         99.88385       -163.89136
               -3              -18                7        9265.5137        -35417.59         1701.668         1404.908        81.964943       -94.474785
               -2              -18                7        9557.0078       -36614.613        1093.3939        1119.5873        64.405853       -22.484791
               -1              -18                7        9790.4961       -37792.578        509.59674        654.94733        39.637962       0.67834091
                0              -18                7        9789.5566       -37690.094       0.22074044       -106.16917        -21.28533        -162.5062
                1              -18                7        9591.1885       -36593.453       -642.28363        -358.9086       -57.203674       -175.04819
                2              -18                7        9344.0225       -35516.148        -1251.979       -626.58331       -87.920853       -222.33218
                3              -18                7         9056.873       -34367.488       -1841.1846       -884.53333       -116.47496       -212.23271
                4              -18                7        8729.7393       -33147.477       -2409.9004       -1132.7584       -142.86601       -144.74976
                5              -18                7        8362.6211       -31856.105       -2958.1277       -1371.2589       -167.09402       -19.883224
                6              -18                7        7955.5186       -30493.385       -3485.8643       -1600.0342       -189.15894        162.36661
                7              -18                7        7508.4312       -29059.311       -3993.1123        -1819.085       -209.06084        402.00015
                8              -18                7        7030.2964       -27280.107       -4453.3965        -2041.502       -239.90152        652.58105
                9              -18                7        6479.9302       -25008.066        -4773.666       -2187.1851       -241.35765        626.21027
               10              -18                7        5883.9072       -22986.057       -5051.8516       -2304.3958       -208.52327        541.30847
               11              -18                7         5290.377       -20942.367       -5312.5537       -2409.6938       -183.12354        487.76929
               12              -18                7        4697.6514       -18862.119       -5552.5889       -2515.5234       -164.74139        462.77472
               13              -18                7        4057.6074       -16291.854       -5672.5303        -3029.489       -138.04436         379.5448
               14              -18                7        3289.2161       -13351.666       -5850.0581       -3118.4148       -136.17494        382.84515
               15              -18                7        2535.8416       -10405.468       -6006.6309       -3203.3254       -137.62698        397.56738
               16              -18                7        1797.5698       -7453.4849       -6142.2031       -3284.4829       -142.38742        423.67316
               17              -18                7        1074.4011       -4495.7173       -6256.7734        -3361.887       -150.45627        461.16263
               18              -18                7        366.33511       -1532.1664       -6350.3433       -3435.5371       -161.83351        510.03577
              -18              -17                7        366.16043       -1682.5381        5615.3984        6565.1084        279.93695       -654.61658
              -17              -17                7        1072.3444       -4649.8022        5508.2939        6533.2432        258.92572        -579.8786
              -16              -17                7        1792.6752        -7618.854         5385.915        6473.5552        240.98434       -516.54126
              -15              -17                7        2527.1533       -10589.693        5248.2627        6386.0425        226.11288       -464.60455
              -14              -17                7        3196.9941       -13372.896        5139.0654        6073.3027         223.8443       -422.94757
              -13              -17                7        3806.6064        -16006.35        5059.0576        5572.7739        234.64697       -416.02664
              -12              -17                7        4428.6777       -18673.469        4968.8999        5074.9424        250.04332        -452.6059
              -11              -17                7         5003.231       -20864.824        4775.0049        4875.9077        270.53177       -478.45706
              -10              -17                7        5570.0869       -22902.688        4545.8823        4736.3975        298.71854       -510.55081
               -9              -17                7        6144.5176        -24914.92         4306.103        4576.0537        334.81824       -560.48236
               -8              -17                7        6609.4741       -27240.959        3830.6426        4534.0161        257.33243        -693.8894
               -7              -17                7        7089.8008       -29554.174        3365.7507        4294.1685        193.27811       -571.13477
               -6              -17                7        7586.1914       -31495.406        2890.2581        3989.5479        170.24306       -425.45972
               -5              -17                7        8025.1187       -33264.109        2390.9431        3638.3594        147.56783       -277.21115
               -4              -17                7        8406.5811       -34860.277        1867.8066         3240.605        125.25245        -126.3892
               -3              -17                7        8730.5791       -36283.914        1320.8484        2796.2822        103.29688        27.006264
               -2              -17                7        9033.1533       -37921.914        856.50903         2225.478        89.552544        191.64331
               -1              -17                7         9257.335        -38975.32        405.90735        1038.9198         43.35762        13.135138
                0              -17                7        9324.2109       -39200.348        139.66106       -583.79083       -37.848213        110.76842
                1              -17                7        9138.0088       -38072.664       -453.96265        -1084.259       -79.701935        43.373688
                2              -17                7        8904.9043       -36949.469        -1025.286       -1567.3406       -116.53636        9.3623199
                3              -17                7        8631.8154       -35754.926       -1576.1198       -2040.6973       -151.20772        32.734444
                4              -17                7        8318.7432        -34489.02       -2106.4644       -2504.3289         -183.716        113.48996
                5              -17                7        7965.6851       -33151.762       -2616.3188       -2958.2361       -214.06126        251.62906
                6              -17                7         7572.644       -31743.152       -3105.6841        -3402.418       -242.24341        447.15149
                7              -17                7        7139.6172       -30263.186       -3574.5605        -3836.875       -268.26254        700.05762
                8              -17                7         6696.874       -27596.215       -3919.9368       -4283.8862       -342.40399        830.59625
                9              -17                7        6207.2212       -25020.531       -4253.5381       -4471.0283       -384.29053        896.81964
               10              -17                7        5620.2466       -22954.379       -4523.6587        -4585.937       -354.11682        807.25732
               11              -17                7        5035.7661       -20866.543       -4776.2959       -4688.9351       -331.37784        749.05768
               12              -17                7        4409.3564        -18377.15        -4930.917       -5087.5571       -304.69946         650.1496
               13              -17                7        3783.3398       -15798.854       -5049.6289       -5577.5391       -278.80847        568.28979
               14              -17                7        3169.6799       -13228.539       -5152.5156       -6085.8101       -256.09598        521.69049
               15              -17                7        2446.9602       -10323.382       -5302.2837       -6214.0835       -256.15109        536.57056
               16              -17                7        1725.3682       -7374.0781       -5438.4609       -6294.3472        -261.7399        567.04285
               17              -17                7        1018.8789       -4418.9902       -5553.6367       -6370.8574       -270.63718         608.8988
               18              -17                7        327.49255       -1458.1191       -5647.8115       -6443.6133        -282.8428        662.13849
              -18              -16                7        337.83618        -1656.007        4932.2441        9586.7695        397.03674       -802.36066
              -17              -16                7         1026.208       -4613.6973          4825.29        9548.7148         375.4248       -723.86511
              -16              -16                7        1728.7263       -7573.1733         4703.062         9482.835        356.88272       -656.77026
              -15              -16                7        2368.4658       -10336.774         4606.001        9191.6953        350.74893       -587.64636
              -14              -16                7         2949.282       -12941.879         4535.293        8711.6377        357.55594       -541.74188
              -13              -16                7        3542.5566       -15580.643        4454.4355        8234.2764        368.95654       -539.33752
              -12              -16                7        4148.2891       -18253.068        4363.4277        7759.6123        384.95096       -580.43335
              -11              -16                7        4764.2983       -20939.688        4258.8364         7298.251        405.47815       -662.51166
              -10              -16                7        5321.6597       -23017.633        4035.9297        7160.6646        430.39346       -695.74664
               -9              -16                7        5877.1245       -25102.998         3777.562        7029.2051        452.22391       -775.74286
               -8              -16                7        6323.0322       -27631.895        3289.2871         7015.168        360.25369       -962.46204
               -7              -16                7        6729.0732       -30411.217        2826.0317        6758.6353        247.22664        -820.5672
               -6              -16                7        7163.8965       -32700.482        2382.5608        6273.7593        187.27846       -547.60034
               -5              -16                7        7577.8618       -34523.262        1920.7401        5717.0024        160.56657       -315.37296
               -4              -16                7        7949.4487        -36450.66        1491.6823        5216.5298        152.56985        36.819733
               -3              -16                7        8284.5342       -38170.715        1105.3868        4431.1309        148.53381        278.16885
               -2              -16                7        8568.4648       -39267.051        702.68219        3127.2478        122.95372        197.72133
               -1              -16                7        8728.3691       -39813.031        320.85699        1346.4352        51.014099        -81.02475
                0              -16                7        8774.5586       -39839.145         76.75544       -370.34525       -53.956467        313.23703
                1              -16                7        8707.0957       -39521.227       -275.74506       -1908.1311       -109.02774        193.60445
                2              -16                7        8488.0518       -38352.141       -808.69659       -2606.6194        -151.9794        172.86575
                3              -16                7        8229.0244       -37111.703       -1321.1587       -3295.3828       -192.76801        209.51053
                4              -16                7        7930.0107        -35799.91       -1813.1312       -3974.4219       -231.39357        303.53879
                5              -16                7        7591.0142       -34416.766       -2284.6143       -4643.7349       -267.85605        454.95044
                6              -16                7        7212.0327       -32962.266       -2735.6074       -5303.3232       -302.15543        663.74561
                7              -16                7        6802.7217       -30653.172       -3087.8264       -6034.0801       -369.79736        830.78778
                8              -16                7        6376.5024       -27880.018       -3403.7749       -6577.9858       -447.12643        954.44019
                9              -16                7         5931.665       -25117.316       -3736.2009        -6836.666       -511.28275        1083.1805
               10              -16                7        5371.0708       -22915.025       -4008.3914       -6946.2354       -496.02414        1022.5336
               11              -16                7        4761.7007         -20516.9       -4198.4272       -7239.1719       -468.90729        909.58923
               12              -16                7        4137.3535       -17922.576       -4331.7373       -7686.8799       -440.64374        793.83923
               13              -16                7         3525.363       -15336.238       -4449.2207       -8152.8794       -415.55881        713.34973
               14              -16                7          2925.73       -12757.886       -4550.8784        -8637.168       -393.65237        668.12061
               15              -16                7        2338.4539       -10187.519        -4636.709       -9139.7471       -374.92456        658.15186
               16              -16                7        1660.2797       -7318.1523       -4759.4502       -9307.3818        -376.8718        689.10486
               17              -16                7        970.47009       -4365.7451       -4875.2314       -9382.9971       -386.59741        735.32739
               18              -16                7        295.76334       -1407.5533       -4970.0112       -9454.8594       -399.63147        792.93347
              -18              -15                7        320.42294       -1624.5693        4280.1318        12577.405        513.53711       -928.73065
              -17              -15                7        990.98242       -4572.6841        4173.3286        12533.157        491.32446       -846.47784
              -16              -15                7        1600.6113       -7316.7324        4088.4209        12263.624        481.32645       -749.95691
              -15              -15                7        2152.6304       -9893.4854        4027.0127        11804.035        484.13776       -665.06879
              -14              -15                7        2717.1079       -12503.897        3955.4551        11347.146        491.54279       -623.68091
              -13              -15                7        3294.0439       -15147.973        3873.7476        10892.953        503.54144       -625.79315
              -12              -15                7        3883.4385       -17825.705        3781.8909        10441.455        520.13379        -671.4054
              -11              -15                7         4485.292       -20537.102        3679.8838        9992.6563        541.31989       -760.51794
              -10              -15                7        5081.1831       -23107.023        3539.4539        9628.0537        566.31024        -864.0791
               -9              -15                7        5611.8652       -25317.338        3245.6768        9548.7686        566.57336       -1007.5682
               -8              -15                7        6044.4746       -28036.379        2759.2764        9547.9375         466.6691        -1233.694
               -7              -15                7        6437.2173       -31005.844         2297.895        9304.6094        345.70795       -1131.2057
               -6              -15                7        6790.0938       -34225.738        1861.5341        8818.7813        203.68964       -700.10266
               -5              -15                7        7196.0469       -36811.375        1564.5675        8365.3574         216.7942       -12.717499
               -4              -15                7        7560.4165       -38555.883        1246.2979        7352.2256        220.73296        290.13217
               -3              -15                7        7873.6323       -39676.672        911.61847        5820.6133        203.12773        271.18546
               -2              -15                7        8135.6943        -40173.75        560.53003        3770.5173        163.97842       -69.557846
               -1              -15                7        8225.0156        -40550.43        247.80745        1597.9275        64.926888       -295.25763
                0              -15                7        8259.1143       -40513.938        22.236006       -177.95209       -58.397034        359.28586
                1              -15                7        8287.3535       -40705.844       -132.53917       -2701.1726       -144.78416        274.52826
                2              -15                7        8093.4644       -39724.156       -602.21033       -3744.4194       -194.24995        268.17813
                3              -15                7        7848.4961       -38437.832       -1076.3007       -4648.5894       -241.15582        318.09549
                4              -15                7        7563.5449       -37080.148       -1529.9015       -5543.0347       -285.89859        425.39639
                5              -15                7        7238.6084       -35651.117       -1963.0125       -6427.7554       -328.47833        590.08075
                6              -15                7        6873.0449       -33725.051       -2330.0576       -7379.8525       -388.29431        772.01215
                7              -15                7        6480.4219       -30923.055       -2609.2458       -8294.4365       -477.76776        895.51843
                8              -15                7        6069.1812        -28131.51       -2904.9119       -8923.7949        -554.0686        1024.1125
                9              -15                7        5639.3218       -25350.418       -3217.0559       -9267.9307       -617.19672        1157.7947
               10              -15                7        5114.6406       -22711.098       -3475.0601        -9484.333       -630.66785        1157.8638
               11              -15                7        4491.9624        -20100.75        -3622.968       -9889.7695        -600.0318        1008.2238
               12              -15                7        3881.6421       -17498.385       -3755.0493       -10313.495       -572.57428        893.84412
               13              -15                7        3283.6777       -14904.008        -3871.304       -10755.509       -548.29541        814.72455
               14              -15                7        2698.0715       -12317.617       -3971.7327       -11215.815       -527.19507        770.86566
               15              -15                7        2124.8225       -9739.2109        -4056.335       -11694.411       -509.27325        762.26715
               16              -15                7        1563.9296       -7168.7905       -4125.1108       -12191.295       -494.52991        788.92889
               17              -15                7        929.17456        -4335.981       -4221.5571       -12398.308       -498.33704        840.44836
               18              -15                7        271.14728       -1380.4685       -4316.9429       -12469.276       -512.19952        902.42084
              -18              -14                7        313.92059       -1588.2241         3659.062        15537.011        629.43805       -1033.7271
              -17              -14                7        893.43005        -4312.771        3586.3242        15289.089        615.57684       -909.87897
              -16              -14                7        1416.6521       -6861.1719        3534.2168        14849.971        614.39246       -786.00739
              -15              -14                7        1952.3328       -9443.2334        3471.9595        14413.551         617.8017       -705.63599
              -14              -14                7        2500.4719       -12058.955        3399.5527        13979.826        625.80481       -668.76465
              -13              -14                7        3061.0698        -14708.34        3316.9956          13548.8        638.40149       -675.39337
              -12              -14                7        3634.1255       -17391.381        3224.2888        13120.473        655.59186       -725.52234
              -11              -14                7        4219.6411       -20108.088        3121.4321         12694.84        677.37592       -819.15137
              -10              -14                7        4817.6133       -22858.449        3008.4258        12271.907        703.75366       -956.28033
               -9              -14                7        5354.4922       -25545.234        2725.1367        12119.947        684.41675       -1242.0525
               -8              -14                7        5773.8027       -28454.416        2240.6104        12132.319        576.57837       -1507.5847
               -7              -14                7        6153.2471       -31614.021        1781.1036        11902.196        447.68314       -1444.5028
               -6              -14                7         6512.394       -35399.188        1484.6769        11710.156         363.0838       -616.41541
               -5              -14                7        6860.8008       -39077.418        1279.2413        10988.768        306.15009        227.53343
               -4              -14                7        7203.3022       -40222.664        1012.5876        9229.4209        296.51956        270.08746
               -3              -14                7        7494.6499       -40744.199        729.52472        6951.5942        265.34512        -9.155117
               -2              -14                7        7708.5415       -40616.484        424.56454        4459.5728        209.80151       -334.21329
               -1              -14                7        7755.4902       -41227.133        182.52594        1800.1808        86.464775       -622.92511
                0              -14                7        7786.9111       -41229.137       -15.985413       -48.750305       -52.642517        281.29269
                1              -14                7        7815.5854       -40879.977       -117.61113       -2877.9912       -172.07169        393.03375
                2              -14                7        7721.1406       -41065.527       -405.82742       -4980.7412       -243.34808         295.2995
                3              -14                7        7490.2334       -39733.305       -841.54572       -6100.3188       -296.37122        358.48956
                4              -14                7        7219.3428       -38329.738       -1256.7745       -7210.1709        -347.2312        479.06299
                5              -14                7        6907.8457       -36811.871       -1646.6301       -8321.2031       -397.89462        654.26947
                6              -14                7        6548.8193       -33981.027       -1889.0579       -9606.4658        -499.5126        777.62958
                7              -14                7        6171.1738       -31160.637       -2147.9634       -10606.504       -587.95795        906.07764
                8              -14                7        5774.9111       -28350.697       -2423.3469       -11321.318       -663.23059        1039.6135
                9              -14                7        5335.7617       -25596.873       -2660.2502       -12090.883       -707.63348        1228.0734
               10              -14                7        4804.8296       -22657.664       -2900.7119       -12396.006       -734.49359        1166.3375
               11              -14                7        4238.5151       -19714.982       -3070.0012       -12567.659       -727.14258        1063.1732
               12              -14                7        3642.2209        -17104.58       -3200.8535         -12967.4       -700.49109        950.16357
               13              -14                7        3058.2849       -14502.167       -3315.8789       -13385.434       -677.01837        872.41449
               14              -14                7        2486.7048       -11907.735       -3415.0793       -13821.754         -656.724        829.92566
               15              -14                7        1927.4822        -9321.291       -3498.4521       -14276.369       -639.60828        822.69727
               16              -14                7        1380.6158       -6742.8301       -3565.9995       -14749.268        -625.6709        850.72925
               17              -14                7        846.10712        -4172.356       -3617.7202       -15240.459       -614.91229        914.02167
               18              -14                7        253.64453       -1376.8651       -3688.6062       -15486.864       -620.54688        990.60065
              -18              -13                7        246.92198       -1324.8892        3099.7131        18268.084            753.5        -1067.413
              -17              -13                7        741.34705        -3844.938        3056.9058        17849.439        748.32001       -904.55774
              -16              -13                7        1248.2306       -6398.6475        3003.9487        17433.488        747.73358        -785.2027
              -15              -13                7        1767.5728       -8986.0186         2940.842        17020.238        751.74091       -709.34784
              -14              -13                7        2299.3735       -11607.049         2867.585        16609.682        760.34192       -676.99304
              -13              -13                7        2843.6331       -14261.742        2784.1785        16201.822        773.53662       -688.13843
              -12              -13                7        3400.3508       -16950.096        2690.6223         15796.66        791.32501       -742.78387
              -11              -13                7        3969.5276       -19672.105        2586.9165        15394.195        813.70703        -840.9295
              -10              -13                7        4531.2539       -22623.713         2447.127        15154.527        834.48932       -995.39795
               -9              -13                7        5105.0044       -25786.678        2215.9404        14742.742        805.75427       -1479.1962
               -8              -13                7        5511.0161       -28886.002        1733.2887        14768.318        689.98181       -1784.1348
               -7              -13                7        5882.6592       -32261.957         1342.231         14629.42        581.31464       -1522.6508
               -6              -13                7        6238.7061       -35773.957        1151.3726         14158.68        526.92303       -672.55896
               -5              -13                7        6569.5703       -39243.672        976.13544        12969.968        449.43442       -103.99677
               -4              -13                7        6878.1079       -41451.012        790.55225        10848.117        379.92975       -23.314396
               -3              -13                7        7147.5859       -41373.289        559.10541        7824.0767        335.18613       -562.85303
               -2              -13                7        7302.6631       -40850.727        290.80722         5242.979        261.31909       -566.49225
               -1              -13                7        7321.8789       -41839.855        125.40409        1952.8102         115.6123       -1063.1516
                0              -13                7        7356.5889       -41984.781       -38.139881        19.147888       -36.816883        81.135368
                1              -13                7        7335.0796       -41041.688       -137.98517       -2828.5249       -179.10437        546.38257
                2              -13                7        7341.2949       -41705.973       -271.73676       -5940.9355       -290.68277        265.76276
                3              -13                7        7154.2363       -40998.133       -616.89435       -7650.5679       -358.41403        330.69244
                4              -13                7        6897.4058       -39548.672       -993.75128       -8975.8262        -415.3913        464.53864
                5              -13                7        6581.6929       -37053.941       -1243.2112       -10514.076       -512.36102        600.77368
                6              -13                7        6237.6445       -34204.703       -1465.3562       -11884.792       -612.95074         729.0755
                7              -13                7        5874.9761       -31365.914       -1703.9795       -12970.285       -700.36792        862.46533
                8              -13                7         5465.874       -28835.758       -1886.8989       -14299.719        -752.4787        952.84827
                9              -13                7        5008.6914       -25890.707       -2038.0632       -15489.558       -743.30402        1466.9546
               10              -13                7        4474.2334       -22999.387       -2317.5813       -15663.962       -821.50989        1107.2433
               11              -13                7        3949.8608       -19663.527        -2513.187       -15515.453        -832.6543        1038.3451
               12              -13                7         3419.092        -16741.16       -2669.1499       -15648.596       -824.39417        962.79822
               13              -13                7        2849.1816       -14130.705       -2782.9465       -16042.646       -801.72742        886.41919
               14              -13                7        2291.6287       -11528.238       -2880.9182       -16454.984       -782.23907        845.30054
               15              -13                7        1746.4327       -8933.7539        -2963.063       -16885.609       -765.92926        839.44244
               16              -13                7        1213.5934       -6347.2549       -3029.3813       -17334.527        -752.7981         868.8446
               17              -13                7        693.11151       -3768.7437       -3079.8728       -17801.736       -742.84546        933.50708
               18              -13                7        184.98619        -1198.215       -3114.5386       -18287.232       -736.07135        1033.4301
              -18              -12                7        200.30132       -1116.4635        2646.9607        20419.695        855.19666       -1001.6204
              -17              -12                7        614.49011       -3403.4895        2557.8918        20359.242        877.68433       -859.76556
              -16              -12                7        1095.3473       -5929.1621         2497.616         20014.18        881.34991       -747.54266
              -15              -12                7        1598.3512       -8521.8418        2433.6594        19624.094        885.95508       -676.20435
              -14              -12                7        2113.8135       -11148.181        2359.5532        19236.707        895.15424       -648.36615
              -13              -12                7        2641.7344       -13808.183        2275.2971        18852.012        908.94684       -664.02814
              -12              -12                7        3182.1138       -16501.842        2180.8914         18470.02        927.33325       -723.19006
              -11              -12                7        3710.3726       -19409.504        2049.9436        18262.697        946.50836       -844.88123
              -10              -12                7        4216.8506       -22885.984        1843.5431        18493.941        958.52637       -1064.4773
               -9              -12                7        4775.5796       -26336.873        1585.6815        18079.623        888.72388       -1506.2765
               -8              -12                7        5256.1162       -29331.141        1237.3125        17455.932        806.87909       -2063.3438
               -7              -12                7        5624.4067       -32367.201        1027.7622        17155.152        756.99139       -1379.8036
               -6              -12                7        5968.3501       -35325.656        857.73853        16147.847        693.14929       -884.48175
               -5              -12                7        6287.1104       -38241.832        703.33612        14422.571        606.21021       -670.68945
               -4              -12                7        6580.6899       -41115.723        564.55481        11979.321         496.1738       -738.42535
               -3              -12                7         6827.063       -41576.016        398.84457        8502.3613        411.31381       -1322.0487
               -2              -12                7        6912.4028       -41245.367        183.03163        5666.8657        309.56488        -1175.187
               -1              -12                7        6922.3516       -42391.555        76.147224        2055.0188         152.4682       -1618.3354
                0              -12                7        6966.9849        -42781.82       -44.386459         26.79715       -10.971216       -240.42227
                1              -12                7        6898.4346       -41251.668       -141.76672       -2847.9504       -175.66727        568.88013
                2              -12                7        6955.2998       -41545.766       -184.46548       -6611.2622       -329.47131        193.60095
                3              -12                7        6840.5029       -42232.301       -402.34601       -9299.3408       -427.28448        234.70438
                4              -12                7        6579.0435       -40141.789       -671.70569       -11017.264       -516.31281        364.95062
                5              -12                7        6268.5903       -37263.699       -857.09033       -12758.658       -629.04712        493.10635
                6              -12                7        5939.5195       -34396.066       -1058.9531       -14214.831       -728.60876        626.34998
                7              -12                7        5560.8438        -32168.91       -1185.7605       -16144.209       -788.10345        583.61365
                8              -12                7        5140.2871       -29673.273        -1287.045       -17948.352       -786.96478        905.49359
                9              -12                7        4698.2998       -26488.154       -1465.2734       -18904.055       -780.77386        1289.7545
               10              -12                7        4178.1055       -23408.525       -1731.5992       -19102.945        -894.1297        930.12732
               11              -12                7        3637.4673       -19942.615       -1946.9023       -18825.023       -929.53735        961.61108
               12              -12                7        3150.7866       -16686.125       -2129.5901       -18634.883       -932.42908        906.24359
               13              -12                7        2656.3706       -13789.634       -2272.5066       -18727.148       -922.42273        856.73889
               14              -12                7        2112.8442       -11179.126       -2369.2488       -19115.504       -903.74054        816.99036
               15              -12                7        1581.6746       -8576.6025        -2450.165       -19522.146       -888.23682        812.50244
