           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          409.957        1386.4381       -7704.4219        62188.953        650.41553        1294.3876
              -17              -18                7        242.49911        2693.6565       -7106.5615        65575.203        526.16638       -422.31763
              -16              -18                7        113.80908        3755.4565       -6546.3076        68720.266        419.54645       -1985.8779
              -15              -18                7        23.887207        4571.8374       -6023.6616        71624.133        330.55606       -3396.2925
              -14              -18                7       -27.266758        5142.7993       -5538.6221        74286.813        259.19495       -4653.5625
              -13              -18                7       -173.52234          4698.79       -5120.9614        76094.047        166.16772       -6148.8428
              -12              -18                7        -237.6011        3733.3872       -4768.0918         76915.82        71.742752       -6988.7051
              -11              -18                7       -156.28369        3261.7144       -4449.0981         77366.93        11.854614       -6714.1323
              -10              -18                7       -62.667824        2763.8438       -4150.6357        77681.258        -32.33786       -6176.8477
               -9              -18                7        43.246536        2239.7761       -3872.7051        77858.805       -60.834686       -5376.8511
               -8              -18                7        78.027222        1306.8055       -3588.7803         76579.68       -58.019722       -3679.3643
               -7              -18                7        108.00603        413.57797       -3394.6604         72128.82       -42.678654       -2255.5957
               -6              -18                7        127.74519       -587.59937        -3229.293        66161.891        -30.66054       -1248.1111
               -5              -18                7        137.24469       -1696.7245       -3092.6765        58678.859       -21.965418         -656.909
               -4              -18                7        136.50459       -2913.7991       -2984.8115        49679.742       -16.593267       -481.99121
               -3              -18                7         125.5248       -4238.8223       -2905.6985        39164.539       -14.544093       -723.35541
               -2              -18                7         104.3054       -5671.7949       -2855.3367        27133.242       -15.817887       -1381.0021
               -1              -18                7         83.10878       -6195.8096       -2804.0313        13423.625       -22.595169       -524.52783
                0              -18                7        3.2004433       -5018.8477       -2716.2478       -2223.1565        -38.05611        1788.9598
                1              -18                7       -70.717316       -716.23828       -2669.7573       -15142.151       -35.186462        811.20068
                2              -18                7       -110.55812        1800.7432       -2653.8352       -26889.482       -40.208382        309.11719
                3              -18                7       -133.04471        3694.5811       -2666.3687       -38004.484       -51.146317        248.99902
                4              -18                7       -138.17709         4965.271       -2707.3572       -48487.145       -68.000237        630.84814
                5              -18                7       -125.95531        5612.8213       -2776.8013       -58337.484        -90.77018        1454.6615
                6              -18                7       -96.379341        5637.2275       -2874.7002       -67555.477       -119.45604        2720.4395
                7              -18                7       -49.449116        5038.4868       -3001.0557       -76141.148       -154.05797        4428.1865
                8              -18                7       -28.196777        4896.6885       -3192.8118       -81793.742       -176.63593         5924.104
                9              -18                7        4.5449295        5778.2305       -3509.0527        -80257.75       -175.98621        6157.1338
               10              -18                7        110.46333        5733.6162       -3825.7297       -79596.281       -183.72241        7022.9658
               11              -18                7        201.39987        5726.4556       -4159.4072       -78966.578       -172.27588        7772.9038
               12              -18                7        269.32971        5774.0181       -4511.9639       -78351.328       -139.86627        8341.5527
               13              -18                7        40.870884        6108.6997       -4942.1265       -77134.273       -36.827663        6764.8652
               14              -18                7        22.724152        5009.0283       -5457.7891       -73835.078        20.337807        5842.8643
               15              -18                7       -31.346985        3907.1782       -6005.5264       -70587.195        98.083466        4662.9419
               16              -18                7       -121.49719         2803.844       -6585.3018       -67391.867        196.44521         3224.646
               17              -18                7       -247.72641        1699.0256       -7197.1128       -64249.094        315.42297        1527.9769
               18              -18                7       -410.03461        592.72339       -7840.9619       -61158.883        455.01691       -427.06512
              -18              -17                7        1564.6942         2418.061       -7541.5693            61003        952.71948       -3912.8154
              -17              -17                7        1349.6818        4226.6519       -6937.5498        64468.074        823.64008       -5581.0728
              -16              -17                7        1173.4374        5789.8242       -6371.1367        67691.945        712.19006       -7096.1841
              -15              -17                7        1035.9609        7107.5786       -5842.3301        70674.633        618.36945       -8458.1504
              -14              -17                7        798.04395        7636.0283       -5408.6621        72787.055        500.68961       -10079.017
              -13              -17                7        485.17169         6992.542        -5047.085        74203.664        353.48935       -12272.742
              -12              -17                7        231.38297        5548.0068       -4698.2393        75548.984        212.51529       -14765.986
              -11              -17                7        231.14543        4620.1338       -4376.9438         76138.32        122.58961       -15372.161
              -10              -17                7        299.24576        3932.0649       -4079.2666        76417.531        59.166573       -15198.862
               -9              -17                7        379.64456        3217.7983       -3802.1211        76559.977        11.439133       -14762.855
               -8              -17                7        362.75589        1635.9907       -3499.4297        77987.961        3.6348381       -14261.424
               -7              -17                7         346.2074       -1808.0078       -3291.5935        76586.688        10.374552       -13726.814
               -6              -17                7        338.90875       -4622.5581       -3147.1848        70340.852        10.274043       -12680.136
               -5              -17                7        321.37042       -7545.0591       -3031.5283        62578.926        6.8505507       -12049.741
               -4              -17                7        293.59253       -10575.508       -2944.6233        53300.922       0.10409093       -11835.634
               -3              -17                7        255.57492       -13713.905       -2886.4697        42506.816       -9.9653492       -12037.803
               -2              -17                7        231.37895       -15349.526       -2794.2412        28838.104       -50.453041       -8635.9443
               -1              -17                7        199.33241       -16132.809       -2708.1633        13623.844       -77.284668       -2697.3022
                0              -17                7        87.078026       -17513.475       -2629.5601       -3633.8699        -134.9288         5863.979
                1              -17                7       -5.7543259       -12754.714       -2578.8618       -16762.449       -136.24271        6181.0322
                2              -17                7       -73.048248        -9146.252       -2555.7344       -29036.617       -143.73376        6856.9893
                3              -17                7         -122.988       -6160.9355       -2561.0625       -40678.445       -157.14084        7974.9131
                4              -17                7       -155.57356       -3798.7568       -2594.8457       -51687.941       -176.46384        9534.7988
                5              -17                7       -170.80492       -2059.7271       -2657.0845       -62065.105       -201.70291        11536.652
                6              -17                7       -168.68207       -943.83936       -2747.7786       -71809.938       -232.85791        13980.469
                7              -17                7       -149.20502       -451.09479       -2866.9282        -80922.43       -269.92896        16866.254
                8              -17                7       -287.76572        4367.2178       -3146.3408       -80190.719        -226.7935        16587.793
                9              -17                7       -369.88675         6688.061       -3463.4568       -77640.047       -176.61313        15361.882
