           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -855.60553        1243.7124        -15641.43       -13966.258       -1980.9049        2448.3716
              -17              -18                7       -2429.7083        3504.7537       -15471.686       -13921.482       -1958.4069        2546.4805
              -16              -18                7       -4053.6829        5792.6172       -15275.348       -13797.484        -1942.069        2640.2021
              -15              -18                7       -5727.5273        8107.3013       -15052.413       -13594.264       -1931.8911        2729.5371
              -14              -18                7       -7451.2456        10448.809       -14802.882        -13311.82       -1927.8729        2814.4844
              -13              -18                7       -9058.5967        12791.672       -14618.025       -12771.432       -1932.6526        2889.4351
              -12              -18                7       -10460.671        14800.727        -14325.18       -12207.097       -1947.4453        2899.2251
              -11              -18                7       -11815.359         16498.16       -13876.748        -11737.71       -1977.8594        2833.8154
              -10              -18                7       -13193.469         18169.82       -13409.508       -11215.996       -2026.5886         2762.459
               -9              -18                7       -14594.991        19815.705       -12923.454       -10641.951       -2093.6326        2685.1545
               -8              -18                7       -15977.073        21803.848       -11851.286       -10062.241       -1967.4635        2604.0764
               -7              -18                7       -17502.297        23735.873        -10601.04       -9294.9189       -1862.7283        2376.6968
               -6              -18                7       -18882.709        25534.707        -9270.624       -8391.8164       -1718.3828        2121.5769
               -5              -18                7       -20118.305        27200.355       -7860.0366       -7352.9351       -1534.4268        1838.7166
               -4              -18                7       -21209.086        28732.809       -6369.2759       -6178.2734       -1310.8605         1528.116
               -3              -18                7       -22155.053        30132.078       -4798.3438        -4867.832       -1047.6838        1189.7749
               -2              -18                7       -22956.209        31398.154       -3147.2395       -3421.6104       -744.89691        823.69348
               -1              -18                7       -23601.676        32600.699       -1553.7526       -1695.3262        -412.2085        388.39804
                0              -18                7       -23611.492        32420.465       -74.919624        341.10147       -13.218829        103.60435
                1              -18                7       -23095.074        31084.867        1742.7419        1735.6758        354.22729       -172.04666
                2              -18                7       -22445.502        29904.639        3437.4202        3101.2336        688.20764       -416.77032
                3              -18                7        -21683.27        28700.453        5060.0293        4430.2388        989.72015       -714.74146
                4              -18                7       -20808.383        27472.314        6610.5674        5722.6914        1258.7653         -1065.96
                5              -18                7       -19820.834        26220.211          8089.04        6978.5933        1495.3431       -1470.4263
                6              -18                7       -18720.633        24944.154        9495.4404        8197.9404        1699.4531       -1928.1399
                7              -18                7       -17507.773        23644.135        10829.777        9380.7373        1871.0959       -2439.1013
                8              -18                7        -16223.85        21982.092        12017.788        10383.127        2039.1226       -2900.0542
                9              -18                7       -14862.786        19914.195        12739.776        10856.137        2105.7705       -2970.3665
               10              -18                7       -13418.987        18239.211          13318.4        11353.122         2078.866        -3030.686
               11              -18                7       -11988.109        16546.627        13861.805        11812.354         2062.698       -3101.8218
               12              -18                7       -10566.871        14821.392        14361.902        12243.887        2055.9656       -3176.8821
               13              -18                7       -9063.1416        12622.145        14562.994        12982.005        2014.6411       -3051.3586
               14              -18                7       -7300.0024        10316.937        14873.454        13221.531        1994.9266       -2970.0508
               15              -18                7       -5592.8008        8019.4189        15139.652        13429.168        1982.3865       -2879.1191
               16              -18                7       -3941.7231        5729.6729          15361.5        13605.207        1977.0107       -2778.5439
               17              -18                7       -2346.7693        3447.6992        15538.994        13749.646        1978.7997       -2668.3254
               18              -18                7       -807.93909        1173.4979        15672.138        13862.488        1987.7534       -2548.4641
              -18              -17                7       -767.70447        1201.2058       -13932.109       -16545.264       -2163.6729        2816.0076
              -17              -17                7       -2307.9617        3444.9111       -13756.029       -16507.563       -2139.1145        2905.2778
              -16              -17                7       -3898.0898        5715.4385       -13553.354       -16390.637       -2120.7161        2990.1614
              -15              -17                7       -5538.0894        8012.7866       -13324.081        -16194.49       -2108.4775        3070.6575
              -14              -17                7       -7068.2617        10287.471       -13155.924       -15730.039       -2105.0591        3129.8301
              -13              -17                7       -8489.0078        12590.723       -13044.388       -15059.305       -2112.4492        3216.5374
              -12              -17                7       -9944.9629        14983.564       -12908.686       -14373.029       -2128.8713        3361.5859
              -11              -17                7       -11310.459        16887.506       -12522.863       -13870.039       -2150.7507         3365.833
              -10              -17                7       -12667.536         18625.48       -12058.222       -13370.863       -2189.0381        3318.4307
               -9              -17                7       -14048.029        20337.682       -11574.767       -12819.357       -2245.6409        3265.0818
               -8              -17                7       -15264.682        22668.566       -10386.602        -12426.28       -1997.4319        3343.1775
               -7              -17                7         -16526.4        25091.125        -9192.543       -11675.175       -1762.7792        3118.2512
               -6              -17                7       -17831.752        27065.664       -7951.7529        -10564.28       -1610.6747        2777.4719
               -5              -17                7       -18992.293         28907.02       -6630.7881       -9317.6064       -1418.9595        2408.9512
               -4              -17                7       -20008.018        30615.182       -5229.6533       -7935.1548       -1187.6342        2012.6914
               -3              -17                7       -20878.928        32190.154       -3748.3467       -6416.9214       -916.69836        1588.6904
               -2              -17                7       -21668.813        33842.305       -2501.8328       -4595.4048       -691.43042         926.0553
               -1              -17                7       -22263.785        34880.125       -1267.3816       -2073.0061       -374.77557        456.38913
                0              -17                7       -22448.607        35176.582       -435.23935        860.30823       -29.663923       -360.57672
                1              -17                7        -21971.27        33785.844        1243.4827        2518.0989         345.7442       -653.02869
                2              -17                7       -21364.527        32489.293        2837.1809        4125.7173        684.23975        -972.6676
                3              -17                7       -20645.125        31168.787        4358.8101        5696.7842        990.26782       -1345.5537
                4              -17                7        -19813.07        29824.324        5808.3701        7231.2979        1263.8282       -1771.6871
                5              -17                7       -18868.354          28455.9        7185.8608        8729.2607        1504.9214       -2251.0684
